N	2gram	Vygotskiy__3	Hudozhes
211	одной стороны	5	2
212	и составляет	1	2
213	в сторону	1	2
214	о себе	1	2
215	так же	2	2
216	и особенно	1	2
217	есть высшая	1	2
218	и потому	1	2
219	как в	4	2
220	из которых	4	2
221	к своему	2	2
222	и по	2	2
223	для понимания	1	2
224	художественное произведение	1	2
225	о его	1	2
226	ни для	1	2
227	во всех	4	2
228	искусства как	1	2
229	для автора	1	2
230	речь идет	4	2
231	собственно говоря	1	2
232	с ним	2	2
233	отношении к	1	2
234	в романе	1	2
235	от всех	1	2
236	либо в	2	2
237	из этого	8	2
238	определенным образом	1	2
239	ясно говорит	1	2
240	же как	1	1
241	именно эта	1	1
242	чтобы не	1	1
243	переходит к	1	1
244	бы для	2	1
245	и есть	1	1
246	то в	1	1
247	из его	1	1
248	едва ли	3	1
249	в зависимости	1	1
250	которыми он	1	1
251	той же	2	1
252	есть не	1	1
253	превратилась в	2	1
254	из своих	1	1
255	стиля в	1	1
256	впечатление от	2	1
257	в сущности	10	1
258	своему герою	1	1
259	оно состоит	1	1
260	никогда не	4	1
261	но напротив	1	1
262	зависимости от	1	1
263	в каждой	1	1
264	говорил о	2	1
265	момент в	1	1
266	который может	1	1
267	не от	1	1
268	между собой	2	1
269	внимание и	1	1
270	это возможно	1	1
271	на их	2	1
272	столь же	2	1
273	время в	5	1
274	что его	2	1
275	и доказать	1	1
276	одном и	1	1
277	более как	1	1
278	с собою	1	1
279	что они	4	1
280	на основе	1	1
281	отнюдь не	2	1
282	и я	2	1
283	в истории	2	1
284	мере в	1	1
285	перед читателем	1	1
286	перед нами	8	1
287	всему свету	1	1
288	что по	3	1
289	над собой	1	1
290	от этого	1	1
291	могли бы	5	1
292	только то	2	1
293	к чему	6	1
294	что это	10	1
295	таковы например	1	1
296	за это	1	1
297	то я	1	1
298	из этих	3	1
299	что автор	2	1
300	в известном	1	1
301	это тот	1	1
302	раз в	4	1
303	нас на	2	1
304	имеем в	1	1
305	ее как	1	1
306	на то	16	1
307	не могла	2	1
308	что одна	1	1
309	на его	1	1
310	что она	16	1
311	все это	3	1
312	тем и	1	1
313	вытекающее из	1	1
314	первой части	1	1
315	в понимании	1	1
316	с нашим	1	1
317	у читателя	3	1
318	подобно тому	1	1
319	образа и	1	1
320	заключает в	1	1
321	именно это	3	1
322	мы обнаруживаем	1	1
323	по его	3	1
324	а затем	1	1
325	что все	3	1
326	смысла в	1	1
327	тем в	2	1
328	в совершенно	2	1
329	том случае	1	1
330	бы быть	1	1
331	в мировой	1	1
332	глубокий и	1	1
333	для своей	1	1
334	не с	1	1
335	все их	1	1
336	это было	1	1
337	было бы	12	1
338	и где	1	1
339	не совпадает	2	1
340	и дает	2	1
341	по этому	1	1
342	менее определенным	1	1
343	в жизни	1	1
344	чтобы этот	1	1
345	полагал что	1	1
346	самые различные	1	1
347	на второй	1	1
348	он и	1	1
349	для иллюстрации	1	1
350	перейдем к	1	1
351	обратимся к	1	1
352	же я	1	1
353	перед собой	2	1
354	вошел в	2	1
355	и становится	1	1
356	о ком	1	1
357	места в	2	1
358	от своего	2	1
359	в такой	3	1
360	в котором	6	1
361	и читателя	1	1
362	на каждом	1	1
363	всякий раз	3	1
364	быть названо	1	1
365	поэт в	1	1
366	друг другу	2	1
367	не могли	4	1
368	в конце	2	1
369	с такими	1	1
370	случае мы	1	1
371	нас к	1	1
372	то с	1	1
373	в таких	1	1
374	ее не	3	1
375	с которой	1	1
376	она могла	2	1
377	не имеет	6	1
378	на многих	1	1
379	принадлежат к	1	1
380	что такое	1	1
381	к этим	1	1
382	которого он	1	1
383	героев и	1	1
384	но только	8	1
385	которых и	1	1
386	действующие лица	1	1
387	это еще	1	1
388	он мог	1	1
389	каждый из	1	1
390	нельзя не	2	1
391	того и	1	1
392	казалось бы	5	1
393	в самой	4	1
394	не говорит	1	1
395	картину и	1	1
396	своей цели	1	1
397	не по	1	1
398	как будто	4	1
399	и здесь	6	1
400	в момент	1	1
401	все то	7	1
402	когда мы	2	1
403	на это	3	1
404	здесь мы	4	1
405	говорит о	2	1
406	должен быть	3	1
407	на мягкую	1	1
408	не ограничивается	1	1
409	этой своей	1	1
410	из всего	2	1
411	как мы	7	1
412	у себя	1	1
413	значения и	1	1
414	что составляет	1	1
415	только при	1	1
416	в собственном	1	1
417	ногами и	1	1
418	мысль о	1	1
419	собственные законы	1	1
420	смерти в	1	1
421	действия и	2	1
422	но мы	2	1
423	то время	2	1
424	на свой	1	1
425	значение в	1	1
426	и совершенно	4	1
427	те же	1	1
428	шиллер в	1	1
429	трагизма в	1	1
430	автор должен	3	1
431	для этого	2	1
432	мы рассмотрим	2	1
433	нет на	1	1
434	сказанного выше	1	1
435	внимание на	2	1
436	всеми теми	1	1
437	в новую	1	1
438	под маской	3	1
439	в поэтической	5	1
440	и который	2	1
441	может не	1	1
442	эта перемена	1	1
443	под именем	1	1
444	в которую	2	1
445	в евгении	1	1
446	не уничтожается	1	1
447	эти два	3	1
448	в другой	1	1
449	вслед за	1	1
450	если он	4	1
451	подробностями и	1	1
452	существует не	1	1
453	по содержанию	1	1
454	как говорил	1	1
455	с той	4	1
456	один из	6	1
457	но с	1	1
458	каждой новой	2	1
459	мы видим	12	1
460	тот же	3	1
461	дело с	1	1
462	ведет нас	1	1
463	вступить в	1	1
464	что даже	2	1
465	действующих лиц	5	1
466	в какой	5	1
467	такое же	3	1
468	образа в	1	1
469	или же	1	1
470	между этими	1	1
471	что ж	1	1
472	бы рассказ	1	1
473	со всеми	2	1
474	с которыми	1	1
475	так что	8	1
476	для всех	2	1
477	если мы	6	1
478	в поэзии	1	1
479	они ни	1	1
480	то и	3	1
481	эта возможность	1	1
482	героев или	1	1
483	из них	6	1
484	за ним	1	1
485	к каким	2	1
486	поэзии есть	1	1
487	представить себе	1	1
488	ведь это	1	1
489	представлений о	1	1
490	у нее	1	1
491	с этими	1	1
492	так как	6	1
493	тому же	1	1
494	к ним	3	1
495	без этого	1	1
496	должен был	2	1
497	не просто	2	1
498	образом что	1	1
499	представляют собой	2	1
500	не было	1	1
501	разница в	1	1
502	и даже	4	1
503	для эстетической	1	1
504	ту форму	1	1
505	как у	1	1
506	по своим	1	1
507	никакого определенного	1	1
508	в уме	1	1
509	еще и	2	1
510	души и	1	1
511	что не	3	1
512	что для	1	1
513	противоречие между	2	1
514	бы никакого	1	1
515	эмоционального строя	1	1
516	напротив мы	1	1
517	к третьему	1	1
518	понимаем что	1	1
519	зависит от	1	1
520	однако и	2	1
521	жизнь в	1	1
522	же точно	2	1
523	что несмотря	1	1
524	когда же	1	1
525	что хотя	1	1
526	могут служить	1	1
527	которое существует	1	1
528	разговор с	1	1
529	на время	2	1
530	что из	1	1
531	этим и	1	1
532	мы встречаем	1	1
533	то она	1	1
534	вступает в	1	1
535	вместе с	5	1
536	и заключительные	1	1
537	в одной	2	1
538	от кого	1	1
539	подробностей и	1	1
540	нимало не	1	1
541	ни от	1	1
542	не могут	2	1
543	ним как	1	1
544	он говорит	6	1
545	в область	1	1
546	этого слова	2	1
547	истории не	1	1
548	второй план	6	1
549	одновременно с	1	1
550	тому как	1	1
551	лицом и	1	1
552	чувства и	2	1
553	евгении онегине	1	1
554	быть не	2	1
555	него не	1	1
556	с этой	2	1
557	восприятия все	1	1
558	действительность в	1	1
559	своей жизни	2	1
560	только для	3	1
561	между прочим	1	1
562	все же	8	1
563	и весело	1	1
564	о мире	2	1
565	каждой из	1	1
566	может служить	7	1
567	так он	1	1
568	если не	1	1
569	она может	3	1
570	в результате	1	1
571	литературных жанров	1	1
572	о котором	5	1
573	в отдельных	1	1
574	больше и	3	1
575	чувства которая	1	1
576	для нас	8	1
577	от него	1	1
578	идет не	1	1
579	бы в	3	1
580	не более	2	1
581	все они	2	1
582	им с	1	1
583	же в	2	1
584	но если	4	1
585	быть и	1	1
586	не есть	1	1
587	себе никакого	1	1
588	к самому	2	1
589	имеет в	1	1
590	это на	1	1
591	жизни а	1	1
592	автора в	1	1
593	одновременно и	3	1
594	в отдельности	1	1
595	в малой	2	1
596	всего в	1	1
597	просто не	1	1
598	жизни и	1	1
599	ее в	4	1
600	видим в	2	1
601	и другие	2	1
602	случае если	1	1
603	в своих	4	1
604	можно назвать	2	1
605	все что	1	1
606	этой точки	1	1
607	они не	2	1
