N	2gram	Bakhtin_Pr_5	Dialekti
149	но в	19	3
150	та же	4	3
151	бы и	2	3
152	собственное слово	1	3
153	все эти	3	3
154	и если	1	3
155	на этом	2	3
156	об этом	1	3
157	мы уже	8	3
158	известно что	1	3
159	в данном	1	3
160	в один	1	3
161	в своей	4	3
162	в их	1	3
163	она в	2	3
164	только для	1	3
165	иной раз	1	3
166	мы можем	2	3
167	найти в	1	3
168	нет ни	2	3
169	есть только	2	3
170	лежит в	2	3
171	вы не	2	3
172	сознания и	4	3
173	и та	2	3
174	этот момент	1	3
175	и об	2	3
176	все на	1	3
177	быть и	2	3
178	тотчас же	4	3
179	для всех	1	3
180	в виде	7	3
181	даже и	3	3
182	за пределы	3	3
183	себя и	8	3
184	что не	4	3
185	говорит о	2	3
186	когда она	2	3
187	я уже	2	3
188	и потому	1	3
189	из которых	1	3
190	что здесь	1	3
191	же есть	1	3
192	от него	6	3
193	и события	2	3
194	с ним	7	3
195	в свою	1	3
196	только не	1	3
197	к этому	1	3
198	одних и	1	2
199	нем нет	1	2
200	и без	4	2
201	тех же	1	2
202	очень много	1	2
203	ведь и	4	2
204	и само	1	2
205	и ничего	1	2
206	что уже	1	2
207	вопрос о	2	2
208	есть нечто	1	2
209	совпадает с	2	2
210	бы ни	1	2
211	себе что	1	2
212	сам по	2	2
213	на нем	1	2
214	во всех	3	2
215	бы не	2	2
216	но как	4	2
217	мы нашли	1	2
218	себе и	7	2
219	нет и	4	2
220	чем же	1	2
221	вот как	4	2
222	все же	8	2
223	кроме того	1	2
224	что по	1	2
225	себе не	1	2
226	в этот	2	2
227	в самом	6	2
228	в которой	2	2
229	ни один	1	2
230	тоже не	1	2
231	что даже	2	2
232	при этом	2	2
233	тем не	1	2
234	с этой	2	2
235	но все	4	2
236	есть все	1	2
237	в глубине	1	2
238	на все	1	2
239	лишь в	7	2
240	когда уже	1	2
241	это было	2	2
242	но именно	2	2
243	в них	4	2
244	все равно	2	2
245	если так	1	2
246	должно быть	3	2
247	нисколько не	1	2
248	том как	1	2
249	сказать так	1	2
250	в котором	3	2
251	по сравнению	1	2
252	от себя	5	2
253	есть еще	1	2
254	однако в	2	2
255	для нее	1	2
256	можем сказать	2	2
257	что с	2	2
258	в отношении	9	2
259	не менее	2	2
260	но они	1	2
261	и именно	1	2
262	случае не	1	2
263	никогда не	4	2
264	и по	2	2
265	во всем	4	2
266	как не	1	2
267	как будто	4	2
268	может и	1	2
269	что на	2	2
270	не могут	1	2
271	самостоятельности и	1	2
272	категорию и	1	2
273	а что	2	2
274	можно и	1	2
275	свою очередь	1	2
276	без всякого	2	2
277	в ее	3	2
278	и может	1	2
279	слово о	7	2
280	мог бы	2	2
281	жизнь и	2	2
282	для этого	2	2
283	находится в	1	2
284	никогда и	1	2
285	о нем	2	2
286	но мы	1	2
287	никак не	1	2
288	и проявление	1	2
289	и во	3	2
290	и требует	1	2
291	во всей	1	2
292	и только	1	2
293	выше в	1	2
294	одной из	2	2
295	и так	4	2
296	образа в	1	2
297	в качестве	1	2
298	себя в	2	2
299	же и	4	2
300	итак в	1	2
301	конечно не	2	2
302	но о	1	2
303	да еще	2	2
304	то и	1	2
305	из них	3	2
306	и их	1	2
307	для меня	1	2
308	отличие от	2	2
309	тем что	4	2
310	и из	1	2
311	что человек	1	2
312	и тех	1	2
313	и нельзя	1	2
314	другой стороны	3	2
315	вместе с	2	2
316	в человеке	1	2
317	к своему	5	2
318	что же	7	2
319	да и	5	2
320	мы еще	1	2
321	или другого	1	2
322	художественное произведение	1	2
323	в аспекте	1	2
324	и слово	8	2
325	но для	2	2
326	не мог	3	2
327	и часто	1	2
328	это как	3	2
329	у достоевского	12	2
330	и ни	2	2
331	главным образом	1	2
332	только что	3	2
333	а как	2	2
334	отношении к	7	2
335	что этот	1	2
336	это все	1	2
337	возможно лишь	1	2
338	и при	1	2
339	оно не	1	2
340	в свое	1	2
341	того или	1	2
342	во всяком	4	2
343	а между	3	1
344	чтобы не	2	1
345	и через	1	1
346	с кем	1	1
347	в сердце	1	1
348	на самом	9	1
349	он может	1	1
350	но тем	1	1
351	живое и	2	1
352	к другому	16	1
353	все те	1	1
354	и больше	1	1
355	и этот	2	1
356	сказать с	1	1
357	будто что-то	1	1
358	бы уже	4	1
359	а где	1	1
360	да за	1	1
361	и фактически	1	1
362	он как	4	1
363	в каждый	1	1
364	но она	1	1
365	оно вообще	1	1
366	от друга	1	1
367	то это	1	1
368	конечно и	1	1
369	кто же	2	1
370	и он	2	1
371	очень часто	2	1
372	собою и	1	1
373	и иначе	1	1
374	собой в	1	1
375	на них	7	1
376	он сам	6	1
377	всего этот	1	1
378	или во	1	1
379	без которого	1	1
380	все будет	1	1
381	в юности	1	1
382	видели что	1	1
383	не то	1	1
384	к богу	1	1
385	с отцом	1	1
386	к слову	2	1
387	в общем	3	1
388	отношение к	6	1
389	явлениями и	1	1
390	тут же	1	1
391	мы сейчас	1	1
392	можно прямо	1	1
393	друг от	1	1
394	процессе всего	1	1
395	явления что	1	1
396	никого и	1	1
397	его я	1	1
398	трудно сказать	1	1
399	в одной	3	1
400	по которому	2	1
401	как к	5	1
402	совершенно другой	1	1
403	виду и	2	1
404	тот же	4	1
405	как характер	1	1
406	говорит не	1	1
407	и утвердить	1	1
408	в груди	1	1
409	сказать о	1	1
410	и основной	1	1
411	что так	1	1
412	достоевского в	3	1
413	вы думаете	4	1
414	есть как	1	1
415	вообще а	1	1
416	утверждение в	1	1
417	роль в	1	1
418	но ведь	2	1
419	тут была	1	1
420	вообще не	2	1
421	как он	2	1
422	образ его	1	1
423	принять ее	1	1
424	к миру	1	1
425	человек не	1	1
426	он не	13	1
427	что же?	1	1
428	еще раньше	1	1
429	чтобы они	1	1
430	когда все	1	1
431	всех этих	2	1
432	и совершенно	1	1
433	и более	1	1
434	чтобы в	1	1
435	говорите что	1	1
436	никому не	1	1
437	смысловых установок	1	1
438	в дурную	1	1
439	в нее	1	1
440	не бывает	1	1
441	чтобы дать	1	1
442	одно и	3	1
443	и заключается	1	1
444	же не	4	1
445	сознание и	2	1
446	конечно в	2	1
447	это я	3	1
448	а его	1	1
449	его в	4	1
450	входит в	1	1
451	как тот	1	1
452	с другими	2	1
453	или просто	1	1
454	данном случае	1	1
455	мне это	1	1
456	только одно	1	1
457	само собою	1	1
458	ни одной	1	1
459	всю жизнь	2	1
460	и очень	1	1
461	я говорит	1	1
462	одна и	2	1
463	переходим к	4	1
464	для чего	1	1
465	мы видели	2	1
466	меня но	1	1
467	же самый	1	1
468	теперь это	1	1
469	мы с	2	1
470	действительно не	1	1
471	такой же	3	1
472	же я	2	1
473	одного и	1	1
474	но я	2	1
475	бы на	1	1
476	мысль и	2	1
477	можно найти	1	1
478	этого необходимо	2	1
479	как все	2	1
480	мы замечаем	1	1
481	он должен	1	1
482	и третий	1	1
483	почти не	1	1
484	в который	1	1
485	установки и	1	1
486	знает и	5	1
487	после этого?	1	1
488	еще с	1	1
489	никакого становления	1	1
490	в отличие	2	1
491	в которых	2	1
492	как символ	3	1
493	понятно что	2	1
494	и другого	2	1
495	всякий реальный	1	1
496	которые в	1	1
497	но он	4	1
498	конечно то	1	1
499	друг другу	4	1
500	кто его	1	1
501	их в	2	1
502	что сам	2	1
503	тому чтобы	2	1
504	том же	1	1
505	даже в	5	1
506	с последней	1	1
507	же такое	1	1
508	этих трех	1	1
509	существует для	1	1
510	в процессе	1	1
511	в непрерывном	1	1
512	нельзя ли	1	1
513	во всякой	1	1
514	и всегда	1	1
515	даже слово	1	1
516	слово и	2	1
517	то вполне	1	1
518	смысл то	1	1
519	одна из	1	1
520	именно с	1	1
521	и весь	1	1
522	и лишь	2	1
523	или как	3	1
524	того в	1	1
525	его можно	1	1
526	и углубленной	1	1
527	такая же	2	1
528	с своей	1	1
529	есть это	1	1
530	связи с	1	1
531	всего то	1	1
532	здесь же	1	1
533	это уже	2	1
534	доказать что	1	1
535	время перед	1	1
536	ну а	1	1
537	у меня	6	1
538	а в	7	1
539	другой ее	1	1
540	а во-вторых	1	1
541	именно это	1	1
542	к себе	18	1
543	и религиозная	1	1
544	когда мы	1	1
545	человека в	1	1
546	зависимости от	1	1
547	его за	4	1
548	всего в	1	1
549	этого и	2	1
550	и чужой	1	1
551	введение в	1	1
552	они и	1	1
553	и свое	1	1
554	достоевского где	1	1
555	из их	2	1
556	и которая	1	1
557	приходит к	1	1
558	как мы	8	1
559	предмету но	1	1
560	чем не	1	1
561	его почти	1	1
562	всего этого	3	1
563	не могу	3	1
564	в пределах	11	1
565	в дальнейшем	2	1
566	мы наблюдаем	1	1
567	он мне	1	1
568	верит в	1	1
569	его самого	1	1
570	ибо она	1	1
571	что может	1	1
572	и себе	1	1
573	можно было	2	1
574	те же	2	1
575	очень долго	1	1
576	там это	1	1
577	больше в	1	1
578	было в	2	1
579	здесь как	1	1
580	почему же	2	1
581	остаться в	1	1
582	лишь о	2	1
583	момент во	1	1
584	я знаю	1	1
585	в последней	1	1
586	собою но	1	1
587	говорил что	1	1
588	образом в	1	1
589	или прямо	1	1
590	частичное совпадение	1	1
591	и должно	1	1
592	только бы	1	1
593	мы могли	1	1
594	с одной	1	1
595	наконец на	1	1
596	после того	1	1
597	все его	4	1
598	с целью	1	1
599	время не	3	1
600	должно было	1	1
601	к нему	13	1
602	нем не	1	1
603	от них	1	1
604	событий и	1	1
605	поступков и	1	1
606	во втором	1	1
607	в другой	1	1
608	все в	1	1
609	все время	4	1
610	не знаю	2	1
611	человека как	2	1
612	и она	1	1
613	у которого	1	1
614	но почти	1	1
615	в него	3	1
616	эти последние	1	1
617	но так	3	1
618	но с	1	1
619	почти все	1	1
620	что только	1	1
621	этот вопрос	1	1
622	будто бы	2	1
623	с другим	13	1
624	с какой-то	1	1
625	которых я	2	1
626	своего собственного	3	1
627	без этого	1	1
628	думаете что	3	1
629	не входит	1	1
630	на всем	1	1
631	и у	4	1
632	уже в	3	1
633	другу как	2	1
634	слова не	2	1
635	рано или	1	1
636	а то	1	1
637	в душе	2	1
638	и других	1	1
639	его и	3	1
640	за ним	2	1
641	предмет и	1	1
642	тоже в	1	1
643	я делаю	1	1
644	совсем другое	2	1
645	себе в	1	1
646	эти три	1	1
647	другую сторону	1	1
648	в конце	5	1
649	чтобы она	1	1
650	свой смысл	1	1
651	не для	1	1
652	человек так	1	1
653	бы просто	1	1
654	как его	3	1
655	человек как	1	1
656	и вдруг	3	1
657	эту категорию	1	1
658	именно этой	1	1
659	он так	2	1
660	и вместе	1	1
661	именно как	1	1
662	или поздно	1	1
663	не были	1	1
664	она и	1	1
665	или иной	4	1
666	и человека	1	1
667	мы это	1	1
668	прямо сказать	1	1
669	с другой	4	1
670	и прежде	4	1
671	дело в	1	1
672	и между	1	1
673	такое же	2	1
674	раз все	1	1
675	на которые	1	1
676	что будет	1	1
677	превращается в	1	1
678	это взаимоотношение	1	1
679	ничего что	2	1
680	на этот	2	1
681	до конца	4	1
682	выше и	1	1
683	жизнь в	1	1
684	же точно	1	1
685	него не	1	1
686	или с	1	1
687	врывается в	1	1
688	которые будут	1	1
689	был он	1	1
690	я хочу	2	1
691	но оно	1	1
692	отличается от	1	1
693	человек в	1	1
694	необходимостью и	1	1
695	ко всем	1	1
696	но кто	1	1
697	зачем же	1	1
698	некоторые из	1	1
699	в москве	1	1
700	каких-то новых	1	1
701	уже вне	1	1
702	еще нет	1	1
703	в той	4	1
704	но вы	1	1
705	себя то	2	1
706	близости к	1	1
707	это его	1	1
708	сам не	3	1
709	мы сказали	1	1
710	этом случае	1	1
711	несколько слов	1	1
712	будет и	2	1
713	любят и	1	1
714	человека который	1	1
715	у вас	1	1
716	имел в	1	1
717	вы говорите	1	1
718	при всем	1	1
719	в заключение	1	1
720	не является	1	1
721	события которое	1	1
722	которых каждый	1	1
723	и от	3	1
724	и человек	1	1
725	как изображение	1	1
726	которая в	1	1
727	в силах	2	1
728	человек и	4	1
729	говорят не	1	1
730	себя самого	7	1
731	я хотел	2	1
732	опять-таки как	1	1
733	конце концов	3	1
734	ибо в	3	1
735	его уже	1	1
736	богу как	1	1
737	все голоса	2	1
738	или несколько	1	1
739	теперь же	2	1
740	есть уже	1	1
741	но вот	1	1
742	давно уже	1	1
743	самосознание и	1	1
744	находятся в	1	1
745	на фоне	1	1
746	требует чтобы	1	1
747	в романе	1	1
748	из тех	1	1
749	слово слово	2	1
750	не знает	6	1
751	теперь она	1	1
752	в глаза	5	1
753	является и	1	1
754	из этого	2	1
755	это она	1	1
756	я и	2	1
757	жить как	1	1
758	не верят	1	1
759	его становление	1	1
760	сущности в	2	1
761	как на	1	1
762	становится тем	1	1
763	вполне понятно	2	1
764	а я	10	1
765	о себе	17	1
766	в своих	1	1
