N	2gram	Vinokur_Ku_1	Myslijsy
360	и самое	1	2
361	не ограничивается	1	2
362	как мы	1	2
363	то она	1	2
364	от друга	1	2
365	в собственном	2	2
366	только то	1	2
367	и может	3	2
368	с языком	2	2
369	языке в	1	2
370	мы в	1	2
371	для этого	3	2
372	в виду	5	2
373	образования и	1	2
374	них не	1	2
375	иное как	2	2
376	и должно	2	2
377	о том	9	2
378	когда язык	1	2
379	никак не	2	2
380	одного из	1	2
381	утверждает что	1	2
382	самый процесс	1	2
383	связь между	1	2
384	и только	1	2
385	крайней мере	5	2
386	еще более	1	2
387	в теории	1	2
388	и следовательно	1	2
389	никакого другого	1	2
390	в каждую	1	2
391	как например	2	2
392	этот вопрос	1	2
393	известных условиях	1	2
394	есть в	4	2
395	в таких	4	2
396	но язык	2	2
397	уже не	8	2
398	указания на	1	2
399	вопроса о	1	2
400	же в	4	2
401	в начале	1	2
402	по законам	1	2
403	понятий в	1	2
404	к мысли	1	2
405	нуждается в	3	2
406	иначе как	2	2
407	к ним	1	2
408	речь и	1	2
409	явлений в	2	2
410	и вместе	1	2
411	в других	1	2
412	даже и	3	2
413	влияние на	1	2
414	понимания язык	1	2
415	у нас	10	2
416	на этот	2	2
417	для человека	1	2
418	под влиянием	3	2
419	в одно	1	2
420	если не	3	2
421	нет ничего	1	2
422	применении к	1	2
423	даже с	1	2
424	что же	6	2
425	смысле есть	1	2
426	как предмет	1	2
427	о его	1	2
428	видно что	2	2
429	между прочим	2	2
430	нисколько не	3	2
431	к другим	1	2
432	но с	2	2
433	слова но	2	2
434	ли в	2	2
435	от мысли	1	2
436	или в	2	2
437	тем более	2	2
438	хотя бы	10	2
439	что а	1	2
440	только что	1	2
441	что оно	3	2
442	была бы	3	2
443	не что	1	2
444	что даже	1	2
445	жизни и	1	2
446	но эти	1	2
447	языке а	1	2
448	то оно	2	2
449	все что	1	2
450	литературный язык	1	1
451	человеческой речи	1	1
452	вряд ли	1	1
453	говоря о	1	1
454	например в	5	1
455	же как	1	1
456	предполагает что	1	1
457	должен быть	4	1
458	языку и	1	1
459	а из	1	1
460	выражения в	1	1
461	самом деле	9	1
462	переход от	4	1
463	показать что	1	1
464	отношений в	1	1
465	отношения конечно	1	1
466	явления и	1	1
467	из его	1	1
468	что эти	4	1
469	собственном смысле	1	1
470	едва ли	1	1
471	как история	2	1
472	с таким	1	1
473	в зависимости	5	1
474	и этот	1	1
475	бы ошибочно	1	1
476	живой речи	1	1
477	его не	1	1
478	полагает что	1	1
479	можно и	1	1
480	может даже	1	1
481	мы имеем	6	1
482	как должно	1	1
483	языка должна	1	1
484	звуков языка	1	1
485	мысли потому	1	1
486	именно к	1	1
487	в основных	1	1
488	не столько	2	1
489	на себя	3	1
490	его пути	1	1
491	как каждое	1	1
492	слова например	1	1
493	и другая	1	1
494	нет ли	1	1
495	последовательное и	1	1
496	похожи на	1	1
497	которое в	2	1
498	явление не	1	1
499	зависимости от	6	1
500	смысле имеет	1	1
501	в каждой	1	1
502	форм в	2	1
503	и на	4	1
504	к их	1	1
505	не имел	1	1
506	мы выражаем	1	1
507	не найдем	1	1
508	быть заменено	2	1
509	что его	2	1
510	в различных	1	1
511	в чем	1	1
512	с его	4	1
513	вкуса и	3	1
514	язык или	1	1
515	такая замена	2	1
516	на самом	2	1
517	что этого	2	1
518	очевидно и	1	1
519	не то	1	1
520	если в	2	1
521	на чужих	1	1
522	себе и	2	1
523	так язык	1	1
524	это или	1	1
525	что они	4	1
526	и действуют	1	1
527	например для	1	1
528	что история	2	1
529	выражения мысли	2	1
530	перед нами	1	1
531	лингвистики так	1	1
532	говорят же	1	1
533	что когда	1	1
534	таких способов	1	1
535	когда он	3	1
536	более или	3	1
537	следующим образом	1	1
538	от этого	2	1
539	до первого	1	1
540	та же	1	1
541	а во-вторых	2	1
542	таковы например	1	1
543	все эти	6	1
544	в нашем	1	1
545	что так	3	1
546	в известном	1	1
547	что ничего	1	1
548	имеет своих	1	1
549	с их	3	1
550	произвола как	1	1
551	не годится	1	1
552	законов языка	1	1
553	как он	1	1
554	будто на	1	1
555	его но	1	1
556	на его	3	1
557	только такую	1	1
558	по словам	1	1
559	и стало	1	1
560	бы сказать	1	1
561	связанные с	1	1
562	без своих	1	1
563	может уже	1	1
564	невозможно влияние	1	1
565	собственном значении	1	1
566	области не	1	1
567	и общее	1	1
568	столом но	1	1
569	понятий и	1	1
570	нам только	1	1
571	с представлением	1	1
572	не исчерпывают	1	1
573	под конец	1	1
574	на этом	1	1
575	без исключения	1	1
576	что она	3	1
577	одно и	1	1
578	касается до	1	1
579	зрения так	1	1
580	же не	1	1
581	языка которое	3	1
582	во-вторых не	1	1
583	язык это	3	1
584	лишь в	2	1
585	раз при	1	1
586	его в	1	1
587	того или	4	1
588	несправедливо будто	1	1
589	было в	2	1
590	всех народов	1	1
591	оставляя в	1	1
592	чтобы дать	2	1
593	звук а	1	1
594	может стать	1	1
595	и мы	2	1
596	совершенно ясно	1	1
597	истории и	1	1
598	и основные	1	1
599	смысл в	2	1
600	которым он	1	1
601	есть средство	2	1
602	бы совершенно	1	1
603	этого слова	3	1
604	как общее	1	1
605	рядом с	5	1
606	в к	1	1
607	все равно	2	1
608	далеко не	1	1
609	предмет лингвистики	1	1
610	его все	1	1
611	с жаворонком	1	1
612	не всегда	2	1
613	и уже	1	1
614	не язык	1	1
615	нам не	3	1
616	с такой	1	1
617	в развитии	1	1
618	можно считать	1	1
619	же есть	2	1
620	любви и	1	1
621	или менее	3	1
622	к польскому	1	1
623	несколько слов	3	1
624	что такое	6	1
625	в следующем	1	1
626	в такой	1	1
627	в письме	1	1
628	в котором	3	1
629	здесь из	1	1
630	языков с	1	1
631	выражением мысли	2	1
632	в которых	6	1
633	что я	2	1
634	должны были	1	1
635	когда и	1	1
636	своей жизни	1	1
637	науке а	1	1
638	когда эти	1	1
639	сами по	1	1
640	п с	1	1
641	и эти	3	1
642	так называемое	1	1
643	языков и	1	1
644	что этот	1	1
645	где нет	1	1
646	такой вопрос	1	1
647	вместе со	2	1
648	даже в	3	1
649	случае мы	1	1
650	мною же	1	1
651	значение слова	3	1
652	это чувство	1	1
653	ничего нового	1	1
654	а на	2	1
655	человека но	1	1
656	можно понимать	1	1
657	что с	2	1
658	не теряет	1	1
659	что ему	1	1
660	может служить	2	1
661	уже из	2	1
662	в науке	4	1
663	особых форм	1	1
664	что историческое	1	1
665	например что	1	1
666	в самых	1	1
667	но только	1	1
668	науку в	1	1
669	например не	2	1
670	что индивидуальность	1	1
671	возможно и	1	1
672	ничего не	2	1
673	как формы	1	1
674	языка это	4	1
675	на те	2	1
676	но слово	1	1
677	это слово	3	1
678	убедиться в	1	1
679	и теперь	1	1
680	следует что	4	1
681	до того	2	1
682	на некоторые	1	1
683	уже и	3	1
684	доказать что	2	1
685	этом отношении	5	1
686	и делает	1	1
687	же до	2	1
688	был бы	2	1
689	в области	7	1
690	в известных	3	1
691	может показаться	1	1
692	этот закон	1	1
693	объяснение в	2	1
694	в духе	3	1
695	теряют свое	1	1
696	как только	1	1
697	примыкают к	2	1
698	этот переход	1	1
699	указывает на	1	1
700	свое значение	1	1
701	языка что	1	1
702	лежащим в	1	1
703	где он	1	1
704	из чего	1	1
705	всегда в	1	1
706	ниже мы	1	1
707	своего развития	1	1
708	значения и	1	1
709	как не	1	1
710	говоря уже	1	1
711	здесь не	3	1
712	жизни языка	1	1
713	в ее	1	1
714	к нам	1	1
715	исторической жизни	2	1
716	их появление	1	1
717	каких эти	1	1
718	и говорит	2	1
719	языка так	1	1
720	действия и	2	1
721	в мысль	1	1
722	образом то	1	1
723	роль в	4	1
724	с течением	1	1
725	различие между	1	1
726	на том	3	1
727	если они	1	1
728	нужно будет	1	1
729	что у	1	1
730	или то	1	1
731	слово есть	1	1
732	можно было	6	1
733	грамматических форм	3	1
734	не с	3	1
735	когда есть	1	1
736	же эти	1	1
737	в результате	5	1
738	внешней звуковой	1	1
739	не будучи	1	1
740	а их	1	1
741	смысле и	2	1
742	нужно для	1	1
743	связанная с	2	1
744	образом в	1	1
745	из других	1	1
746	движения и	1	1
747	это все	1	1
748	о нем	2	1
749	языка поэтому	2	1
750	и живой	1	1
751	таким путем	1	1
752	языка вообще	1	1
753	в язык	2	1
754	внимание на	4	1
755	этой последней	1	1
756	это потому	1	1
757	звуков в	1	1
758	после того	1	1
759	отличаются от	1	1
760	на данном	1	1
761	нас в	1	1
762	не заключает	1	1
763	личного развития	1	1
764	каждом из	2	1
765	которого не	1	1
766	более очевидна	1	1
767	переходит в	1	1
768	влияние произвола	1	1
769	и всякая	1	1
770	должно было	1	1
771	слова потому	1	1
772	чтобы все	1	1
773	богатство и	1	1
774	законам но	1	1
775	даже для	2	1
776	смысле это	2	1
777	бы вполне	1	1
778	для самого	1	1
779	в лице	1	1
780	спросим себя	1	1
781	и история	1	1
782	один из	4	1
783	д и	2	1
784	с ними	4	1
785	дело с	1	1
786	что он	6	1
787	явления в	1	1
788	в какой	6	1
789	поэтому и	1	1
790	всяком случае	5	1
791	как совершается	1	1
792	столетия и	1	1
793	язык а	1	1
794	с которыми	1	1
795	что законы	2	1
796	по моему	1	1
797	как средство	1	1
798	многое не	1	1
799	уже в	3	1
800	себя в	1	1
801	народов не	1	1
802	нужно еще	1	1
803	и эту	1	1
804	языка который	2	1
805	чем с	1	1
806	д не	1	1
807	когда оно	2	1
808	из них	4	1
809	он принадлежит	1	1
810	языка таким	1	1
811	а другое	1	1
812	звук есть	1	1
813	возможна и	1	1
814	ни в	2	1
815	мы находим	1	1
816	наука о	2	1
817	в современном	1	1
818	не для	1	1
819	люди на	1	1
820	из одной	1	1
821	как его	1	1
822	но что	1	1
823	формы в	2	1
824	глагол не	1	1
825	природы а	1	1
826	же невозможно	1	1
827	трудно при	1	1
828	предмету не	1	1
829	чтобы показать	1	1
830	из своих	1	1
831	с общим	1	1
832	именно как	1	1
833	только звук	1	1
834	что языку	1	1
835	а действительно	2	1
836	не упоминает	1	1
837	до сих	4	1
838	уже при	1	1
839	всякая речь	1	1
840	именно в	6	1
841	есть язык	3	1
842	значении слова	1	1
843	в каких	1	1
844	случаев в	1	1
845	как же	1	1
846	еще и	5	1
847	себя и	1	1
848	только к	2	1
849	обратить внимание	2	1
850	к сожалению	1	1
851	превращается в	2	1
852	бы назвать	1	1
853	ничем не	1	1
854	более того	1	1
855	не на	4	1
856	формами но	1	1
857	как невозможно	1	1
858	что несмотря	1	1
859	человеческой жизни	1	1
860	именно так	2	1
861	его как	1	1
862	человек в	1	1
863	речи это	1	1
864	невозможно соловью	1	1
865	ни причины	1	1
866	в связи	3	1
867	как именно	2	1
868	в речи	3	1
869	так называемых	1	1
870	я хочу	1	1
871	к лицу	1	1
872	при его	1	1
873	изменяется в	1	1
874	оно совершается	2	1
875	языке с	1	1
876	в одной	1	1
877	к более	1	1
878	как одно	1	1
879	общего с	1	1
880	многих случаях	1	1
881	можно быть	1	1
882	п и	1	1
883	предположить что	1	1
884	он говорит	1	1
885	в данном	4	1
886	что за	1	1
887	она есть	1	1
888	лицом к	1	1
889	смысле этого	3	1
890	причины ни	1	1
891	себя то	1	1
892	в ответ	1	1
893	в тех	4	1
894	и там	1	1
895	да и	1	1
896	есть чисто	1	1
897	как нельзя	1	1
898	многих других	1	1
899	это значит	1	1
900	совершенно несправедливо	1	1
901	или другого	1	1
902	аналогии с	1	1
903	сих пор	4	1
904	только ради	1	1
905	все это	6	1
906	как индивидуальная	2	1
907	и таким	1	1
908	следует думать	1	1
909	что касается	2	1
910	же люди	1	1
911	но для	1	1
912	говорить что	1	1
913	при всем	1	1
914	и дают	1	1
915	разумеется и	2	1
916	чего я	1	1
917	не подлежит	1	1
918	том виде	1	1
919	собственно говоря	1	1
920	разных языках	1	1
921	как указания	1	1
922	вовсе нет	1	1
923	пришлось бы	2	1
924	будто бы	1	1
925	давно уже	1	1
926	даже при	1	1
927	к ее	1	1
928	процессы в	1	1
929	ее только	1	1
930	слово в	1	1
931	соловью поменяться	1	1
932	между ними	2	1
933	не говоря	2	1
934	слова с	1	1
935	же будет	1	1
936	всей духовной	1	1
937	совершенно не	1	1
938	где как	1	1
939	их с	1	1
940	в представлении	1	1
941	например язык	2	1
942	в последнем	2	1
943	первом случае	1	1
944	только о	1	1
945	и лингвистики	1	1
946	ко времени	1	1
947	речи как	1	1
948	это было	2	1
949	эти условия	1	1
950	я могу	1	1
951	к этому	1	1
952	этой точки	2	1
953	они не	3	1
954	смысле что	1	1
