N	3gram	Tiupa_Disk_1	Analitik
80	говорящего автора слушающего	1	1
81	раз-общения которое не	1	1
82	к художественной реальности	1	1
83	как ценностного центра	1	1
84	со стороны адресата	1	1
85	некое интерсубъективное пространство	1	1
86	в качестве коммуникативного	1	1
87	по этой причине	2	1
88	более или менее	2	1
89	воцариться в чужой	1	1
90	рассказывания в этом	1	1
91	последнем мы и	1	1
92	сюжетных сами по	1	1
93	автора слушающего читателя	1	1
94	также и в	1	1
95	высказывания необходимо войти	1	1
96	формах внутренней речи	1	1
97	может быть признано	1	1
98	продукт социального взаимодействия	1	1
99	в соответствии с	2	1
100	наиболее очевидным образом	1	1
101	их личностные и	1	1
102	о том как	1	1
103	этом последнем мы	1	1
104	при встрече сознания	1	1
105	ван дейк четко	1	1
106	как раз и	1	1
107	то есть без	1	1
108	не было и	1	1
109	по себе они	1	1
110	только в том	2	1
111	до сих пор	1	1
112	в разные времена	1	1
113	событие о котором	1	1
114	в молчание бахтин	1	1
115	социальные характеристики другие	1	1
116	говоря уже о	2	1
117	в качестве своих	1	1
118	употребление языка и	1	1
119	том случае если	1	1
120	литературного развития в	1	1
121	сам по себе	1	1
122	мы и сами	1	1
123	к норме и	1	1
124	мира вокруг я	1	1
125	читателя и того	1	1
126	в том случае	1	1
127	языка и дискурс	1	1
128	окружал человека к	1	1
129	специальном значении этого	1	1
130	они трактовали не	1	1
131	субъекта объекта и	1	1
132	том числе и	2	1
133	ивана петровича белкина	1	1
134	убавить ни изменить	1	1
135	котором рассказано в	1	1
136	о царских детях	1	1
137	детях покидающих свою	1	1
138	и внезакономерных явлениях	1	1
139	два события событие	1	1
140	в противном случае	1	1
141	ни изменить ничего	1	1
142	именно здесь в	1	1
143	по крайней мере	2	1
144	вместе с тем	1	1
145	трактует последний как	1	1
146	же время они	1	1
147	или о чем	1	1
148	трех говорящего автора	1	1
149	произведении и событие	1	1
150	аномалий который окружал	1	1
151	себе они таковыми	1	1
152	об однократных и	1	1
153	в равной мере	1	1
154	одно и то	1	1
155	таком взгляде на	1	1
156	быть ни чисто	1	1
157	при таком взгляде	1	1
158	что не есть	1	1
159	они таковыми не	1	1
160	по своей коммуникативной	3	1
161	общения со-общения при-общения	1	1
162	в некое интерсубъективное	1	1
163	в науке о	2	1
164	чьего-то высказывания необходимо	1	1
165	прибавить ни убавить	2	1
166	необходимо войти в	1	1
167	в чем и	1	1
168	чем говорят героя	1	1
169	изменить ничего нельзя	1	1
170	дело не с	1	1
171	единицы речевого общения	1	1
172	не только в	2	1
173	тому или иному	1	1
174	коммуникативное событие которое	1	1
175	чтобы воцариться в	1	1
176	множества преданий о	1	1
177	предполагает в качестве	1	1
178	личностные и социальные	1	1
179	того о ком	1	1
180	аспекты социальной ситуации	1	1
181	принесите лучшую одежду	1	1
182	и то же	1	1
183	представляет собой не	1	1
184	и аномалий который	1	1
185	знаковую данность чьего-то	1	1
186	в свою очередь	3	1
187	и слушающих их	1	1
188	вид сюжетных сами	1	1
189	как будто бы	1	1
190	в известном смысле	1	1
191	но в таком	1	1
192	однократных и внезакономерных	1	1
193	о котором рассказано	1	1
194	преданий о царских	1	1
195	являлись они трактовали	1	1
196	а с другой	3	1
197	и как бы	3	1
198	в специальном значении	1	1
199	в большей или	1	1
200	по выражению бахтина	1	1
201	сами участвуем как	1	1
202	отца к сыну	1	1
203	или меньшей степени	1	1
204	мир эксцессов и	1	1
205	другие аспекты социальной	1	1
206	равной степени как	1	1
207	одни и те	1	1
208	о ком или	1	1
209	в их взаимодополнительности	1	1
210	в данной сфере	2	1
211	несет в себе	1	1
212	слушающих их личностные	1	1
213	событие самого рассказывания	2	1
214	участвуем как слушатели-читатели	1	1
215	один я на	1	1
216	прежде всего в	1	1
217	места времени и	1	1
218	в исходном значении	1	1
219	которое не может	1	1
220	внезакономерных явлениях а	1	1
221	чем и состоит	1	1
222	рассказано в произведении	1	1
223	и дайте перстень	1	1
224	во всяком случае	1	1
225	таковыми не являлись	1	1
226	слушающего читателя и	1	1
227	могла бы быть	2	1
228	на руку его	1	1
229	ком или о	1	1
230	перед нами два	1	1
231	в произведении и	1	1
232	что же касается	2	1
233	реальной единицы речевого	1	1
234	трактовали не об	1	1
235	лучшую одежду и	1	1
236	было и не	1	1
237	войти в некое	1	1
238	ни прибавить ни	2	1
239	человека к норме	1	1
240	покидающих свою родину	1	1
241	в коммуникативной ситуации	1	1
242	и до сего	1	1
243	объекта и адресата	1	1
244	царских детях покидающих	1	1
245	как коммуникативное событие	1	1
246	встрече сознания с	1	1
247	далеко не все	1	1
248	при этом как	1	1
249	креативной и рецептивной	3	1
250	чисто внешним объективным	1	1
251	нельзя не сделав	1	1
252	ничего нельзя не	1	1
253	далеко не всякая	1	1
254	от отца к	1	1
255	не от отца	1	1
256	характеристики другие аспекты	1	1
257	в его событийной	1	1
258	все того же	1	1
259	участников коммуникативного события	2	1
260	есть она сама	1	1
261	от тестя к	1	1
262	в чужой стране	1	1
263	родину чтобы воцариться	1	1
264	оправдан существованием человека	1	1
265	по аналогии с	1	1
266	в новейшее время	1	1
267	говорящего и слушающих	2	1
268	внешним объективным ни	1	1
269	однако в силу	1	1
270	и дискурс трактует	1	1
271	в этом последнем	1	1
272	науке о литературе	2	1
273	не случайно напоминает	1	1
274	и того о	1	1
275	и социальные характеристики	1	1
276	при-общения раз-общения которое	1	1
277	упускать из виду	1	1
278	вокруг я героя	1	1
279	который окружал человека	1	1
280	объективным ни чисто	1	1
281	это отнюдь не	1	1
282	данность чьего-то высказывания	1	1
283	в качестве основных	1	1
284	явлениях а о	1	1
285	ни чисто внешним	1	1
286	не сделав хуже	1	1
287	не являлись они	1	1
288	одежду и оденьте	1	1
289	и событие самого	1	1
290	что случилось однажды	1	1
291	и сами участвуем	1	1
292	или во всяком	1	1
293	говорящий или пишущий	2	1
294	и те же	1	1
295	и вследствие этого	1	1
296	в ряду всех	1	1
297	что бывает всегда	1	1
298	о чем говорят	1	1
299	произведение в его	1	1
300	дискурс трактует последний	1	1
301	дайте перстень на	1	1
302	в этом смысле	1	1
303	и оденьте его	1	1
304	в современной передаче	1	1
305	об отсутствии в	1	1
306	в связи с	1	1
307	но отнюдь не	2	1
308	не есть она	1	1
309	тестя к зятю	1	1
310	события событие о	1	1
311	том что случилось	1	1
312	ни чисто внутренним	1	1
313	последний как коммуникативное	1	1
314	я на дорогу	1	1
315	эксцессов и аномалий	1	1
316	кто говорит и	1	1
317	пространство общения со-общения	1	1
318	том что бывает	1	1
319	дело не в	1	1
320	самого рассказывания в	2	1
321	его и дайте	1	1
322	качестве коммуникативного события	1	1
323	интерсубъективное пространство общения	1	1
324	перстень на руку	1	1
325	с той или	1	1
326	как и в	1	1
327	литературного дискурса как	1	1
328	здесь как и	1	1
329	до сего времени	2	1
330	говорящий не адам	1	1
331	чисто внутренним субъективным	1	1
332	оденьте его и	1	1
333	может быть ни	1	1
334	ни убавить ни	1	1
335	выхожу один я	1	1
336	норме и устройству	1	1
337	не об однократных	1	1
338	сознания с текстом	1	1
339	иначе говоря мы	1	1
340	не говоря уже	2	1
341	включающего в себя	1	1
