N	2gram	Vinokur_St_3	formyVre
121	между собой	1	4
122	кроме того	3	4
123	и для	4	4
124	вполне понятно	1	4
125	отношения к	1	3
126	по преимуществу	1	3
127	а как	4	3
128	есть не	1	3
129	мы не	2	3
130	в сущности	2	3
131	событий и	1	3
132	в виду	2	3
133	нет здесь	1	3
134	всего необходимо	1	3
135	его в	1	3
136	и других	2	3
137	здесь нет	2	3
138	в этих	11	3
139	в отношении	2	3
140	но эта	1	3
141	но они	2	3
142	xviii века	1	3
143	друг друга	1	3
144	этом отношении	4	3
145	героев и	1	3
146	к тому	2	3
147	и образ	1	3
148	формы и	1	3
149	в порядке	1	3
150	все его	1	3
151	что и	1	3
152	во всей	1	3
153	в форме	2	3
154	один из	2	3
155	мы видим	4	3
156	одной из	2	3
157	поэтому и	1	3
158	и ее	2	3
159	с одной	2	3
160	со всеми	1	3
161	в качестве	4	3
162	в начале	4	3
163	одно из	2	3
164	в одном	1	3
165	до сих	2	3
166	связаны с	1	3
167	именно в	1	3
168	себя и	2	3
169	что не	2	3
170	с тем	4	3
171	а не	5	3
172	человек в	1	3
173	в одно	1	3
174	на фоне	1	3
175	вместе с	2	3
176	подхода к	1	3
177	сих пор	2	3
178	например у	1	3
179	и времени	1	3
180	или в	2	3
181	своей собственной	1	3
182	совершенно иной	1	3
183	а в	6	3
184	не знает	1	3
185	сказать что	4	3
186	они не	1	3
187	к этому	3	3
188	во всяком	4	3
189	смысле слова	1	2
190	также и	1	2
191	обычно в	1	2
192	xvii века	2	2
193	тех же	1	2
194	к своей	2	2
195	той же	2	2
196	на материале	1	2
197	вопрос о	1	2
198	дан в	1	2
199	на себя	1	2
200	в чем	4	2
201	мы будем	1	2
202	нет и	2	2
203	в истории	1	2
204	в центре	4	2
205	для всех	1	2
206	и нет	1	2
207	не являются	1	2
208	и к	4	2
209	от этого	1	2
210	в целом	4	2
211	в маленьких	1	2
212	как бы	6	2
213	как он	1	2
214	всей его	1	2
215	как оно	1	2
216	и еще	1	2
217	не как	2	2
218	уже не	3	2
219	его от	1	2
220	и по	2	2
221	что все	3	2
222	об этом	5	2
223	мировой литературе	4	2
224	к другу	1	2
225	самим собой	1	2
226	ясно что	1	2
227	было бы	7	2
228	на почве	5	2
229	бы совершенно	3	2
230	нет в	3	2
231	рядом с	1	2
232	попадает в	3	2
233	чем в	1	2
234	здесь все	1	2
235	этого произведения	1	2
236	места в	1	2
237	для него	3	2
238	в своей	4	2
239	он должен	1	2
240	с точки	4	2
241	начиная от	1	2
242	место в	6	2
243	не к	1	2
244	в которых	2	2
245	точку зрения	2	2
246	но он	3	2
247	друг другу	1	2
248	же сохраняется	1	2
249	том же	1	2
250	по себе	1	2
251	самого начала	2	2
252	тогда когда	2	2
253	дело в	1	2
254	этот тип	2	2
255	никогда не	2	2
256	под углом	1	2
257	в самой	1	2
258	с большой	1	2
259	но очень	1	2
260	к ней	4	2
261	всей жизни	1	2
262	этот образ	2	2
263	в каком	4	2
264	мы встречаем	1	2
265	в трагедии	6	2
266	все то	1	2
267	той или	1	2
268	здесь еще	1	2
269	элементы в	1	2
270	всего этого	1	2
271	как по	1	2
272	с самого	2	2
273	смысле но	1	2
274	те же	1	2
275	здесь как	1	2
276	во многом	2	2
277	ту же	1	2
278	и вообще	1	2
279	с ним	1	2
280	или иной	2	2
281	а также	4	2
282	в значительной	1	2
283	на основе	2	2
284	связь между	1	2
285	во втором	2	2
286	там где	1	2
287	и последнее	1	2
288	того что	5	2
289	разного рода	1	2
290	углом зрения	1	2
291	и особые	1	2
292	до наших	1	2
293	есть в	2	2
294	уже в	3	2
295	в данной	1	2
296	мы находим	2	2
297	исторического процесса	2	2
298	отношение к	4	2
299	не о	1	2
300	тем что	19	2
301	не были	1	2
302	с другой	5	2
303	и тех	1	2
304	еще и	1	2
305	одних и	1	2
306	соответствии с	1	2
307	в некоторых	3	2
308	одной стороны	3	2
309	он становится	1	2
310	что мы	3	2
311	здесь только	2	2
312	она проявляется	1	2
313	с помощью	1	2
314	вступает в	1	2
315	в данном	1	2
316	к жизни	1	2
317	в течение	4	2
318	в это	2	2
319	но для	1	2
320	не является	3	2
321	одна из	2	2
322	в мировой	3	2
323	и может	2	2
324	как она	1	2
325	для нас	1	2
326	у них	1	2
327	и события	1	2
328	хотя бы	1	2
329	ее в	2	2
330	была бы	4	2
331	в свою	2	2
332	в которой	4	2
333	и эта	1	2
334	можно назвать	4	2
335	я и	3	1
336	беседу с	1	1
337	одним из	1	1
338	до него	1	1
339	так резко	1	1
340	начинается с	1	1
341	связана с	4	1
342	таков первый	1	1
343	он может	2	1
344	идет о	1	1
345	по этим	1	1
346	тем же	1	1
347	его же	1	1
348	объясняется и	1	1
349	и лирических	1	1
350	и за	2	1
351	из всех	1	1
352	эпоху это	1	1
353	для своего	1	1
354	мы имеем	5	1
355	формы которая	1	1
356	бы в	1	1
357	при анализе	1	1
358	этого нет	1	1
359	на такие	1	1
360	нам в	1	1
361	почти все	1	1
362	он действует	1	1
363	на себе	2	1
364	как я	2	1
365	не совсем	2	1
366	что можно	1	1
367	и он	1	1
368	и много	1	1
369	он был	3	1
370	трудно найти	3	1
371	трагедию не	1	1
372	самом деле	2	1
373	то он	2	1
374	но как	2	1
375	совершенно ясно	1	1
376	вступают в	2	1
377	не связанный	1	1
378	время на	1	1
379	большое значение	2	1
380	его развития	1	1
381	и я	1	1
382	независимо от	5	1
383	только ее	1	1
384	более и	2	1
385	и различные	1	1
386	это был	2	1
387	что касается	7	1
388	однако не	1	1
389	упоминаемые в	1	1
390	вопросом о	1	1
391	и наконец	3	1
392	и сам	1	1
393	эпохи но	1	1
394	самом начале	1	1
395	них но	1	1
396	литературы в	1	1
397	тяготеет к	1	1
398	его простой	1	1
399	из жизни	1	1
400	что это	16	1
401	бы не	1	1
402	из этих	6	1
403	которые в	2	1
404	приобретает характер	1	1
405	в этой	14	1
406	и тот	2	1
407	очень важно	1	1
408	имеем в	2	1
409	на то	5	1
410	человек не	1	1
411	оно здесь	1	1
412	связанные с	1	1
413	свой взгляд	1	1
414	о которой	2	1
415	которая является	1	1
416	с нашим	2	1
417	что еще	1	1
418	в плане	2	1
419	которого и	1	1
420	этого жанра	1	1
421	форма в	1	1
422	как они	1	1
423	указывали на	1	1
424	конечно в	1	1
425	этому типу	1	1
426	зрения на	1	1
427	это было	8	1
428	на протяжении	4	1
429	особенно в	1	1
430	вместе со	1	1
431	ко второму	1	1
432	моменты в	1	1
433	времени время	1	1
434	этого нового	1	1
435	ролей в	1	1
436	в ином	1	1
437	о которых	3	1
438	отдельные эпизоды	1	1
439	конечно о	1	1
440	п но	1	1
441	должно быть	1	1
442	и некоторые	1	1
443	и тогда	2	1
444	не больше	1	1
445	выступает здесь	1	1
446	в эту	4	1
447	что значит	1	1
448	во время	3	1
449	и при	1	1
450	нас не	2	1
451	наших дней	1	1
452	всяком случае	4	1
453	на месте	1	1
454	не столько	2	1
455	они уже	1	1
456	своего рода	3	1
457	времен и	1	1
458	смертной казни	2	1
459	и более	3	1
460	что этот	3	1
461	формы как	1	1
462	всех событий	1	1
463	и очень	1	1
464	нет никакого	3	1
465	из которых	4	1
466	случае в	2	1
467	на три	1	1
468	вплоть до	1	1
469	иной раз	1	1
470	как о	2	1
471	дело не	2	1
472	расчленяется на	2	1
473	как его	1	1
474	день на	1	1
475	и политического	1	1
476	это философия	1	1
477	этой схемы	1	1
478	это с	1	1
479	находится в	1	1
480	плен и	1	1
481	области где	1	1
482	бы между	2	1
483	судьба и	1	1
484	с нами	1	1
485	того в	1	1
486	в русском	2	1
487	на те	1	1
488	по своей	1	1
489	это слово	3	1
490	здесь же	1	1
491	тесно связана	3	1
492	к событиям	1	1
493	и со	1	1
494	у нас	4	1
495	от их	1	1
496	или только	1	1
497	и такие	2	1
498	отличается от	4	1
499	всего в	4	1
500	его с	1	1
501	бы он	1	1
502	для его	2	1
503	уже прямо	1	1
504	в каждом	4	1
505	переходя к	1	1
506	него как	1	1
507	приобретают в	1	1
508	всегда строится	1	1
509	приходит к	1	1
510	свою очередь	1	1
511	значительной мере	1	1
512	нет никакой	1	1
513	и этим	1	1
514	во главе	1	1
515	так в	1	1
516	приводит к	1	1
517	времени это	1	1
518	как с	1	1
519	на том	1	1
520	в другом	3	1
521	судьбу человека	1	1
522	и которые	2	1
523	в последующих	1	1
524	которая была	1	1
525	в новом	2	1
526	идет за	1	1
527	они как	1	1
528	требующая от	1	1
529	в эпоху	1	1
530	очень резко	1	1
531	образом в	1	1
532	но здесь	1	1
533	с фольклором	1	1
534	тем чем	1	1
535	которые распадается	1	1
536	себя а	1	1
537	и здесь	3	1
538	он попадает	1	1
539	не был	2	1
540	тех кто	1	1
541	и т.д	1	1
542	то они	1	1
543	о том	8	1
544	внимание на	2	1
545	типа в	1	1
546	упоминает о	1	1
547	и силы	1	1
548	этой почве	1	1
549	он его	2	1
550	от них	2	1
551	и только	2	1
552	из одних	1	1
553	века и	1	1
554	также в	1	1
555	человека как	1	1
556	литературе трудно	1	1
557	они переживают	1	1
558	на очень	1	1
559	что он	19	1
560	должен быть	2	1
561	это очень	1	1
562	ритмом и	1	1
563	вопрос об	1	1
564	по этому	3	1
565	точка зрения	4	1
566	два типа	1	1
567	чаще всего	1	1
568	что из	2	1
569	так что	11	1
570	в указанном	1	1
571	с нею	1	1
572	и они	1	1
573	ни одного	1	1
574	вернуться к	1	1
575	первое и	1	1
576	является не	1	1
577	от других	1	1
578	при помощи	2	1
579	из них	1	1
580	смерти и	1	1
581	процесс и	1	1
582	цели и	2	1
583	могло бы	1	1
584	существуют в	2	1
585	произведения и	2	1
586	при всей	2	1
587	но уже	1	1
588	них и	1	1
589	протяжении всего	1	1
590	где в	1	1
591	связан с	3	1
592	его чтобы	1	1
593	в данный	1	1
594	женится на	1	1
595	стороны он	1	1
596	вот для	1	1
597	характерно для	1	1
598	действующих лиц	4	1
599	на отдельные	1	1
600	говорит о	1	1
601	к более	1	1
602	то и	2	1
603	не на	2	1
604	др или	1	1
605	с которым	3	1
606	о чем	1	1
607	но есть	2	1
608	на которые	1	1
609	если не	1	1
610	для этой	1	1
611	в те	1	1
612	между собою	2	1
613	уже давно	1	1
614	все более	2	1
615	начиная с	2	1
616	люди и	1	1
617	народ это	1	1
618	смысл который	1	1
619	здесь является	1	1
620	находим в	1	1
621	этот смысл	1	1
622	не знал	1	1
623	его личной	1	1
624	это произведение	3	1
625	когда мы	1	1
626	в последнем	2	1
627	смысле этого	1	1
628	и абстрактный	1	1
629	к образу	1	1
630	в словах	3	1
631	об особенностях	1	1
632	в остальном	2	1
633	этого слова	2	1
634	судьбы то	1	1
635	и оно	1	1
636	между прочим	3	1
637	этом и	1	1
638	которые были	2	1
639	внешнего выражения	1	1
640	это уже	1	1
641	известной степени	1	1
642	ее содержания	1	1
643	тем и	1	1
644	причем в	1	1
645	это он	1	1
646	которой можно	1	1
647	когда пушкин	2	1
648	пушкин говорил	1	1
649	к будущему	1	1
650	в отдельных	4	1
651	форм в	1	1
652	но эти	1	1
653	и ни	2	1
654	тем более	3	1
655	у которого	3	1
656	но зато	1	1
657	все они	3	1
658	речи об	1	1
659	его к	2	1
660	к смертной	2	1
661	места не	1	1
662	слово в	2	1
663	лишь только	1	1
664	является и	1	1
665	остается неизменным	1	1
666	в делах	1	1
667	к этой	2	1
668	в своих	8	1
669	человека где	1	1
670	гораздо более	2	1
671	и трагедии	1	1
