N	2gram	Tiupa_Narr_1	Analitik
236	мирового археосюжета	1	2
237	и то	1	2
238	и самого	3	2
239	между собой	2	2
240	ван дейк	1	2
241	события в	2	2
242	> мы	1	2
243	данном случае	4	2
244	в противовес	4	2
245	не все	5	2
246	отношение к	2	2
247	с легкой	1	2
248	нет и	2	2
249	как говорит	3	2
250	в акте	1	2
251	что именно	2	2
252	человеческого бытия	1	2
253	как к	2	2
254	выражению бахтина	1	2
255	могли бы	1	2
256	как уже	1	2
257	не являются	2	2
258	в противоположность	2	2
259	даже самое	2	2
260	то в	6	2
261	все эти	2	2
262	к месту	1	2
263	бы не	2	2
264	из этих	3	2
265	рассказ о	1	2
266	и до	2	2
267	текста не	1	2
268	героя к	3	2
269	на его	1	2
270	одному из	1	2
271	могут оказаться	1	2
272	качестве своего	1	2
273	собой не	2	2
274	художественного высказывания	2	2
275	силу своей	1	2
276	свидетельствует о	1	2
277	смертью в	1	2
278	какой бы	1	2
279	и по	1	2
280	на этом	1	2
281	или иных	1	2
282	и с	4	2
283	из них	3	2
284	однако здесь	1	2
285	вовсе не	1	2
286	несмотря на	2	2
287	обозначить как	2	2
288	жизни но	2	2
289	и рецептивная	3	2
290	коммуникативных стратегий	1	2
291	одного и	1	2
292	для него	2	2
293	отрыве от	1	2
294	не становится	1	2
295	не должен	1	2
296	к предмету	1	2
297	не столько	4	2
298	самого рассказывания	1	2
299	я героя	2	2
300	свое время	1	2
301	в эпизоде	3	2
302	в процессе	1	2
303	легкой руки	1	2
304	совпадает с	1	2
305	никогда не	3	2
306	из четырех	1	2
307	героя это	1	2
308	и является	1	2
309	цепь событий	1	2
310	потому что	1	2
311	фаза преображения	1	2
312	кумулятивный сюжет	1	2
313	отличается от	4	2
314	же самое	1	2
315	как лиминальную	1	2
316	для себя	1	2
317	текстуальной данности	1	2
318	пороговую фазу	1	2
319	как мы	3	2
320	роль в	2	2
321	быть может	2	2
322	здесь не	4	2
323	говорит и	2	2
324	связей в	1	2
325	мысль о	1	2
326	испытания смертью	1	2
327	в пределах	2	2
328	представляют собой	2	2
329	читателя в	2	2
330	и сам	1	2
331	символическое воскресение	2	2
332	особенно в	3	2
333	одного из	4	2
334	различного рода	3	2
335	основе своей	4	2
336	за пределами	1	2
337	можно сказать	5	2
338	сюжетного повествования	3	2
339	ю.м лотмана	1	2
340	данного текста	1	2
341	утрачивает свою	1	2
342	чем и	1	2
343	дискурс в	2	2
344	этом ряду	2	2
345	не сводится	2	2
346	может иметь	1	2
347	текста на	3	2
348	один из	3	2
349	в отрыве	1	2
350	в двух	2	2
351	текст как	1	2
352	который в	2	2
353	в мировом	1	2
354	в облике	1	2
355	о воцарении	1	2
356	наконец четвертая	1	2
357	с позиций	1	2
358	в начале	1	2
359	по выражению	2	2
360	его и	1	2
361	в новом	1	2
362	сами по	2	2
363	выступает в	2	2
364	при всей	4	2
365	не о	3	2
366	может служить	1	2
367	бытия и	1	2
368	каждый из	2	2
369	присутствия в	3	2
370	этом отношении	3	2
371	образом не	1	2
372	со стороны	9	2
373	было бы	4	2
374	но о	3	2
375	соответствии с	1	2
376	что случилось	1	2
377	фазой обособления	1	2
378	специфического способа	1	2
379	и адресата	1	2
380	мира в	5	2
381	может выступать	1	2
382	мировое древо	2	2
383	на фоне	1	2
384	и потому	2	2
385	в присутствии	3	2
386	неотделимо от	1	2
387	как от	1	2
388	в данном	5	2
389	первом случае	2	2
390	до встречи	1	2
391	в субъекте	1	2
392	не предполагает	5	2
393	той мере	1	2
394	текст и	1	2
395	и тогда	1	2
396	произведение в	1	2
397	тех или	1	2
398	воцарении пришельца	1	2
399	креативная и	1	2
400	не является	8	2
401	отвечает на	1	2
402	четвертая фаза	1	2
403	в собственно	1	2
404	тем более	2	2
405	лиминальную пороговую	1	2
406	мире и	1	2
407	равной степени	1	2
408	на роль	1	2
409	субъекта поскольку	1	2
410	нет ничего	1	2
411	понимать как	1	2
412	другой стороны	4	2
413	бесконечно репродуцируемых	2	2
414	культуры в	1	2
415	поведения в	2	2
416	в свое	1	2
417	фрагмент текста	1	2
418	героя в	8	2
419	единого художественного	1	2
420	в какой	2	2
421	фазу испытания	1	2
422	как единого	1	2
423	в роли	2	2
424	речь идет	4	1
425	представленная последовательность	1	1
426	неотделима от	1	1
427	например в	2	1
428	случайно напоминает	1	1
429	три слова	1	1
430	сам по	1	1
431	и четвертой	1	1
432	существенно повышающим	1	1
433	внутреннее единство	1	1
434	героя статуса	1	1
435	в чужой	2	1
436	общей картины	1	1
437	в самостоятельный	1	1
438	самих событий	1	1
439	семиотики и	1	1
440	в архаических	1	1
441	жизненных связей	1	1
442	отношения между	1	1
443	мечтательностью вообще	1	1
444	множества преданий	1	1
445	вредителей нередко	1	1
446	составила фиксация	1	1
447	в какой-то	1	1
448	все те	4	1
449	определенного типа	1	1
450	должна быть	2	1
451	и больше	1	1
452	видеть в	1	1
453	археосюжетная фаза	1	1
454	и/или вредителей	1	1
455	данной фазы	1	1
456	в году	1	1
457	древо выступало	1	1
458	по его	1	1
459	мы уже	1	1
460	с установившейся	1	1
461	к зятю	1	1
462	точнее всего	1	1
463	можно выявить	1	1
464	текста как	2	1
465	мы не	1	1
466	излагаемых фактов	1	1
467	собой нарративную	1	1
468	последнем мы	1	1
469	сведена к	1	1
470	жизненной позицией	1	1
471	процесс существенно	1	1
472	внутреннюю структуру	1	1
473	со смертью	2	1
474	переход магической	1	1
475	ни единого	1	1
476	высказывания в	6	1
477	он как	1	1
478	преданий о	1	1
479	личностного опыта	1	1
480	этой матрицы	1	1
481	есть нечто	1	1
482	разворачивается в	1	1
483	терминологией а	1	1
484	определяя их	1	1
485	оно есть	1	1
486	которое не	1	1
487	родовых связей	1	1
488	не происходит	1	1
489	когда как	1	1
490	имеют место	2	1
491	множества позднейших	1	1
492	явлениях а	1	1
493	как не	1	1
494	здесь как	1	1
495	со времен	1	1
496	однако столь	1	1
497	самозванством а	1	1
498	пребывания в	1	1
499	в ней	3	1
500	свою очередь	3	1
501	меньшей степени	1	1
502	над ним	1	1
503	это существо	1	1
504	отсутствует тем	1	1
505	инициации инверсией	1	1
506	поскольку обладает	1	1
507	символизируя сакральный	1	1
508	он сам	2	1
509	пробы жизненного	1	1
510	нам представляется	1	1
511	в различных	1	1
512	жизни однако	1	1
513	в чем	1	1
514	или до	1	1
515	служит для	1	1
516	во всех	1	1
517	действующее лицо	2	1
518	без которого	1	1
519	приобретение знаний	1	1
520	в ее	3	1
521	вокруг я	2	1
522	базовой инфраструктуры	1	1
523	однажды но	1	1
524	такое перерождение	1	1
525	мы будем	1	1
526	но как	2	1
527	залогом воспроизводимости	1	1
528	не входит	1	1
529	уже необратимое	1	1
530	форме например	1	1
531	более крупные	1	1
532	вновь как	1	1
533	или самозванством	1	1
534	системам определяя	1	1
535	событийный характер	2	1
536	быть сведена	1	1
537	частности поиска	1	1
538	или иное	2	1
539	быть увиден	1	1
540	зиме но	1	1
541	определяется не	1	1
542	статуса героя	1	1
543	и навыков	1	1
544	размыкающего и	1	1
545	текста поразительно	1	1
546	и рассуждения	1	1
547	повлиявший на	1	1
548	данного коммуникативного	1	1
549	вследствие чего	2	1
550	первый взгляд	2	1
551	правило проходит	1	1
552	независимо от	2	1
553	как в	7	1
554	данный момент	1	1
555	стадиально разнородных	1	1
556	от мифа	2	1
557	которых акцентируется	1	1
558	мертвых может	1	1
559	сказке обнаруживается	1	1
560	кто говорит	2	1
561	о жизни	1	1
562	есть в	2	1
563	как нам	1	1
564	что касается	2	1
565	фактов это	1	1
566	в полном	2	1
567	представлена избранничеством	1	1
568	таковыми не	1	1
569	и наконец	1	1
570	референтная компетенция	3	1
571	ослабленных связей	1	1
572	отвечает представляется	1	1
573	мышление человека	1	1
574	дискурса а	1	1
575	к сыну	1	1
576	более или	2	1
577	как иногда	1	1
578	доказавшего свою	1	1
579	событий при	1	1
580	переходный обряд	1	1
581	мышления напротив	1	1
582	смерти героя	1	1
583	к конкретным	1	1
584	может гипертрофироваться	1	1
585	юноши в	1	1
586	пришельца доказавшего	1	1
587	на потенциального	1	1
588	классической работе	1	1
589	знаменательно что	1	1
590	и символическое	1	1
591	умудрения стадию	1	1
592	вообще жизненной	1	1
593	устройству хотя	1	1
594	точкой зрения	2	1
595	та же	2	1
596	или зрелище	1	1
597	куколка имаго	1	1
598	часто подвергается	1	1
599	что это	3	1
600	а во-вторых	1	1
601	предыстория или	1	1
602	литературе нового	1	1
603	следует понимать	1	1
604	что предполагает	1	1
605	превращение юноши	1	1
606	не оставляет	1	1
607	прозы мы	1	1
608	этим моментам	1	1
609	наличии у	1	1
610	тексте но	1	1
611	в известном	2	1
612	с умирающей	1	1
613	коммуникативной ситуации	2	1
614	и тот	2	1
615	личинка куколка	1	1
616	и событие	1	1
617	участок текста	2	1
618	из общей	1	1
619	в притче	3	1
620	личность но	1	1
621	и соответствующую	1	1
622	освещении было	1	1
623	разнородных структур	1	1
624	рода составляет	1	1
625	его позиция	1	1
626	конкретным мифологическим	1	1
627	силу и	1	1
628	в типологическом	1	1
629	ритуально-символической смерти	1	1
630	умирающей к	1	1
631	линейного повествования	1	1
632	параметры соотносимое	1	1
633	мифологическим системам	1	1
634	мировом фольклоре	1	1
635	в решающую	1	1
636	эффективное поведение	1	1
637	креативная компетенция	6	1
638	некую общую	1	1
639	ухода расторжение	1	1
640	не как	2	1
641	способна решить	1	1
642	отношений между	1	1
643	связей индивида	1	1
644	уже говорилось	1	1
645	четырех а	1	1
646	а о	1	1
647	в коммуникативном	3	1
648	свою силу	1	1
649	литературы а	1	1
650	такого знания	1	1
651	вертикаль мировое	1	1
652	ожесточением мечтательностью	1	1
653	широко распространенная	1	1
654	повествования размыкающего	1	1
655	избранничеством или	1	1
656	его от	1	1
657	что ни	1	1
658	волшебная сказка	1	1
659	рассказано в	1	1
660	расторгнутых или	1	1
661	поединке с	1	1
662	статус события	3	1
663	неотличимая от	1	1
664	внимание адресата	1	1
665	фабула практически	1	1
666	без исключения	2	1
667	не бывает	1	1
668	ни был	1	1
669	но все	4	1
670	и воскресающего	1	1
671	геннепа и	1	1
672	необратимое превращение	1	1
673	протосюжетная схема	1	1
674	этом последнем	1	1
675	перемене власти	1	1
676	объект и	1	1
677	здесь мы	1	1
678	нового эпизода	1	1
679	что все	1	1
680	и ей	2	1
681	же не	4	1
682	в состоянии	1	1
683	модель исследованная	1	1
684	фиксация однократных	1	1
685	ей в	1	1
686	и может	1	1
687	древо игравшее	1	1
688	имаго взрослая	1	1
689	описания в	1	1
690	и внутренняя	1	1
691	была в	1	1
692	высказывания и	3	1
693	лиминальной фазой	1	1
694	воскресение в	1	1
695	все их	2	1
696	его в	2	1
697	всегда тогда	1	1
698	в коммуникативное	1	1
699	который и	1	1
700	взрослая особь	1	1
701	и адресат	1	1
702	свести к	1	1
703	в молчание	2	1
704	поведение героя	2	1
705	и тем	4	1
706	однократных и	2	1
707	человеческого существа	1	1
708	> и	1	1
709	проходит стадию	1	1
710	капитанской дочке	1	1
711	или хотя	1	1
712	смерть и	1	1
713	произведении и	1	1
714	событие может	1	1
715	исключало необратимость	1	1
716	предками фаза	1	1
717	который по	3	1
718	от отца	1	1
719	произведения не	1	1
720	коммуникативной стратегии	3	1
721	от процесса	1	1
722	его >	1	1
723	современной передаче	1	1
724	в них	1	1
725	в историческом	1	1
726	героя или	1	1
727	как формулирует	1	1
728	по домам	1	1
729	существа или	1	1
730	потусторонней страны	1	1
731	все равно	1	1
732	фрэзером при	1	1
733	выступать в	1	1
734	мужчину охотника	1	1
735	окружал человека	1	1
736	и уже	1	1
737	сакральный центр	1	1
738	он и	1	1
739	эта широко	1	1
740	необратимом историческом	1	1
741	художественного дискурса	2	1
742	как сказано	1	1
743	качество представленная	1	1
744	своего культурно-исторического	1	1
745	приобретают вид	1	1
746	коммуникативной событийности	1	1
747	культуры с	1	1
748	ранее расторгнутых	1	1
749	традиционной но	1	1
750	несет в	1	1
751	и конец	1	1
752	дискурсивной практике	1	1
753	близкого существа	1	1
754	времени также	1	1
755	или менее	2	1
756	схемы инициации	1	1
757	специфика эстетического	1	1
758	сами участвуем	1	1
759	новое жизненное	1	1
760	себя внимание	3	1
761	мифологического мышления	1	1
762	от первой	1	1
763	и при	1	1
764	котором рассказано	1	1
765	она сама	1	1
766	и ее	2	1
767	том же	1	1
768	множества элементов	1	1
769	нами два	1	1
770	что бывает	1	1
771	власти царя-жреца	1	1
772	внезакономерных явлениях	1	1
773	оказывается для	1	1
774	справедливо писал	1	1
775	основные параметры	1	1
776	конкретного текста	1	1
777	магической власти	1	1
778	утрата близкого	1	1
779	не от	2	1
780	и устройству	1	1
781	в которых	1	1
782	второе рождение	1	1
783	жизни с	1	1
784	выделяющая его	1	1
785	десятилетия с	1	1
786	в сказке	1	1
787	погони или	1	1
788	и круговорот	1	1
789	было проведено	1	1
790	перемена статуса	1	1
791	позицией предполагающей	1	1
792	главы и	1	1
793	чужой смерти	1	1
794	какие-то вопросы	1	1
795	процесса и	2	1
796	автору или	1	1
797	своей коммуникативной	1	1
798	разочарованием ожесточением	1	1
799	сюжетного мышления	1	1
800	есть его	1	1
801	точку зрения	4	1
802	об однократных	1	1
803	смертельного испытания	1	1
804	по характеристике	4	1
805	но он	1	1
806	прежних родовых	1	1
807	смертью она	1	1
808	структур мышления	1	1
809	по крайней	1	1
810	их в	1	1
811	от начала	1	1
812	лишь одним	1	1
813	достаточно подробная	1	1
814	лотмана происхождение	1	1
815	у читателя	1	1
816	собой лишь	1	1
817	стороны коммуникативного	1	1
818	зерном сюжетного	1	1
819	нарративного дискурса	9	1
820	охотника воина	1	1
821	событии о	1	1
822	зрения и	2	1
823	есть всегда	2	1
824	тэрнера следует	1	1
825	культурно-исторического субстрата	1	1
826	повествования составила	1	1
827	установление новых	1	1
828	о событиях	1	1
829	смерти фаза	1	1
830	поиска побега	1	1
831	власти о	1	1
832	и разворачивается	1	1
833	между людьми	1	1
834	а от	1	1
835	как будет	3	1
836	возникает в	1	1
837	не менее	3	1
838	царской дочери	1	1
839	человека есть	1	1
840	уходом в	1	1
841	например утрата	1	1
842	описания и	2	1
843	как ценностного	1	1
844	текста является	2	1
845	как зерно	1	1
846	любого дискурса	1	1
847	аномалий который	1	1
848	очевидная граница	1	1
849	в обоих	2	1
850	эпизоды перекликаются	1	1
851	одна из	3	1
852	сознания однако	1	1
853	мертвых умудрение	1	1
854	дж фрэзером	1	1
855	к этим	1	1
856	на него	3	1
857	четырехфазную модель	1	1
858	было не	1	1
859	выступает фаза	1	1
860	на эпизоды	2	1
861	начинало мыслиться	1	1
862	самостоятельный эпизод	1	1
863	именно такова	1	1
864	репродуцируемых не	1	1
865	картины мира	5	1
866	всегда имеется	1	1
867	древнейших этапов	1	1
868	это еще	1	1
869	все без	1	1
870	и позднейшей	1	1
871	воина жениха	1	1
872	умудрение приобретение	1	1
873	однако если	1	1
874	воображаемого мира	1	1
875	не всякий	1	1
876	норме и	1	1
877	но воскресающей	1	1
878	царских детях	1	1
879	последние десятилетия	1	1
880	ничего не	2	1
881	биографии но	1	1
882	передаче средствами	1	1
883	центр мира	1	1
884	новых межсубъектных	1	1
885	частности возможно	1	1
886	оно нуждается	1	1
887	этих двух	1	1
888	перерождение символическое	1	1
889	ему было	1	1
890	из древнейших	1	1
891	в структуру	1	1
892	типов высказывания	1	1
893	растительностью мировое	1	1
894	к концу	1	1
895	инфраструктуры не	1	1
896	четвертой фаз	1	1
897	уровень его	1	1
898	на природу	1	1
899	выпрямляющего круговорот	1	1
900	обретение героем	1	1
901	взрослой жизни	1	1
902	но это	1	1
903	структуру текста	1	1
904	референтную компетенцию	1	1
905	обращает на	3	1
906	их внутреннюю	2	1
907	позднейшей оригинальной	1	1
908	связей на	1	1
909	особую организующую	1	1
910	мы и	1	1
911	дистанции между	1	1
912	о царских	1	1
913	адресат дискурса	1	1
914	протосюжету инициации	1	1
915	с другом	1	1
916	событийной полноте	3	1
917	художественной литературы	3	1
918	художественного пространства	1	1
919	мыслилась как	1	1
920	испытаний до	1	1
921	представляется нам	1	1
922	зерно сюжетного	1	1
923	в специальном	1	1
924	к дискурсивной	1	1
925	героем помощников	1	1
926	начиная с	1	1
927	подробная характеристика	1	1
928	к себе	5	1
929	предваряющие эффективное	1	1
930	к позиции	1	1
931	здесь совершенно	2	1
932	до сего	1	1
933	а далее	1	1
934	числе и	4	1
935	индивидуальностью а	1	1
936	всего в	1	1
937	бывает всегда	1	1
938	игравшее особую	1	1
939	может заостряться	1	1
940	как для	1	1
941	яичко личинка	1	1
942	ценностного центра	2	1
943	исходная форма	1	1
944	установившейся в	1	1
945	из перечисленных	1	1
946	от элементов	1	1
947	анализе и	1	1
948	оно не	2	1
949	утверждать что	2	1
950	говоря словами	2	1
951	но сама	2	1
952	воцариться в	1	1
953	коммуникативном событии	1	1
954	говорит о	2	1
955	фаза символической	1	1
956	мир эксцессов	1	1
957	при анализе	1	1
958	инициация достигшего	1	1
959	царя-жреца не	1	1
960	прежних ранее	1	1
961	как утверждает	1	1
962	опоры на	1	1
963	но по	1	1
964	трех как	1	1
965	нередко здесь	1	1
966	в виду	1	1
967	работе ю.м	1	1
968	и сами	1	1
969	бога однако	1	1
970	в тэрнера	1	1
971	события как	2	1
972	редуцироваться до	1	1
973	при наложении	1	1
974	два события	1	1
975	место приобщение	1	1
976	эксцессов и	1	1
977	языка и	2	1
978	царем и	1	1
979	то или	3	1
980	решить предыстория	1	1
981	эпизодов как	1	1
982	весной растительностью	1	1
983	ином отношении	1	1
984	с мировым	1	1
985	типологическом освещении	1	1
986	целому и	1	1
987	человеческого сознания	1	1
988	органический процесс	1	1
989	лучше сказать	1	1
990	фаза может	1	1
991	ранней традиционной	1	1
992	с языком	1	1
993	на свой	2	1
994	фоне которых	1	1
995	кто говорит?	1	1
996	однако эта	1	1
997	это путь	1	1
998	персонажа выделяющая	1	1
999	в классической	1	1
1000	сказки как	1	1
1001	на том	3	1
1002	смертельно опасном	1	1
1003	модели умирающего	1	1
1004	по аналогии	1	1
1005	те же	4	1
1006	сознаний в	1	1
1007	о перемене	1	1
1008	эпизода как	1	1
1009	в последующих	1	1
1010	внутреннего зрения	4	1
1011	решающую фазу	1	1
1012	или посещения	1	1
1013	тексты приобретают	1	1
1014	мыслиться индивидуальностью	1	1
1015	до вступления	1	1
1016	из выделяемых	1	1
1017	и коммуникативного	4	1
1018	референтной событийности	2	1
1019	происхождение сюжета	1	1
1020	обнаруживается далеко	1	1
1021	мира вокруг	1	1
1022	является в	1	1
1023	строго говоря	1	1
1024	его новое	1	1
1025	испытаний наконец	1	1
1026	данная археосюжетная	1	1
1027	простейший пример	1	1
1028	стране мертвых	1	1
1029	ряду выступает	1	1
1030	необратимость свершающихся	1	1
1031	они таковыми	1	1
1032	роевой единицей	1	1
1033	не отвечает	1	1
1034	не безликой	1	1
1035	эпизод в	1	1
1036	стадию пробных	1	1
1037	мужем царской	1	1
1038	о действительно	1	1
1039	какой это	1	1
1040	> как	2	1
1041	проведено четкое	1	1
1042	этнографии терминологией	1	1
1043	внутреннего психологического	1	1
1044	их основные	1	1
1045	не трех	1	1
1046	воли автора	1	1
1047	и т.д	7	1
1048	предстает уже	1	1
1049	порой весьма	1	1
1050	в самой	1	1
1051	для своей	2	1
1052	акта в	1	1
1053	предстает рассказ	1	1
1054	направленной на	1	1
1055	внимание на	1	1
1056	необратимая в	1	1
1057	своей обнаруживает	1	1
1058	может редуцироваться	1	1
1059	структуру и	1	1
1060	его жизни	2	1
1061	организация художественного	1	1
1062	повествователя о	1	1
1063	не поддается	1	1
1064	на что	1	1
1065	стадию умудрения	1	1
1066	может не	3	1
1067	аналогии с	1	1
1068	как было	3	1
1069	времени в	2	1
1070	литературе новейшего	1	1
1071	и во	1	1
1072	или особенно	1	1
1073	фаза возвращения	1	1
1074	мифологической модели	1	1
1075	содержание данного	1	1
1076	воспринимающее сознание	1	1
1077	восходит к	3	1
1078	по слову	1	1
1079	действительным зерном	1	1
1080	искушений и	1	1
1081	и адресатом	1	1
1082	его смысла	1	1
1083	в драме	1	1
1084	в смертельно	1	1
1085	этой модели	1	1
1086	однако с	1	1
1087	дискурса на	1	1
1088	складывается из	2	1
1089	внешнего социального	1	1
1090	сюжетов на	1	1
1091	научной дисциплины	1	1
1092	репродуцируемых испытаний	1	1
1093	герой волшебной	1	1
1094	или напротив	4	1
1095	во всей	2	1
1096	как коммуникативное	2	1
1097	символическая смерть	1	1
1098	и только	2	1
1099	крайней мере	1	1
1100	цепь необратимых	1	1
1101	реальность в	1	1
1102	встречи со	1	1
1103	отца к	1	1
1104	помощников и/или	1	1
1105	партнерство предваряющие	1	1
1106	наконец в	2	1
1107	речевой маски	2	1
1108	следует обозначить	1	1
1109	очевидным образом	2	1
1110	событие самого	1	1
1111	каков бы	1	1
1112	месту своих	1	1
1113	и выпрямляющего	1	1
1114	на какие-то	1	1
1115	повреждения или	1	1
1116	слов и	1	1
1117	и иных	1	1
1118	все время	1	1
1119	вплоть до	2	1
1120	жизни оно	1	1
1121	человека как	1	1
1122	которой в	1	1
1123	или может	1	1
1124	своей природе	1	1
1125	в него	1	1
1126	событий архитектоническим	1	1
1127	референтного и	1	1
1128	пробных искушений	1	1
1129	исторически сложившихся	1	1
1130	главному герою	1	1
1131	в современной	1	1
1132	герой в	1	1
1133	ставшего мужем	1	1
1134	в этнографии	1	1
1135	быть и	1	1
1136	и искушенность	1	1
1137	оно и	1	1
1138	практически неотличимая	1	1
1139	роль по	1	1
1140	напротив затворничества	1	1
1141	ослабление прежних	1	1
1142	средствами линейного	1	1
1143	тот же	1	1
1144	риска в	1	1
1145	сопровождается возвращением	1	1
1146	общую четырехфазную	1	1
1147	одного сознания	2	1
1148	мы увидим	1	1
1149	вопросы то	1	1
1150	выступало залогом	1	1
1151	своих прежних	1	1
1152	расторжение прежних	1	1
1153	как необратимая	1	1
1154	времени данная	1	1
1155	поразительно и	1	1
1156	в разные	1	1
1157	смертельного риска	1	1
1158	входит в	1	1
1159	даже если	1	1
1160	может оказаться	2	1
1161	инверсией третьей	1	1
1162	лицо часто	1	1
1163	рассказывания в	2	1
1164	бытия в	3	1
1165	распространенная в	1	1
1166	с прежним	1	1
1167	историческом событии	2	1
1168	на заключительной	1	1
1169	т.д в	1	1
1170	характеристика персонажа	1	1
1171	предполагает и	1	1
1172	фаз герой	1	1
1173	архитектоническим вектором	1	1
1174	межсубъектных связей	1	1
1175	и испытаний	1	1
1176	жизненное качество	1	1
1177	обособления помимо	1	1
1178	повышающим уровень	1	1
1179	нерушимого миропорядка	1	1
1180	зрелище чужой	1	1
1181	умирающего и	1	1
1182	существенное ослабление	1	1
1183	связи с	4	1
1184	место перемена	1	1
1185	свою родину	1	1
1186	напоминает такой	1	1
1187	то и	1	1
1188	разные времена	1	1
1189	иной форме	1	1
