N	2gram	Ircho_Kome_3	Formalny
128	уже в	2	4
129	в большинстве	1	4
130	только на	1	4
131	следует что	3	4
132	для того	6	4
133	со стороны	11	4
134	прежде всего	5	4
135	до конца	4	4
136	в связи	4	4
137	как это	5	4
138	да и	1	4
139	между собой	4	4
140	обстоит дело	2	4
141	из этого	2	4
142	жизни и	1	4
143	они не	1	4
144	формы и	1	3
145	одним из	2	3
146	того же	6	3
147	той же	1	3
148	в виду	2	3
149	стороны его	1	3
150	и на	2	3
151	в которых	5	3
152	столь же	3	3
153	во всех	2	3
154	нет и	4	3
155	иначе обстоит	2	3
156	в себе	4	3
157	и с	4	3
158	те же	1	3
159	высказывание в	1	3
160	это не	2	3
161	и тем	1	3
162	он и	2	3
163	в этих	1	3
164	по отношению	5	3
165	тому что	2	3
166	случае в	1	3
167	в основе	2	3
168	для нас	1	3
169	этом отношении	2	3
170	же самое	3	3
171	а что	1	3
172	ясно что	6	3
173	жизнь и	1	3
174	в эпоху	2	3
175	никак не	1	3
176	и что	6	3
177	можно сказать	1	3
178	их в	3	3
179	в них	3	3
180	не нуждается	1	3
181	дело с	3	3
182	в какой	3	3
183	его и	1	3
184	нуждается в	2	3
185	в конце	7	3
186	не о	3	3
187	не на	1	3
188	на фоне	1	3
189	к его	1	3
190	отношению к	3	3
191	жизни в	1	3
192	сказать что	1	3
193	равно как	2	3
194	и эта	1	3
195	отношения к	2	2
196	он считает	1	2
197	чтобы не	1	2
198	человека и	2	2
199	к другому	1	2
200	отношения между	1	2
201	в котором	2	2
202	полагать что	2	2
203	в сущности	2	2
204	говорить о	3	2
205	и со	2	2
206	же что	1	2
207	и сами	1	2
208	с его	3	2
209	конечно это	1	2
210	в сторону	1	2
211	очевидно что	1	2
212	отличие от	2	2
213	ведь мы	1	2
214	и речи	4	2
215	за пределы	2	2
216	в своем	8	2
217	стороны и	2	2
218	не являются	1	2
219	от этого	1	2
220	то в	1	2
221	бы не	2	2
222	из этих	1	2
223	в этой	3	2
224	только один	2	2
225	говорят о	1	2
226	как он	3	2
227	что она	4	2
228	сами эти	1	2
229	не как	2	2
230	на земле	1	2
231	на жизнь	1	2
232	его от	2	2
233	что ни	3	2
234	на этом	1	2
235	именно это	1	2
236	человека в	2	2
237	он является	1	2
238	друга в	1	2
239	такой же	1	2
240	нисколько не	3	2
241	том как	3	2
242	таким же	1	2
243	бы к	1	2
244	то его	1	2
245	не от	1	2
246	в отличие	1	2
247	знаем что	1	2
248	в основном	1	2
249	к одной	2	2
250	друг другу	1	2
251	однако в	4	2
252	сам он	2	2
253	в отношении	4	2
254	виду что	1	2
255	дело не	2	2
256	принадлежат к	1	2
257	и притом	1	2
258	и снова	1	2
259	не могло	1	2
260	считать только	1	2
261	находятся в	1	2
262	и лишь	1	2
263	тем не	3	2
264	не останется	1	2
265	из одного	1	2
266	на тему	1	2
267	и это	2	2
268	но при	2	2
269	здесь не	2	2
270	был бы	2	2
271	вошел в	1	2
272	это только	1	2
273	могла быть	1	2
274	жанра в	1	2
275	для этого	1	2
276	ничего не	3	2
277	нечто совсем	1	2
278	или на	1	2
279	и во	2	2
280	что и	8	2
281	и только	1	2
282	но так	1	2
283	должен быть	2	2
284	же он	1	2
285	является не	1	2
286	из них	5	2
287	они будут	2	2
288	от того	2	2
289	случае с	1	2
290	внутреннего мира	1	2
291	и даже	3	2
292	в области	2	2
293	действующих лиц	1	2
294	мы еще	1	2
295	зрения самого	1	2
296	превращается в	1	2
297	а на	2	2
298	была бы	1	2
299	нет никаких	2	2
300	то по	1	2
301	для отца	1	2
302	быть только	1	2
303	а к	1	2
304	она должна	1	2
305	известной степени	2	2
306	у них	1	2
307	конце концов	2	2
308	к самому	1	2
309	одной из	3	2
310	но если	3	2
311	именно потому	2	2
312	к этому	6	2
313	в таком	2	2
314	я и	1	1
315	времени не	1	1
316	а из	1	1
317	противоречия между	1	1
318	себе путь	1	1
319	поэтической речи	1	1
320	от своей	2	1
321	в первом	1	1
322	и до	1	1
323	видеть в	1	1
324	в доме	10	1
325	входящих в	1	1
326	мы имеем	1	1
327	с более	1	1
328	и последующих	1	1
329	нас важно	1	1
330	во времени	1	1
331	этом не	1	1
332	становится совершенно	1	1
333	а для	1	1
334	из того	3	1
335	ему в	1	1
336	то это	5	1
337	как впрочем	1	1
338	жизни это	1	1
339	п т	1	1
340	это время	1	1
341	человеческой судьбы	1	1
342	так или	2	1
343	не найдем	1	1
344	тем как	1	1
345	из сторон	1	1
346	находит в	1	1
347	не входит	1	1
348	должны были	1	1
349	себе и	1	1
350	друга и	1	1
351	одну за	1	1
352	его на	2	1
353	с этим	3	1
354	не это	1	1
355	хотя и	5	1
356	было только	1	1
357	была куплена	1	1
358	роль играет	1	1
359	из жизни	1	1
360	вопрос почему	1	1
361	чем больше	1	1
362	в нашем	1	1
363	им в	1	1
364	и тот	3	1
365	имеем в	1	1
366	на то	3	1
367	не могла	3	1
368	оказывается на	1	1
369	и если	2	1
370	он не	5	1
371	из нашего	1	1
372	моменты которые	1	1
373	к одному	1	1
374	не к	1	1
375	по существу	2	1
376	дает и	1	1
377	чем она	1	1
378	близкими и	1	1
379	и по	1	1
380	в нее	1	1
381	но все	4	1
382	исходя из	2	1
383	не будет	2	1
384	же не	1	1
385	значение в	1	1
386	в мире	2	1
387	его не	2	1
388	сказать в	1	1
389	все их	1	1
390	с другими	2	1
391	еще вернемся	1	1
392	в существенном	1	1
393	отца и	2	1
394	быть не	1	1
395	за другой	1	1
396	приходит в	1	1
397	тех сфер	1	1
398	чаще всего	1	1
399	на сцене	1	1
400	еще одно	2	1
401	этой работы	1	1
402	от отца	2	1
403	законченные высказывания	1	1
404	нет в	1	1
405	признавая что	1	1
406	с этой	3	1
407	или из	1	1
408	чем в	3	1
409	в развитии	2	1
410	можно считать	1	1
411	выражение в	1	1
412	на первый	1	1
413	в первую	1	1
414	не выдерживает	1	1
415	что между	1	1
416	работы в	1	1
417	можно выдвинуть	1	1
418	в их	2	1
419	целом так	1	1
420	для всякого	1	1
421	но он	1	1
422	ведь из	1	1
423	них является	1	1
424	теми же	1	1
425	том же	1	1
426	от более	1	1
427	достигается тем	1	1
428	следует и	1	1
429	на рубеже	1	1
430	еще один	1	1
431	с ним	5	1
432	нее можно	1	1
433	что эта	2	1
434	самого начала	4	1
435	того как	1	1
436	на себе	1	1
437	к этим	1	1
438	на него	4	1
439	больше чем	2	1
440	теперь с	1	1
441	могут объяснить	1	1
442	очень плохо	1	1
443	и следующий	1	1
444	при всем	2	1
445	таким путем	1	1
446	предполагать что	1	1
447	х годов	2	1
448	от субъективной	1	1
449	в сознании	1	1
450	больше того	2	1
451	ему не	3	1
452	с другом	1	1
453	в задачу	1	1
454	если он	2	1
455	его для	1	1
456	произведение если	1	1
457	числе и	1	1
458	первого и	1	1
459	что при	1	1
460	правда не	1	1
461	литературы на	1	1
462	вывод что	2	1
463	можно сделать	1	1
464	и этим	3	1
465	в себя	1	1
466	с самого	4	1
467	она только	1	1
468	и может	1	1
469	и противоречия	1	1
470	и чаще	1	1
471	и совершенно	1	1
472	можно было	2	1
473	не с	2	1
474	их равно	1	1
475	в которые	1	1
476	строго говоря	1	1
477	выходит за	1	1
478	первый план	1	1
479	об этом	7	1
480	является конечно	2	1
481	в построении	1	1
482	иногда без	1	1
483	и здесь	4	1
484	не был	1	1
485	этих условиях	1	1
486	и ничем	1	1
487	и та	1	1
488	язык и	1	1
489	настоящее время	1	1
490	за пределами	2	1
491	обстоятельствах в	1	1
492	одного из	3	1
493	е о	1	1
494	что его	5	1
495	всей ситуации	1	1
496	там же	1	1
497	нас в	1	1
498	на человека	1	1
499	действительности а	1	1
500	но столь	1	1
501	путь к	1	1
502	от них	1	1
503	аналогичным образом	1	1
504	повод к	1	1
505	того в	1	1
506	не сводится	1	1
507	в ту	1	1
508	в лучшем	1	1
509	для самого	1	1
510	стиха и	1	1
511	не так	3	1
512	известно что	1	1
513	моменты в	1	1
514	в двух	3	1
515	мы видим	1	1
516	тот же	2	1
517	реагирует на	1	1
518	трагедии и	2	1
519	который в	3	1
520	являются в	1	1
521	впрочем и	1	1
522	психологическим содержанием	1	1
523	это же	1	1
524	с одной	3	1
525	в эти	1	1
526	в качестве	2	1
527	человека с	1	1
528	так что	6	1
529	вот что	1	1
530	да еще	1	1
531	и у	1	1
532	ни одного	1	1
533	в нашей	1	1
534	в начале	3	1
535	целого ряда	1	1
536	не из	1	1
537	а то	1	1
538	и других	1	1
539	возникающие в	1	1
540	за ним	2	1
541	отрывок из	2	1
542	к каким	1	1
543	одно из	1	1
544	говорит о	1	1
545	себе в	3	1
546	в одном	2	1
547	чтобы она	1	1
548	из контекста	1	1
549	должен был	4	1
550	и никогда	1	1
551	явно не	1	1
552	в других	3	1
553	где в	1	1
554	с общим	1	1
555	из двух	1	1
556	без того	1	1
557	ней и	1	1
558	даже не	3	1
559	до сих	9	1
560	или иначе	2	1
561	что человек	1	1
562	а о	2	1
563	человека а	1	1
564	с той	1	1
565	предпосылок для	1	1
566	сюжета или	1	1
567	в середине	1	1
568	что для	2	1
569	к сожалению	1	1
570	не было	2	1
571	одной стороны	3	1
572	ничем не	4	1
573	жизнь в	1	1
574	как ни	1	1
575	в руках	1	1
576	о чем	7	1
577	что мы	2	1
578	представляется нам	1	1
579	нет ничего	2	1
580	в частности	3	1
581	образом для	1	1
582	для введения	1	1
583	или отдельных	1	1
584	и абсолютно	1	1
585	не удается	1	1
586	требует от	1	1
587	к своему	2	1
588	и схватить	1	1
589	он говорит	2	1
590	они конечно	1	1
591	в течение	3	1
592	мы остановимся	1	1
593	одновременно с	1	1
594	а потом	1	1
595	для понимания	2	1
596	друг с	1	1
597	что служит	1	1
598	в это	1	1
599	этом случае	2	1
600	и о	2	1
601	сих пор	9	1
602	только для	2	1
603	один из	3	1
604	и новой	1	1
605	под влиянием	2	1
606	слова с	1	1
607	образом как	1	1
608	другой как	1	1
609	но наиболее	1	1
610	один вопрос	1	1
611	что там	1	1
612	не объясняет	1	1
613	о котором	1	1
614	в настоящее	1	1
615	то при	1	1
616	вопрос связанный	1	1
617	мы конечно	1	1
618	не должен	1	1
619	в ином	1	1
620	ни к	1	1
621	причем эта	1	1
622	все они	1	1
623	сходятся в	1	1
624	все то	1	1
625	а в	7	1
626	условий и	1	1
627	отношении к	1	1
628	сделать вывод	1	1
629	он понимает	2	1
630	е в	2	1
631	всякий смысл	1	1
632	связанный с	1	1
633	не знает	3	1
634	обычно не	1	1
635	там не	1	1
636	на определенное	1	1
637	но этот	1	1
638	бы его	1	1
639	в кругу	1	1
640	можно назвать	1	1
641	всем этом	1	1
642	для создания	1	1
643	и можем	1	1
644	это в	2	1
645	этой точки	1	1
646	том числе	1	1
