N	2gram	Voloshinov_2	Dialekti
205	но вот	1	3
206	отношении к	5	3
207	жизни и	2	3
208	гораздо более	1	3
209	можно говорить	1	2
210	мы замечаем	1	2
211	что уже	1	2
212	вопрос о	2	2
213	почти все	1	2
214	мы и	1	2
215	то мы	2	2
216	из этих	1	2
217	но как	2	2
218	точка зрения	1	2
219	относится к	3	2
220	что именно	1	2
221	с этим	3	2
222	и где	1	2
223	все эти	3	2
224	к самому	1	2
225	тому же	2	2
226	связанные с	1	2
227	а просто	1	2
228	в первую	1	2
229	в виде	2	2
230	не как	3	2
231	является не	5	2
232	в каждом	1	2
233	и философии	2	2
234	– то	2	2
235	это было	2	2
236	с другими	3	2
237	– совершенно	1	2
238	форму и	3	2
239	но уже	1	2
240	как и	9	2
241	выражение может	1	2
242	до сих	3	2
243	и тогда	2	2
244	в своей	3	2
245	то он	1	2
246	нас не	2	2
247	всяком случае	2	2
248	почти не	1	2
249	себе а	1	2
250	свой смысл	1	2
251	меня то	1	2
252	в корне	3	2
253	и от	3	2
254	ни было	6	2
255	для нее	1	2
256	обстановки и	1	2
257	не знает	2	2
258	можем сказать	2	2
259	не менее	1	2
260	но они	2	2
261	иной раз	1	2
262	как о	2	2
263	мысли в	1	2
264	к ним	1	2
265	отличное от	1	2
266	– до	1	2
267	и является	2	2
268	из того	1	2
269	и эта	2	2
270	этом отношении	1	2
271	которое в	1	2
272	как некая	1	2
273	и это	3	2
274	о которых	1	2
275	на нем	1	2
276	другими словами	2	2
277	же –	1	2
278	в другом	3	2
279	или на	1	2
280	можно только	1	2
281	с реальными	1	2
282	по сравнению	1	2
283	по мере	4	2
284	мы живем	1	2
285	но к	2	2
286	– во	1	2
287	эти два	1	2
288	для того	6	2
289	и следовательно	6	2
290	в него	1	2
291	того что	4	2
292	эти последние	2	2
293	в современной	1	2
294	что здесь	1	2
295	с ними	4	2
296	мы увидим	2	2
297	не идет	3	2
298	может оказаться	1	2
299	и так	1	2
300	или его	1	2
301	с одной	3	2
302	в качестве	3	2
303	же и	1	2
304	уже не	1	2
305	и у	2	2
306	если мы	6	2
307	только тогда	1	2
308	из них	1	2
309	для него	9	2
310	и их	4	2
311	были бы	1	2
312	именно как	2	2
313	со стороны	1	2
314	именно в	2	2
315	здесь в	2	2
316	с той	1	2
317	а с	2	2
318	стремится к	2	2
319	о чем	2	2
320	он и	2	2
321	как в	1	2
322	живем и	1	2
323	одной стороны	3	2
324	сравнению с	1	2
325	значения этот	1	2
326	зрения самого	2	2
327	еще не	3	2
328	какие же	1	2
329	сих пор	3	2
330	об одном	2	2
331	говорить что	1	2
332	она ни	1	2
333	и для	7	2
334	быстрее и	1	2
335	лишь как	2	2
336	тем более	5	2
337	ни к	1	2
338	к этому	5	2
339	этом совершенно	1	1
340	как известно	1	1
341	то к	2	1
342	не иначе	1	1
343	речь идет	1	1
344	например в	1	1
345	категорий и	2	1
346	выражения в	2	1
347	тем же	4	1
348	и реального	2	1
349	и принципиально	1	1
350	к другому	5	1
351	произведение или	1	1
352	и до	3	1
353	что эти	1	1
354	переносном смысле	1	1
355	случае нельзя	1	1
356	уже по	1	1
357	сказать с	1	1
358	и могут	1	1
359	той же	3	1
360	конечно совершенно	2	1
361	а как	4	1
362	он также	1	1
363	это совершенно	1	1
364	мы не	2	1
365	себя осознает	1	1
366	теперь мы	2	1
367	бы что	1	1
368	из этого	1	1
369	он как	1	1
370	что иное	1	1
371	на себя	1	1
372	почти исключительно	2	1
373	принцип если	1	1
374	данном языке	1	1
375	так а	1	1
376	может так	1	1
377	и самого	2	1
378	иное как	2	1
379	столь же	3	1
380	в различных	3	1
381	так если	1	1
382	во всех	6	1
383	его так	1	1
384	в ее	3	1
385	совсем не	1	1
386	коем случае	2	1
387	неприятное и	1	1
388	между внутренним	2	1
389	эта особенность	1	1
390	противостоят друг	1	1
391	друг от	1	1
392	и чем	1	1
393	чем же	3	1
394	– внутреннее	1	1
395	и соответствующих	1	1
396	эта связь	1	1
397	в той	5	1
398	его на	1	1
399	данный момент	1	1
400	дает нам	1	1
401	в связи	7	1
402	мысль о	1	1
403	когда он	1	1
404	могли бы	1	1
405	и наконец	1	1
406	его к	2	1
407	в каком-то	1	1
408	следующим образом	1	1
409	становится все	1	1
410	к чему	1	1
411	не приходится	1	1
412	в которой	1	1
413	формы в	1	1
414	так или	1	1
415	бы не	2	1
416	так совершенно	1	1
417	так в	1	1
418	выражение в	5	1
419	с их	1	1
420	быть как	1	1
421	различные моменты	1	1
422	совсем уже	1	1
423	проникает в	1	1
424	смыслом и	1	1
425	не могла	1	1
426	есть но	1	1
427	и если	1	1
428	вообще не	1	1
429	к выводу	1	1
430	при этом	9	1
431	и теоретическая	1	1
432	нее и	1	1
433	свою собственную	1	1
434	к одному	1	1
435	не к	3	1
436	в силу	1	1
437	существует и	1	1
438	каковы например	1	1
439	так например	1	1
440	таким образом	14	1
441	есть реально	1	1
442	бы они	1	1
443	здесь мы	3	1
444	не будет	3	1
445	что все	1	1
446	выражение и	2	1
447	же не	1	1
448	в состоянии	1	1
449	главным образом	1	1
450	сознание и	1	1
451	же касается	1	1
452	мы уже	6	1
453	сознание не	1	1
454	то есть	2	1
455	с целью	1	1
456	его в	7	1
457	не умеет	1	1
458	первую очередь	1	1
459	на какую-то	1	1
460	от одного	3	1
461	уже знаем	2	1
462	не показалось	1	1
463	языке –	1	1
464	и тем	4	1
465	еще одно	1	1
466	в жизни	2	1
467	кажется что	1	1
468	из нее	1	1
469	он является	1	1
470	нет в	1	1
471	далеко не	2	1
472	в этой	3	1
473	этого не	1	1
474	место и	1	1
475	отражается в	2	1
476	они являются	3	1
477	мере не	1	1
478	и внешним	1	1
479	как такое	2	1
480	никаких оснований	1	1
481	– чисто	1	1
482	именно и	1	1
483	основе всех	1	1
484	с идеей	1	1
485	всех возможных	1	1
486	место в	2	1
487	большей степени	1	1
488	узким и	1	1
489	почва для	1	1
490	мы сказали	3	1
491	– только	1	1
492	мир и	1	1
493	все –	2	1
494	но он	1	1
495	сами по	1	1
496	тем не	1	1
497	не могли	1	1
498	формы как	3	1
499	же такое	1	1
500	и вся	1	1
501	до известной	1	1
502	есть прежде	1	1
503	самого начала	5	1
504	дело в	1	1
505	деле ничего	1	1
506	и именно	2	1
507	– ибо	1	1
508	ясность и	1	1
509	которых и	2	1
510	того чтобы	6	1
511	и пытается	2	1
512	– для	1	1
513	на меня	1	1
514	в коем	2	1
515	этих двух	1	1
516	которые и	1	1
517	всего на	1	1
518	заложенные в	1	1
519	бы реально	1	1
520	с самым	1	1
521	лишь с	2	1
522	имеет совершенно	1	1
523	смысле –	1	1
524	и его	16	1
525	связи с	13	1
526	здесь же	1	1
527	акт в	1	1
528	– так	2	1
529	так то	1	1
530	не ее	1	1
531	их точки	1	1
532	с другом	1	1
533	целое но	1	1
534	это далеко	1	1
535	но там	1	1
536	места для	1	1
537	не могут	1	1
538	и часто	1	1
539	когда мы	1	1
540	сознания как	1	1
541	только намечаем	1	1
542	же самое	6	1
543	уже было	1	1
544	мы все	1	1
545	должны быть	2	1
546	такое выражение?	1	1
547	и свое	1	1
548	оно не	1	1
549	если же	2	1
550	него как	1	1
551	живой действительности	1	1
552	этот акт	1	1
553	должен быть	2	1
554	значения и	3	1
555	но по	2	1
556	от друга	1	1
557	но при	1	1
558	здесь не	1	1
559	им она	1	1
560	в обладании	2	1
561	некоторые представители	1	1
562	в каких	1	1
563	нет никакой	1	1
564	уже с	1	1
565	также является	1	1
566	с самого	5	1
567	на том	1	1
568	и когда	1	1
569	и сам	1	1
570	на нее	1	1
571	здесь как	2	1
572	нам уже	1	1
573	еще в	1	1
574	внутренним и	1	1
575	оно так	2	1
576	связанное с	1	1
577	каждый раз	3	1
578	приближается к	1	1
579	есть фикция	1	1
580	другое значение	1	1
581	ее при	1	1
582	все его	2	1
583	должно было	1	1
584	того или	2	1
585	заключается в	1	1
586	направление –	1	1
587	совершенно самостоятельное	1	1
588	между тем	6	1
589	переходит в	1	1
590	говорить об	1	1
591	ним и	1	1
592	и только	1	1
593	слова для	3	1
594	все время	2	1
595	или может	2	1
596	а именно	1	1
597	и последнее	1	1
598	сознания его	1	1
599	не так	2	1
600	на почве	9	1
601	формы а	1	1
602	войдет в	1	1
603	интереса к	1	1
604	речь о	1	1
605	вступить в	3	1
606	в какой	3	1
607	он совершенно	1	1
608	или же	2	1
609	в выражении	1	1
610	играет роль	1	1
611	все они	1	1
612	со всеми	1	1
613	себя в	2	1
614	было так	1	1
615	о происхождении	2	1
616	есть в	1	1
617	уже в	2	1
618	вопроса о	1	1
619	ним не	1	1
620	и существует	1	1
621	не дает	1	1
622	в душе	4	1
623	и других	1	1
624	менее всего	3	1
625	был бы	1	1
626	себе в	1	1
627	стать в	1	1
628	или как	2	1
629	отрешенное от	2	1
630	содержание и	1	1
631	ее не	1	1
632	у него	2	1
633	никакого отношения	1	1
634	она будет	1	1
635	ни до	1	1
636	выражения что	1	1
637	от того	1	1
638	бы это	2	1
639	вне ее	1	1
640	механистического мировоззрения	1	1
641	это будет	2	1
642	имеет значение	1	1
643	же деле	3	1
644	в данный	1	1
645	– к	2	1
646	или иначе	1	1
647	эти две	1	1
648	будет ли	2	1
649	я был	1	1
650	в баснях	1	1
651	мы его	1	1
652	и между	1	1
653	и др	1	1
654	слиты в	1	1
655	больше и	1	1
656	связано с	3	1
657	превращается в	1	1
658	самом же	3	1
659	смысла и	1	1
660	чтобы убедиться	1	1
661	а на	1	1
662	и самый	1	1
663	его как	1	1
664	как ни	1	1
665	увидим в	1	1
666	становится на	1	1
667	и я	1	1
668	там где	2	1
669	реальности в	1	1
670	если не	1	1
671	выражения но	1	1
672	вместе с	2	1
673	как та	1	1
674	основные и	1	1
675	в духе	1	1
676	даже до	1	1
677	не сами	1	1
678	на тот	1	1
679	последнем случае	1	1
680	и тождественны	1	1
681	перед нами	3	1
682	данной эпохи	1	1
683	которая конечно	1	1
684	его жизни	1	1
685	находятся в	2	1
686	из этой	1	1
687	для понимания	3	1
688	друг с	1	1
689	не касается	1	1
690	как из	2	1
691	могли возникнуть	1	1
692	этом и	1	1
693	является как	2	1
694	но для	2	1
695	которые оно	1	1
696	кроме того	1	1
697	является ли	1	1
698	душе а	1	1
699	известной степени	1	1
700	форм и	1	1
701	этих случаях	1	1
702	конечно эта	1	1
703	где и	1	1
704	как система	3	1
705	внешнее –	1	1
706	о котором	1	1
707	но также	1	1
708	но именно	1	1
709	синтаксической формы	1	1
710	конкретной исторической	3	1
711	разве только	1	1
712	также не	1	1
713	по самой	1	1
714	исключительно в	1	1
715	к ее	1	1
716	друга но	1	1
717	жизни в	1	1
718	психики и	1	1
719	между ними	2	1
720	от своего	2	1
721	к его	2	1
722	какой мере	1	1
723	в последнем	1	1
724	не что	1	1
725	это та	1	1
726	и другие	1	1
727	небо и	1	1
728	они не	2	1
729	в таком	7	1
