N	2gram	Bakhtin_Fr_2	formyVre
107	раз в	3	4
108	романа но	1	4
109	на площади	2	4
110	и подслушивания	1	4
111	и с	6	4
112	в них	13	4
113	том что	4	4
114	в котором	1	4
115	золотого осла	1	4
116	здесь на	1	4
117	потому что	1	4
118	к себе	1	4
119	в последующие	4	4
120	здесь не	2	4
121	жизнь и	2	4
122	понятно что	2	4
123	или как	1	4
124	и следовательно	2	4
125	могло быть	1	4
126	только в	13	4
127	характерно что	2	4
128	и т.п	11	4
129	влияние на	1	4
130	до конца	2	4
131	на этой	2	4
132	своей жизни	1	4
133	все это	9	4
134	и для	1	4
135	судьбы и	1	4
136	вполне понятно	2	4
137	отношения к	4	3
138	по преимуществу	2	3
139	в какой-то	2	3
140	есть не	1	3
141	время здесь	1	3
142	в сущности	8	3
143	в виду	3	3
144	всем этим	1	3
145	значение и	1	3
146	по отношению	1	3
147	себе и	2	3
148	к концу	1	3
149	хотя и	2	3
150	со своей	1	3
151	здесь дается	1	3
152	всего необходимо	1	3
153	в себе	4	3
154	и те	1	3
155	вследствие этого	2	3
156	при этом	5	3
157	в xvii	10	3
158	в основу	1	3
159	его в	1	3
160	входит в	1	3
161	и других	3	3
162	эти моменты	1	3
163	в новое	2	3
164	для них	2	3
165	место и	1	3
166	в этих	4	3
167	в отношении	2	3
168	характер это	1	3
169	мы говорили	1	3
170	их в	3	3
171	но они	3	3
172	xviii века	6	3
173	уже говорили	5	3
174	этом отношении	3	3
175	не могут	1	3
176	к тому	1	3
177	человек был	1	3
178	что и	1	3
179	во всей	1	3
180	в форме	4	3
181	один из	7	3
182	мы видим	1	3
183	одной из	2	3
184	поэтому и	1	3
185	и ее	1	3
186	с одной	3	3
187	со всеми	2	3
188	в качестве	2	3
189	только на	1	3
190	же в	3	3
191	в начале	5	3
192	одно из	1	3
193	в одном	3	3
194	до сих	4	3
195	связаны с	2	3
196	с мотивом	1	3
197	именно в	6	3
198	мы еще	2	3
199	себя и	1	3
200	что не	1	3
201	более того	1	3
202	с тем	1	3
203	быть только	1	3
204	а не	1	3
205	человек в	2	3
206	на фоне	2	3
207	вместе с	2	3
208	и потому	5	3
209	да и	3	3
210	сих пор	4	3
211	например у	3	3
212	место для	1	3
213	еще более	1	3
214	а в	4	3
215	сказать что	6	3
216	имеет место	1	3
217	громадное влияние	1	3
218	к этому	1	3
219	во всяком	2	3
220	также и	3	2
221	xvii века	9	2
222	тех же	2	2
223	к своей	1	2
224	здесь и	1	2
225	в строгом	1	2
226	той же	1	2
227	на материале	2	2
228	и момент	1	2
229	для раскрытия	1	2
230	но она	1	2
231	жизни это	3	2
232	очень характерно	2	2
233	на них	1	2
234	в различных	1	2
235	в чем	1	2
236	как если	1	2
237	мы будем	1	2
238	лежит вне	1	2
239	не входит	1	2
240	происходит в	1	2
241	в истории	6	2
242	в центре	1	2
243	стороны и	1	2
244	с их	6	2
245	и к	4	2
246	от этого	1	2
247	в целом	1	2
248	в нашем	2	2
249	выражение в	5	2
250	как бы	11	2
251	вера в	1	2
252	и еще	2	2
253	новое и	1	2
254	его от	1	2
255	и по	1	2
256	уже сказали	1	2
257	что все	1	2
258	об этом	1	2
259	ясно что	1	2
260	было бы	3	2
261	рядом с	6	2
262	были в	2	2
263	была уже	1	2
264	все моменты	1	2
265	строгом смысле	1	2
266	чем в	1	2
267	здесь все	1	2
268	автора и	2	2
269	и всей	1	2
270	подсматривания и	1	2
271	места в	1	2
272	для него	9	2
273	в своей	5	2
274	благодаря этой	1	2
275	с точки	5	2
276	место в	3	2
277	оказывается что	1	2
278	точку зрения	2	2
279	но он	6	2
280	есть именно	1	2
281	том же	1	2
282	необходимо чтобы	1	2
283	его целом	3	2
284	тогда когда	1	2
285	дело в	1	2
286	весь роман	2	2
287	никогда не	5	2
288	в самой	2	2
289	к ней	2	2
290	во всем	3	2
291	мире и	3	2
292	так называемый	1	2
293	этот образ	1	2
294	не столь	1	2
295	мы встречаем	1	2
296	есть только	1	2
297	во все	2	2
298	с исключительной	1	2
299	он имел	1	2
300	оно не	1	2
301	здесь еще	1	2
302	правда не	1	2
303	этого целого	1	2
304	в буквальном	1	2
305	сочетается с	2	2
306	романе в	1	2
307	с самого	1	2
308	во многом	1	2
309	не место	1	2
310	можно только	1	2
311	по сравнению	2	2
312	и вообще	3	2
313	с ним	4	2
314	повторяем в	1	2
315	в значительной	3	2
316	на основе	2	2
317	и были	2	2
318	борьбе с	1	2
319	осла и	1	2
320	человеческую жизнь	1	2
321	они приобретают	1	2
322	там где	4	2
323	того что	1	2
324	явления в	1	2
325	иной характер	1	2
326	какой-то степени	1	2
327	до наших	2	2
328	есть в	2	2
329	уже в	5	2
330	xvii веке	11	2
331	в данной	1	2
332	ни с	1	2
333	никто не	2	2
334	мы находим	4	2
335	с этими	1	2
336	отношение к	8	2
337	к ним	1	2
338	не о	1	2
339	жизни на	1	2
340	тем что	4	2
341	существенную роль	1	2
342	чувствует себя	1	2
343	не были	2	2
344	и даже	2	2
345	о своей	1	2
346	с другой	4	2
347	далеко не	3	2
348	и прежде	2	2
349	еще и	1	2
350	несколько дней	1	2
351	одной стороны	3	2
352	на литературу	2	2
353	он становится	1	2
354	с помощью	1	2
355	вступает в	1	2
356	но оно	1	2
357	в честь	1	2
358	этого момента	2	2
359	неотделимо от	1	2
360	к своему	1	2
361	сравнению с	2	2
362	в течение	3	2
363	наконец и	1	2
364	сохраняется в	1	2
365	характера в	1	2
366	и носит	1	2
367	здесь в	6	2
368	вне его	1	2
369	в более	1	2
370	не является	1	2
371	одна из	4	2
372	здесь конечно	1	2
373	сохраняется и	1	2
374	как она	1	2
375	для нас	1	2
376	лишь как	2	2
377	и события	1	2
378	почти вовсе	1	2
379	мы должны	2	2
380	времени все	1	2
381	хотя бы	1	2
382	становления в	1	2
383	она же	1	2
384	ее в	2	2
385	совершенно не	2	2
386	равно как	1	2
387	в свою	1	2
388	в которой	1	2
389	и эта	2	2
390	существенное и	1	2
391	новое время	1	1
392	и шире	1	1
393	одним из	2	1
394	существенное влияние	1	1
395	до него	2	1
396	и государственной	1	1
397	связана с	3	1
398	поворотный пункт	1	1
399	века но	2	1
400	его здесь	1	1
401	он может	1	1
402	романов в	1	1
403	в средние	9	1
404	по этим	1	1
405	эти мотивы	1	1
406	и есть	1	1
407	тем же	1	1
408	сохраняется но	1	1
409	моменты его	1	1
410	он всегда	1	1
411	и за	2	1
412	из всех	1	1
413	и литературных	1	1
414	эпоху это	1	1
415	для своего	1	1
416	мы имеем	1	1
417	бы в	1	1
418	элементов этого	2	1
419	и последующих	2	1
420	роль во	1	1
421	существенное место	1	1
422	почти все	3	1
423	за несколько	1	1
424	его только	2	1
425	который был	1	1
426	как под	1	1
427	не вполне	1	1
428	я не	1	1
429	как я	1	1
430	всего романа	1	1
431	начала в	1	1
432	и он	1	1
433	переплетается с	1	1
434	у сореля	1	1
435	всех сторон	1	1
436	в xix	3	1
437	он был	2	1
438	совершенно определенных	1	1
439	здесь тот	1	1
440	и человеческой	1	1
441	и существенную	1	1
442	что люди	2	1
443	в знаменитой	1	1
444	самом деле	1	1
445	и всего	1	1
446	менее всего	3	1
447	вступают в	1	1
448	относительность в	1	1
449	его развития	1	1
450	и дадим	1	1
451	независимо от	1	1
452	пути в	1	1
453	народа в	1	1
454	более и	1	1
455	это был	2	1
456	что касается	2	1
457	однако не	1	1
458	перед нами	1	1
459	тех случаях	1	1
460	а чисто	1	1
461	нами в	1	1
462	характер носит	1	1
463	и наконец	1	1
464	и сам	1	1
465	два произведения	1	1
466	это просто	1	1
467	них но	1	1
468	литературы в	2	1
469	нами явлениях	1	1
470	сливается с	1	1
471	животных и	1	1
472	мотивы и	1	1
473	та же	2	1
474	время это	1	1
475	есть для	2	1
476	бы не	1	1
477	или во	1	1
478	из этих	5	1
479	где все	1	1
480	приобретает характер	1	1
481	отчасти и	2	1
482	в этой	10	1
483	него своя	1	1
484	и тот	1	1
485	мира но	1	1
486	имеем в	2	1
487	на то	2	1
488	должны еще	2	1
489	не могла	1	1
490	силу и	1	1
491	связанные с	2	1
492	в античном	1	1
493	оно было	1	1
494	жившие в	1	1
495	игра с	1	1
496	в высшие	1	1
497	которая является	1	1
498	в понимании	2	1
499	можно раскрыть	1	1
500	в корне	1	1
501	литературе этот	1	1
502	нами здесь	1	1
503	и нового	3	1
504	на совершенно	2	1
505	наукой и	1	1
506	в плане	3	1
507	его можно	1	1
508	будем говорить	1	1
509	в большой	1	1
510	значительной степени	2	1
511	здесь мы	1	1
512	касается до	1	1
513	могла бы	1	1
514	спуститься в	1	1
515	христианского культа	2	1
516	свой мир	1	1
517	главным образом	1	1
518	в совершенно	1	1
519	в мире	2	1
520	перечисленных нами	1	1
521	был на	2	1
522	зрения на	2	1
523	на протяжении	7	1
524	особенно в	2	1
525	сегодняшнего дня	1	1
526	времен года	1	1
527	ближе к	1	1
528	они сохраняют	1	1
529	говорить в	1	1
530	характерные образцы	1	1
531	самый характер	1	1
532	о которых	1	1
533	она и	1	1
534	кн ii	2	1
535	соединение в	1	1
536	в самую	1	1
537	идея эта	1	1
538	говорили и	1	1
539	уже у	1	1
540	сливалась с	1	1
541	очень важный	1	1
542	в один	1	1
543	лучше всего	1	1
544	осла как	1	1
545	в эту	5	1
546	во время	12	1
547	этом случае	1	1
548	дошли до	1	1
549	таким же	1	1
550	осознания и	1	1
551	значительную роль	1	1
552	наших дней	2	1
553	не становится	1	1
554	уже к	2	1
555	моментах как	1	1
556	всяком случае	2	1
557	самый момент	1	1
558	в первый	1	1
559	он дает	2	1
560	есть к	1	1
561	своего рода	1	1
562	должны были	1	1
563	стояла в	1	1
564	свое существование	1	1
565	значение для	1	1
566	ничего существенного	1	1
567	единство и	1	1
568	образом и	1	1
569	страха и	4	1
570	науки и	1	1
571	времен и	1	1
572	теми же	1	1
573	следа в	1	1
574	и более	4	1
575	что этот	1	1
576	и единого	1	1
577	в историческом	1	1
578	же мы	1	1
579	вернемся к	1	1
580	из которых	1	1
581	случае в	1	1
582	вплоть до	2	1
583	эти дни	1	1
584	до известной	1	1
585	бы временной	1	1
586	она не	1	1
587	иной раз	1	1
588	как о	1	1
589	правда в	1	1
590	этот абстрактный	1	1
591	но характерно	1	1
592	когда они	1	1
593	и имеет	1	1
594	здесь лишь	1	1
595	особый характер	1	1
596	определенного и	1	1
597	все без	1	1
598	самой жизни	1	1
599	ведь его	1	1
600	из древнейших	1	1
601	существенную взаимосвязь	1	1
602	целостный характер	1	1
603	ровно ничего	1	1
604	позже в	1	1
605	и после	2	1
606	элементов народной	1	1
607	нам важно	1	1
608	по-новому в	1	1
609	здесь же	2	1
610	эти три	1	1
611	входят в	1	1
612	построено на	1	1
613	с другом	1	1
614	и со	3	1
615	такие же	1	1
616	форме это	1	1
617	пока не	1	1
618	и вступает	1	1
619	xiv и	1	1
620	всего в	1	1
621	другом месте	2	1
622	вольтер в	2	1
623	они и	1	1
624	вырождается в	1	1
625	всегда есть	1	1
626	свое значение	2	1
627	это начало	1	1
628	жанров и	1	1
629	образа одного	1	1
630	сценок и	1	1
631	времени но	1	1
632	носили в	1	1
633	и стали	1	1
634	не делает	1	1
635	рабле на	2	1
636	существенное значение	3	1
637	значительной мере	1	1
638	о власти	1	1
639	миром и	2	1
640	представителем этого	1	1
641	формы художественного	1	1
642	общественное значение	2	1
643	еще вернемся	2	1
644	необходимости и	1	1
645	в себя	6	1
646	вне этих	1	1
647	в франсионе	1	1
648	так в	3	1
649	эта исключительная	1	1
650	и совершенно	1	1
651	уже за	1	1
652	в другом	2	1
653	и которые	1	1
654	в последующих	3	1
655	обрядов и	1	1
656	его она	1	1
657	в самые	2	1
658	в эпоху	13	1
659	громадное значение	2	1
660	осла апулея	1	1
661	образом в	1	1
662	но здесь	3	1
663	романом рабле	1	1
664	жанрах и	1	1
665	и здесь	1	1
666	не был	3	1
667	что самая	1	1
668	и т.д	2	1
669	о том	3	1
670	притом в	2	1
671	или на	1	1
672	здесь почти	1	1
673	эта правда	2	1
674	второй природы	1	1
675	существенного влияния	1	1
676	всего на	1	1
677	комедии и	1	1
678	начале и	1	1
679	были связаны	1	1
680	но нельзя	1	1
681	тесно переплетается	1	1
682	быть ничего	1	1
683	наконец в	3	1
684	века и	3	1
685	в ту	2	1
686	и смысл	2	1
687	значение лишь	1	1
688	вся жизнь	1	1
689	в него	2	1
690	было чем-то	1	1
691	этой отрицательной	1	1
692	год и	1	1
693	ведь эти	1	1
694	и дело	1	1
695	тот же	5	1
696	природой и	2	1
697	что он	3	1
698	целого и	2	1
699	должен быть	1	1
700	очень много	2	1
701	в литературу	1	1
702	особенности его	2	1
703	всех его	1	1
704	самому ее	1	1
705	этой идее	2	1
706	свою эпоху	1	1
707	жить и	4	1
708	на мир	2	1
709	точка зрения	3	1
710	особенно остро	1	1
711	в эти	1	1
712	с последующим	1	1
713	что из	1	1
714	особенно у	1	1
715	и адекватное	1	1
716	так что	1	1
717	успеха в	1	1
718	события и	2	1
719	проникнуть в	2	1
720	с нею	1	1
721	обратимся в	1	1
722	в большинстве	1	1
723	случаях когда	1	1
724	ни одного	1	1
725	что во	1	1
726	вернуться к	1	1
727	этот момент	4	1
728	появилось только	1	1
729	является не	1	1
730	из них	3	1
731	действие романа	1	1
732	не внешняя	1	1
733	смерти и	4	1
734	не связанных	1	1
735	все вопросы	1	1
736	эпоху когда	1	1
737	в бытовой	1	1
738	те формы	1	1
739	привела к	1	1
740	к первой	2	1
741	мы можем	2	1
742	бытия и	1	1
743	выступает с	1	1
744	дальше в	1	1
745	отдельного человека	1	1
746	xvii и	5	1
747	и оценки	1	1
748	время уже	1	1
749	образ всегда	1	1
750	них и	1	1
751	протяжении всего	5	1
752	где в	1	1
753	и абстрактного	1	1
754	событие в	1	1
755	связан с	3	1
756	регистр и	1	1
757	это особая	1	1
758	литературу и	2	1
759	что человек	1	1
760	стороны он	1	1
761	к роману	1	1
762	это своеобразное	1	1
763	организующим началом	2	1
764	были созданы	1	1
765	говорит о	1	1
766	и люди	1	1
767	это повторяем	1	1
768	притом не	1	1
769	последующие века	3	1
770	и своего	2	1
771	время совершенно	1	1
772	с рабле	2	1
773	не на	1	1
774	от мира	1	1
775	как ни	1	1
776	одну из	2	1
777	о чем	3	1
778	этой игры	1	1
779	и становлению	1	1
780	мы остановимся	1	1
781	существу и	1	1
782	не будь	1	1
783	на которые	1	1
784	если не	1	1
785	в те	1	1
786	все более	1	1
787	роман таким	1	1
788	литературы но	1	1
789	продолжают жить	1	1
790	не знал	1	1
791	по своему	1	1
792	и завоевать	1	1
793	и вот	3	1
794	это произведение	2	1
795	и абстрактный	1	1
796	пародию на	2	1
797	в тех	2	1
798	человека то	1	1
799	друг с	1	1
800	человек с	1	1
801	конечно от	1	1
802	существенное отношение	5	1
803	каждой отдельной	1	1
804	и особый	1	1
805	мы сказали	2	1
806	не создает	1	1
807	и смерти	5	1
808	о своих	1	1
809	и полно	1	1
810	природу и	2	1
811	общественной жизни	1	1
812	времени к	1	1
813	неразрывно связаны	1	1
814	перед смертью	2	1
815	вошла в	1	1
816	дошедшие до	1	1
817	с иными	1	1
818	ее можно	1	1
819	на самой	1	1
820	это уже	1	1
821	известной степени	1	1
822	как своего	1	1
823	к перемене	1	1
824	не существует	1	1
825	и от	1	1
826	не подлежит	2	1
827	содержание образа	1	1
828	его образ	1	1
829	и перед	3	1
830	к будущему	1	1
831	последующих веков	3	1
832	но эти	3	1
833	не более	1	1
834	и ни	1	1
835	во французском	1	1
836	получает существенное	1	1
837	от всего	1	1
838	не подлежат	1	1
839	все они	1	1
840	вернемся в	1	1
841	века мы	1	1
842	он видит	2	1
843	этой же	1	1
844	с ними	1	1
845	первый раз	1	1
846	с ней	1	1
847	средние века	8	1
848	является и	1	1
849	жанровых разновидностей	1	1
850	сореля по	1	1
851	всех других	2	1
852	и xviii	2	1
853	культуры в	1	1
854	и быта	1	1
855	включает в	2	1
856	день после	1	1
857	в своих	4	1
858	героя как	1	1
859	рядом со	1	1
860	ряд моментов	1	1
