N	2gram	Bakhtin_Fr_7	StatiiOP
159	конце концов	4	3
160	все они	6	3
161	к этому	5	3
162	в виде	1	3
163	того времени	1	3
164	это произведение	1	3
165	xvii века	2	2
166	самом деле	1	2
167	он может	3	2
168	такое же	1	2
169	в чисто	1	2
170	той же	3	2
171	в сущности	4	2
172	как я	4	2
173	того же	3	2
174	в каждой	2	2
175	не имел	1	2
176	не был	1	2
177	которое он	2	2
178	во всех	3	2
179	с которыми	1	2
180	не просто	2	2
181	что они	1	2
182	что именно	1	2
183	им в	1	2
184	его к	3	2
185	в самом	1	2
186	имеем в	2	2
187	так сказать	3	2
188	он считает	1	2
189	о которой	1	2
190	не как	1	2
191	том чтобы	1	2
192	в плане	5	2
193	и по	3	2
194	в остальном	1	2
195	но все	4	2
196	и может	2	2
197	то есть	20	2
198	известно что	1	2
199	ее в	1	2
200	он и	1	2
201	мы не	2	2
202	сделать так	1	2
203	такой же	3	2
204	не мог	2	2
205	нас не	2	2
206	в такой	1	2
207	эта тема	1	2
208	в которых	2	2
209	которые в	1	2
210	в прямом	1	2
211	нет вообще	1	2
212	не была	1	2
213	сам он	3	2
214	в отношении	3	2
215	но они	1	2
216	самого начала	1	2
217	как о	3	2
218	дело не	2	2
219	на котором	1	2
220	одна из	4	2
221	так чтобы	1	2
222	не имеет	3	2
223	никогда не	2	2
224	найти в	1	2
225	и всегда	2	2
226	более что	1	2
227	он хочет	6	2
228	этот образ	2	2
229	начиная с	1	2
230	к тому	2	2
231	должен быть	2	2
232	как мы	11	2
233	не совсем	2	2
234	с ее	3	2
235	в виду	4	2
236	нужно сказать	2	2
237	каждый раз	1	2
238	с самого	2	2
239	что у	3	2
240	или в	2	2
241	времени и	1	2
242	и которые	1	2
243	здесь нет	2	2
244	до нас	5	2
245	одного из	2	2
246	что его	1	2
247	этого у	1	2
248	и во	2	2
249	от них	1	2
250	этому поводу	1	2
251	в форме	3	2
252	и других	2	2
253	движения в	2	2
254	все время	2	2
255	еще не	2	2
256	и ее	2	2
257	есть в	6	2
258	и у	5	2
259	во втором	1	2
260	при помощи	1	2
261	одно из	1	2
262	в новом	1	2
263	это место	1	2
264	мы находим	1	2
265	вовсе не	7	2
266	заметить что	1	2
267	в ряде	3	2
268	но есть	3	2
269	не на	3	2
270	вместе с	5	2
271	в одной	2	2
272	но не	1	2
273	без труда	2	2
274	в последнем	1	2
275	своего времени	2	2
276	в это	3	2
277	несколько слов	1	2
278	нужно отметить	1	2
279	здесь есть	1	2
280	один из	1	2
281	которые были	2	2
282	в результате	2	2
283	его не	1	2
284	же к	1	2
285	именно поэтому	1	2
286	здесь только	2	2
287	одной из	2	2
288	в свою	3	2
289	были и	1	2
290	вряд ли	1	1
291	границы между	1	1
292	ту же	2	1
293	за пределы	1	1
294	одним из	1	1
295	также и	2	1
296	до него	1	1
297	начинается с	2	1
298	сам по	1	1
299	который должен	1	1
300	и то	2	1
301	на самом	2	1
302	значения что	1	1
303	какое не	1	1
304	и так	2	1
305	в первом	1	1
306	речи на	1	1
307	смысл этого	1	1
308	и до	6	1
309	самого замысла	1	1
310	должна быть	1	1
311	был и	1	1
312	с темой	1	1
313	элементы в	1	1
314	из всех	2	1
315	отношения к	1	1
316	есть не	2	1
317	вещами и	1	1
318	с абсолютной	1	1
319	почти все	1	1
320	он действует	2	1
321	представлением о	1	1
322	эпохи в	1	1
323	замечательное место	1	1
324	но уже	1	1
325	ему в	1	1
326	направлением в	1	1
327	состоят из	1	1
328	с тремя	1	1
329	проявляется в	3	1
330	что судьба	1	1
331	же нужно	1	1
332	также о	1	1
333	которое дает	1	1
334	себя а	1	1
335	быть в	1	1
336	всего этого	2	1
337	то мы	1	1
338	и другие	3	1
339	к жизни	4	1
340	со всеми	2	1
341	тех же	1	1
342	это почти	1	1
343	до наших	1	1
344	тебе и	1	1
345	что хотя	1	1
346	чем же	1	1
347	в истории	1	1
348	в своем	9	1
349	и нет	1	1
350	однако не	1	1
351	и где	1	1
352	применении к	1	1
353	целый ряд	4	1
354	и как	2	1
355	не являются	1	1
356	но эта	1	1
357	в каком-то	1	1
358	более или	2	1
359	от этого	3	1
360	поэтому и	3	1
361	своими именами	1	1
362	с отвлеченным	1	1
363	за это	1	1
364	думать что	1	1
365	еще один	1	1
366	в дальнейшем	1	1
367	другом случае	1	1
368	не годится	1	1
369	чем его	1	1
370	говорят о	1	1
371	как он	2	1
372	но на	1	1
373	всей его	1	1
374	человек не	1	1
375	по словам	1	1
376	в нем	7	1
377	связанные с	3	1
378	они в	2	1
379	же это	1	1
380	что еще	1	1
381	i в	1	1
382	свое время	2	1
383	которого и	1	1
384	в нее	3	1
385	смысле в	1	1
386	их положения	1	1
387	не трудно	1	1
388	на этой	4	1
389	в послании	1	1
390	первая глава	1	1
391	силы они	1	1
392	что один	1	1
393	с начала	2	1
394	они по	1	1
395	в последующих	1	1
396	отражение в	1	1
397	еще одно	1	1
398	которым он	3	1
399	в ином	1	1
400	рассказывает что	1	1
401	рядом с	4	1
402	на которую	1	1
403	жена и	1	1
404	к которым	1	1
405	этого не	1	1
406	мы видели	5	1
407	говорится о	1	1
408	чем в	1	1
409	и некоторые	1	1
410	под руку	1	1
411	или менее	2	1
412	что значит	2	1
413	вещи в	2	1
414	и при	1	1
415	интерес и	1	1
416	наших дней	1	1
417	почти не	1	1
418	перевод на	1	1
419	он понимал	1	1
420	его современников	1	1
421	исторический характер	1	1
422	сцене у	1	1
423	на фоне	1	1
424	одном из	4	1
425	поэтому в	1	1
426	эта не	1	1
427	том же	1	1
428	т.е на	1	1
429	затем следуют	1	1
430	по себе	1	1
431	даже в	1	1
432	что есть	2	1
433	начиная от	1	1
434	а иногда	1	1
435	иной раз	1	1
436	дело в	2	1
437	того как	5	1
438	к новым	1	1
439	на него	1	1
440	для кого	1	1
441	что вы	1	1
442	в обработке	1	1
443	так много	3	1
444	его от	1	1
445	например у	2	1
446	преимущественно в	1	1
447	в разных	2	1
448	отметим еще	1	1
449	выражения вроде	1	1
450	свое выражение	1	1
451	или как	1	1
452	с одним	1	1
453	с нами	1	1
454	явление в	2	1
455	ее с	1	1
456	по своей	1	1
457	присутствие в	1	1
458	со своим	1	1
459	сюжет в	1	1
460	был чужд	1	1
461	было не	1	1
462	новую фазу	1	1
463	и со	2	1
464	в стиле	1	1
465	что подчеркивается	1	1
466	от их	1	1
467	очень часто	3	1
468	все то	3	1
469	но там	1	1
470	нет ни	2	1
471	хвала и	3	1
472	же самое	1	1
473	является одним	1	1
474	что является	1	1
475	здесь же	1	1
476	и свое	1	1
477	своего отца	1	1
478	здесь еще	1	1
479	году в	1	1
480	здесь изображается	1	1
481	своего развития	1	1
482	и о	1	1
483	к будущему	1	1
484	и голова	1	1
485	тут у	1	1
486	и образ	2	1
487	свою очередь	3	1
488	на нем	1	1
489	здесь не	1	1
490	с сохранением	1	1
491	в ее	1	1
492	это была	3	1
493	второго лица	1	1
494	и этим	1	1
495	во главе	1	1
496	так в	1	1
497	и необходимости	1	1
498	как с	1	1
499	на том	2	1
500	и когда	1	1
501	в образе	4	1
502	по аналогии	1	1
503	можно было	3	1
504	здесь он	1	1
505	эти факты	1	1
506	здесь как	2	1
507	особенно в	2	1
508	что был	1	1
509	чем у	1	1
510	именно этот	1	1
511	к первому	1	1
512	том как	2	1
513	мы в	2	1
514	в эпоху	7	1
515	о котором	2	1
516	свободной и	1	1
517	из одного	4	1
518	с ним	2	1
519	форме в	1	1
520	образом в	1	1
521	но здесь	1	1
522	находится в	2	1
523	все его	3	1
524	все дело	1	1
525	которого можно	1	1
526	силами с	1	1
527	уже были	1	1
528	в применении	1	1
529	вот почему	1	1
530	тех кто	1	1
531	и т.д	2	1
532	язык и	1	1
533	упоминает о	1	1
534	его жизни	1	1
535	влияние на	4	1
536	в новую	1	1
537	и исключительной	1	1
538	времени в	1	1
539	в значительной	2	1
540	как у	1	1
541	он берет	2	1
542	жизни он	1	1
543	этот элемент	1	1
544	фазу своего	1	1
545	что и	5	1
546	именно в	2	1
547	века и	1	1
548	также в	1	1
549	в свете	3	1
550	в лучшем	1	1
551	и она	1	1
552	для самого	1	1
553	находим и	1	1
554	по содержанию	1	1
555	в двух	1	1
556	его в	3	1
557	ли он	1	1
558	как нечто	2	1
559	он уже	1	1
560	который в	1	1
561	нужно понимать	1	1
562	для всех	2	1
563	не имеющие	1	1
564	да еще	1	1
565	он заставляет	2	1
566	и они	1	1
567	как вы	1	1
568	из них	3	1
569	что сама	1	1
570	и их	3	1
571	в известной	1	1
572	слова в	1	1
573	в одном	3	1
574	гораздо большей	1	1
575	иногда и	1	1
576	как его	1	1
577	во всей	2	1
578	к той	1	1
579	о чудесах	1	1
580	в других	1	1
581	смерти и	1	1
582	даже и	1	1
583	тем чем	1	1
584	чтобы показать	1	1
585	здесь находим	1	1
586	не были	1	1
587	возможно что	1	1
588	и из	1	1
589	был в	2	1
590	связаны с	2	1
591	по своим	1	1
592	лица в	1	1
593	центре этой	1	1
594	и создает	1	1
595	характерно для	2	1
596	еще и	1	1
597	и образов	2	1
598	на которые	1	1
599	иногда это	1	1
600	говорит о	1	1
601	по тем	1	1
602	и объединяет	1	1
603	о чем	1	1
604	литература в	1	1
605	свое отражение	1	1
606	из названных	1	1
607	человек которого	1	1
608	и силы	1	1
609	в одно	1	1
610	для этой	3	1
611	с помощью	6	1
612	нет ничего	1	1
613	в частности	1	1
614	выдержан в	1	1
615	чтобы и	1	1
616	я уже	1	1
617	на конец	1	1
618	эпохи это	1	1
619	в данном	2	1
620	видит в	1	1
621	встречается в	1	1
622	это были	1	1
623	знать что	1	1
624	было написано	3	1
625	в той	3	1
626	в литературе	2	1
627	к образу	1	1
628	по существу	8	1
629	в заключительной	1	1
630	в состоянии	2	1
631	должно быть	4	1
632	в контексте	1	1
633	бога и	1	1
634	рассказал о	1	1
635	в формах	3	1
636	ни для	1	1
637	писал в	1	1
638	это уже	1	1
639	и времени	2	1
640	однако и	1	1
641	но оказывается	1	1
642	котором он	1	1
643	но одновременно	1	1
644	и все	14	1
645	у них	2	1
646	места в	2	1
647	бы в	2	1
648	на языке	1	1
649	находим в	1	1
650	них и	2	1
651	на такой	1	1
652	которым мы	1	1
653	этом свете	3	1
654	в период	1	1
655	не знает	3	1
656	они как	2	1
657	мы здесь	2	1
658	но этот	3	1
659	является и	3	1
660	автора в	1	1
661	одновременно и	2	1
662	ко всему	1	1
663	и еще	2	1
664	есть и	3	1
665	в свое	2	1
666	в трех	1	1
667	жизни и	3	1
668	но эти	1	1
669	также не	1	1
670	и эта	3	1
671	я могу	1	1
672	которая не	1	1
673	так же	5	1
674	все что	4	1
675	другое в	1	1
676	они не	1	1
