N	2gram	Vygotskiy__2	Literetu
121	один из	3	3
122	и прежде	1	3
123	потому что	21	3
124	и даже	5	3
125	с другой	3	3
126	этом как	2	3
127	в сознание	2	3
128	не было	2	3
129	произведения искусства	4	3
130	быть это	1	3
131	этой точки	2	3
132	аналогии с	1	3
133	при всем	3	3
134	жизни и	4	3
135	что в	20	3
136	а в	4	3
137	же и	1	3
138	во всяком	2	3
139	чтобы не	1	2
140	человека и	1	2
141	того же	2	2
142	не остается	2	2
143	и то	3	2
144	самом деле	16	2
145	из его	1	2
146	та же	3	2
147	в сущности	7	2
148	а для	1	2
149	из того	2	2
150	то это	3	2
151	могло быть	1	2
152	а только	3	2
153	относится к	3	2
154	отнюдь не	5	2
155	общего с	1	2
156	и нет	1	2
157	мысль в	1	2
158	следующим образом	1	2
159	этой цели	1	2
160	только то	1	2
161	все эти	7	2
162	из этих	1	2
163	тому же	1	2
164	как он	2	2
165	в нем	4	2
166	героя с	1	2
167	поскольку он	1	2
168	в нашей	3	2
169	не к	3	2
170	это надо	1	2
171	евгения онегина	3	2
172	нашего времени	1	2
173	подобно тому	2	2
174	на этом	3	2
175	художественного впечатления	2	2
176	различие между	1	2
177	произведения с	2	2
178	поэзии и	7	2
179	сознания к	2	2
180	здесь как	1	2
181	для нее	2	2
182	художника как	1	2
183	было бы	11	2
184	на почве	1	2
185	и того	1	2
186	бы на	1	2
187	от своего	1	2
188	а как	1	2
189	всяком случае	2	2
190	с точки	10	2
191	мы в	3	2
192	жизни с	3	2
193	художественная деятельность	1	2
194	в россии	1	2
195	тем не	4	2
196	однако в	1	2
197	именно так	1	2
198	вплоть до	2	2
199	ничего кроме	2	2
200	дело не	1	2
201	было у	1	2
202	жизни не	1	2
203	и является	1	2
204	в сознании	4	2
205	как будто	7	2
206	этом отношении	5	2
207	могут быть	4	2
208	к тому	7	2
209	искусства как	2	2
210	должен быть	1	2
211	в себя	1	2
212	но при	1	2
213	для читателя	1	2
214	роль в	2	2
215	на том	2	2
216	обращаясь к	1	2
217	ту же	4	2
218	новых и	1	2
219	на другого	1	2
220	в другом	1	2
221	о том	6	2
222	с одной	1	2
223	воздействия на	2	2
224	обращается к	1	2
225	мир и	1	2
226	между тем	4	2
227	и только	2	2
228	хотя бы	3	2
229	по этому	1	2
230	только на	5	2
231	что не	3	2
232	так называемый	1	2
233	по выражению	1	2
234	что для	7	2
235	для него	1	2
236	а потому	2	2
237	от тех	1	2
238	от сознания	2	2
239	тем что	9	2
240	одной стороны	1	2
241	за пределы	1	2
242	индивидуального сознания	1	2
243	не на	2	2
244	менее важным	1	2
245	все более	2	2
246	нет ничего	1	2
247	если оно	3	2
248	и татьяны	1	2
249	тому как	3	2
250	для понимания	1	2
251	художественное произведение	6	2
252	можно было	7	2
253	тем более	2	2
254	утверждал что	1	2
255	полагал что	2	2
256	не есть	1	2
257	на это	3	2
258	в искусстве	21	2
259	по поводу	1	2
260	которая не	2	2
261	стороны к	1	1
262	как известно	1	1
263	же как	4	1
264	на самом	5	1
265	только потому	2	1
266	идет о	1	1
267	показать что	5	1
268	тайна в	1	1
269	к другому	1	1
270	на две	1	1
271	в основании	1	1
272	и этот	2	1
273	и за	1	1
274	есть не	4	1
275	мы не	3	1
276	преступления и	1	1
277	и новые	1	1
278	различных его	1	1
279	почему мы	1	1
280	художественного произведения	5	1
281	есть нечто	2	1
282	и характеризуется	1	1
283	но даже	2	1
284	которое в	1	1
285	зависимости от	1	1
286	и он	3	1
287	того не	2	1
288	не иметь	1	1
289	произведение и	2	1
290	столько же	3	1
291	он сам	1	1
292	бы то	2	1
293	в чем	4	1
294	тем как	1	1
295	глаза на	1	1
296	он строит	1	1
297	но как	3	1
298	всем его	1	1
299	к которой	2	1
300	ответ на	2	1
301	отношение к	2	1
302	не просто	1	1
303	что они	7	1
304	один и	1	1
305	нет конца	1	1
306	толстого и	1	1
307	писателя в	1	1
308	его на	1	1
309	а третий	1	1
310	для всех	1	1
311	как к	3	1
312	более и	2	1
313	сам же	1	1
314	предметы и	1	1
315	однако не	2	1
316	мы можем	3	1
317	могли бы	2	1
318	и как	7	1
319	на нас	3	1
320	неизмеримо более	1	1
321	имеет в	1	1
322	в противоположность	1	1
323	жизни после	1	1
324	то в	1	1
325	себе как	1	1
326	в которой	2	1
327	объект как	1	1
328	в гамлете	1	1
329	себя к	1	1
330	он в	3	1
331	в нашем	1	1
332	если мы	12	1
333	искусство это	1	1
334	говорят о	1	1
335	продолжением и	1	1
336	на то	11	1
337	вследствие этого	1	1
338	роли в	1	1
339	вытекающее из	1	1
340	при рассмотрении	1	1
341	он не	6	1
342	ключ к	1	1
343	едва ли	4	1
344	идеи и	1	1
345	к одному	4	1
346	и читателя	1	1
347	и вот	3	1
348	почти исключительно	1	1
349	и дурных	1	1
350	у читателя	1	1
351	теории искусства	3	1
352	и более	4	1
353	в зависимости	1	1
354	у пушкина	1	1
355	в плане	1	1
356	и по	4	1
357	художественное творчество	1	1
358	так например	1	1
359	в борьбе	1	1
360	но все	1	1
361	в одну	1	1
362	в каждом	2	1
363	подход к	2	1
364	то ни	2	1
365	он обладал	1	1
366	а то	1	1
367	и с	4	1
368	говорил что	1	1
369	а по	1	1
370	материала и	2	1
371	это было	3	1
372	первой главе	1	1
373	как полагал	1	1
374	образом если	1	1
375	искусства в	5	1
376	в глазах	1	1
377	и мы	6	1
378	капитанской дочке	1	1
379	жизни человека	1	1
380	произведение как	2	1
381	в них	2	1
382	он же	1	1
383	их как	2	1
384	бы само	1	1
385	в ее	2	1
386	мы имеем	4	1
387	с тем	11	1
388	всю жизнь	2	1
389	романы достоевского	1	1
390	и уже	1	1
391	с такой	1	1
392	должно быть	1	1
393	иначе говоря	4	1
394	потому и	1	1
395	такой же	7	1
396	который как	1	1
397	одного и	2	1
398	игру и	1	1
399	в эту	1	1
400	в этих	2	1
401	как некоторое	1	1
402	не самоцелью	1	1
403	представить себе	3	1
404	опоры для	1	1
405	в отношении	3	1
406	себе никакой	1	1
407	когда ребенок	1	1
408	на свою	1	1
409	в которых	3	1
410	как глубоко	1	1
411	однако он	2	1
412	искусства а	2	1
413	в поэме	1	1
414	творчества и	3	1
415	наиболее вероятный	1	1
416	по крайней	1	1
417	если бы	6	1
418	ни было	1	1
419	не могли	3	1
420	быть не	1	1
421	того кто	1	1
422	вовсе не	2	1
423	в историческом	1	1
424	собственное отражение	1	1
425	что чем	2	1
426	что есть	1	1
427	произведения как	2	1
428	как будет	1	1
429	она не	2	1
430	мы вынуждены	1	1
431	татьяны в	1	1
432	не имеет	4	1
433	самого начала	1	1
434	тогда когда	3	1
435	только из	5	1
436	на него	2	1
437	не нуждается	1	1
438	когда они	1	1
439	искусство с	1	1
440	и тяжелое	1	1
441	о них	1	1
442	что вы	1	1
443	брать только	1	1
444	но только	4	1
445	в день	2	1
446	на котором	1	1
447	и всегда	2	1
448	от эпохи	1	1
449	что сами	1	1
450	имеем дело	1	1
451	онегина и	2	1
452	начинает казаться	1	1
453	другой стороны	2	1
454	для нас	2	1
455	с новой	1	1
456	о нем	1	1
457	и воспринимающего	2	1
458	только с	1	1
459	уже и	1	1
460	в каком	3	1
461	с другом	1	1
462	в детстве	1	1
463	все то	1	1
464	мы узнаем	1	1
465	одного сознания	1	1
466	отличается от	2	1
467	и другим	1	1
468	и говорит	2	1
469	поэт не	1	1
470	что при	9	1
471	отказаться от	3	1
472	ничего общего	1	1
473	на вопрос	2	1
474	следует отнести	1	1
475	из их	2	1
476	как утверждает	1	1
477	как мы	1	1
478	свою очередь	2	1
479	людей в	1	1
480	и от	2	1
481	так в	2	1
482	мы никогда	1	1
483	в произведении	4	1
484	с самого	1	1
485	культуры и	1	1
486	так было	2	1
487	как с	1	1
488	искусство как	4	1
489	на нее	1	1
490	или в	1	1
491	он говорит	5	1
492	жизнь а	1	1
493	по тому	1	1
494	строго говоря	1	1
495	быть может	1	1
496	с этого	1	1
497	собой и	1	1
498	другой не	1	1
499	и здесь	2	1
500	и т.д	1	1
501	никак не	4	1
502	и что	22	1
503	очевидно что	2	1
504	его жизни	2	1
505	можно сказать	1	1
506	пор пока	1	1
507	в пользу	1	1
508	как форма	1	1
509	все в	1	1
510	который уже	2	1
511	к нему	2	1
512	во всех	3	1
513	ее от	1	1
514	собственной жизни	1	1
515	от восприятия	2	1
516	этому поводу	1	1
517	и во	1	1
518	же самом	2	1
519	что же	3	1
520	крайней мере	1	1
521	и других	3	1
522	под именем	1	1
523	вслед за	5	1
524	к сознанию	1	1
525	что искусство	4	1
526	вся жизнь	1	1
527	это приводит	1	1
528	и другую	1	1
529	как объект	1	1
530	герой в	1	1
531	тот же	6	1
532	бы потому	1	1
533	что даже	1	1
534	в какой	2	1
535	может оказаться	2	1
536	и творчество	1	1
537	и зрителя	1	1
538	таких же	1	1
539	только при	1	1
540	этого рассказа	1	1
541	со всеми	1	1
542	искусства с	2	1
543	и у	2	1
544	в большинстве	1	1
545	мы получим	2	1
546	в поэзии	3	1
547	в виде	1	1
548	свидетельствует о	1	1
549	он эту	1	1
550	могут приобретать	1	1
551	от других	1	1
552	за ним	1	1
553	является психологическим	1	1
554	не так	2	1
555	произведение обретает	1	1
556	слова в	2	1
557	в котором	1	1
558	в одном	2	1
559	произведения и	1	1
560	своих собственных	1	1
561	так как	12	1
562	не о	1	1
563	может служить	3	1
564	отношении к	3	1
565	человек как	1	1
566	тогда в	1	1
567	раннего детства	2	1
568	до тех	1	1
569	художник не	1	1
570	а те	1	1
571	от игры	2	1
572	бы это	1	1
573	процесс в	3	1
574	из двух	1	1
575	нужно было	1	1
576	что и	17	1
577	выступает и	1	1
578	для художника	1	1
579	выходит за	1	1
580	явно как	1	1
581	до сих	5	1
582	может и	1	1
583	каждый человек	1	1
584	сюда же	1	1
585	именно в	1	1
586	человека а	1	1
587	с той	4	1
588	а с	2	1
589	себя и	1	1
590	в некоторых	1	1
591	в соответствии	1	1
592	на основании	1	1
593	а на	4	1
594	до конца	3	1
595	момент своего	1	1
596	исходил из	1	1
597	имеет своей	2	1
598	понятие о	1	1
599	только от	1	1
600	есть лишь	1	1
601	душевной жизни	2	1
602	творчество в	1	1
603	мы знаем	7	1
604	будто все	1	1
605	они все	1	1
606	в творчестве	4	1
607	и если	1	1
608	ни на	3	1
609	начала с	1	1
610	с общей	1	1
611	существенное изменение	1	1
612	литературы для	1	1
613	в особенности	2	1
614	жизни но	1	1
615	власть над	1	1
616	формы не	2	1
617	к своему	2	1
618	которым это	1	1
619	искусства его	1	1
620	искусства но	5	1
621	в той	1	1
622	и на	5	1
623	на эту	1	1
624	является продолжением	1	1
625	эту мысль	1	1
626	вокруг себя	1	1
627	в первой	1	1
628	по существу	3	1
629	ней не	2	1
630	сам не	1	1
631	на свете	1	1
632	действительной жизни	3	1
633	в состоянии	2	1
634	тех пор	1	1
635	с ее	3	1
636	действительности не	1	1
637	к новому	1	1
638	казалось что	1	1
639	и о	1	1
640	сих пор	5	1
641	о его	1	1
642	поэтому что	1	1
643	этом и	1	1
644	произведении искусства	1	1
645	как может	1	1
646	из ряда	1	1
647	видят в	1	1
648	и ему	1	1
649	на читателя	1	1
650	из которых	2	1
651	достоевского но	1	1
652	не имея	1	1
653	совершается в	1	1
654	при таком	4	1
655	потому не	1	1
656	и другими	1	1
657	он играет	1	1
658	исходило из	1	1
659	а к	2	1
660	говоря о	1	1
661	не подчиняется	1	1
662	от него	1	1
663	и все	4	1
664	это может	2	1
665	у них	2	1
666	было на	1	1
667	только что	1	1
668	этой деятельности	1	1
669	и вдруг	1	1
670	в стихах	1	1
671	в общем	3	1
672	целый ряд	6	1
673	есть от	1	1
674	в свою	3	1
675	в романе	2	1
676	между ними	1	1
677	сказать что	7	1
678	только как	3	1
679	состоит из	2	1
680	в капитанской	1	1
681	была бы	2	1
682	лишь тогда	1	1
683	совершенно не	4	1
684	поэзия есть	1	1
685	языка на	1	1
686	и прозы	1	1
687	из этого	4	1
688	же природы	1	1
689	в трех	1	1
690	самое и	1	1
691	в действительности	4	1
692	сам того	1	1
693	ранее в	1	1
694	а я	2	1
695	к действительности	2	1
696	однако мы	1	1
697	вместе с	2	1
698	прийти в	1	1
699	художественного задания	1	1
700	к этому	1	1
701	значение в	2	1
702	все что	2	1
703	они не	1	1
