N	2gram	Vygotskiy__7	Vvedenie
326	никогда не	4	2
327	казалось бы	2	2
328	ничего не	2	2
329	находятся в	1	2
330	не до	2	2
331	этого термина	2	2
332	от того	1	2
333	у нас	2	2
334	к отдельным	1	2
335	деятельности и	3	2
336	целое именно	1	2
337	есть только	2	2
338	как только	1	2
339	той или	1	2
340	свое значение	1	2
341	в работах	2	2
342	если же	2	2
343	языка так	1	2
344	значение в	2	2
345	из двух	3	2
346	так и	3	2
347	отсюда и	1	2
348	мог бы	3	2
349	к самой	1	2
350	для этого	3	2
351	же самое	5	2
352	к языку	1	2
353	это понимание	1	2
354	и здесь	2	2
355	и должно	1	2
356	исследования и	3	2
357	к действительности	2	2
358	связь между	6	2
359	во всех	6	2
360	возникает и	1	2
361	ее от	2	2
362	этому поводу	3	2
363	во втором	3	2
364	нуждается в	3	2
365	своему значению	2	2
366	в форме	1	2
367	язык в	1	2
368	вообще и	1	2
369	все время	1	2
370	если это	1	2
371	здесь не	1	2
372	для нее	3	2
373	по этому	4	2
374	сильнее чем	1	2
375	по самой	1	2
376	сомнений в	2	2
377	только на	3	2
378	от других	1	2
379	к разным	1	2
380	если таким	1	2
381	и отдельными	1	2
382	мы можем	3	2
383	само собой	2	2
384	или иной	1	2
385	по тем	2	2
386	не было	1	2
387	сказано было	1	2
388	что несмотря	1	2
389	было сказано	3	2
390	воззрения на	1	2
391	ближе к	1	2
392	должна была	1	2
393	в связи	1	2
394	с помощью	13	2
395	все более	1	2
396	мы говорим	2	2
397	из которых	2	2
398	направление в	1	2
399	с этим	2	2
400	этого слова	3	2
401	тому как	1	2
402	это есть	4	2
403	по существу	1	2
404	сложнее чем	1	2
405	но это	3	2
406	и развития	1	2
407	и собственно	2	2
408	и сама	1	2
409	образом по	1	2
410	между ними	3	2
411	то о	4	2
412	бы в	5	2
413	конце концов	1	2
414	мы должны	6	2
415	ни к	1	2
416	но зато	1	2
417	центре внимания	1	2
418	с ней	2	2
419	природе и	2	2
420	самой своей	1	2
421	он и	1	2
422	точно так	2	2
423	и другие	1	2
424	объяснения того	1	1
425	также что	1	1
426	например в	1	1
427	который мог	1	1
428	сам по	1	1
429	сравнить ее	1	1
430	выражения в	2	1
431	на самом	3	1
432	только потому	3	1
433	в стороне	1	1
434	это и	4	1
435	стадии в	2	1
436	как такового	2	1
437	одних только	1	1
438	что дает	1	1
439	сразу и	1	1
440	на деле	2	1
441	прямым предметом	1	1
442	проявляются в	2	1
443	отношения между	4	1
444	можно говорить	2	1
445	что эти	3	1
446	объясняется и	1	1
447	в зависимости	1	1
448	отношения к	2	1
449	и могут	1	1
450	которыми он	1	1
451	что изучение	1	1
452	и ничего	2	1
453	в нерасчлененном	1	1
454	настолько тесно	1	1
455	уже более	1	1
456	та же	1	1
457	быть у	1	1
458	и нашей	1	1
459	нам в	1	1
460	самой себе	1	1
461	двух разнородных	1	1
462	приводят к	2	1
463	как обычно	1	1
464	в учении	6	1
465	свою особую	2	1
466	всего сказанного	1	1
467	выше но	1	1
468	исследования но	1	1
469	мы ее	1	1
470	слово не	2	1
471	к общему	2	1
472	развития с	1	1
473	к целому	2	1
474	что его	2	1
475	только после	1	1
476	говорим только	1	1
477	которых возникает	1	1
478	и вопрос	1	1
479	но как	1	1
480	в сторону	1	1
481	одном и	1	1
482	только тогда	1	1
483	к слову	14	1
484	очевидно что	3	1
485	как в	4	1
486	отличие от	2	1
487	и будет	1	1
488	нет и	3	1
489	и речи	19	1
490	что они	10	1
491	мы снова	1	1
492	всех ее	1	1
493	дает нам	1	1
494	как к	3	1
495	образцом для	1	1
496	кроме того	1	1
497	целом но	1	1
498	и понимания	1	1
499	говорит что	2	1
500	что по	2	1
501	показывает что	2	1
502	до тех	1	1
503	словом все	1	1
504	говорится в	4	1
505	и полностью	1	1
506	в необходимости	1	1
507	то в	2	1
508	еще на	1	1
509	в которой	11	1
510	проблем в	1	1
511	бы сказать	2	1
512	не совпадает	3	1
513	все кто	1	1
514	раз в	2	1
515	остановиться на	2	1
516	и тот	1	1
517	говорят о	1	1
518	тому же	1	1
519	на то	4	1
520	но на	1	1
521	не могла	2	1
522	вследствие этого	1	1
523	на его	2	1
524	идей и	1	1
525	смотреть как	1	1
526	выражается в	2	1
527	оно было	1	1
528	время и	1	1
529	идет от	1	1
530	перестает быть	1	1
531	без чего	1	1
532	собой не	1	1
533	котором мы	2	1
534	новое и	1	1
535	чтобы в	1	1
536	этого направления	3	1
537	его от	2	1
538	по видимости	1	1
539	заключает в	1	1
540	одно и	3	1
541	которого был	1	1
542	должно служить	1	1
543	мы его	1	1
544	а затем	2	1
545	факт что	1	1
546	что все	2	1
547	в определенном	2	1
548	отдел языкознания	1	1
549	целому но	1	1
550	особенности в	2	1
551	разница между	1	1
552	лишь в	2	1
553	которого не	2	1
554	но совершенно	1	1
555	отличается тем	1	1
556	то все	1	1
557	известно что	1	1
558	видеть и	1	1
559	особое отношение	1	1
560	процесс если	1	1
561	к области	1	1
562	его и	2	1
563	собой логически	1	1
564	о методе	1	1
565	нашего исследования	5	1
566	в слове	11	1
567	следовательно мы	1	1
568	говорится о	1	1
569	иначе говоря	1	1
570	мере не	2	1
571	стороны ее	1	1
572	еще как	1	1
573	они говорят	2	1
574	во время	2	1
575	что между	2	1
576	в ходе	12	1
577	никак не	5	1
578	в такой	4	1
579	и без	1	1
580	почти не	1	1
581	быть названы	1	1
582	но которые	1	1
583	целого но	1	1
584	психологии не	1	1
585	прийти к	1	1
586	совершенно понятно	1	1
587	из анализа	1	1
588	представление о	7	1
589	вещи и	2	1
590	в отличие	2	1
591	и исходным	1	1
592	от его	1	1
593	и сведения	1	1
594	должны были	2	1
595	и другого	2	1
596	втором случае	3	1
597	точку зрения	2	1
598	заставляет нас	1	1
599	иначе как	6	1
600	но он	2	1
601	зависимости от	1	1
602	что было	2	1
603	возникающих в	1	1
604	речи в	27	1
605	возможно только	2	1
606	вещей и	1	1
607	что этот	5	1
608	этом ее	1	1
609	этом и	2	1
610	это обычно	1	1
611	не раз	2	1
612	которые она	1	1
613	в цепи	1	1
614	она могла	1	1
615	первый из	1	1
616	в обоих	1	1
617	мысли в	9	1
618	мышления и	9	1
619	самого начала	7	1
620	точности и	1	1
621	при изложении	1	1
622	нас и	2	1
623	ее с	1	1
624	в центр	2	1
625	целого к	1	1
626	не по	4	1
627	было не	1	1
628	представлением о	1	1
629	начинает с	1	1
630	на некоторое	1	1
631	случае не	2	1
632	в самых	1	1
633	в языкознании	1	1
634	двоякого рода	1	1
635	не могло	1	1
636	следовательно и	1	1
637	так много	1	1
638	же рода	1	1
639	правда в	1	1
640	в самой	3	1
641	имеем дело	1	1
642	слова как	5	1
643	что находит	1	1
644	этих двух	2	1
645	речи даже	1	1
646	она с	1	1
647	и является	3	1
648	во всем	3	1
649	и после	1	1
650	убедиться в	1	1
651	это сказывается	1	1
652	что на	2	1
653	этот признак	1	1
654	ли это	1	1
655	в действительности	2	1
656	представлять себе	1	1
657	у меня	1	1
658	такие же	1	1
659	методе исследования	1	1
660	на особую	1	1
661	и другой	3	1
662	разницей что	1	1
663	отличается от	3	1
664	должны быть	4	1
665	обратно в	1	1
666	всего в	2	1
667	к овладению	1	1
668	что при	2	1
669	собой еще	1	1
670	из чего	1	1
671	для себя	24	1
672	вещей в	1	1
673	и которая	1	1
674	из всего	1	1
675	основываясь на	1	1
676	и о	3	1
677	значения и	3	1
678	как не	1	1
679	свою очередь	2	1
680	без всякого	1	1
681	быть никакой	1	1
682	от изучения	1	1
683	с самого	7	1
684	и природе	1	1
685	то как	2	1
686	что у	4	1
687	к исследованию	1	1
688	видно из	2	1
689	которыми мы	1	1
690	больше в	1	1
691	и которые	2	1
692	участия в	1	1
693	о связи	1	1
694	других и	1	1
695	еще в	1	1
696	в общих	1	1
697	между собой	6	1
698	надо признать	1	1
699	состоящий в	1	1
700	другой не	1	1
701	особый вид	1	1
702	образом в	2	1
703	дальнейшего развития	1	1
704	из основных	2	1
705	и соответственно	1	1
706	другими словами	1	1
707	и из	1	1
708	не содержит	1	1
709	одного из	2	1
710	и объяснить	1	1
711	после того	1	1
712	пор пока	1	1
713	образом мы	1	1
714	должно было	2	1
715	это было	1	1
716	построенного и	1	1
717	собой движение	1	1
718	его изучение	1	1
719	этом пути	1	1
720	отрицательный ответ	1	1
721	различие в	1	1
722	при исследовании	1	1
723	полагали что	1	1
724	во всей	2	1
725	них в	1	1
726	сомнения в	1	1
727	наконец в	2	1
728	также в	1	1
729	в свете	4	1
730	в лучшем	2	1
731	нет он	1	1
732	существует как	1	1
733	условия для	1	1
734	прямым выражением	1	1
735	это несомненно	1	1
736	поэтому его	1	1
737	в литературе	1	1
738	значит что	1	1
739	развития но	1	1
740	тех пор	1	1
741	что здесь	1	1
742	хорошо известно	1	1
743	на которой	1	1
744	в новой	3	1
745	правом можно	1	1
746	отношении она	1	1
747	мы видим	3	1
748	то положение	2	1
749	дело здесь	1	1
750	или другим	1	1
751	этот факт	2	1
752	не мешает	1	1
753	на одно	2	1
754	с которыми	2	1
755	прямо не	1	1
756	первостепенное значение	1	1
757	есть в	3	1
758	нас с	1	1
759	это остается	2	1
760	на всем	5	1
761	вопроса о	2	1
762	в значении	1	1
763	положение что	1	1
764	не знать	1	1
765	языка как	1	1
766	целого ряда	1	1
767	а это	1	1
768	слова не	1	1
769	каким образом	1	1
770	этого процесса	1	1
771	языка но	1	1
772	за ним	1	1
773	человека на	1	1
774	и свойства	1	1
775	сказано в	1	1
776	к мысли	4	1
777	для него	3	1
778	теснейшим образом	1	1
779	ведь это	2	1
780	не означает	3	1
781	слова в	5	1
782	мы находим	3	1
783	гораздо большей	1	1
784	к ним	1	1
785	бытия и	1	1
786	у него	1	1
787	ясность в	1	1
788	в исследование	1	1
789	самом же	1	1
790	ближайшим образом	1	1
791	момент в	3	1
792	были бы	3	1
793	из важнейших	3	1
794	нужно было	4	1
795	ростом и	1	1
796	эта работа	1	1
797	здесь в	1	1
798	все равно	1	1
799	в каких	1	1
800	к которому	1	1
801	с той	1	1
802	мысль которая	1	1
803	как же	1	1
804	фантазии и	1	1
805	а с	1	1
806	факта что	1	1
807	слово но	1	1
808	без надлежащего	1	1
809	связано с	1	1
810	устную речь	1	1
811	после всего	1	1
812	остается еще	1	1
813	которые не	1	1
814	поскольку она	1	1
815	к идеям	1	1
816	тот факт	1	1
817	основной вопрос	1	1
818	и внутренне	1	1
819	слова для	1	1
820	одну из	1	1
821	собой одно	1	1
822	в ряду	1	1
823	и том	1	1
824	процессе ее	1	1
825	в одно	1	1
826	мы знаем	2	1
827	если не	1	1
828	связей и	1	1
829	по своеобразному	1	1
830	формах и	1	1
831	быть последовательным	1	1
832	единство но	1	1
833	в момент	4	1
834	в точности	1	1
835	входить в	1	1
836	и особенно	1	1
837	и потому	3	1
838	эта связь	2	1
839	отсюда возникает	1	1
840	речь не	5	1
841	рода и	1	1
842	и самые	1	1
843	от целого	1	1
844	в изображении	1	1
845	стороны как	1	1
846	наряду с	2	1
847	и границы	1	1
848	чем к	1	1
849	случае она	1	1
850	в первой	3	1
851	это значит	1	1
852	с рядом	1	1
853	чтобы сделать	2	1
854	быть не	1	1
855	закономерности развития	1	1
856	слова и	10	1
857	в гораздо	1	1
858	этого метода	2	1
859	эти данные	2	1
860	лучшем случае	2	1
861	заключенного в	1	1
862	короче говоря	1	1
863	становится возможным	1	1
864	но для	2	1
865	самое существенное	1	1
866	истории но	1	1
867	на одной	1	1
868	и часто	1	1
869	слова но	3	1
870	и от	4	1
871	она может	2	1
872	по поводу	1	1
873	что оно	4	1
874	того с	1	1
875	а к	1	1
876	речи при	3	1
877	для нас	2	1
878	как эта	1	1
879	и все	1	1
880	находит свое	3	1
881	еще более	1	1
882	на других	1	1
883	не должен	1	1
884	случае и	1	1
885	же в	1	1
886	вытекающий из	1	1
887	нельзя было	2	1
888	отношении к	1	1
889	непосредственно как	1	1
890	может и	2	1
891	в высшем	1	1
892	в свою	2	1
893	состоит из	1	1
894	совершенно не	2	1
895	в соответствующей	1	1
896	жизни а	1	1
897	что понятие	1	1
898	внутреннее единство	2	1
899	одновременно и	2	1
900	первом случае	3	1
901	ко всему	2	1
902	только о	2	1
903	того почему	2	1
904	есть то	3	1
905	самое что	2	1
906	находящим свое	1	1
907	этим объясняется	1	1
908	в заключение	1	1
909	вся история	1	1
910	включает в	1	1
911	самостоятельной жизнью	1	1
912	с внешней	5	1
913	ее в	8	1
914	в своих	2	1
915	звучащей речи	1	1
916	это понятие	1	1
917	ничего иного	1	1
918	в таком	1	1
919	все что	6	1
920	этой точки	4	1
921	они не	1	1
922	которая не	1	1
