N	2gram	Losev_Dial_2	Myshleni
377	что оба	1	1
378	и этого	1	1
379	проявляет себя	1	1
380	иное как	3	1
381	быть в	4	1
382	бы то	1	1
383	превращены в	1	1
384	во всех	2	1
385	глаза на	1	1
386	совсем не	1	1
387	они имеют	1	1
388	точка зрения	1	1
389	не то	5	1
390	только тогда	7	1
391	не все	1	1
392	если в	2	1
393	быть так	1	1
394	а слова	1	1
395	употребляет одно	1	1
396	отличаются от	1	1
397	форме и	1	1
398	и я	2	1
399	тем больше	1	1
400	план выступает	1	1
401	в акте	2	1
402	если она	2	1
403	независимо от	4	1
404	общего с	1	1
405	что именно	1	1
406	мы также	1	1
407	что касается	1	1
408	однако не	1	1
409	уже содержит	1	1
410	то в	1	1
411	но эта	1	1
412	к самому	1	1
413	только один	1	1
414	но на	1	1
415	так сказать	1	1
416	что одна	1	1
417	задний план	1	1
418	связанные с	1	1
419	он не	4	1
420	объединяются в	2	1
421	себе не	3	1
422	действительности и	1	1
423	не хотел	1	1
424	смысле как	1	1
425	и по	4	1
426	без исключения	1	1
427	что она	14	1
428	но все	2	1
429	в одну	5	1
430	то ни	1	1
431	смысле формы	1	1
432	главным образом	1	1
433	и может	6	1
434	поэтому мы	1	1
435	и фактической	1	1
436	принять во	3	1
437	входя в	1	1
438	с целью	2	1
439	в единую	1	1
440	его личности	2	1
441	мы на	1	1
442	известно что	1	1
443	тех которые	1	1
444	и во-вторых	1	1
445	одному тому	1	1
446	можем сказать	1	1
447	на что	1	1
448	которые дает	1	1
449	не всегда	1	1
450	во внимание	3	1
451	одна и	4	1
452	нигде не	1	1
453	не переживает	2	1
454	как таковой	4	1
455	не больше	4	1
456	и становится	1	1
457	и сейчас	1	1
458	из сферы	1	1
459	обыденной жизни	1	1
460	не во	2	1
461	почти не	1	1
462	просто в	1	1
463	эти самые	1	1
464	не как	2	1
465	знаем что	1	1
466	бы мы	1	1
467	от его	1	1
468	взгляд на	2	1
469	в животном	1	1
470	значение может	1	1
471	в одном	4	1
472	образом и	1	1
473	но он	4	1
474	тем не	2	1
475	тому чтобы	1	1
476	происходит от	1	1
477	по себе	18	1
478	нельзя сомневаться	1	1
479	что есть	2	1
480	случае в	1	1
481	имеет свое	1	1
482	и начинает	1	1
483	есть прежде	1	1
484	и другое	1	1
485	самого начала	2	1
486	в то	6	1
487	как о	1	1
488	и притом	7	1
489	много общего	1	1
490	на него	2	1
491	когда они	2	1
492	к такому	1	1
493	значение этого	1	1
494	или еще	1	1
495	и всегда	1	1
496	ничего не	3	1
497	в разных	3	1
498	больше чем	1	1
499	же вещь	3	1
500	это то	1	1
501	действительно в	2	1
502	и мышь	1	1
503	и после	1	1
504	убедиться в	2	1
505	представление об	1	1
506	бы по	1	1
507	вопрос в	1	1
508	к еще	1	1
509	исторического процесса	1	1
510	колеблющаяся между	1	1
511	однако это	2	1
512	тех слов	1	1
513	том отношении	1	1
514	или лучше	1	1
515	формы или	1	1
516	действует в	1	1
517	уже о	2	1
518	встречается в	1	1
519	и часто	2	1
520	xiv но	1	1
521	во все	2	1
522	смысле момента	1	1
523	сомневаться в	2	1
524	вся разница	1	1
525	и другим	1	1
526	его с	3	1
527	в поле	1	1
528	и самое	1	1
529	элементы в	1	1
530	вывод что	1	1
531	говоря уже	2	1
532	и та	6	1
533	без всякого	4	1
534	то время	4	1
535	последнее время	1	1
536	только то	4	1
537	с самого	2	1
538	всей своей	1	1
539	в дальнейшем	1	1
540	и характер	1	1
541	по способу	1	1
542	смысле но	1	1
543	и совершенно	2	1
544	стороны не	1	1
545	раз он	1	1
546	мог бы	1	1
547	на которую	1	1
548	котором мы	1	1
549	том как	2	1
550	по тому	1	1
551	еще и	1	1
552	настолько же	1	1
553	совершенно невозможно	2	1
554	вещью а	1	1
555	образом в	1	1
556	своей фактической	1	1
557	говорят что	4	1
558	слова а	1	1
559	это явствует	1	1
560	что одновременно	1	1
561	совершенно другое	1	1
562	которым она	1	1
563	но мы	2	1
564	не содержит	1	1
565	в глаза	1	1
566	одного из	1	1
567	или на	2	1
568	еще дальше	1	1
569	первого из	1	1
570	порождать из	1	1
571	можно сказать	5	1
572	все его	3	1
573	в различных	1	1
574	вне всякой	1	1
575	нас от	1	1
576	дитя и	1	1
577	если принять	2	1
578	одного какого-нибудь	1	1
579	нуждается в	3	1
580	его мысль	1	1
581	чтобы понятие	1	1
582	среды это	1	1
583	получается что	1	1
584	своей отнесенности	1	1
585	и следовательно	5	1
586	если это	1	1
587	может иметь	3	1
588	происходит в	1	1
589	думаю что	3	1
590	не конец	2	1
591	с ними	2	1
592	на другие	1	1
593	и действительно	1	1
594	должен быть	1	1
595	одних и	1	1
596	и ее	1	1
597	в голове	2	1
598	процессов в	1	1
599	не мешает	5	1
600	вопрос об	4	1
601	же и	9	1
602	внимание что	1	1
603	уже не	3	1
604	и они	2	1
605	нет у	1	1
606	и наше	1	1
607	этой новой	1	1
608	о вещах	2	1
609	я думаю	1	1
610	мы знаем	1	1
611	одно из	4	1
612	и их	3	1
613	тогда он	1	1
614	в конце	2	1
615	чтобы она	1	1
616	бы просто	1	1
617	как его	1	1
618	само по	2	1
619	далее в	2	1
620	должны сказать	1	1
621	как раз	5	1
622	отношении что	1	1
623	и делает	2	1
624	мы берем	1	1
625	движение или	1	1
626	в других	1	1
627	даже и	1	1
628	вниз и	1	1
629	из двух	1	1
630	и даже	14	1
631	даже не	1	1
632	мы это	2	1
633	говорим о	1	1
634	быть даже	1	1
635	с другим	1	1
636	до сих	2	1
637	как у	1	1
638	основной вывод	1	1
639	здесь в	1	1
640	мы никогда	1	1
641	все равно	5	1
642	больше того	1	1
643	же о	1	1
644	по каким	1	1
645	опыта но	1	1
646	так вот	2	1
647	что не	6	1
648	в живом	1	1
649	связано с	1	1
650	только по	1	1
651	то и	1	1
652	что обе	1	1
653	не на	2	1
654	его как	1	1
655	слова слово	1	1
656	могут служить	1	1
657	имеют свое	1	1
658	нет никаких	1	1
659	имея в	1	1
660	вступает в	1	1
661	на который	2	1
662	ни на	2	1
663	и потому	5	1
664	мы говорим	3	1
665	или по	2	1
666	совершенно в	1	1
667	только начинается	1	1
668	из которых	1	1
669	подойти к	1	1
670	конечно не	6	1
671	о чем	3	1
672	а если	1	1
673	которые являются	1	1
674	дает нам	1	1
675	это есть	8	1
676	но который	1	1
677	в тех	2	1
678	основе и	1	1
679	как средство	1	1
680	наконец и	1	1
681	в состоянии	2	1
682	вовсе нет	1	1
683	одно общее	1	1
684	эти вопросы	3	1
685	один день	2	1
686	сих пор	2	1
687	но это	7	1
688	все это	4	1
689	является как	1	1
690	при всем	1	1
691	они берутся	1	1
692	тех или	2	1
693	раз навсегда	1	1
694	тем и	1	1
695	не существует	1	1
696	выше не	1	1
697	на задний	1	1
698	или в	2	1
699	сознания и	5	1
700	а все	1	1
701	о котором	3	1
702	своей природе	2	1
703	и одновременно	1	1
704	и слова	3	1
705	своей собственной	1	1
706	в другое	2	1
707	только они	1	1
708	из себя	1	1
709	тем более	1	1
710	конце концов	1	1
711	с ним	4	1
712	же в	2	1
713	личности и	6	1
714	не предполагает	1	1
715	в целях	3	1
716	нет ничего	1	1
717	но если	1	1
718	не говоря	2	1
719	или других	2	1
720	время так	1	1
721	действительности мы	1	1
722	не быть	2	1
723	равно как	1	1
724	что сущность	2	1
725	но этот	1	1
726	не что	3	1
727	из этого	1	1
728	другое время	2	1
729	время не	3	1
730	поставить вопрос	1	1
731	берем его	1	1
732	ее в	2	1
733	в своих	2	1
734	то оно	3	1
735	смысле что	3	1
