N	2gram	Losev_Prob_4	Hudozhes
192	вместе со	1	2
193	сам он	1	2
194	жизни то	1	2
195	дело не	3	2
196	только не	4	2
197	такова что	1	2
198	к ней	2	2
199	ему в	2	2
200	в основе	1	2
201	мысли о	1	2
202	они и	2	2
203	приходит к	2	2
204	как мы	3	2
205	данном случае	5	2
206	на свой	1	2
207	с собой	3	2
208	которая была	1	2
209	до сих	1	2
210	том как	2	2
211	жизни не	1	2
212	в другом	3	2
213	а также	6	2
214	того или	3	2
215	нуждается в	1	2
216	и только	4	2
217	и об	1	2
218	здесь не	7	2
219	идет по	1	2
220	дело с	2	2
221	мы читаем	2	2
222	же и	3	2
223	и у	1	2
224	ни одного	1	2
225	в виде	22	2
226	произведения не	1	2
227	человеческих отношений	4	2
228	ни с	4	2
229	себе в	3	2
230	из них	3	2
231	т п	1	2
232	вовсе не	21	2
233	жизни на	1	2
234	ее на	1	2
235	сих пор	1	2
236	или иной	13	2
237	именно в	7	2
238	как же	2	2
239	еще и	3	2
240	что не	4	2
241	именно так	1	2
242	однако и	1	2
243	когда же	1	2
244	она говорит	1	2
245	нет ничего	3	2
246	вместе с	5	2
247	от страха	1	2
248	жизнь есть	1	2
249	в данном	6	2
250	или иного	3	2
251	что же	1	2
252	в контексте	1	2
253	и от	6	2
254	только для	3	2
255	это был	1	2
256	не является	10	2
257	и для	4	2
258	отнюдь не	10	2
259	это уже	3	2
260	потому что	15	2
261	хотя бы	7	2
262	точки зрения	14	2
263	между ними	1	2
264	сказать что	7	2
265	что даже	1	2
266	т е	1	2
267	себе но	1	2
268	как на	1	2
269	тем самым	4	2
270	гораздо более	1	2
271	одним из	1	1
272	как нарастающая	1	1
273	таком случае	1	1
274	функции в	2	1
275	становится в	1	1
276	это и	4	1
277	бы для	2	1
278	ему становится	1	1
279	перед лицом	1	1
280	и так	1	1
281	к другому	1	1
282	его же	1	1
283	обойтись без	2	1
284	также и	13	1
285	его своей	1	1
286	для общего	1	1
287	мы имеем	6	1
288	мы не	7	1
289	себе как	1	1
290	что между	1	1
291	что если	1	1
292	непрерывном движении	1	1
293	нам в	1	1
294	и совсем	1	1
295	которые тоже	2	1
296	не была	1	1
297	время как	2	1
298	в будущем	1	1
299	что можно	1	1
300	но ее	1	1
301	жизни это	1	1
302	в каждой	3	1
303	это время	1	1
304	характером и	1	1
305	и самого	1	1
306	не нужно	1	1
307	он был	3	1
308	на них	1	1
309	между собой	2	1
310	бы то	1	1
311	во всех	4	1
312	природы и	1	1
313	к нулю	1	1
314	и оскорбительно	1	1
315	то он	2	1
316	а он	1	1
317	поскольку в	1	1
318	себе и	3	1
319	не просто	16	1
320	нет и	2	1
321	иной эстетической	1	1
322	за пределы	2	1
323	ни одна	2	1
324	в той	8	1
325	поскольку они	3	1
326	как к	1	1
327	и нет	1	1
328	как нам	1	1
329	остановиться на	1	1
330	хотя и	5	1
331	когда он	1	1
332	и счастье	1	1
333	я должен	1	1
334	но для	1	1
335	напомним что	1	1
336	это просто	1	1
337	имеет в	1	1
338	для ее	2	1
339	о самом	1	1
340	от своей	1	1
341	и говорит	2	1
342	человеческая жизнь	2	1
343	за собой	2	1
344	для которого	1	1
345	в которой	2	1
346	ни один	1	1
347	как некий	1	1
348	он в	1	1
349	все эти	16	1
350	бы так	1	1
351	самое время	2	1
352	ничего и	1	1
353	того именно	1	1
354	но ведь	1	1
355	что без	2	1
356	с чем	1	1
357	толстой считал	1	1
358	который подобно	1	1
359	или нескольких	1	1
360	нее и	1	1
361	и когда	2	1
362	в силу	1	1
363	в корне	2	1
364	том чтобы	2	1
365	содержит в	8	1
366	на земле	2	1
367	известном смысле	1	1
368	и исключительно	1	1
369	лишь с	1	1
370	но все	3	1
371	русской классической	1	1
372	в каждом	1	1
373	здесь мы	3	1
374	то ни	1	1
375	тем в	1	1
376	а его	2	1
377	то есть	27	1
378	всю свою	1	1
379	эти два	1	1
380	и тем	7	1
381	даже в	1	1
382	однако здесь	1	1
383	к области	1	1
384	человека здесь	1	1
385	достоевского и	1	1
386	этого не	2	1
387	не всегда	1	1
388	он и	1	1
389	жизни но	1	1
390	и еще	1	1
391	во время	1	1
392	и при	1	1
393	никак не	4	1
394	это ощущение	1	1
395	человек и	1	1
396	переходе от	1	1
397	то для	3	1
398	человеком и	1	1
399	на свою	1	1
400	а потом	1	1
401	как символ	6	1
402	от его	1	1
403	признать что	1	1
404	отношений между	1	1
405	и уж	2	1
406	который всегда	1	1
407	вырастает в	1	1
408	взгляд и	1	1
409	видно что	1	1
410	и более	3	1
411	не могли	2	1
412	в конце	2	1
413	символикой и	1	1
414	том же	1	1
415	единственный способ	1	1
416	раз и	1	1
417	в атмосфере	1	1
418	эта картина	1	1
419	и притом	2	1
420	и какие	1	1
421	и другое	3	1
422	что ему	1	1
423	самого начала	1	1
424	дело в	2	1
425	ее с	1	1
426	на себе	3	1
427	если для	1	1
428	от жизни	1	1
429	чем не	1	1
430	был в	2	1
431	появляются в	1	1
432	в отношениях	1	1
433	это то	1	1
434	в самой	4	1
435	имеем дело	3	1
436	о ней	1	1
437	учения о	2	1
438	этих двух	1	1
439	сама жизнь	1	1
440	это именно	1	1
441	и любовь	1	1
442	в самостоятельную	1	1
443	смотрела на	1	1
444	для осуществления	1	1
445	за его	1	1
446	в области	3	1
447	человеком а	1	1
448	однако это	2	1
449	в символ	1	1
450	с разными	1	1
451	поэтому не	2	1
452	ведь даже	1	1
453	когда мы	5	1
454	есть только	2	1
455	во все	2	1
456	отличается от	4	1
457	об одном	1	1
458	числе и	1	1
459	всего в	1	1
460	от нее	1	1
461	бы он	1	1
462	той или	14	1
463	при анализе	1	1
464	на нечто	2	1
465	но по	2	1
466	звездного неба	1	1
467	нам о	1	1
468	не существует	5	1
469	матери в	1	1
470	отношениях к	1	1
471	нет никакой	4	1
472	с самого	1	1
473	и исчезает	1	1
474	как ее	1	1
475	нельзя сказать	1	1
476	то как	1	1
477	в поведении	1	1
478	времени и	4	1
479	особенно в	1	1
480	реальной жизни	1	1
481	дерева и	2	1
482	и этого	1	1
483	глубоко и	3	1
484	символики это	1	1
485	это только	1	1
486	жизнь и	4	1
487	мы в	1	1
488	этой жизни	1	1
489	и всякого	2	1
490	в настоящее	1	1
491	остановимся на	2	1
492	по себе	11	1
493	начале этого	1	1
494	трактуется как	3	1
495	в разных	4	1
496	именно потому	1	1
497	и здесь	1	1
498	настолько что	2	1
499	настоящее время	1	1
500	что перед	2	1
501	этом произведении	1	1
502	и что	2	1
503	в глаза	1	1
504	душ и	1	1
505	в значительной	2	1
506	нас в	1	1
507	заключается в	2	1
508	на всех	2	1
509	все в	3	1
510	места и	1	1
511	жили в	1	1
512	нечто иное	2	1
513	приветливо и	1	1
514	и всякая	1	1
515	и хорошо	1	1
516	в третьем	1	1
517	пор мы	1	1
518	искусства в	1	1
519	на одном	1	1
520	это нужно	1	1
521	внешним образом	1	1
522	тотчас же	2	1
523	еще более	2	1
524	которая и	1	1
525	боге любви	1	1
526	ряд с	2	1
527	мышление и	1	1
528	того что	1	1
529	быть и	1	1
530	по своей	1	1
531	оно и	1	1
532	и личной	1	1
533	обе эти	1	1
534	а если	3	1
535	время когда	1	1
536	на другие	1	1
537	было что	1	1
538	бы эти	1	1
539	и потому	7	1
540	и весьма	2	1
541	бы его	1	1
542	по мнению	1	1
543	но как	3	1
544	например с	1	1
545	не происходит	1	1
546	не мешает	3	1
547	тургенева и	1	1
548	тот или	2	1
549	со всеми	2	1
550	без этого	3	1
551	так что	6	1
552	для всех	3	1
553	уже в	4	1
554	толстой в	1	1
555	в нашей	1	1
556	в начале	3	1
557	в окна	1	1
558	легко может	1	1
559	за ним	2	1
560	где бы	1	1
561	превращаются в	1	1
562	не связанных	1	1
563	над ними	1	1
564	или даже	4	1
565	представить себе	2	1
566	ведь это	1	1
567	настолько чтобы	1	1
568	нежная и	1	1
569	так как	5	1
570	для меня	1	1
571	то время	2	1
572	не о	1	1
573	отношении к	1	1
574	независимо от	3	1
575	на том	1	1
576	бы это	1	1
577	соединении с	1	1
578	были бы	3	1
579	ней и	1	1
580	и даже	9	1
581	и точно	1	1
582	по своим	1	1
583	а именно	2	1
584	думал он	1	1
585	в соединении	1	1
586	проявлений этого	1	1
587	это все	2	1
588	такое же	1	1
589	перед ним	1	1
590	только по	1	1
591	общая картина	1	1
592	церкви и	1	1
593	уже во	1	1
594	у меня	2	1
595	до конца	1	1
596	слова своего	1	1
597	не то	2	1
598	уже давно	4	1
599	бы оно	1	1
600	и она	1	1
601	ни на	3	1
602	оказывается не	1	1
603	человека к	1	1
604	при переходе	1	1
605	и красота	1	1
606	в пределах	2	1
607	для искусства	3	1
608	к жизни	1	1
609	это были	1	1
610	которого нет	1	1
611	чем в	1	1
612	такого рода	7	1
613	о соотношении	1	1
614	присутствует в	1	1
615	исходя из	1	1
616	дело здесь	1	1
617	во всю	1	1
618	с этой	1	1
619	лет назад	2	1
620	слова и	1	1
621	художественное произведение	1	1
622	в условиях	3	1
623	но это	6	1
624	сердце у	1	1
625	от нас	2	1
626	слова но	3	1
627	мира и	1	1
628	из себя	2	1
629	который бы	1	1
630	бы в	1	1
631	но зато	1	1
632	по самой	1	1
633	же в	4	1
634	символ этот	2	1
635	за этим	1	1
636	и вдруг	2	1
637	чем же	3	1
638	с ней	2	1
639	не знает	1	1
640	природы не	1	1
641	другой стороны	6	1
642	должен иметь	1	1
643	совершенно не	3	1
644	зачем же	1	1
645	жизни а	1	1
646	точно так	3	1
647	он предполагает	1	1
648	из этого	3	1
649	и жизнь	2	1
650	только о	1	1
651	у толстого	1	1
652	в действительности	1	1
653	к этой	1	1
654	бы даже	4	1
655	в искусстве	1	1
656	в своих	1	1
657	том числе	1	1
658	это в	1	1
659	прежде в	1	1
660	можно назвать	2	1
661	которая не	3	1
662	в таком	6	1
663	во власть	1	1
664	смысле что	1	1
