1	и в	11	21
246	свою очередь	2	1
247	со своей	1	1
248	в связи	2	1
249	ключ к	2	1
250	героя к	2	1
251	автор как	1	1
252	читательского восприятия	1	1
253	все они	1	1
254	и уж	1	1
255	друг на	2	1
256	значение в	1	1
257	с просьбой	1	1
258	теперь же	1	1
259	же самое	2	1
260	рассказа он	1	1
261	в искусстве	1	1
262	место действия	1	1
263	все та	1	1
264	же в	2	1
265	он и	2	1
266	тем как	1	1
267	к нему	4	1
268	действия и	1	1
269	к одному	1	1
270	событий и	1	1
271	а с	1	1
272	слова и	1	1
273	в действительности	1	1
274	не слишком	1	1
275	вспомним что	1	1
276	целый ряд	1	1
277	героя в	3	1
278	представляют собой	3	1
279	как правило	5	1
280	ни было	1	1
281	тому же	6	1
282	о жизни	1	1
283	чтобы не	1	1
284	только разумом	1	1
285	нас в	2	1
286	о его	2	1
287	далек от	1	1
288	его решения	1	1
289	событиям и	1	1
290	начиная с	3	1
291	могло бы	3	1
292	как результат	1	1
293	одной стороны	1	1
294	это все	1	1
295	рассказа не	1	1
296	трактуют как	1	1
297	и авторской	1	1
298	в сущности	2	1
299	что это	1	1
300	ли не	2	1
301	его классической	1	1
302	исходной ситуации	1	1
303	имя которого	1	1
304	подробнее об	1	1
305	пока еще	1	1
306	от лизы	1	1
307	в жизнь	1	1
308	как это	3	1
309	и есть	1	1
310	известном смысле	2	1
311	никак не	2	1
312	не вполне	2	1
313	ни слова	1	1
314	внимание на	4	1
315	реальной действительности	1	1
316	в отрыве	1	1
317	сами по	2	1
318	как известно	3	1
319	этот тип	1	1
320	в душе	1	1
321	многократно отмечалось	1	1
322	тем более	1	1
323	вся эта	1	1
324	сам автор	1	1
325	мы имеем	3	1
326	так в	4	1
327	сознании героя	1	1
328	событий в	1	1
329	и самого	2	1
330	в не	1	1
331	с той	1	1
332	также и	3	1
333	всего мира	1	1
334	прибегает к	1	1
335	говорили что	1	1
336	чем у	1	1
337	это еще	1	1
338	и было	1	1
339	не существовало	1	1
340	еще раз	3	1
341	пока что	1	1
342	эпизод в	1	1
343	он как	1	1
344	чем его	1	1
345	и значимость	2	1
346	бытия но	1	1
347	чем он	2	1
348	к своей	1	1
349	и здесь	1	1
350	обращается к	3	1
351	в конце	2	1
352	было и	2	1
353	и чтобы	1	1
354	творчестве чехова	1	1
355	что может	2	1
356	у которого	1	1
357	христос уже	1	1
358	когда она	1	1
359	и всякий	1	1
360	начала и	3	1
361	не имеет	2	1
362	не совсем	1	1
363	по своему	2	1
364	себе а	1	1
365	что на	4	1
366	особое место	1	1
367	не встречается	1	1
368	и стал	2	1
369	как омовение	1	1
370	для этого	1	1
371	рассказчиком и	1	1
372	в комнате	1	1
373	наряду с	1	1
374	плачут и	1	1
375	без этой	1	1
376	то ни	1	1
377	и со	1	1
378	для всех	1	1
379	это было	2	1
380	как по	1	1
381	с ними	2	1
382	и ее	3	1
383	мировой литературы	1	1
384	художественное произведение	1	1
385	да и	2	1
386	читателя то	1	1
387	с этим	1	1
388	в одном	4	1
389	за собой	1	1
390	не все	1	1
391	материал для	1	1
392	подробностями и	1	1
393	при такой	2	1
394	я в	2	1
395	в ряде	1	1
396	как формы	1	1
397	на столе	1	1
398	и завершается	1	1
399	по способу	1	1
400	в нее	1	1
401	сознания а	1	1
402	что этот	1	1
403	он на	1	1
404	имеют для	1	1
405	с одной	1	1
406	всех его	2	1
407	рассказа о	2	1
408	и где	1	1
409	во всех	1	1
410	бы то	1	1
411	опираясь на	1	1
412	человек не	1	1
413	однако эта	1	1
414	только с	1	1
415	и смерти	1	1
416	представлениями о	1	1
417	столь же	5	1
418	преимущественно в	1	1
419	и оценку	1	1
420	указывает на	1	1
421	которое может	1	1
422	втором плане	1	1
423	его в	1	1
424	в более	1	1
425	сознания в	2	1
426	и тогда	2	1
427	на втором	1	1
428	не сами	1	1
429	на чем	1	1
430	его и	2	1
431	первой главе	1	1
432	тем что	1	1
433	тогда как	10	1
434	мы уже	1	1
435	к герою	1	1
436	в образе	1	1
437	во время	1	1
438	он живет	1	1
439	человек и	1	1
440	себя в	2	1
441	к слову	1	1
442	оно не	2	1
443	как впоследствии	1	1
444	он ее	1	1
445	все время	1	1
446	в известном	2	1
447	в области	2	1
448	но при	3	1
449	как она	2	1
450	не люблю	1	1
451	видит в	1	1
452	что у	4	1
453	и делает	1	1
454	по себе	4	1
455	из уст	2	1
456	как раз	6	1
457	их не	1	1
458	в евангелии	1	1
459	от хронологической	1	1
460	он идет	2	1
461	имеет место	4	1
462	интересны не	1	1
463	в сфере	2	1
464	в ее	1	1
465	одновременно все	1	1
466	еще не	4	1
467	разумом и	1	1
468	что эта	1	1
469	не верит	1	1
470	войне и	2	1
471	до сих	2	1
472	но все	1	1
473	к чему	3	1
474	что каждый	1	1
475	сам же	1	1
476	сливаются в	2	1
477	отметим что	1	1
478	смысл рассказа	1	1
479	особенно в	2	1
480	бросается в	1	1
481	чем и	1	1
482	гораздо существеннее	1	1
483	жизни не	1	1
484	отличается от	1	1
485	во сне	2	1
486	одна и	1	1
487	скорее наоборот	1	1
488	он только	1	1
489	для всего	1	1
490	смысл бытия	1	1
491	даже если	1	1
492	жизни но	2	1
493	трояким образом	1	1
494	с установкой	2	1
495	друг для	2	1
496	связи с	2	1
497	лишь на	1	1
498	для которого	1	1
499	как у	2	1
500	тоской и	2	1
501	только то	1	1
502	к этой	1	1
503	иное как	1	1
504	и я	1	1
505	на себя	4	1
506	не забывая	1	1
507	читательское впечатление	1	1
508	этим сознанием	1	1
509	как один	1	1
510	я за	1	1
511	но у	1	1
512	к ним	2	1
513	историю человечества	1	1
514	и к	1	1
515	и уже	1	1
516	отделилась от	1	1
517	за ними	3	1
518	и через	2	1
519	т д	1	1
520	когда рассказчик	1	1
521	же как	1	1
522	так можно	1	1
523	между тем	3	1
524	к его	2	1
525	на этот	1	1
526	главному герою	1	1
527	в спальню	1	1
528	она не	2	1
529	установкой на	2	1
530	так словно	1	1
531	это вовсе	1	1
532	оппозицию внешнего	1	1
533	а на	2	1
534	всю ночь	1	1
535	в глазах	3	1
536	отношению к	3	1
537	утверждает что	1	1
538	в полном	1	1
539	и вот	2	1
540	нас читателей	1	1
541	и о	3	1
542	весь день	2	1
543	для них	2	1
544	главного персонажа	2	1
545	принадлежит к	1	1
546	времени но	2	1
547	мы предполагаем	1	1
548	его сознания	1	1
549	по мысли	3	1
550	не было	3	1
551	отношении к	1	1
552	в четвертом	1	1
553	нуждается в	1	1
554	казалось бы	2	1
555	от имени	1	1
556	и служба	1	1
557	жизни а	3	1
558	выражается в	1	1
559	по смыслу	1	1
560	мы узнаем	1	1
561	именно поэтому	1	1
562	не на	1	1
563	внешнего и	1	1
564	переход от	2	1
565	между собой	2	1
566	настоящего и	1	1
567	стремился к	1	1
568	при таком	1	1
569	вниманию читателя	1	1
570	не смеет	1	1
571	читателя он	1	1
572	на друга	2	1
573	события но	1	1
574	глядя на	2	1
575	тому что	1	1
576	канонический текст	1	1
577	моей жизни	1	1
578	и борьба	1	1
579	в современной	3	1
580	сих пор	2	1
581	из жизни	1	1
582	финале рассказа	1	1
583	никого не	1	1
584	что рассказчик	1	1
585	течения времени	1	1
586	этом у	1	1
587	для друга	2	1
588	а так	1	1
589	с помощью	1	1
590	принципиально важно	2	1
591	о нем	3	1
592	то и	1	1
593	под именем	1	1
594	в войне	2	1
595	что иное	1	1
596	он выступает	1	1
597	содержание в	1	1
598	связь с	1	1
599	у нас	3	1
600	на которых	1	1
601	была бы	1	1
602	лизы и	1	1
603	и до	1	1
604	в разные	1	1
605	претендовать на	1	1
606	отрыве от	1	1
607	что после	1	1
608	говорилось выше	1	1
609	и сам	1	1
610	к себе	4	1
611	целой жизни	1	1
612	одного и	1	1
613	самым как	1	1
614	с тем	1	1
615	тот самый	2	1
616	время они	1	1
617	у нее	4	1
618	в мировой	1	1
619	как средство	1	1
620	другой стороны	2	1
621	по отношению	3	1
622	как некий	1	1
623	по мере	2	1
624	заключает в	2	1
625	этих строк	1	1
626	сердцем и	1	1
627	что еще	1	1
628	занимает особое	1	1
629	решения проблемы	1	1
630	сознания героя	2	1
631	самому себе	1	1
632	о чем	4	1
633	в прозе	3	1
634	но на	1	1
635	всего лишь	3	1
636	которая в	2	1
637	все равно	2	1
638	он был	1	1
639	но даже	1	1
640	жизни это	1	1
641	в таком	2	1
642	как он	1	1
643	роль в	2	1
