N	2gram	Vinokur_Ku_2	Problema
247	с тем	2	3
248	в слове	1	3
249	несмотря на	5	3
250	что такая	1	3
251	тому что	1	3
252	этой области	4	3
253	в таких	3	3
254	о значении	2	3
255	тогда когда	1	3
256	одна из	1	3
257	слова как	3	3
258	языка в	3	3
259	не знаем	1	3
260	как только	1	3
261	не знает	3	3
262	оно не	2	3
263	если же	1	3
264	она не	2	3
265	ничего общего	1	3
266	то или	3	3
267	с самого	1	3
268	на том	2	3
269	это только	2	3
270	мы в	2	3
271	для этого	3	3
272	иное как	1	3
273	внимание на	1	3
274	в значительной	1	3
275	нас в	1	3
276	или иные	1	3
277	том или	1	3
278	говорить об	1	3
279	в свете	1	3
280	один из	5	3
281	уже в	3	3
282	в нашей	4	3
283	а это	2	3
284	или даже	1	3
285	и их	1	3
286	указание на	3	3
287	для того	9	3
288	говорим о	2	3
289	что для	2	3
290	мы скажем	2	3
291	и если	2	3
292	если оно	1	3
293	к тому	4	3
294	и от	2	3
295	о котором	2	3
296	то не	2	3
297	бы в	1	3
298	мы должны	2	3
299	тех или	1	3
300	только как	2	3
301	не что	1	3
302	в своих	2	3
303	точно так	3	3
304	речь идет	2	2
305	чтобы не	2	2
306	мере в	1	2
307	по преимуществу	2	2
308	свое место	2	2
309	ведь и	1	2
310	в зависимости	4	2
311	той же	2	2
312	большую роль	1	2
313	нам в	1	2
314	совпадает с	1	2
315	из которых	3	2
316	зависимости от	5	2
317	на некоторые	1	2
318	в ней	3	2
319	здесь не	3	2
320	бы то	1	2
321	не то	2	2
322	есть по	1	2
323	себе и	1	2
324	или иное	3	2
325	в той	2	2
326	независимо от	1	2
327	общего с	1	2
328	перед нами	4	2
329	не очень	1	2
330	чего же	1	2
331	от чего	1	2
332	значения как	1	2
333	не всякое	1	2
334	нами в	1	2
335	идет речь	1	2
336	роль в	2	2
337	во многих	1	2
338	что без	1	2
339	он не	3	2
340	не значит	1	2
341	языка как	2	2
342	в корне	2	2
343	одной и	1	2
344	его от	1	2
345	но все	4	2
346	русском языке	10	2
347	об этом	5	2
348	к другу	1	2
349	здесь то	2	2
350	на этой	4	2
351	знает что	3	2
352	это вовсе	1	2
353	и которые	1	2
354	и наша	1	2
355	а скорее	1	2
356	в них	4	2
357	должно быть	4	2
358	точки зрения	14	2
359	и при	1	2
360	в такой	1	2
361	свой смысл	1	2
362	он тоже	1	2
363	которые в	1	2
364	не в	8	2
365	даже в	1	2
366	самого начала	1	2
367	хотелось бы	2	2
368	каждого данного	1	2
369	с и	1	2
370	того чтобы	11	2
371	последние десятилетия	1	2
372	как на	1	2
373	ли это	2	2
374	отличается от	3	2
375	себе что	1	2
376	что оно	3	2
377	ли в	1	2
378	значение как	1	2
379	утверждать что	2	2
380	на это	3	2
381	ни даже	1	2
382	имеет никакого	1	2
383	но зато	2	2
384	том случае	2	2
385	здесь как	1	2
386	для всякого	1	2
387	а пока	1	2
388	сводится к	3	2
389	мы могли	2	2
390	то во	1	2
391	язык и	2	2
392	а также	3	2
393	то тем	2	2
394	к нему	2	2
395	которого оно	1	2
396	что и	3	2
397	вообще и	2	2
398	может иметь	1	2
399	в него	1	2
400	по содержанию	1	2
401	быть и	1	2
402	самым мы	2	2
403	и весьма	1	2
404	здесь о	1	2
405	или его	1	2
406	или в	4	2
407	в качестве	8	2
408	же и	2	2
409	конечно не	2	2
410	уже с	1	2
411	не так	1	2
412	ведь это	1	2
413	значение этого	1	2
414	сами по	1	2
415	содержанию своему	1	2
416	только с	1	2
417	само по	5	2
418	этот термин	2	2
419	как такового	1	2
420	или ином	1	2
421	в последние	1	2
422	вообще с	1	2
423	и прежде	1	2
424	и др	1	2
425	или о	2	2
426	а главное	3	2
427	от другого	1	2
428	принцип этот	1	2
429	смысла и	2	2
430	отношения в	1	2
431	в одно	1	2
432	совершенно не	3	2
433	вместе с	5	2
434	уже то	1	2
435	речь не	1	2
436	поэтому если	1	2
437	основана на	1	2
438	заставляет нас	1	2
439	сознания и	2	2
440	свидетельствует о	1	2
441	язык не	2	2
442	или не	1	2
443	но вот	2	2
444	ли сказать	1	2
445	по поводу	2	2
446	слово в	1	2
447	о своем	1	2
448	но можно	2	2
449	в действительности	1	2
450	в голову	1	2
451	случае если	2	2
452	это в	2	2
453	это однако	1	1
454	отношения к	2	1
455	в обычном	2	1
456	же как	2	1
457	сам по	1	1
458	дело обстоит	1	1
459	стали бы	1	1
460	тем же	2	1
461	характерное для	2	1
462	ту же	6	1
463	речи на	2	1
464	и до	2	1
465	должна быть	5	1
466	по его	1	1
467	данного случая	1	1
468	языка с	1	1
469	мы имеем	5	1
470	время еще	1	1
471	и раньше	1	1
472	что между	2	1
473	этого определения	1	1
474	это что	1	1
475	на такие	2	1
476	время как	1	1
477	оно есть	1	1
478	я не	5	1
479	самый термин	1	1
480	конечно и	2	1
481	а теперь	1	1
482	язык этой	1	1
483	с большим	1	1
484	вопросы о	1	1
485	бы например	2	1
486	и говорить	1	1
487	еще у	1	1
488	нужно будет	1	1
489	он был	1	1
490	на них	1	1
491	столь же	1	1
492	время в	1	1
493	с его	1	1
494	только после	1	1
495	некоторые другие	1	1
496	то мы	1	1
497	а следовательно	2	1
498	свое специфическое	1	1
499	он может	1	1
500	он говорит	1	1
501	то он	1	1
502	мы будем	2	1
503	это видно	1	1
504	на язык	1	1
505	что язык	1	1
506	не говорят	3	1
507	для всякой	2	1
508	автора но	1	1
509	отношение к	1	1
510	нам право	2	1
511	своем языке	1	1
512	меньше всего	1	1
513	здесь очевидно	1	1
514	в рамках	1	1
515	как в	3	1
516	что именно	1	1
517	дает нам	2	1
518	последнее время	3	1
519	с такими	1	1
520	более и	1	1
521	словом в	1	1
522	что нет	1	1
523	себе совершенно	1	1
524	смысле то	1	1
525	такое слово	1	1
526	от речи	3	1
527	особого труда	1	1
528	даже просто	1	1
529	это определение	2	1
530	возможен только	1	1
531	не отражается	1	1
532	не приходится	1	1
533	языка есть	1	1
534	к необходимости	1	1
535	в литературном	1	1
536	что это	7	1
537	мы получаем	1	1
538	одно время	2	1
539	ни одна	1	1
540	то обстоятельство	7	1
541	в известном	1	1
542	речи но	2	1
543	значение так	1	1
544	вообще а	2	1
545	весьма и	1	1
546	бы только	1	1
547	другом случае	1	1
548	в употреблении	1	1
549	претендовать на	1	1
550	в наших	1	1
551	не могла	1	1
552	без особого	1	1
553	за рамки	2	1
554	не следует	5	1
555	только потому	8	1
556	в нем	4	1
557	все те	1	1
558	от которого	1	1
559	именно то	1	1
560	и еще	2	1
561	ведь не	1	1
562	в силу	7	1
563	статье посвященной	1	1
564	смысл имеют	1	1
565	через несколько	1	1
566	свое время	2	1
567	право поставить	1	1
568	условиях было	1	1
569	на этом	3	1
570	так например	1	1
571	отношение а	1	1
572	бы язык	2	1
573	могла бы	2	1
574	не думать	1	1
575	какое же	1	1
576	пусть и	1	1
577	в другом	2	1
578	если для	1	1
579	который и	1	1
580	в глазах	2	1
581	это не	6	1
582	на почве	1	1
583	но их	1	1
584	языке вообще	1	1
585	должен был	1	1
586	теперь ясно	1	1
587	уж не	1	1
588	кажется что	1	1
589	само собою	1	1
590	то как	1	1
591	и имеют	1	1
592	в письменном	1	1
593	место и	1	1
594	смысле или	1	1
595	роде все	1	1
596	оно имеет	1	1
597	например понятие	1	1
598	значит не	1	1
599	потому и	1	1
600	такой же	1	1
601	понятия и	1	1
602	себе все	1	1
603	не мог	1	1
604	речь может	1	1
605	но я	1	1
606	говорят только	1	1
607	бы на	2	1
608	д это	1	1
609	если и	3	1
610	из сферы	1	1
611	даже при	1	1
612	речи всегда	1	1
613	уже несколько	1	1
614	в следующем	1	1
615	что о	1	1
616	в узком	4	1
617	если можно	2	1
618	то для	3	1
619	всякого затруднения	1	1
620	место в	1	1
621	языке но	1	1
622	работать над	1	1
623	в которых	2	1
624	теперь может	1	1
625	них можно	1	1
626	идет у	1	1
627	предыдущие рассуждения	1	1
628	для данного	2	1
629	речи в	6	1
630	ни было	1	1
631	как от	1	1
632	вещей и	1	1
633	не должно	2	1
634	тому чтобы	1	1
635	бы быть	1	1
636	дошло до	1	1
637	как можно	2	1
638	всегда имеет	1	1
639	что есть	1	1
640	случае в	1	1
641	не раз	1	1
642	чем но	1	1
643	что эта	2	1
644	только из	1	1
645	на себе	4	1
646	из предыдущего	2	1
647	и именно	1	1
648	существует между	1	1
649	какой бы	1	1
650	иметь в	2	1
651	языком и	1	1
652	следовательно и	2	1
653	никогда не	2	1
654	это просто	2	1
655	смысл то	1	1
656	и вместо	1	1
657	в изменении	1	1
658	на те	1	1
659	как не	3	1
660	это слово	4	1
661	и его	3	1
662	понимать под	1	1
663	этом отношении	3	1
664	можем говорить	1	1
665	смысле в	1	1
666	за ними	2	1
667	и два	1	1
668	не потому	1	1
669	не знали	1	1
670	представлять себе	1	1
671	такие же	1	1
672	и далее	2	1
673	обстоятельство что	7	1
674	свое собственное	1	1
675	только от	1	1
676	вот оказывается	1	1
677	и возможно	1	1
678	говорят в	1	1
679	лежит в	1	1
680	должны быть	2	1
681	по возможности	1	1
682	уже на	1	1
683	слова с	1	1
684	в каждом	1	1
685	всегда в	1	1
686	некоторой степени	2	1
687	своим языком	1	1
688	к языковой	2	1
689	то она	1	1
690	с ее	1	1
691	всего этого	1	1
692	указывать на	1	1
693	совершенно ясно	1	1
694	характер и	2	1
695	что само	2	1
696	то время	1	1
697	речи то	1	1
698	от того	4	1
699	выражения и	1	1
700	и когда	1	1
701	что у	2	1
702	здесь нет	1	1
703	во многом	1	1
704	самого понятия	1	1
705	о природе	1	1
706	но уж	1	1
707	наше внимание	1	1
708	поэтому в	1	1
709	в некоторой	1	1
710	она есть	1	1
711	к языку	1	1
712	не отвечает	1	1
713	образом в	2	1
714	находится в	1	1
715	с полным	1	1
716	вот почему	3	1
717	не приходит	1	1
718	одного из	2	1
719	иное значение	1	1
720	которых к	1	1
721	языке как	3	1
722	одно слово	1	1
723	информации и	1	1
724	между тем	6	1
725	переходит в	1	1
726	такие слова	1	1
727	понимается совокупность	1	1
728	оно или	1	1
729	только такие	1	1
730	которые можно	1	1
731	язык в	2	1
732	произносится и	1	1
733	конструкции то	1	1
734	каких бы	1	1
735	в слово	1	1
736	говорят так	1	1
737	языка мы	1	1
738	м и	1	1
739	логического порядка	1	1
740	что здесь	1	1
741	которое было	2	1
742	но с	1	1
743	слов или	1	1
744	оно и	1	1
745	работу и	1	1
746	и дело	1	1
747	одной из	1	1
748	этот вопрос	6	1
749	дело с	1	1
750	что даже	1	1
751	знак языка	1	1
752	бы отрицать	1	1
753	в какой	1	1
754	представляет собою	1	1
755	в вопросе	1	1
756	тем или	1	1
757	то в	1	1
758	язык на	1	1
759	буквальном смысле	1	1
760	которое мы	1	1
761	здесь с	1	1
762	нас здесь	1	1
763	все они	2	1
764	устной речи	1	1
765	рассматриваться как	1	1
766	понимания языка	1	1
767	вопроса о	6	1
768	д не	1	1
769	чем сложнее	1	1
770	но для	3	1
771	единицы и	1	1
772	речи может	1	1
773	слова в	6	1
774	в одном	1	1
775	художественная литература	1	1
776	не для	1	1
777	слово как	1	1
778	к ним	1	1
779	но что	2	1
780	ведь уже	1	1
781	о каком	1	1
782	нужно было	1	1
783	возможно что	1	1
784	в сфере	3	1
785	со стороны	4	1
786	именно в	3	1
787	которых мы	2	1
788	сказать несколько	1	1
789	в каких	1	1
790	в последнее	1	1
791	каком смысле	1	1
792	превращается в	2	1
793	от этого	2	1
794	а на	2	1
795	и опять	1	1
796	иначе но	1	1
797	такового в	1	1
798	до конца	3	1
799	не на	2	1
800	однако и	2	1
801	языка не	2	1
802	слов и	2	1
803	и уже	1	1
804	себе уже	1	1
805	именно отношение	1	1
806	для этой	2	1
807	в речи	6	1
808	на использовании	1	1
809	вообще являются	1	1
810	нет никаких	1	1
811	все более	1	1
812	но оно	2	1
813	такой степени	1	1
814	в буквальном	2	1
815	ни на	2	1
816	с первого	2	1
817	прямо сказать	1	1
818	представляет себе	1	1
819	и потому	2	1
820	как это	5	1
821	вопросе о	2	1
822	здесь уже	1	1
823	и понимать	1	1
824	только эта	1	1
825	а так	1	1
826	в пределах	4	1
827	а если	2	1
828	которые являются	1	1
829	были давно	1	1
830	чем в	3	1
831	у автора	1	1
832	лежат в	1	1
833	это различие	1	1
834	здесь совершенно	1	1
835	впрочем если	1	1
836	лет после	1	1
837	т е	22	1
838	думать о	1	1
839	действительно ли	1	1
840	сама эта	1	1
841	к проблеме	1	1
842	слова есть	1	1
843	еще раз	1	1
844	несколько слов	1	1
845	известном смысле	1	1
846	между прочим	2	1
847	случае язык	1	1
848	случае он	1	1
849	ее можно	1	1
850	тем и	1	1
851	отношений и	1	1
852	которые хотя	1	1
853	узком смысле	2	1
854	язык к	1	1
855	бы даже	1	1
856	слишком мало	1	1
857	и самым	1	1
858	который является	1	1
859	лишь как	1	1
860	у них	1	1
861	и смысл	1	1
862	они имеют	2	1
863	же к	1	1
864	значении но	1	1
865	которое конечно	1	1
866	наука о	1	1
867	же в	3	1
868	язык это	1	1
869	все элементы	1	1
870	давно уже	1	1
871	более широкое	1	1
872	была бы	4	1
873	речи и	5	1
874	языке являются	1	1
875	сколько угодно	1	1
876	для нашего	1	1
877	в свое	2	1
878	д в	1	1
879	к действию	2	1
880	речи как	1	1
881	к этой	3	1
882	понимать что	1	1
883	каждое слово	1	1
884	который не	1	1
885	к этому	4	1
886	впрочем что	1	1
887	они не	1	1
