N	2gram	Losev_Dial_1	Myshleni
143	о которых	2	3
144	в которых	2	3
145	но эта	3	3
146	для этого	2	3
147	вытекает из	1	3
148	этом отношении	2	3
149	в основе	3	3
150	больше того	4	3
151	и это	2	3
152	и сам	1	3
153	с ним	6	3
154	ничего не	17	3
155	но мы	1	3
156	ни при	1	3
157	и только	1	3
158	тем более	2	3
159	все время	1	3
160	но не	4	3
161	вот почему	1	3
162	из них	2	3
163	для него	2	3
164	во власти	1	3
165	со стороны	2	3
166	что для	3	3
167	только что	3	3
168	ничем не	3	3
169	а не	14	3
170	в данном	3	3
171	о мире	1	3
172	не существует	7	3
173	он на	2	3
174	об отношении	5	3
175	в результате	1	3
176	развития и	1	3
177	и все	3	3
178	действительность не	1	3
179	к этой	1	3
180	не можем	1	3
181	тем самым	1	3
182	они не	1	3
183	речь идет	1	2
184	также и	7	2
185	же как	2	2
186	категорий и	1	2
187	и есть	16	2
188	в котором	4	2
189	той же	1	2
190	деле же	2	2
191	и само	1	2
192	что между	1	2
193	что если	2	2
194	вот те	1	2
195	он как	1	2
196	есть нечто	10	2
197	говорить о	5	2
198	в их	3	2
199	и самого	1	2
200	столь же	1	2
201	во всех	1	2
202	то он	2	2
203	не то	6	2
204	только тогда	2	2
205	друг от	1	2
206	нет и	1	2
207	сама по	8	2
208	отнюдь не	9	2
209	наряду с	1	2
210	общего с	5	2
211	каждая из	1	2
212	стороны и	3	2
213	перед нами	1	2
214	в полном	1	2
215	и как	7	2
216	его к	1	2
217	более или	3	2
218	следующим образом	1	2
219	в противоположность	5	2
220	есть ли	1	2
221	от этого	3	2
222	к чему	1	2
223	само по	5	2
224	с их	1	2
225	в себе	11	2
226	в мышлении	1	2
227	после этого	1	2
228	свою собственную	1	2
229	же это	3	2
230	в силу	1	2
231	и более	4	2
232	что каждая	1	2
233	друг с	1	2
234	к отрицательному	1	2
235	в другом	2	2
236	и мы	5	2
237	этом смысле	3	2
238	нечто внешнее	1	2
239	ни в	15	2
240	он является	1	2
241	все равно	3	2
242	с такой	1	2
243	должно быть	3	2
244	и тогда	2	2
245	нисколько не	4	2
246	или менее	3	2
247	в этих	5	2
248	но если	5	2
249	в такой	1	2
250	стало быть	9	2
251	и той	1	2
252	бы мы	1	2
253	быть может	4	2
254	и вообще	4	2
255	сам говорит	1	2
256	и другое	2	2
257	на язык	1	2
258	больше чем	1	2
259	под этим	1	2
260	учения о	2	2
261	этих двух	1	2
262	или как	1	2
263	к ней	4	2
264	во всем	2	2
265	уже и	3	2
266	не потому	1	2
267	с другом	1	2
268	не могут	1	2
269	могут быть	3	2
270	но все	3	2
271	как только	2	2
272	же самое	1	2
273	его с	3	2
274	той или	7	2
275	указывает на	3	2
276	должен быть	1	2
277	бы что	1	2
278	от друга	1	2
279	будем иметь	1	2
280	на том	1	2
281	как у	2	2
282	можно сказать	6	2
283	эту идею	1	2
284	а также	1	2
285	с целью	1	2
286	общий принцип	1	2
287	свои внутренние	1	2
288	судить о	1	2
289	в его	3	2
290	что и	3	2
291	и можно	1	2
292	о своих	2	2
293	что здесь	2	2
294	нас интересует	1	2
295	как например	2	2
296	мне кажется	1	2
297	как нечто	1	2
298	в стороне	1	2
299	бы ни	1	2
300	и тем	1	2
301	вопрос об	1	2
302	следует за	2	2
303	не дает	1	2
304	и других	1	2
305	но что	3	2
306	у него	1	2
307	случае не	3	2
308	как при	1	2
309	заметить что	2	2
310	от того	1	2
311	не понимают	2	2
312	были бы	2	2
313	или иной	3	2
314	и из	3	2
315	именно в	2	2
316	с ней	2	2
317	и самый	1	2
318	когда она	1	2
319	совершенно в	1	2
320	становится на	1	2
321	это есть	9	2
322	что же	3	2
323	с этой	2	2
324	двух миров	1	2
325	но для	1	2
326	но с	3	2
327	и для	2	2
328	мира и	1	2
329	у них	3	2
330	бы они	1	2
331	к его	1	2
332	мы увидим	2	2
333	и идеи	1	2
334	и эта	2	2
335	равным образом	1	1
336	я и	1	1
337	что отношение	1	1
338	далекая от	2	1
339	говоря о	2	1
340	неотделима от	1	1
341	сам по	6	1
342	самим по	1	1
343	есть очень	1	1
344	силы и	1	1
345	для науки	3	1
346	и закон	1	1
347	но действительность	1	1
348	вещь не	2	1
349	по преимуществу	1	1
350	у гете	2	1
351	что эти	1	1
352	и этот	1	1
353	по его	1	1
354	и принципиальная	1	1
355	объединения отдельных	1	1
356	с наукой	3	1
357	есть не	3	1
358	ни даже	1	1
359	на первый	1	1
360	или наоборот	2	1
361	учения об	1	1
362	связаны между	1	1
363	и о	3	1
364	это что	2	1
365	с самых	1	1
366	что уже	2	1
367	о формах	1	1
368	почти исключительно	1	1
369	я не	5	1
370	но даже	1	1
371	есть совершенно	1	1
372	же что	1	1
373	и он	5	1
374	ли оно	2	1
375	учение об	3	1
376	в ней	3	1
377	понятие это	1	1
378	и то	9	1
379	бытия что	1	1
380	здесь не	1	1
381	в чем	6	1
382	играет роль	1	1
383	то мы	2	1
384	в ее	1	1
385	других источников	1	1
386	друг к	2	1
387	ее к	1	1
388	коем случае	1	1
389	но как	2	1
390	явлений и	1	1
391	менее всего	1	1
392	себе и	2	1
393	это и	4	1
394	один и	1	1
395	на употребление	1	1
396	чем же	1	1
397	и вовсе	1	1
398	при известных	1	1
399	в той	1	1
400	его на	1	1
401	данный момент	1	1
402	можно констатировать	1	1
403	и где	2	1
404	сознания в	1	1
405	и наконец	1	1
406	не обозначает	1	1
407	себе не	5	1
408	и принципиально	1	1
409	и свою	1	1
410	от самого	3	1
411	с той	2	1
412	еще на	1	1
413	та же	3	1
414	самой природе	1	1
415	формы в	1	1
416	он состоит	1	1
417	учение о	11	1
418	думать что	3	1
419	мировоззрения и	1	1
420	только один	1	1
421	говорит не	1	1
422	тому же	2	1
423	в наших	1	1
424	и идея	3	1
425	и если	1	1
426	с чем	1	1
427	в нем	16	1
428	связанные с	2	1
429	раз навсегда	1	1
430	которой не	3	1
431	ибо для	1	1
432	и еще	3	1
433	в понимании	1	1
434	не к	1	1
435	что нужно	1	1
436	и вот	6	1
437	существует и	1	1
438	мало того	1	1
439	к прямому	1	1
440	теории и	1	1
441	самом существе	1	1
442	постольку поскольку	1	1
443	на этом	2	1
444	находим у	1	1
445	как осуществляется	1	1
446	одно и	4	1
447	и заключается	1	1
448	могла бы	2	1
449	и может	2	1
450	учением о	1	1
451	и никакого	1	1
452	к другу	2	1
453	а по	1	1
454	на ту	1	1
455	зрения на	1	1
456	его в	1	1
457	того или	1	1
458	как две	1	1
459	же если	1	1
460	с самого	1	1
461	за ней	1	1
462	не соответствует	1	1
463	в жизни	1	1
464	для них	1	1
465	нет в	1	1
466	это положение	1	1
467	эта попытка	1	1
468	что не	7	1
469	всю жизнь	1	1
470	не всегда	1	1
471	такой же	2	1
472	не больше	2	1
473	они говорят	1	1
474	что значит	1	1
475	и научно	1	1
476	и при	2	1
477	что такое	10	1
478	именно и	1	1
479	как там	1	1
480	тянет нас	1	1
481	всякая вещь	1	1
482	место в	1	1
483	мысли и	3	1
484	имеет никакого	3	1
485	действительность в	1	1
486	и другого	2	1
487	и этой	1	1
488	мир и	1	1
489	есть его	1	1
490	а есть	4	1
491	которые в	1	1
492	то это	4	1
493	друг другу	3	1
494	детское мышление	1	1
495	имеет смысл	1	1
496	ни было	2	1
497	на всю	4	1
498	где нет	1	1
499	зрения и	1	1
500	и вся	1	1
501	тому что	3	1
502	не находил	1	1
503	вещи не	1	1
504	вообще но	1	1
505	как можно	2	1
506	и начинает	1	1
507	самого начала	1	1
508	как о	2	1
509	непосредственно и	1	1
510	мысли в	2	1
511	дело не	2	1
512	что их	2	1
513	и притом	4	1
514	два мира	1	1
515	же категорически	1	1
516	когда они	1	1
517	мы все	1	1
518	в нас	1	1
519	такая простая	1	1
520	иметь в	3	1
521	из других	1	1
522	отношении совершенно	1	1
523	как два	1	1
524	потребностей и	1	1
525	в коем	1	1
526	только и	4	1
527	связано с	1	1
528	показывает как	1	1
529	действительно в	1	1
530	не говорит	4	1
531	вот что	1	1
532	о чем-то	3	1
533	в самих	1	1
534	только с	3	1
535	может показаться	1	1
536	которое в	2	1
537	когда мы	1	1
538	иногда даже	1	1
539	отличается от	2	1
540	всего в	1	1
541	всего что	1	1
542	не есть	40	1
543	оно не	1	1
544	на это	1	1
545	но сама	1	1
546	где он	1	1
547	для автора	1	1
548	здесь мы	1	1
549	ничего общего	4	1
550	на предмет	1	1
551	правда не	1	1
552	и вещью	1	1
553	а круг	1	1
554	но по	1	1
555	вывод что	1	1
556	говорит и	1	1
557	подходе к	1	1
558	на другой	1	1
559	структуру и	1	1
560	и говорит	1	1
561	смысле чрезвычайно	1	1
562	только то	4	1
563	этих категорий	1	1
564	в дальнейшем	5	1
565	и которую	1	1
566	по природе	1	1
567	того и	1	1
568	сознания и	3	1
569	основана на	1	1
570	это как	1	1
571	по мере	2	1
572	же форма	1	1
573	выводу что	1	1
574	обрисован в	1	1
575	мысли которая	1	1
576	незаметно для	1	1
577	и должно	1	1
578	в толковании	1	1
579	другими словами	2	1
580	язык и	1	1
581	до сих	2	1
582	или на	2	1
583	и чисто	1	1
584	чем она	1	1
585	она не	6	1
586	на точку	2	1
587	чисто научный	1	1
588	это может	2	1
589	к нему	8	1
590	суть не	1	1
591	переходит в	1	1
592	эти два	2	1
593	а потому	1	1
594	ним и	1	1
595	для ясности	1	1
596	не видел	1	1
597	тотчас же	1	1
598	вслед за	2	1
599	его природе	1	1
600	что тот	1	1
601	раз на	1	1
602	у которого	1	1
603	спросим себя	1	1
604	другое не	1	1
605	в современной	2	1
606	но так	2	1
607	один из	3	1
608	уверенным что	1	1
609	сделать это	1	1
610	действие в	1	1
611	характерна для	2	1
612	что даже	2	1
613	известных условиях	1	1
614	тут есть	2	1
615	но ни	1	1
616	и является	2	1
617	в механизме	2	1
618	и так	2	1
619	между тем	1	1
620	деле не	1	1
621	имеет своим	1	1
622	который не	1	1
623	и учения	1	1
624	так что	15	1
625	из которого	1	1
626	есть своя	2	1
627	же и	2	1
628	это ни	1	1
629	конечно не	3	1
630	бы у	1	1
631	вопроса о	1	1
632	только на	3	1
633	то и	2	1
634	в виде	2	1
635	показать на	1	1
636	в сознании	3	1
637	научного знания	1	1
638	является не	2	1
639	здесь же	1	1
640	законченной и	1	1
641	есть такая	1	1
642	сущность и	1	1
643	вообще как	1	1
644	ни с	6	1
645	мир в	1	1
646	был бы	1	1
647	земли и	1	1
648	никто не	2	1
649	для той	2	1
650	и также	1	1
651	сами по	1	1
652	научной точки	1	1
653	не для	1	1
654	это верно	1	1
655	от тех	1	1
656	с применением	1	1
657	можно с	1	1
658	к ним	2	1
659	это значило	1	1
660	в случаях	1	1
661	особенностей его	1	1
662	бы это	1	1
663	в очень	1	1
664	в особенности	5	1
665	же деле	1	1
666	не привести	1	1
667	не были	1	1
668	мне и	1	1
669	точек зрения	3	1
670	на примере	1	1
671	в соответствующих	1	1
672	здесь в	2	1
673	а именно	1	1
674	дело в	1	1
675	чем он	2	1
676	о котором	1	1
677	еще и	3	1
678	такое же	1	1
679	объяснении происхождения	1	1
680	в природе	1	1
681	показывает что	1	1
682	вообще не	1	1
683	привести еще	1	1
684	же есть	1	1
685	самом же	1	1
686	зависит от	1	1
687	оно требует	1	1
688	действительности как	1	1
689	бы ее	1	1
690	этой точки	2	1
691	с которым	1	1
692	и достаточно	1	1
693	как именно	1	1
694	выражения но	1	1
695	стороны в	2	1
696	сходство и	1	1
697	момент самого	1	1
698	эта идея	1	1
699	и потому	3	1
700	мы говорим	4	1
701	быть уверенным	1	1
702	нет еще	3	1
703	к своему	1	1
704	не дают	1	1
705	это также	1	1
706	образом и	2	1
707	перехода от	1	1
708	еще мыслить	1	1
709	что всякое	1	1
710	за него	1	1
711	и там	1	1
712	впрочем это	1	1
713	да и	6	1
714	ли все	1	1
715	я с	1	1
716	или хотя	2	1
717	самых ранних	1	1
718	и от	2	1
719	сих пор	2	1
720	служащий для	1	1
721	не рассматривается	1	1
722	так хорошо	1	1
723	об одном	2	1
724	должны быть	1	1
725	даже больше	2	1
726	к другим	1	1
727	разве что	1	1
728	можно сравнить	1	1
729	сравнить с	1	1
730	формы с	1	1
731	относиться к	3	1
732	форм и	1	1
733	результате получается	1	1
734	не знаем	1	1
735	уже на	1	1
736	в данный	1	1
737	как она	7	1
738	поэтому она	1	1
739	бы даже	1	1
740	или другой	4	1
741	который является	1	1
742	значило бы	2	1
743	от него	4	1
744	общение душ	1	1
745	или нет	3	1
746	бы в	3	1
747	и всецело	1	1
748	возникает вопрос	1	1
749	еще более	3	1
750	я должен	1	1
751	бы показать	1	1
752	находим в	2	1
753	но это	8	1
754	существует ли	1	1
755	направлений ни	1	1
756	исключительно в	1	1
757	или не	5	1
758	что вообще	1	1
759	к ее	1	1
760	поскольку это	1	1
761	жизни в	1	1
762	уже ясно	1	1
763	между ними	1	1
764	не знает	2	1
765	другой стороны	4	1
766	жизни а	1	1
767	что под	2	1
768	из этого	1	1
769	появляется из	1	1
770	также не	1	1
771	это было	2	1
772	нас не	2	1
773	точно так	2	1
774	гораздо более	3	1
