N	2gram	Tiupa_Narr_1	Istorich
442	сказано ниже	1	1
443	ему не	1	1
444	у нас	1	1
445	известной степени	1	1
446	а во-вторых	1	1
447	оказывается более	1	1
448	мы узнаем	1	1
449	здесь совершенно	2	1
450	заставить ее	1	1
451	конца в	1	1
452	что оно	1	1
453	здесь пока	1	1
454	нельзя было	1	1
455	бы он	1	1
456	в поле	1	1
457	все еще	1	1
458	оно не	2	1
459	от которой	1	1
460	правильнее будет	1	1
461	приходит к	2	1
462	но по	1	1
463	в виду	1	1
464	только то	1	1
465	в себя	6	1
466	зрения не	1	1
467	или нескольких	1	1
468	слова а	1	1
469	на том	3	1
470	история или	1	1
471	что у	2	1
472	здесь как	1	1
473	общения с	1	1
474	в непосредственном	1	1
475	строго говоря	1	1
476	от начала	1	1
477	нас нет	1	1
478	один человек	2	1
479	сводится к	3	1
480	же было	1	1
481	а также	7	1
482	только бы	2	1
483	в самой	1	1
484	внимание на	1	1
485	надо было	1	1
486	мертвых а	1	1
487	может не	3	1
488	с соответствующими	1	1
489	в значительной	2	1
490	не событиям	1	1
491	если например	1	1
492	однако с	1	1
493	них в	1	1
494	это принципиально	1	1
495	у всех	1	1
496	героический эпос	1	1
497	герой в	1	1
498	идет по	2	1
499	в тексте	16	1
500	с появлением	1	1
501	даже если	1	1
502	и три	1	1
503	согласно которой	1	1
504	который в	2	1
505	или же	1	1
506	вероятности и	2	1
507	и ее	2	1
508	не мешает	1	1
509	до наших	1	1
510	узнает о	1	1
511	своего рода	12	1
512	ее а	1	1
513	всем его	1	1
514	от других	1	1
515	обряд инициации	1	1
516	на своего	1	1
517	одно из	2	1
518	или один	1	1
519	слова в	1	1
520	сами по	2	1
521	и со	1	1
522	в прошлом	3	1
523	в конце	1	1
524	у нее	2	1
525	мы можем	1	1
526	у него	4	1
527	в соответствии	1	1
528	каждый из	2	1
529	этом отношении	3	1
530	но она	1	1
531	иной связи	1	1
532	можно но	1	1
533	не обязательно	3	1
534	он живет	1	1
535	до известной	1	1
536	чем он	1	1
537	была и	2	1
538	это все	2	1
539	было и	1	1
540	же о	1	1
541	и поехал	1	1
542	обратиться к	1	1
543	точке зрения	1	1
544	выступает в	2	1
545	не было	2	1
546	ритуальными действиями	1	1
547	быть только	1	1
548	ничем не	1	1
549	его по	2	1
550	переходит к	1	1
551	сближение но	1	1
552	тому как	2	1
553	если это	1	1
554	может иметь	1	1
555	деталей и	1	1
556	в глухом	1	1
557	все основные	1	1
558	не удается	1	1
559	редко и	1	1
560	от рассмотрения	1	1
561	к жизни	1	1
562	а если	2	1
563	такого рода	7	1
564	истории не	1	1
565	или иного	2	1
566	когда она	1	1
567	шире и	1	1
568	да и	4	1
569	не сливаются	1	1
570	и более	1	1
571	в это	1	1
572	этого слова	2	1
573	чрезвычайно важный	1	1
574	нет ничего	1	1
575	и оно	1	1
576	к двум	1	1
577	в один	1	1
578	процесс не	1	1
579	истории но	1	1
580	пока еще	4	1
581	тому или	1	1
582	ни с	1	1
583	она может	2	1
584	в результате	2	1
585	именно такого	1	1
586	на большую	1	1
587	которая в	2	1
588	хотя и	3	1
589	также может	1	1
590	и все	2	1
591	это может	1	1
592	напомнить что	1	1
593	в мировом	1	1
594	тех или	1	1
595	хотя в	2	1
596	в системе	1	1
597	он видит	1	1
598	здесь только	1	1
599	вопрос как	1	1
600	нами не	2	1
601	несмотря на	2	1
602	вступления в	1	1
603	порой в	1	1
604	совершенно не	2	1
605	жизни а	2	1
606	первом случае	2	1
607	не что	2	1
608	только о	2	1
609	не у	1	1
610	таким же	1	1
611	себе не	2	1
612	где он	1	1
613	быть признана	1	1
614	здесь обычно	1	1
615	а может	1	1
616	также не	1	1
617	в роли	2	1
618	в античности	1	1
619	событий в	2	1
