N	2gram	Vinokur_Ku_1	slovoVRo
271	даже в	3	2
272	тому что	3	2
273	и жанров	1	2
274	от чисто	1	2
275	ничего нового	1	2
276	и форм	1	2
277	в самых	1	2
278	дело не	2	2
279	из него	1	2
280	на язык	4	2
281	языке это	1	2
282	языка это	4	2
283	для нас	2	2
284	в сознании	1	2
285	у нас	10	2
286	и стиля	1	2
287	xx века	1	2
288	в духе	3	2
289	на протяжении	1	2
290	всегда в	1	2
291	и самое	1	2
292	роль в	4	2
293	с языком	2	2
294	на том	3	2
295	можно было	6	2
296	не с	3	2
297	стилистика в	1	2
298	из одного	3	2
299	г г	1	2
300	за пределами	1	2
301	одного из	1	2
302	можно сказать	3	2
303	а также	1	2
304	нас в	1	2
305	и стилистическую	1	2
306	слов и	1	2
307	и одновременно	1	2
308	здесь не	3	2
309	среди других	1	2
310	ощущаем в	1	2
311	между тем	5	2
312	и тем	2	2
313	с которыми	1	2
314	так что	4	2
315	стилистический анализ	1	2
316	же и	2	2
317	укладывается в	1	2
318	связи с	7	2
319	уже не	8	2
320	и у	1	2
321	если мы	2	2
322	только на	1	2
323	или даже	1	2
324	в известной	1	2
325	в одном	3	2
326	свое выражение	1	2
327	для того	16	2
328	не укладывается	1	2
329	именно как	1	2
330	до сих	4	2
331	не есть	4	2
332	а с	3	2
333	на которые	1	2
334	в определенных	2	2
335	а на	2	2
336	жизнь в	1	2
337	не язык	1	2
338	совершенно не	1	2
339	что все	2	2
340	в частности	4	2
341	эти слова	1	2
342	так же	4	2
343	его как	1	2
344	этом языке	1	2
345	система языка	1	2
346	речь в	4	2
347	быть только	1	2
348	должно быть	3	2
349	в контексте	2	2
350	этом случае	2	2
351	в условиях	1	2
352	того или	4	2
353	как раз	8	2
354	язык поэзии	1	2
355	не является	2	2
356	одна из	1	2
357	такое понимание	1	2
358	интерес к	1	2
359	потому что	23	2
360	обстоит дело	1	2
361	от всякого	1	2
362	между ними	2	2
363	сказать что	1	2
364	самого языка	2	2
365	или иного	3	2
366	первом случае	1	2
367	языке а	1	2
368	к этому	1	2
369	эти категории	2	2
370	слова которые	1	1
371	в обычном	1	1
372	с конкретными	1	1
373	словом как	1	1
374	выражения в	1	1
375	тех же	1	1
376	науки о	3	1
377	и есть	2	1
378	п так	2	1
379	из самых	1	1
380	из его	1	1
381	целого которое	1	1
382	не имеют	3	1
383	ведь и	1	1
384	конечно в	1	1
385	действительности и	1	1
386	с таким	1	1
387	в германии	1	1
388	понимается в	1	1
389	своим языком	1	1
390	его не	1	1
391	для своего	1	1
392	мы имеем	6	1
393	и ничего	1	1
394	именно к	1	1
395	в основных	1	1
396	приводят к	1	1
397	и фактически	1	1
398	этой специфической	1	1
399	прозе и	1	1
400	но даже	1	1
401	в некотором	1	1
402	и со	1	1
403	данном языке	2	1
404	речь эта	1	1
405	языковом сознании	2	1
406	и он	3	1
407	форм в	2	1
408	относит к	1	1
409	для широкого	1	1
410	языке в	1	1
411	литературе и	2	1
412	не нужно	1	1
413	без всякого	1	1
414	примеры ниже	1	1
415	и социально	1	1
416	его так	2	1
417	как целое	1	1
418	но как	1	1
419	прокрустово ложе	1	1
420	и стилистической	2	1
421	а только	8	1
422	в сторону	2	1
423	в противовес	3	1
424	не все	2	1
425	в общем	3	1
426	менее всего	1	1
427	в новом	1	1
428	слова на	1	1
429	а через	1	1
430	отличие от	1	1
431	можно прямо	1	1
432	его собственном	1	1
433	смысловой и	1	1
434	быть шире	1	1
435	этот особый	1	1
436	которые не	1	1
437	заключено в	1	1
438	систему и	1	1
439	в одной	1	1
440	направленное на	1	1
441	и исторические	1	1
442	в противном	1	1
443	цитату из	1	1
444	и где	1	1
445	языкам и	1	1
446	могли бы	2	1
447	целый ряд	5	1
448	как социальное	2	1
449	эти индивидуальные	1	1
450	разных языковых	1	1
451	его к	3	1
452	разногласия и	1	1
453	в действительности	1	1
454	эти условия	1	1
455	язык быта	1	1
456	в себя	1	1
457	в письмах	1	1
458	автор в	1	1
459	таковы например	1	1
460	так или	2	1
461	имеем в	1	1
462	бы не	1	1
463	в этой	3	1
464	языка к	1	1
465	и лингвистическими	1	1
466	на то	4	1
467	и если	3	1
468	что она	3	1
469	в переводе	1	1
470	не значит	1	1
471	он должен	1	1
472	к одному	1	1
473	и было	2	1
474	не исчерпывают	1	1
475	своего времени	2	1
476	в стилистике	2	1
477	живого языка	2	1
478	или иных	1	1
479	по аналогии	1	1
480	именно это	1	1
481	с такими	1	1
482	то ни	1	1
483	в состоянии	2	1
484	есть все	1	1
485	не дает	1	1
486	них не	1	1
487	стилей и	1	1
488	заключается в	2	1
489	не умеет	1	1
490	здесь как	2	1
491	есть не	1	1
492	может стать	1	1
493	содержание и	5	1
494	которая в	1	1
495	чаще всего	1	1
496	в жизни	1	1
497	в низах	1	1
498	ни в	2	1
499	но уже	5	1
500	в ведении	1	1
501	как общее	1	1
502	гл iv	1	1
503	оно действительно	1	1
504	он действительно	1	1
505	этого не	2	1
506	и уже	1	1
507	несмотря на	3	1
508	мы видели	1	1
509	на этот	2	1
510	индивидуальной речи	4	1
511	слово со	1	1
512	как таковой	2	1
513	и того	2	1
514	смысл и	2	1
515	и становится	2	1
516	об особом	1	1
517	рассматривать с	1	1
518	но если	2	1
519	понимании языка	1	1
520	а главное	1	1
521	котором идет	2	1
522	наших дней	1	1
523	и без	1	1
524	стилистика не	1	1
525	мы называем	1	1
526	не столько	2	1
527	в отличие	1	1
528	в которых	6	1
529	о языке	8	1
530	он тоже	1	1
531	лишены внутренней	1	1
532	из области	4	1
533	язык с	1	1
534	говорящим и	1	1
535	радикальному пересмотру	1	1
536	но во	1	1
537	труда и	2	1
538	тем не	4	1
539	по крайней	5	1
540	но было	1	1
541	и более	2	1
542	однако в	1	1
543	в устах	1	1
544	как язык	1	1
545	например и	1	1
546	не менее	7	1
547	и развивается	1	1
548	твердое и	1	1
549	явления как	1	1
550	свое время	2	1
551	слово без	1	1
552	правда в	1	1
553	виду не	1	1
554	языков их	1	1
555	в стилистическом	1	1
556	проникают в	1	1
557	к такому	1	1
558	но только	1	1
559	того чтобы	17	1
560	встречается оно	1	1
561	зрения стилистики	1	1
562	контекстом и	1	1
563	только не	1	1
564	возможно и	1	1
565	речи является	1	1
566	дело в	1	1
567	только и	3	1
568	в самой	4	1
569	сказать на	1	1
570	в лингвистическом	1	1
571	с одним	1	1
572	говорить как	1	1
573	на себе	6	1
574	вот что	1	1
575	наконец такие	1	1
576	можно рассматривать	1	1
577	языка который	2	1
578	переходят в	1	1
579	внутреннюю форму	1	1
580	не столь	1	1
581	и позволяет	1	1
582	здесь возможны	1	1
583	этом отношении	5	1
584	без исключения	1	1
585	в каком	2	1
586	к радикальному	1	1
587	к той	1	1
588	все то	1	1
589	есть только	1	1
590	во все	2	1
591	иногда даже	1	1
592	как свой	1	1
593	всегда есть	1	1
594	например на	1	1
595	языками все	1	1
596	всегда так	1	1
597	и свое	1	1
598	капитанской дочки	2	1
599	должен быть	4	1
600	в виду	5	1
601	жизни языка	1	1
602	же не	1	1
603	внутренняя речь	1	1
604	к литературным	1	1
605	научной речи	1	1
606	свои силы	1	1
607	социальное явление	1	1
608	учением о	1	1
609	нем с	1	1
610	оно с	1	1
611	и исторически	1	1
612	различие между	1	1
613	понимание и	1	1
614	двух лиц	1	1
615	в чужом	1	1
616	это только	3	1
617	но у	1	1
618	если бы	9	1
619	для этого	3	1
620	некотором отношении	1	1
621	со стороны	4	1
622	языковых форм	2	1
623	без кавычек	1	1
624	смысле и	2	1
625	связанная с	2	1
626	находится в	1	1
627	каждое из	1	1
628	все дело	1	1
629	формальных признаков	1	1
630	движения и	1	1
631	сводится к	3	1
632	не был	1	1
633	этого основного	1	1
634	в язык	2	1
635	и что	5	1
636	находятся в	1	1
637	в различных	1	1
638	на данном	1	1
639	это было	2	1
640	того каждый	1	1
641	слова где	1	1
642	данного языка	1	1
643	своим предметом	1	1
644	однако с	1	1
645	сквозь эту	1	1
646	во втором	2	1
647	нуждается в	3	1
648	что и	4	1
649	и только	1	1
650	крайней мере	5	1
651	богатство и	1	1
652	явления и	1	1
653	утрачивают свою	1	1
654	а его	1	1
655	ними и	2	1
656	и устойчивое	1	1
657	совершенно невозможно	1	1
658	может иметь	2	1
659	его тем	1	1
660	в литературе	1	1
661	как общему	1	1
662	время в	1	1
663	в двух	1	1
664	тот же	2	1
665	дело с	1	1
666	которым он	1	1
667	явления в	1	1
668	в стороне	2	1
669	и так	1	1
670	а лишь	1	1
671	несет на	1	1
672	или же	1	1
673	не мешает	1	1
674	в х	1	1
675	языка этот	1	1
676	в эти	1	1
677	между отдельными	1	1
678	до наших	1	1
679	есть в	4	1
680	элементов не	1	1
681	в прокрустово	1	1
682	образования в	1	1
683	в начале	1	1
684	рано или	2	1
685	и понимание	1	1
686	сам он	1	1
687	и их	1	1
688	в прозе	1	1
689	язык только	1	1
690	раз на	2	1
691	к ним	1	1
692	из одной	1	1
693	но что	1	1
694	вперед в	1	1
695	каждый из	1	1
696	тесной связи	1	1
697	не просто	5	1
698	от того	1	1
699	в форме	1	1
700	момент в	1	1
701	а потому	5	1
702	с общим	1	1
703	или поздно	2	1
704	со всем	1	1
705	влияние на	1	1
706	в обращении	1	1
707	или иначе	2	1
708	современная стилистика	1	1
709	конструкций и	1	1
710	в ряде	2	1
711	которых оно	1	1
712	себя и	1	1
713	что не	5	1
714	социальной жизни	2	1
715	что для	1	1
716	противном случае	1	1
717	то и	2	1
718	был в	2	1
719	ничем не	1	1
720	однако и	1	1
721	своем месте	1	1
722	языка не	3	1
723	долгое время	1	1
724	о чем	2	1
725	на эту	2	1
726	когда она	1	1
727	что мы	1	1
728	с помощью	7	1
729	почву для	1	1
730	язык для	2	1
731	нет ничего	1	1
732	языке с	1	1
733	вместе с	7	1
734	эта идея	1	1
735	как одно	1	1
736	в иных	2	1
737	и иной	1	1
738	устойчивых и	1	1
739	п и	1	1
740	же языке	1	1
741	можно обнаружить	1	1
742	совершенно иными	1	1
743	себя то	1	1
744	быть как	1	1
745	прямое дополнение	1	1
746	состоянии некоторого	1	1
747	даже с	1	1
748	да и	1	1
749	образом на	1	1
750	уже об	1	1
751	в бесах	1	1
752	необходимые условия	1	1
753	в это	2	1
754	этого слова	3	1
755	аналогии с	1	1
756	они сплошь	1	1
757	предметы и	1	1
758	но это	1	1
759	между прочим	2	1
760	стороне от	1	1
761	впрочем даже	1	1
762	с большой	1	1
763	но с	2	1
764	тех или	1	1
765	с полной	1	1
766	в более	2	1
767	слова но	2	1
768	живет и	2	1
769	этого рода	6	1
770	жизнью в	1	1
771	чужую речь	1	1
772	тем более	2	1
773	о котором	2	1
774	между различными	1	1
775	иное чем	1	1
776	бы в	7	1
777	особенности в	1	1
778	индивидуальных языков	3	1
779	поэтому все	1	1
780	разве только	1	1
781	пришлось бы	2	1
782	же в	4	1
783	есть уже	1	1
784	потребность в	3	1
785	в системе	3	1
786	значит конечно	1	1
787	не знает	1	1
788	только как	1	1
789	речи из	1	1
790	речи и	5	1
791	со специфическими	3	1
792	и возникает	1	1
793	в последнем	2	1
794	сам в	1	1
795	есть и	1	1
796	та же	1	1
797	х годах	1	1
798	в какой	6	1
799	речи как	1	1
800	жизни и	1	1
801	значение в	1	1
802	как на	3	1
803	в таком	3	1
804	языка является	1	1
805	все что	1	1
806	этой точки	2	1
807	они не	3	1
