N	2gram	Trubetskoy_1	Istorich
137	и даже	3	3
138	по своим	2	3
139	после смерти	10	3
140	этой задачи	2	3
141	связано с	2	3
142	превращается в	2	3
143	происходит в	1	3
144	этой точки	2	3
145	что мы	2	3
146	сих пор	5	3
147	но это	1	3
148	с ней	3	3
149	магической силы	9	3
150	женщины и	1	2
151	в русских	2	2
152	с тех	2	2
153	но тем	1	2
154	очень много	2	2
155	что эти	3	2
156	его не	2	2
157	такое положение	2	2
158	задачи мы	1	2
159	время как	1	2
160	и ее	1	2
161	их не	1	2
162	того же	6	2
163	оказывается что	3	2
164	и на	2	2
165	что его	1	2
166	если в	3	2
167	в китае	2	2
168	на небе	2	2
169	в одной	1	2
170	с этим	1	2
171	и нет	3	2
172	но эта	1	2
173	в самом	4	2
174	та же	1	2
175	в которой	3	2
176	он в	2	2
177	все эти	6	2
178	думать что	1	2
179	и тот	1	2
180	на его	1	2
181	связанные с	7	2
182	в силу	5	2
183	как обычай	1	2
184	на земле	1	2
185	так например	2	2
186	жить в	1	2
187	в одну	1	2
188	магической силой	1	2
189	с целью	2	2
190	было бы	1	2
191	известно что	1	2
192	должен был	4	2
193	участие в	1	2
194	ни в	1	2
195	ли эти	1	2
196	сам он	1	2
197	попадает в	4	2
198	даже там	1	2
199	стороны с	1	2
200	в ад	1	2
201	в преисподнюю	1	2
202	в котором	4	2
203	к этому	3	2
204	физическая сила	1	2
205	вплоть до	2	2
206	в то	4	2
207	что такое	1	2
208	не по	1	2
209	друг друга	1	2
210	и после	2	2
211	не могут	2	2
212	лежит в	1	2
213	же что	1	2
214	как только	1	2
215	и это	2	2
216	не совсем	1	2
217	но по	3	2
218	но при	2	2
219	связи со	1	2
220	без всякого	1	2
221	в ее	1	2
222	то время	1	2
223	другими словами	1	2
224	не стоит	1	2
225	должно было	2	2
226	в ряд	1	2
227	все в	1	2
228	тем более	1	2
229	и другую	1	2
230	здесь не	1	2
231	тот же	2	2
232	и так	1	2
233	а после	3	2
234	этот вопрос	1	2
235	конечно не	2	2
236	уже не	3	2
237	не можем	1	2
238	и у	8	2
239	только на	1	2
240	дает ему	1	2
241	из них	7	2
242	ни с	1	2
243	мы знаем	1	2
244	не так	1	2
245	прежде всего	2	2
246	к ним	3	2
247	до сих	5	2
248	на этот	4	2
249	что тот	1	2
250	такое же	1	2
251	ничем не	4	2
252	в связи	3	2
253	позволяет нам	1	2
254	связь с	2	2
255	при которых	1	2
256	когда она	1	2
257	и от	4	2
258	и о	3	2
259	отличается от	2	2
260	но для	1	2
261	это как	1	2
262	много но	1	2
263	причем в	1	2
264	в другое	2	2
265	превратился в	1	2
266	сказать что	2	2
267	всех других	2	2
268	точно так	3	2
269	они не	1	2
270	только он	1	1
271	представляют себе	1	1
272	отношения к	1	1
273	одним из	2	1
274	связана с	2	1
275	самом деле	1	1
276	как известно	1	1
277	от этой	1	1
278	силы и	2	1
279	к этой	1	1
280	этого мира	1	1
281	магическая сила	1	1
282	не всякому	1	1
283	и больше	2	1
284	не должны	2	1
285	есть не	1	1
286	не встречает	1	1
287	это совершенно	1	1
288	странах где	1	1
289	что уже	1	1
290	совершенно так	1	1
291	существовавшее в	1	1
292	ему в	2	1
293	в народных	3	1
294	в ней	1	1
295	большей частью	3	1
296	в народном	3	1
297	более или	5	1
298	в которых	4	1
299	между собой	1	1
300	участвовать в	1	1
301	бы то	2	1
302	землю и	1	1
303	видели что	1	1
304	совсем не	1	1
305	друг на	2	1
306	и всякий	1	1
307	же она	1	1
308	только тогда	1	1
309	по отношению	1	1
310	что два	1	1
311	один и	1	1
312	из которого	3	1
313	или вообще	1	1
314	что именно	2	1
315	солнца или	1	1
316	некоторое время	1	1
317	вспомним что	1	1
318	в своем	3	1
319	она живет	1	1
320	и как	3	1
321	это тоже	1	1
322	и к	5	1
323	есть ли	1	1
324	в этот	1	1
325	за собой	3	1
326	не приходится	1	1
327	ни один	2	1
328	угодно о	1	1
329	в этой	4	1
330	что к	1	1
331	не могла	2	1
332	но именно	1	1
333	станет ясным	1	1
334	состоит в	2	1
335	только те	1	1
336	ни было	2	1
337	из него	2	1
338	и за	1	1
339	сделать из	1	1
340	то ни	2	1
341	к другу	2	1
342	них не	2	1
343	а по	1	1
344	на все	2	1
345	что надо	1	1
346	а как	1	1
347	входит в	1	1
348	сила и	1	1
349	характер не	1	1
350	части тела	1	1
351	и смерти	1	1
352	к области	1	1
353	когда его	1	1
354	о которых	1	1
355	и делает	1	1
356	друга что	1	1
357	она и	1	1
358	далеко не	4	1
359	с тем	18	1
360	на друга	2	1
361	рассмотрении оказывается	1	1
362	должно быть	1	1
363	с луной	1	1
364	или менее	5	1
365	не представляет	1	1
366	но если	2	1
367	от своего	1	1
368	и при	3	1
369	связь со	1	1
370	в своей	1	1
371	взгляд на	2	1
372	с точки	6	1
373	знает и	1	1
374	происходит с	1	1
375	на три	1	1
376	природы но	1	1
377	русской сказки	1	1
378	при рассмотрении	1	1
379	и более	1	1
380	не могли	1	1
381	собой и	1	1
382	не должно	1	1
383	а жрец	1	1
384	по себе	1	1
385	не для	1	1
386	уже был	1	1
387	и есть	1	1
388	то с	3	1
389	и одной	1	1
390	вообще невозможно	1	1
391	случае в	1	1
392	того момента	2	1
393	тесную связь	1	1
394	чистом виде	1	1
395	а иногда	1	1
396	простой человек	1	1
397	и остается	1	1
398	уже очень	1	1
399	они к	1	1
400	и религиозное	1	1
401	по всей	1	1
402	его от	2	1
403	имеются и	1	1
404	больше чем	2	1
405	под этим	1	1
406	но надо	1	1
407	и весь	1	1
408	с религией	1	1
409	из чистого	1	1
410	они являются	1	1
411	оно есть	1	1
412	очень мало	4	1
413	как она	1	1
414	ее с	2	1
415	жизни на	1	1
416	встречается еще	1	1
417	в сознании	1	1
418	она обладает	1	1
419	мы и	1	1
420	ли это	2	1
421	однако это	1	1
422	в состав	1	1
423	же самое	2	1
424	и другим	1	1
425	к тому	6	1
426	всего что	1	1
427	указывает на	1	1
428	утверждать что	2	1
429	для себя	1	1
430	но дает	1	1
431	как не	1	1
432	но далеко	1	1
433	у народов	1	1
434	мысль о	2	1
435	на поверхность	1	1
436	если они	1	1
437	на нее	3	1
438	те же	2	1
439	не с	2	1
440	ясно что	3	1
441	живет в	1	1
442	подойти к	3	1
443	можно только	2	1
444	том как	1	1
445	по тому	2	1
446	и с	10	1
447	превратившись в	1	1
448	с этого	1	1
449	если бы	3	1
450	должны признать	2	1
451	по мере	1	1
452	на крайнем	1	1
453	теперь уже	1	1
454	в разных	2	1
455	себя не	1	1
456	ясным что	1	1
457	можно сказать	3	1
458	а также	2	1
459	в пользу	2	1
460	и во	1	1
461	которые и	1	1
462	связь между	1	1
463	всех народов	1	1
464	и требует	1	1
465	от них	2	1
466	в его	5	1
467	во всей	1	1
468	и только	4	1
469	вслед за	2	1
470	именно в	2	1
471	в ту	1	1
472	у всех	2	1
473	через небо	1	1
474	тех пор	2	1
475	на которой	1	1
476	но с	3	1
477	с ними	1	1
478	дело с	1	1
479	но этим	1	1
480	к их	1	1
481	и действительно	2	1
482	и потому	6	1
483	бытия в	1	1
484	похожи друг	1	1
485	жизни и	2	1
486	богом и	2	1
487	прямо не	1	1
488	больше не	2	1
489	или через	1	1
490	в жизни	1	1
491	в виде	4	1
492	в начале	2	1
493	первобытного человека	1	1
494	ибо он	1	1
495	которые в	2	1
496	себе в	1	1
497	и их	1	1
498	и старый	1	1
499	никто не	1	1
500	богов и	5	1
501	сама в	1	1
502	стать богом	1	1
503	кроме этих	1	1
504	смерти и	1	1
505	для того	5	1
506	из двух	1	1
507	ближайшем рассмотрении	1	1
508	связан с	2	1
509	и из	2	1
510	отличаются от	2	1
511	положение и	1	1
512	для этого	2	1
513	а с	7	1
514	состязание в	1	1
515	и пр	1	1
516	смысла и	1	1
517	весьма вероятно	1	1
518	от этого	1	1
519	и самый	1	1
520	как видно	1	1
521	а так	3	1
522	о чем	1	1
523	происхождение и	1	1
524	впервые в	1	1
525	та часть	1	1
526	все более	1	1
527	является его	1	1
528	старости и	1	1
529	начиная с	2	1
530	в самой	2	1
531	или по	2	1
532	требует от	2	1
533	из которых	4	1
534	у их	1	1
535	по своему	2	1
536	магическую силу	1	1
537	на колеснице	1	1
538	таких условиях	1	1
539	два раза	1	1
540	при ближайшем	1	1
541	многих других	1	1
542	здесь идет	1	1
543	основана на	1	1
544	силы или	1	1
545	о мире	1	1
546	сознании и	2	1
547	сильна и	1	1
548	тем и	2	1
549	не замечая	1	1
550	его с	1	1
551	мира и	1	1
552	и перед	2	1
553	в эту	2	1
554	это позволяет	1	1
555	но зато	1	1
556	хотя бы	3	1
557	только что	2	1
558	все они	1	1
559	же в	1	1
560	в связь	1	1
561	соединяется с	1	1
562	бы с	1	1
563	может и	1	1
564	только как	1	1
565	необходимо было	1	1
566	относящиеся к	1	1
567	совсем так	1	1
568	отношению к	3	1
569	из этого	2	1
570	в свое	1	1
571	эти слова	1	1
572	все что	2	1
573	можно назвать	2	1
574	как на	8	1
575	в таком	3	1
576	такой же	1	1
577	и вновь	1	1
