N	2gram	Bakhtin_Fr_1	Problema
330	той или	5	2
331	находит свое	1	2
332	ни к	2	2
333	но зато	1	2
334	в этих	2	2
335	жанровые формы	1	2
336	от ее	1	2
337	и другие	8	2
338	в своих	5	2
339	и эта	3	2
340	к этому	1	2
341	а между	1	1
342	в мировоззрении	1	1
343	то на	1	1
344	лежат в	1	1
345	правильная постановка	1	1
346	человека и	1	1
347	а из	1	1
348	тех же	1	1
349	это и	1	1
350	не носят	1	1
351	понимая его	1	1
352	своего выражения	1	1
353	от своей	1	1
354	в чисто	2	1
355	нем нет	1	1
356	уже указывали	1	1
357	его связь	2	1
358	из всех	2	1
359	который в	1	1
360	от ложной	1	1
361	и ничего	1	1
362	связан с	3	1
363	нам в	1	1
364	мы называем	1	1
365	почти все	1	1
366	смысла в	1	1
367	быть определены	1	1
368	который был	2	1
369	причем это	1	1
370	план в	1	1
371	жизни как	3	1
372	бы ни	2	1
373	которое в	2	1
374	так называемые	2	1
375	подчеркнуть что	2	1
376	форм в	2	1
377	меньшей степени	5	1
378	существенное отношение	1	1
379	время в	2	1
380	конечно существенно	1	1
381	по своему	8	1
382	во внешнем	1	1
383	различия между	2	1
384	и всего	1	1
385	дадим здесь	1	1
386	значение и	2	1
387	в общем	4	1
388	более широкие	1	1
389	постановка проблемы	2	1
390	вступают в	1	1
391	в свои	1	1
392	только путем	1	1
393	конечно совершенно	1	1
394	которые не	1	1
395	это самое	1	1
396	и выражения	2	1
397	более и	1	1
398	ней в	1	1
399	все остальные	1	1
400	им в	1	1
401	в полном	1	1
402	как уже	1	1
403	выглядит в	1	1
404	что по	1	1
405	но несмотря	1	1
406	имеет в	1	1
407	это определение	2	1
408	как таковое	1	1
409	в противоположность	2	1
410	нет здесь	1	1
411	есть ли	1	1
412	именно эта	1	1
413	лежит на	1	1
414	очень многих	1	1
415	литературы они	1	1
416	которые в	1	1
417	в этой	4	1
418	но он	1	1
419	как он	1	1
420	не могла	1	1
421	и если	1	1
422	стало возможным	1	1
423	такова тенденция	1	1
424	они в	2	1
425	всех этих	8	1
426	в узком	4	1
427	выразить и	1	1
428	понимания и	3	1
429	и вот	2	1
430	широком смысле	1	1
431	ни были	1	1
432	свое время	2	1
433	можно даже	1	1
434	есть понятие	1	1
435	его от	2	1
436	так например	2	1
437	серьезность и	1	1
438	бы они	1	1
439	могла бы	1	1
440	культуры но	2	1
441	они должны	1	1
442	в совершенно	1	1
443	и дальше	1	1
444	мы уже	12	1
445	бы быть	2	1
446	зрения на	1	1
447	это было	2	1
448	ощущается как	1	1
449	которым все	1	1
450	моменты в	1	1
451	в свой	2	1
452	истории и	2	1
453	она становится	1	1
454	становится формой	1	1
455	ведь в	1	1
456	отражение в	1	1
457	научная литература	1	1
458	направлен не	1	1
459	не чем	1	1
460	он является	1	1
461	нет в	1	1
462	это положение	1	1
463	но вся	2	1
464	она и	1	1
465	разобранные нами	1	1
466	в общей	1	1
467	и уже	1	1
468	рода и	1	1
469	социальной и	1	1
470	был бы	1	1
471	здесь она	1	1
472	ибо не	1	1
473	которую он	1	1
474	места в	1	1
475	можно найти	1	1
476	своем роде	1	1
477	творимое и	1	1
478	в которых	1	1
479	мысли и	4	1
480	направлен на	1	1
481	себе самой	1	1
482	всю сложность	1	1
483	смысле а	1	1
484	односторонней и	1	1
485	его мы	1	1
486	иным как	1	1
487	есть именно	1	1
488	мере и	1	1
489	формы как	1	1
490	мы лишь	1	1
491	по себе	1	1
492	так называемого	1	1
493	к некоторым	3	1
494	можно ли	1	1
495	вплоть до	1	1
496	как выражение	1	1
497	до известной	1	1
498	что с	1	1
499	но для	3	1
500	мышления и	1	1
501	здесь на	2	1
502	границ которые	1	1
503	утверждает и	1	1
504	эта внутренняя	1	1
505	в самых	1	1
506	культа и	1	1
507	представления и	1	1
508	следовательно и	1	1
509	этому как	1	1
510	все свои	1	1
511	эта сторона	1	1
512	и без	2	1
513	этих двух	2	1
514	возникают не	1	1
515	явление в	1	1
516	во всей	3	1
517	в процессе	2	1
518	до того	1	1
519	глубокое своеобразие	1	1
520	ему не	1	1
521	материал он	1	1
522	существенную связь	1	1
523	иногда даже	1	1
524	становится возможным	1	1
525	значительной степени	2	1
526	протяжении всего	2	1
527	даже и	3	1
528	в наши	2	1
529	его теоретическая	1	1
530	метода но	1	1
531	возникнуть как	1	1
532	без всякого	1	1
533	характер и	1	1
534	они ни	1	1
535	за пределами	1	1
536	действия и	1	1
537	скромное место	1	1
538	мы наблюдаем	1	1
539	и иные	1	1
540	выражения и	2	1
541	как с	1	1
542	было в	1	1
543	наши задачи	1	1
544	иногда в	1	1
545	в одном	5	1
546	не были	3	1
547	известной мере	3	1
548	это только	1	1
549	строго говоря	1	1
550	основная особенность	2	1
551	разрыв с	1	1
552	это как	4	1
553	остановимся на	1	1
554	никакому сомнению	1	1
555	отрицательный характер	1	1
556	по теории	1	1
557	этой концепции	1	1
558	с человеком	1	1
559	образом в	2	1
560	средством для	1	1
561	но необходимо	1	1
562	нашей работы	6	1
563	настоящее время	1	1
564	формы ее	1	1
565	не религиозные	1	1
566	относят к	1	1
567	др и	1	1
568	произведение это	1	1
569	на что	2	1
570	для нас	4	1
571	самой литературе	2	1
572	мы понимаем	1	1
573	на отдельные	2	1
574	в которую	1	1
575	на протяжении	5	1
576	вся эта	3	1
577	и целых	1	1
578	лишь к	1	1
579	них в	1	1
580	резко отличается	1	1
581	и следовательно	1	1
582	его эстетической	1	1
583	следует однако	1	1
584	сомнению что	1	1
585	важное значение	1	1
586	уже принадлежит	1	1
587	на другие	1	1
588	этот вопрос	2	1
589	художественной жизни	1	1
590	как мир	1	1
591	и действительно	1	1
592	в контексте	1	1
593	в целое	1	1
594	в меньшей	1	1
595	человека с	1	1
596	характерной для	1	1
597	для всех	1	1
598	есть в	5	1
599	здесь входит	1	1
600	со своим	1	1
601	можно выразить	1	1
602	уже не	3	1
603	ценностных системах	1	1
604	только на	2	1
605	только чисто	2	1
606	область искусства	1	1
607	и чисто	2	1
608	это характерно	1	1
609	или даже	2	1
610	из них	4	1
611	его и	1	1
612	и понимание	1	1
613	для него	5	1
614	других вещей	1	1
615	сами по	1	1
616	моментов в	1	1
617	не для	2	1
618	таковы основные	1	1
619	с этими	1	1
620	и своеобразное	1	1
621	к ним	1	1
622	не о	1	1
623	друг друга	3	1
624	если оно	1	1
625	каковы же	2	1
626	не просто	3	1
627	понять действительное	1	1
628	мир на	1	1
629	момент в	1	1
630	именно как	1	1
631	гегеля и	1	1
632	характерно и	1	1
633	выходит за	4	1
634	тела и	6	1
635	точек зрения	1	1
636	объяснение в	1	1
637	до сих	4	1
638	ли он	1	1
639	нас в	1	1
640	именно в	1	1
641	а о	1	1
642	его художественное	1	1
643	уходит в	1	1
644	и оценен	1	1
645	и телесной	1	1
646	цельным человеком	1	1
647	нашего исследования	1	1
648	затем в	1	1
649	самом же	3	1
650	нужно сказать	4	1
651	а на	1	1
652	отметим здесь	1	1
653	на этот	2	1
654	до конца	2	1
655	человеческой жизни	1	1
656	так называемой	1	1
657	входят и	1	1
658	о чем	1	1
659	свое отражение	1	1
660	что мы	2	1
661	нигде не	1	1
662	но оно	1	1
663	и особенно	2	1
664	из мира	3	1
665	единый в	1	1
666	но этот	1	1
667	видит в	1	1
668	для обозначения	1	1
669	необходимо подчеркнуть	1	1
670	в той	5	1
671	и исторической	1	1
672	образ и	1	1
673	в тот	1	1
674	ли на	1	1
675	однако отметить	1	1
676	есть и	1	1
677	или хотя	1	1
678	и формы	1	1
679	как например	1	1
680	сих пор	4	1
681	должен стать	1	1
682	о мире	1	1
683	это уже	4	1
684	свою связь	1	1
685	и часто	2	1
686	для выражения	1	1
687	и может	1	1
688	к тому	2	1
689	не подлежит	2	1
690	это можно	2	1
691	в результате	1	1
692	мира и	4	1
693	лишь самое	1	1
694	в настоящее	1	1
695	пр в	1	1
696	в собственно	1	1
697	понят и	1	1
698	бы в	1	1
699	еще более	5	1
700	творчества но	1	1
701	же деле	3	1
702	отличающая его	1	1
703	разных сторон	1	1
704	отношении к	1	1
705	чисто отрицательные	2	1
706	всеми его	1	1
707	в готовом	1	1
708	жизни в	5	1
709	но эта	2	1
710	отношением к	1	1
711	образа как	1	1
712	себе самому	2	1
713	мы коснемся	1	1
714	значительной своей	2	1
715	чем иным	1	1
716	в свое	2	1
717	выходят за	1	1
718	но именно	1	1
719	в которой	1	1
720	к чисто	1	1
721	жизни и	7	1
722	разрушило бы	1	1
723	от единого	1	1
724	того времени	1	1
725	это в	4	1
726	им и	1	1
