N	2gram	Vygotskiy__2	Myslijsy
340	только не	1	2
341	как во	2	2
342	в разных	1	2
343	народной жизни	1	2
344	к ней	1	2
345	заметить что	2	2
346	из того	2	2
347	сами не	1	2
348	заключает в	2	2
349	как будто	7	2
350	не нуждается	1	2
351	не потому	2	2
352	все то	1	2
353	когда мы	2	2
354	зависят от	2	2
355	его с	2	2
356	ничего общего	1	2
357	и самое	1	2
358	как мы	1	2
359	не будет	1	2
360	с ее	3	2
361	от друга	1	2
362	только при	1	2
363	мы думаем	1	2
364	в собственном	1	2
365	только то	1	2
366	и может	1	2
367	времени и	1	2
368	и которые	2	2
369	на которую	2	2
370	мы в	3	2
371	для этого	3	2
372	стремление к	1	2
373	в виду	3	2
374	иное как	1	2
375	из основных	1	2
376	и должно	1	2
377	о том	6	2
378	никак не	4	2
379	утверждает что	5	2
380	все в	1	2
381	связь между	1	2
382	что самое	2	2
383	стало быть	1	2
384	и только	2	2
385	крайней мере	1	2
386	еще более	3	2
387	что бы	1	2
388	и следовательно	2	2
389	к сознанию	1	2
390	как объект	1	2
391	этот вопрос	3	2
392	которое мы	1	2
393	для нее	2	2
394	по этому	1	2
395	история и	1	2
396	в таких	1	2
397	внимание что	1	2
398	уже не	1	2
399	вопроса о	1	2
400	при помощи	10	2
401	но совершенно	3	2
402	за ним	1	2
403	иначе как	1	2
404	двух противоположных	1	2
405	к ним	2	2
406	в других	2	2
407	точке зрения	1	2
408	на основании	1	2
409	на этот	2	2
410	таком случае	1	2
411	для человека	1	2
412	под влиянием	1	2
413	с а	1	2
414	нет ничего	1	2
415	его на	1	2
416	заключен в	1	2
417	что же	3	2
418	и о	1	2
419	как предмет	1	2
420	если возьмем	1	2
421	о его	1	2
422	к новому	1	2
423	с если	2	2
424	не существует	2	2
425	или в	1	2
426	указывают на	2	2
427	тем более	2	2
428	хотя бы	3	2
429	что а	1	2
430	только что	1	2
431	ни было	1	2
432	этой деятельности	1	2
433	что оно	2	2
434	была бы	2	2
435	не что	1	2
436	что даже	1	2
437	из этого	4	2
438	жизни и	4	2
439	этой цели	1	2
440	все что	2	2
441	не зависит	1	1
442	от этой	1	1
443	говоря о	1	1
444	отношения к	1	1
445	например в	3	1
446	с с	1	1
447	же как	4	1
448	он считает	1	1
449	предполагает что	1	1
450	человека и	1	1
451	применить к	1	1
452	должен быть	1	1
453	которого в	1	1
454	сам по	4	1
455	самом деле	16	1
456	он может	1	1
457	над нашим	1	1
458	решительно все	1	1
459	показать что	5	1
460	с или	1	1
461	отношений в	1	1
462	от своей	1	1
463	проявляются в	1	1
464	из его	1	1
465	объясняется и	2	1
466	едва ли	4	1
467	как история	2	1
468	с таким	8	1
469	в зависимости	1	1
470	и этот	2	1
471	и связанное	1	1
472	его не	1	1
473	для примера	1	1
474	полагает что	2	1
475	может однако	1	1
476	мы имеем	4	1
477	уже что	1	1
478	других людях	1	1
479	именно к	1	1
480	имеет свою	1	1
481	не столько	1	1
482	это совершается	2	1
483	не вполне	2	1
484	похожи на	1	1
485	которое в	1	1
486	зависимости от	1	1
487	одного слова	1	1
488	которые поэтому	1	1
489	из ее	1	1
490	в каждой	1	1
491	них по	2	1
492	и на	5	1
493	не найдем	1	1
494	и многие	2	1
495	что его	5	1
496	в чем	4	1
497	бы мы	1	1
498	смотрят на	1	1
499	с его	2	1
500	как если	1	1
501	на другой	2	1
502	стремления и	1	1
503	на самом	5	1
504	жить и	1	1
505	не то	1	1
506	для других	1	1
507	если в	2	1
508	есть по	4	1
509	а и	1	1
510	уже как	1	1
511	себе и	2	1
512	что они	7	1
513	связи и	1	1
514	может считаться	1	1
515	во что	1	1
516	всех времен	1	1
517	самое понятие	2	1
518	только ее	3	1
519	то должно	1	1
520	бы при	1	1
521	можно предположить	1	1
522	и нет	1	1
523	когда он	10	1
524	как другой	1	1
525	в круг	1	1
526	чувства испытываемые	1	1
527	что всякое	2	1
528	более или	1	1
529	следующим образом	1	1
530	не кажется	1	1
531	вносит в	1	1
532	в противоположность	1	1
533	ясно и	1	1
534	психологии и	2	1
535	с на	3	1
536	та же	3	1
537	ключ ко	1	1
538	бы с	2	1
539	он в	3	1
540	все эти	7	1
541	в нашем	1	1
542	так в	2	1
543	приводит к	1	1
544	что ничего	1	1
545	нами в	1	1
546	человеке и	1	1
547	быть содержанием	1	1
548	и кто	1	1
549	к общей	1	1
550	между которыми	1	1
551	как он	2	1
552	если он	1	1
553	психологические теории	1	1
554	вследствие этого	1	1
555	вытекающее из	1	1
556	этот процесс	1	1
557	на его	2	1
558	мы совершенно	1	1
559	что каждая	2	1
560	как оно	1	1
561	бы сказать	1	1
562	по степени	1	1
563	высшей степени	1	1
564	фактов которые	1	1
565	поэтому его	1	1
566	не как	3	1
567	понятий и	1	1
568	только такой	1	1
569	нам только	1	1
570	важную роль	1	1
571	от людей	1	1
572	нашего времени	1	1
573	с представлением	1	1
574	чувства в	1	1
575	его от	2	1
576	что ни	1	1
577	на этом	3	1
578	что она	16	1
579	в нее	1	1
580	одно и	1	1
581	касается до	1	1
582	же не	1	1
583	тем в	1	1
584	и характер	1	1
585	от некоторых	1	1
586	в психологических	1	1
587	его в	1	1
588	того или	3	1
589	было в	1	1
590	всех народов	1	1
591	мы на	1	1
592	от одного	1	1
593	чтобы дать	1	1
594	звук а	1	1
595	и мы	6	1
596	совершенно ясно	7	1
597	всю свою	1	1
598	должен был	2	1
599	даже по	1	1
600	которым он	1	1
601	только одно	1	1
602	он на	1	1
603	из нее	1	1
604	этого слова	1	1
605	далеко не	5	1
606	ли может	1	1
607	и уже	1	1
608	одна и	1	1
609	искать не	2	1
610	жизни но	1	1
611	нам не	1	1
612	с такой	1	1
613	нет никакого	1	1
614	или менее	1	1
615	и другие	1	1
616	привело к	1	1
617	от своего	1	1
618	в отношении	3	1
619	в котором	1	1
620	как произведение	1	1
621	на свою	1	1
622	последнее если	1	1
623	себе а	1	1
624	в которых	3	1
625	должны были	1	1
626	источником новых	1	1
627	произошло бы	2	1
628	а есть	1	1
629	не понимает	2	1
630	естественно было	1	1
631	бы так	1	1
632	сами по	3	1
633	и эти	2	1
634	на другую	1	1
635	есть еще	1	1
636	так называемое	1	1
637	их в	2	1
638	нами прежде	1	1
639	и предполагает	1	1
640	что этот	2	1
641	себя к	1	1
642	же может	1	1
643	как можно	2	1
644	ее таким	1	1
645	что есть	1	1
646	других отношений	1	1
647	оба эти	2	1
648	или что	3	1
649	а на	4	1
650	состоит только	1	1
651	что с	3	1
652	действует как	1	1
653	что ему	1	1
654	начинает с	2	1
655	может служить	3	1
656	построена на	1	1
657	и отсюда	2	1
658	на самый	2	1
659	в самых	2	1
660	в уме	2	1
661	и проч	1	1
662	но только	4	1
663	совсем иное	1	1
664	принадлежат к	2	1
665	возможно и	1	1
666	ничего не	4	1
667	именно с	1	1
668	ли бы	1	1
669	человек как	1	1
670	боль и	1	1
671	на природу	1	1
672	и чувства	1	1
673	убедиться в	1	1
674	прибегать к	1	1
675	к этим	1	1
676	уже и	1	1
677	доказать что	1	1
678	этом отношении	5	1
679	и делает	1	1
680	был бы	1	1
681	в области	1	1
682	в известных	1	1
683	этот закон	1	1
684	нуждаться в	1	1
685	свое собственное	3	1
686	и искусство	1	1
687	§ и	1	1
688	языке и	1	1
689	лежит в	1	1
690	все особенности	1	1
691	как только	2	1
692	еще яснее	1	1
693	сходство с	1	1
694	можно сравнить	1	1
695	и другим	1	1
696	указывает на	3	1
697	к воле	1	1
698	деятельности мы	1	1
699	лежащим в	1	1
700	из чего	1	1
701	им в	1	1
702	из всего	1	1
703	изменений в	1	1
704	как не	2	1
705	людей в	1	1
706	в ее	2	1
707	индивидуальной психологии	1	1
708	ни стало	1	1
709	искусство всегда	2	1
710	и говорит	2	1
711	в произведении	4	1
712	такой взгляд	1	1
713	действия и	2	1
714	то время	3	1
715	роль в	2	1
716	отказаться от	3	1
717	различие между	1	1
718	на том	2	1
719	и совершенно	3	1
720	то как	3	1
721	что у	5	1
722	одного языка	1	1
723	можно было	7	1
724	на нее	1	1
725	сродство с	1	1
726	удовольствие от	3	1
727	тем которые	1	1
728	те же	6	1
729	не с	1	1
730	себе нельзя	1	1
731	он по	1	1
732	еще в	1	1
733	в результате	1	1
734	понятно что	2	1
735	является в	1	1
736	в общих	1	1
737	быть может	1	1
738	весьма мало	1	1
739	оно оставляет	1	1
740	и постоянно	1	1
741	другой не	1	1
742	их образы	1	1
743	смысле и	1	1
744	образом в	3	1
745	слова а	1	1
746	о нем	1	1
747	приближается к	1	1
748	таким путем	4	1
749	мы могли	1	1
750	в другом	1	1
751	на вопрос	2	1
752	из произведений	1	1
753	представления с	1	1
754	звуков в	3	1
755	и сделать	1	1
756	после того	2	1
757	все его	1	1
758	оказывается только	1	1
759	один момент	1	1
760	к нему	2	1
761	о влиянии	1	1
762	свести все	1	1
763	корней на	1	1
764	с другими	2	1
765	было они	1	1
766	переходит в	1	1
767	таких же	1	1
768	своих собственных	1	1
769	что чувства	2	1
770	есть с	1	1
771	направления которое	1	1
772	которые он	1	1
773	одну форму	1	1
774	вслед за	5	1
775	даже для	2	1
776	сомнения в	1	1
777	движения в	1	1
778	и об	1	1
779	для самого	2	1
780	это приводит	1	1
781	эти последние	1	1
782	значит что	3	1
783	тех пор	1	1
784	действительности не	1	1
785	но так	2	1
786	на которой	1	1
787	один из	3	1
788	душевных сил	1	1
789	бы потому	1	1
790	с ними	1	1
791	дело с	8	1
792	что он	13	1
793	пришел к	2	1
794	явления в	1	1
795	предметом для	1	1
796	в какой	2	1
797	как нечто	2	1
798	которое должно	1	1
799	такое же	2	1
800	всяком случае	2	1
801	и ее	3	1
802	справедливо что	1	1
803	в законах	3	1
804	какой степени	1	1
805	материал как	1	1
806	как полагает	1	1
807	с двумя	2	1
808	не всякое	1	1
809	с задачами	1	1
810	в виде	1	1
811	и эту	1	1
812	и скорее	1	1
813	когда оно	1	1
814	по выражению	1	1
815	человека когда	1	1
816	ответ на	2	1
817	из них	4	1
818	говорит что	7	1
819	нее в	1	1
820	к области	3	1
821	не сумеет	1	1
822	психологическая теория	1	1
823	ни в	2	1
824	не теряется	1	1
825	мы находим	2	1
826	жил и	1	1
827	отличен от	1	1
828	произведения и	1	1
829	от тех	1	1
830	с этими	2	1
831	только сказать	1	1
832	ее не	1	1
833	но что	2	1
834	случае не	1	1
835	формы в	3	1
836	которые могут	1	1
837	явлением и	1	1
838	напротив того	1	1
839	нас как	1	1
840	чтобы показать	3	1
841	с общим	1	1
842	хотя оно	1	1
843	до сих	5	1
844	каждый человек	1	1
845	с что	1	1
846	не один	1	1
847	именно в	1	1
848	случаев в	1	1
849	должна существовать	1	1
850	что бог	1	1
851	и затем	1	1
852	себя и	1	1
853	только к	1	1
854	к сожалению	1	1
855	с однако	2	1
856	чтобы убедиться	1	1
857	уже ничего	1	1
858	думать говорит	1	1
859	идеи в	1	1
860	на такой	1	1
861	ничем не	1	1
862	не на	2	1
863	которое по	1	1
864	человеческой жизни	1	1
865	следующее место	1	1
866	именно так	1	1
867	и оно	1	1
868	понятие о	1	1
869	ее на	1	1
870	и психология	1	1
871	для выражения	2	1
872	в связи	1	1
873	как именно	1	1
874	я хочу	1	1
875	более чем	1	1
876	в творчестве	4	1
877	как нужно	1	1
878	языке с	1	1
879	время с	1	1
880	к более	1	1
881	общего с	1	1
882	например когда	2	1
883	предположить что	1	1
884	он говорит	5	1
885	в данном	4	1
886	видит в	3	1
887	что за	1	1
888	то где	1	1
889	который мы	1	1
890	она есть	1	1
891	его собственной	1	1
892	притом так	1	1
893	такого рода	1	1
894	утверждая что	1	1
895	в тех	1	1
896	и там	1	1
897	когда же	1	1
898	этом основании	1	1
899	друг другом	1	1
900	ней не	2	1
901	как нельзя	2	1
902	это значит	3	1
903	отношении чем	1	1
904	или другого	1	1
905	с между	1	1
906	есть много	1	1
907	а получает	1	1
908	и формы	1	1
909	аналогии с	1	1
910	что из	1	1
911	быть признано	1	1
912	сих пор	5	1
913	болезнь и	1	1
914	все это	5	1
915	и таким	2	1
916	произведении искусства	1	1
917	что касается	1	1
918	ничего кроме	2	1
919	говорить что	1	1
920	при всем	3	1
921	совершенно верно	2	1
922	перенося его	1	1
923	не имея	1	1
924	тем и	2	1
925	потому не	1	1
926	которые должны	2	1
927	истины из	1	1
928	том виде	3	1
929	имеет дело	3	1
930	нам что	2	1
931	того с	1	1
932	в эту	1	1
933	будто бы	1	1
934	которой мы	2	1
935	более тесный	1	1
936	слово в	1	1
937	в психологии	7	1
938	между ними	1	1
939	или других	1	1
940	совершенно не	4	1
941	их с	2	1
942	слова есть	1	1
943	быть возможно	1	1
944	посторонних сил	1	1
945	первом случае	1	1
946	до какой	1	1
947	же природы	1	1
948	только о	1	1
949	на это	3	1
950	себе не	1	1
951	всем этом	1	1
952	это было	3	1
953	истины того	1	1
954	бы из	1	1
955	нас не	1	1
956	к этому	1	1
957	области психологии	1	1
958	этой точки	2	1
959	они не	1	1
960	смысле что	1	1
