N	2gram	Nazirov_Tv_2	Problemy
157	уже говорили	1	3
158	могут быть	2	3
159	той или	1	3
160	не менее	2	3
161	но при	1	3
162	он с	1	3
163	в себя	1	3
164	можно было	1	3
165	так и	6	3
166	если бы	4	3
167	и даже	5	3
168	с ним	3	3
169	говорят что	1	3
170	и здесь	1	3
171	в различных	1	3
172	между тем	3	3
173	что и	1	3
174	и только	2	3
175	достоевского это	3	3
176	в формах	1	3
177	образом как	1	3
178	его в	3	3
179	тот же	1	3
180	и ее	2	3
181	себя в	2	3
182	от автора	1	3
183	уже не	3	3
184	героя с	2	3
185	в виде	2	3
186	творчестве достоевского	4	3
187	достоевского не	8	3
188	тем что	3	3
189	к самому	2	3
190	или иной	1	3
191	о своей	1	3
192	в рассказе	3	3
193	в произведениях	2	3
194	него в	2	3
195	в романах	13	3
196	все же	5	3
197	и для	1	3
198	в эту	1	3
199	но зато	3	3
200	для достоевского	2	3
201	это все	2	3
202	в романе	15	3
203	не знает	1	3
204	другой стороны	2	3
205	в последнем	1	3
206	героя в	4	3
207	а между	1	2
208	ту же	1	2
209	человека и	3	2
210	ивана карамазова	8	2
211	из его	1	2
212	почти всегда	1	2
213	из подполья	6	2
214	и о	1	2
215	на себя	1	2
216	мы и	1	2
217	то это	1	2
218	с большим	3	2
219	быть в	1	2
220	он говорит	1	2
221	себе он	1	2
222	нужно быть	1	2
223	отношение к	1	2
224	как в	4	2
225	с этим	1	2
226	романах достоевского	13	2
227	и как	1	2
228	его к	1	2
229	в первом	1	2
230	сливается с	1	2
231	что это	1	2
232	в целом	6	2
233	сказать о	1	2
234	бы не	2	2
235	из этих	1	2
236	с их	1	2
237	романа но	1	2
238	нами в	1	2
239	мы чувствуем	1	2
240	к миру	2	2
241	романе достоевского	6	2
242	и еще	2	2
243	достоевского как	8	2
244	а затем	3	2
245	об этом	4	2
246	из них	2	2
247	входит в	1	2
248	известно что	2	2
249	ни в	1	2
250	достоевского и	2	2
251	автора и	1	2
252	для своих	1	2
253	достоевского нет	3	2
254	том что	4	2
255	в такой	2	2
256	сам и	1	2
257	в которых	3	2
258	мысли и	1	2
259	но эта	2	2
260	что этот	2	2
261	дело в	1	2
262	одна из	3	2
263	на себе	1	2
264	достоевский не	5	2
265	в процессе	2	2
266	и без	2	2
267	и является	1	2
268	а лишь	1	2
269	что на	2	2
270	перед ним	1	2
271	есть у	1	2
272	у нас	2	2
273	сюжета в	1	2
274	лежит в	1	2
275	отличается от	1	2
276	в письме	1	2
277	указывает на	1	2
278	это я	1	2
279	для себя	1	2
280	в конце	6	2
281	особенно в	2	2
282	говорили что	1	2
283	то время	1	2
284	мы наблюдаем	1	2
285	что у	4	2
286	в образе	3	2
287	что идея	2	2
288	в которые	1	2
289	с человеком	1	2
290	форме в	1	2
291	произведения как	1	2
292	не был	1	2
293	мире достоевского	3	2
294	переходит в	1	2
295	к различным	1	2
296	в стороне	2	2
297	произведений достоевского	1	2
298	уже в	2	2
299	в поэзии	1	2
300	его и	2	2
301	может служить	2	2
302	автора как	1	2
303	и сознание	1	2
304	с другим	2	2
305	для героев	1	2
306	а с	3	2
307	и др	3	2
308	что не	3	2
309	превращается в	3	2
310	в творчестве	5	2
311	так же	5	2
312	и особенно	1	2
313	в первой	2	2
314	человек с	1	2
315	например в	5	2
316	этого слова	1	2
317	между собой	1	2
318	письме к	1	2
319	для автора	2	2
320	себя на	2	2
321	человек и	1	2
322	для нас	1	2
323	бы он	1	2
324	в литературной	2	2
325	еще более	1	2
326	отношении к	1	2
327	не есть	1	2
328	образ человека	2	2
329	с ними	2	2
330	в канцелярии	1	2
331	сказать что	1	2
332	была бы	1	2
333	авантюрного романа	1	2
334	но этот	1	2
335	все произведение	1	2
336	в своих	3	2
337	уже после	2	2
338	значение в	1	2
339	в таком	3	2
340	во всяком	2	2
341	если б	1	1
342	относится и	2	1
343	таком случае	2	1
344	художественного произведения	1	1
345	и через	3	1
346	это и	1	1
347	и есть	2	1
348	поэтому он	1	1
349	проникает в	2	1
350	видеть в	1	1
351	одним из	3	1
352	за другом	1	1
353	бы уже	1	1
354	это совершенно	1	1
355	же как	3	1
356	с введением	1	1
357	случае это	1	1
358	из своих	1	1
359	этом не	1	1
360	достоевского мы	2	1
361	не вошел	1	1
362	и стиль	1	1
363	роман в	1	1
364	ты как	1	1
365	литературы и	1	1
366	от идеи	1	1
367	это действительно	1	1
368	не приходит	1	1
369	глубокой и	1	1
370	человека или	1	1
371	в сюжете	1	1
372	иного рода	1	1
373	то мы	1	1
374	с одной	1	1
375	то он	1	1
376	но как	1	1
377	точка зрения	2	1
378	тургенев в	2	1
379	которую она	1	1
380	если в	1	1
381	менее всего	1	1
382	и диалога	1	1
383	мир достоевского	1	1
384	нет и	2	1
385	другое и	1	1
386	что автор	1	1
387	в рамках	1	1
388	одном из	2	1
389	ней в	1	1
390	однако не	1	1
391	в мысли	1	1
392	всего возникает	1	1
393	главных героев	1	1
394	себе не	1	1
395	и отчасти	3	1
396	можно в	1	1
397	догадки о	1	1
398	по достоевскому	1	1
399	автор в	1	1
400	что достоевский	3	1
401	бы с	1	1
402	сюжет у	1	1
403	романа это	1	1
404	за их	1	1
405	тоже не	2	1
406	в этой	5	1
407	элементов в	1	1
408	его но	1	1
409	героя к	1	1
410	и если	2	1
411	но прежде	2	1
412	бы христос	1	1
413	что она	4	1
414	сказать в	1	1
415	а скорее	2	1
416	и предосудительного	1	1
417	из этой	2	1
418	читателя в	5	1
419	эта последняя	1	1
420	не к	1	1
421	первым и	1	1
422	свои собственные	1	1
423	характер в	2	1
424	и издевательские	1	1
425	у пушкина	3	1
426	в плане	3	1
427	и по	2	1
428	однако в	1	1
429	человек он	1	1
430	слова не	1	1
431	что все	1	1
432	и дальше	1	1
433	в мире	5	1
434	об этой	1	1
435	себя не	1	1
436	таких вопросов	1	1
437	с другими	2	1
438	понять его	1	1
439	и мы	3	1
440	более глубокой	1	1
441	должен был	1	1
442	приходит в	1	1
443	он приходит	1	1
444	ведь в	1	1
445	в ином	1	1
446	что сама	1	1
447	из нее	1	1
448	нет в	1	1
449	это положение	1	1
450	в прямом	1	1
451	к которым	1	1
452	но лишь	1	1
453	в ее	2	1
454	романы достоевского	2	1
455	несмотря на	1	1
456	и тогда	2	1
457	остается в	1	1
458	не мог	1	1
459	ибо не	1	1
460	построения романа	1	1
461	мы как	1	1
462	в г	1	1
463	какое место	1	1
464	во второй	1	1
465	от своего	1	1
466	характером ни	1	1
467	я его	1	1
468	о герое	1	1
469	в книге	1	1
470	смердякова и	1	1
471	еще нет	1	1
472	не учитывает	1	1
473	важно не	1	1
474	оно никогда	1	1
475	точку зрения	2	1
476	по крайней	2	1
477	и эти	1	1
478	и делают	1	1
479	всего его	1	1
480	время достоевский	1	1
481	человека установка	1	1
482	князю мышкину	1	1
483	своими героями	1	1
484	героем и	2	1
485	так он	2	1
486	дня и	1	1
487	в идеологическом	1	1
488	влиянием и	1	1
489	в таких	1	1
490	что с	1	1
491	виду что	1	1
492	меня не	1	1
493	романа достоевского	5	1
494	друг друга	2	1
495	в романном	1	1
496	в идее	1	1
497	в основе	2	1
498	карамазова в	1	1
499	душу героя	1	1
500	героев и	1	1
501	и имеет	1	1
502	творчества достоевского	1	1
503	весь роман	2	1
504	в структуре	1	1
505	это еще	1	1
506	и распространенный	1	1
507	мышления и	1	1
508	не имеет	1	1
509	и соответственно	1	1
510	одновременно к	1	1
511	только его	1	1
512	а во	2	1
513	и лишь	2	1
514	ему тоже	1	1
515	с своей	1	1
516	связи с	1	1
517	чтобы спасти	1	1
518	в сознании	1	1
519	только с	2	1
520	героя а	1	1
521	к читателю	1	1
522	ему не	1	1
523	свое собственное	1	1
524	иван карамазов	7	1
525	достоевского ведь	1	1
526	я бы	3	1
527	числе и	1	1
528	одну и	1	1
529	его с	1	1
530	важно было	1	1
531	с алешей	1	1
532	полным правом	2	1
533	на это	1	1
534	работы достоевский	1	1
535	я тебя	1	1
536	жизни очень	1	1
537	где нет	2	1
538	и слушать	1	1
539	не делает	1	1
540	но только	1	1
541	у себя	1	1
542	какой-то другой	1	1
543	карамазова с	1	1
544	для читателя	1	1
545	в душу	1	1
546	между сознаниями	1	1
547	более глубокая	1	1
548	так в	2	1
549	в классической	2	1
550	миру а	1	1
551	и ту	1	1
552	здесь он	1	1
553	не с	1	1
554	сознаний в	1	1
555	живет в	1	1
556	отождествляется с	1	1
557	мог бы	1	1
558	во многом	2	1
559	ничего я	1	1
560	из достоевского	1	1
561	приключений не	1	1
562	еще в	1	1
563	до начала	1	1
564	жизнь и	1	1
565	с героем	1	1
566	является в	1	1
567	поэтому в	1	1
568	был не	1	1
569	и вообще	2	1
570	в построении	1	1
571	же он	1	1
572	с полным	2	1
573	алеша с	1	1
574	и поэтому	2	1
575	за пределами	1	1
576	этот диалог	1	1
577	сцен и	1	1
578	не стоит	2	1
579	и берет	1	1
580	может не	1	1
581	самого достоевского	2	1
582	любви к	3	1
583	от него	1	1
584	героев например	1	1
585	в драме	1	1
586	является одним	1	1
587	а у	1	1
588	его личности	1	1
589	и всякая	1	1
590	любил и	1	1
591	крайней мере	2	1
592	романа в	1	1
593	условия для	1	1
594	и мир	1	1
595	один из	3	1
596	образов и	1	1
597	мы видим	4	1
598	одной из	3	1
599	б м	2	1
600	в устах	2	1
601	то в	1	1
602	еще раньше	1	1
603	всяком случае	2	1
604	этого рассказа	1	1
605	герои достоевского	4	1
606	всегда с	2	1
607	без этого	1	1
608	сильнее чем	1	1
609	конечно этот	1	1
610	прямо не	1	1
611	вот что	1	1
612	со своим	1	1
613	он начинает	1	1
614	отношений к	1	1
615	достоевского всегда	2	1
616	униженных и	1	1
617	друг за	1	1
618	своим собственным	1	1
619	здесь же	1	1
620	с женой	1	1
621	или даже	2	1
622	таким-то образом	1	1
623	мы знаем	1	1
624	мир в	1	1
625	не лежит	1	1
626	и прямой	1	1
627	достоевского его	1	1
628	в известной	4	1
629	сами по	1	1
630	человек так	1	1
631	при всей	1	1
632	не о	1	1
633	не случайно	2	1
634	вводит в	1	1
635	но уже	3	1
636	как носитель	1	1
637	не говорит	1	1
638	как будто	1	1
639	не было	2	1
640	связан с	1	1
641	раза в	1	1
642	он живет	1	1
643	хоть и	1	1
644	каждом из	1	1
645	том как	1	1
646	к которому	2	1
647	и между	1	1
648	такое же	1	1
649	на ней	2	1
650	что для	1	1
651	и приносит	1	1
652	связано с	1	1
653	достоевского с	5	1
654	идеи в	2	1
655	не между	1	1
656	не про	1	1
657	жизнь в	1	1
658	как ни	1	1
659	все время	2	1
660	одну из	1	1
661	не то	1	1
662	его именно	1	1
663	достоевского особая	1	1
664	в связи	1	1
665	идею и	1	1
666	человек в	1	1
667	он жесток	1	1
668	вместе с	3	1
669	но кто	1	1
670	и потому	4	1
671	как это	1	1
672	в духе	4	1
673	черта не	1	1
674	не знал	2	1
675	собой в	1	1
676	после убийства	1	1
677	не умел	1	1
678	и двух	1	1
679	у ивана	1	1
680	ли не	2	1
681	нас интересует	1	1
682	но почему	1	1
683	комментируя его	1	1
684	в основном	6	1
685	в начале	3	1
686	в самую	1	1
687	русского романа	1	1
688	которой он	2	1
689	к другим	1	1
690	при всем	1	1
691	его собственная	1	1
692	этот образ	1	1
693	сюжета и	2	1
694	глубиной и	1	1
695	изменения в	1	1
696	и от	4	1
697	это как	1	1
698	своей собственной	1	1
699	а к	1	1
700	знал чем	1	1
701	себя самого	1	1
702	и ни	1	1
703	своих героев	3	1
704	достоевского прежде	1	1
705	ничего общего	1	1
706	достоевский заставляет	1	1
707	дана в	1	1
708	и оскорбленных	1	1
709	за этим	1	1
710	идеологические построения	1	1
711	по поводу	1	1
712	от ее	2	1
713	но можно	1	1
714	не принимают	1	1
715	достоевский мог	2	1
716	автора в	1	1
717	в характере	1	1
718	из этого	2	1
719	эти слова	1	1
720	но автор	1	1
721	а может	1	1
722	а я	2	1
723	и другие	1	1
724	к этому	3	1
725	как на	1	1
726	том числе	1	1
