N	2gram	Bakhtin_Pr_1	Literetu
384	того как	1	1
385	и притом	1	1
386	пределах самого	1	1
387	не могло	1	1
388	земли в	1	1
389	того и	1	1
390	и всегда	1	1
391	пути и	1	1
392	на себе	2	1
393	одного духа	1	1
394	как художника	1	1
395	сознанием и	1	1
396	со своим	2	1
397	связи с	2	1
398	в сознании	2	1
399	раскрытия и	2	1
400	россии где	2	1
401	что позволяет	2	1
402	взаимодействия с	1	1
403	все то	4	1
404	не могут	6	1
405	сознания как	1	1
406	и вполне	2	1
407	сравнительно с	1	1
408	сознаний и	3	1
409	в других	1	1
410	же самое	1	1
411	к тому	1	1
412	на своей	1	1
413	мы ее	2	1
414	он ищет	1	1
415	нам лишь	1	1
416	и о	5	1
417	того чтобы	1	1
418	равноправных с	1	1
419	свою очередь	1	1
420	здесь не	1	1
421	этого пути	1	1
422	самим собою	2	1
423	последний час	1	1
424	и всякой	1	1
425	в особенности	1	1
426	и говорит	1	1
427	только то	3	1
428	идет не	2	1
429	в пределах	13	1
430	приводит к	3	1
431	это путь	1	1
432	и когда	1	1
433	за художником	1	1
434	же касается	1	1
435	что может	2	1
436	художественное творчество	1	1
437	можно было	2	1
438	сознаний в	5	1
439	он писал	2	1
440	во второй	1	1
441	остается только	1	1
442	поэтому в	2	1
443	своего образа	1	1
444	же автора	1	1
445	как раньше	1	1
446	в таком	1	1
447	находится в	2	1
448	в построении	4	1
449	и перед	2	1
450	искусства и	1	1
451	вот почему	1	1
452	на другого	1	1
453	не перед	1	1
454	и сделать	1	1
455	можно сказать	1	1
456	другого сознания	1	1
457	времени в	1	1
458	принципом видения	1	1
459	однако с	1	1
460	во втором	1	1
461	ним и	3	1
462	его герой	1	1
463	иного рода	1	1
464	бы в	3	1
465	не поглощает	1	1
466	и мы	1	1
467	нового типа	2	1
468	в литературе	4	1
469	толстой например	1	1
470	сам его	1	1
471	путь которым	1	1
472	типа а	1	1
473	в единстве	6	1
474	за пределами	1	1
475	творчества в	1	1
476	не все	1	1
477	пути по	1	1
478	от других	1	1
479	слова не	1	1
480	а то	1	1
481	плана в	1	1
482	ответ на	1	1
483	мир в	3	1
484	него нет	2	1
485	себе в	1	1
486	личности и	1	1
487	в пространстве	3	1
488	чтобы она	1	1
489	не для	1	1
490	как художественной	1	1
491	дело и	1	1
492	бытия и	1	1
493	она имеет	1	1
494	в новый	1	1
495	во всей	2	1
496	к той	1	1
497	ее на	1	1
498	лишь для	1	1
499	рядом с	14	1
500	нет и	1	1
501	он нам	1	1
502	приходится признать	1	1
503	не поддается	2	1
504	как у	1	1
505	этом как	1	1
506	именно в	5	1
507	человека а	1	1
508	к которому	1	1
509	как же	4	1
510	а с	1	1
511	героя о	4	1
512	из таких	1	1
513	и души	2	1
514	в романе	9	1
515	к более	2	1
516	сделать их	1	1
517	литературное произведение	1	1
518	более того	5	1
519	среди них	1	1
520	все время	2	1
521	а так	1	1
522	он становится	1	1
523	не всегда	1	1
524	что мы	1	1
525	не об	2	1
526	развитии и	1	1
527	этой же	1	1
528	в творчестве	5	1
529	него в	2	1
530	одно слово	1	1
531	автора с	1	1
532	так же	6	1
533	и потому	6	1
534	высшего порядка	1	1
535	быть это	1	1
536	он говорит	1	1
537	с миром	1	1
538	что же	4	1
539	остался в	1	1
540	ни одно	1	1
541	и менее	1	1
542	в своем	8	1
543	в контексте	2	1
544	его в	6	1
545	и от	2	1
546	в основном	1	1
547	автора и	5	1
548	время не	3	1
549	в смысле	2	1
550	о мире	6	1
551	мире а	3	1
552	слова так	1	1
553	всего в	1	1
554	тех или	1	1
555	предметом рефлексии	1	1
556	мысль его	1	1
557	войти в	2	1
558	единой и	1	1
559	на самом	5	1
560	это он	1	1
561	он по	1	1
562	роман или	1	1
563	мира и	7	1
564	об одном	1	1
565	совершенно иной	1	1
566	ее и	1	1
567	и все	1	1
568	к субъективному	1	1
569	как теперь	1	1
570	личность не	1	1
571	в индивидуальном	1	1
572	над героем	1	1
573	отношении к	3	1
574	нами не	1	1
575	такова что	1	1
576	о своем	3	1
577	от своего	1	1
578	только и	1	1
579	только как	2	1
580	от всех	1	1
581	то здесь	1	1
582	впервые в	1	1
583	в свою	1	1
584	к его	1	1
585	самого художественного	1	1
586	и привычной	1	1
587	именно к	1	1
588	сам в	1	1
589	есть и	2	1
590	который в	1	1
591	также не	2	1
592	ее в	1	1
593	него как	1	1
594	то оно	2	1
595	он у	1	1
596	и эта	1	1
597	к этому	1	1
598	они не	4	1
