N	2gram	Vinokur_Ku_1	Myshleni
742	в большинстве	2	1
743	которых оно	1	1
744	возник и	1	1
745	что не	5	1
746	что для	1	1
747	говорит о	1	1
748	обратить внимание	2	1
749	превращается в	2	1
750	а главное	1	1
751	ничем не	1	1
752	не на	4	1
753	основной вопрос	1	1
754	а не	8	1
755	приходится иметь	1	1
756	от внутренней	1	1
757	и принимает	1	1
758	долгое время	1	1
759	на эту	2	1
760	сказать как	1	1
761	не проявляется	1	1
762	так называемой	2	1
763	оно позволяет	1	1
764	самой различной	1	1
765	для самого	1	1
766	всего тем	1	1
767	со словом	3	1
768	что вся	1	1
769	может стать	1	1
770	поэтому было	1	1
771	в область	1	1
772	в данном	4	1
773	также из	1	1
774	так или	2	1
775	в той	5	1
776	этим мы	1	1
777	применении к	1	1
778	чем к	1	1
779	основных законов	1	1
780	что же	6	1
781	и там	1	1
782	ставшие уже	1	1
783	говорили бы	2	1
784	да и	1	1
785	мы с	1	1
786	многих других	1	1
787	мы сказали	1	1
788	этом случае	2	1
789	аналогии с	1	1
790	нечто совершенно	1	1
791	в условиях	1	1
792	предметы и	1	1
793	слово для	1	1
794	слов которые	1	1
795	точно и	1	1
796	но для	1	1
797	как раз	8	1
798	к вопросу	1	1
799	качестве основного	1	1
800	этих случаях	2	1
801	указать на	4	1
802	не подлежит	1	1
803	это можно	1	1
804	это как	1	1
805	развития и	1	1
806	речи с	1	1
807	приобретает значение	1	1
808	лишь как	2	1
809	или нет	1	1
810	речи так	1	1
811	за него	1	1
812	в тенденции	1	1
813	хотя бы	10	1
814	развития речи	1	1
815	увидим ниже	1	1
816	этот раз	1	1
817	на более	2	1
818	есть уже	1	1
819	в ходе	1	1
820	с процессом	1	1
821	задача которая	1	1
822	условий и	1	1
823	к ее	1	1
824	но если	2	1
825	в типе	1	1
826	соответствующим именем	1	1
827	в представлении	1	1
828	сказали бы	1	1
829	не что	1	1
830	лежащим в	1	1
831	речи говорит	1	1
832	с внешней	1	1
833	это понятие	1	1
834	но в	2	1
835	точно так	1	1
