N	2gram	Bakhtin_Pr_3	Myslijsy
165	она не	1	3
166	для того	1	3
167	самого начала	8	3
168	на него	7	3
169	как она	2	3
170	оно не	1	3
171	для себя	6	3
172	и это	4	3
173	но при	1	3
174	с самого	8	3
175	из одного	1	3
176	и вообще	2	3
177	с ним	8	3
178	и во	3	3
179	в другой	2	3
180	мы увидим	2	3
181	по мнению	1	3
182	но как	4	3
183	с одной	1	3
184	из которого	1	3
185	только на	4	3
186	и их	1	3
187	никто не	1	3
188	на душу	1	3
189	эти явления	1	3
190	были бы	2	3
191	с другим	11	3
192	связи с	1	3
193	все более	1	3
194	но оно	1	3
195	со словом	3	3
196	только для	1	3
197	к которому	2	3
198	и от	5	3
199	и все	19	3
200	мы должны	5	3
201	хотя в	1	3
202	сказать что	2	3
203	как на	2	3
204	во всяком	5	3
205	ко всем	1	2
206	в применении	1	2
207	одним из	1	2
208	словом и	3	2
209	чтобы не	1	2
210	если б	2	2
211	а как	2	2
212	б и	3	2
213	в сущности	11	2
214	проявляется в	1	2
215	себя а	1	2
216	бы то	4	2
217	служит для	1	2
218	то он	1	2
219	не все	1	2
220	за пределы	2	2
221	более и	1	2
222	в одних	1	2
223	в полном	1	2
224	и слова	2	2
225	могли бы	1	2
226	его к	3	2
227	в которой	2	2
228	в целом	5	2
229	бы только	1	2
230	во многих	1	2
231	на то	1	2
232	но на	4	2
233	не могла	1	2
234	и если	2	2
235	свое состояние	1	2
236	после этого	1	2
237	по крайней	3	2
238	так сказать	2	2
239	мы можем	1	2
240	он должен	2	2
241	как увидим	1	2
242	к одному	3	2
243	оно должно	2	2
244	и более	1	2
245	из него	1	2
246	он старается	4	2
247	с этой	2	2
248	но все	5	2
249	значительной степени	1	2
250	на все	1	2
251	когда уже	2	2
252	то все	2	2
253	он есть	2	2
254	мог бы	2	2
255	само собою	1	2
256	но уже	1	2
257	переходим к	4	2
258	в один	1	2
259	и того	2	2
260	одного и	1	2
261	в г	1	2
262	таким же	1	2
263	в их	1	2
264	утверждения что	1	2
265	слова в	7	2
266	что имеет	1	2
267	но он	3	2
268	над всеми	1	2
269	том и	1	2
270	том же	1	2
271	если и	2	2
272	эта мысль	1	2
273	от нас	1	2
274	того чтобы	1	2
275	только не	1	2
276	в разных	1	2
277	к ней	2	2
278	заключает в	1	2
279	как будто	7	2
280	когда мы	1	2
281	сравнительно с	1	2
282	самостоятельности и	1	2
283	что одни	1	2
284	его с	4	2
285	бы они	2	2
286	нем есть	1	2
287	и самое	1	2
288	как мы	7	2
289	каждому из	1	2
290	с ее	3	2
291	они ни	1	2
292	мысль о	1	2
293	уже с	2	2
294	и может	1	2
295	его самого	1	2
296	времени и	1	2
297	в отношениях	1	2
298	для этого	3	2
299	в виду	3	2
300	них не	1	2
301	вся ее	1	2
302	и должно	2	2
303	о том	2	2
304	никак не	1	2
305	все в	1	2
306	связь между	1	2
307	к последнему	1	2
308	что первый	1	2
309	стало быть	1	2
310	и только	2	2
311	крайней мере	3	2
312	еще более	2	2
313	в утверждении	1	2
314	еще только	1	2
315	не зная	1	2
316	как например	1	2
317	для нее	1	2
318	уже не	2	2
319	душу как	1	2
320	в начале	4	2
321	слова не	2	2
322	за ним	2	2
323	чего бы	2	2
324	нуждается в	3	2
325	речь и	1	2
326	и вместе	1	2
327	в других	1	2
328	даже и	4	2
329	не были	1	2
330	на этот	1	2
331	под влиянием	3	2
332	если не	3	2
333	нет ничего	1	2
334	даже с	1	2
335	что же	8	2
336	и о	1	2
337	это последнее	1	2
338	нисколько не	2	2
339	к другим	2	2
340	но с	2	2
341	слова но	1	2
342	ли в	1	2
343	или в	1	2
344	хотя бы	5	2
345	только что	3	2
346	все они	1	2
347	ни было	4	2
348	что оно	2	2
349	что даже	2	2
350	из этого	1	2
351	жизни и	3	2
352	бы даже	1	2
353	от этой	2	1
354	отношения к	1	1
355	например в	2	1
356	человека и	1	1
357	начинается с	1	1
358	должен быть	1	1
359	уже все	2	1
360	самом деле	13	1
361	он может	2	1
362	силы и	1	1
363	показать что	2	1
364	нам кажется	1	1
365	от самого	1	1
366	из его	4	1
367	проникает в	1	1
368	голову что	1	1
369	что эти	1	1
370	с таким	4	1
371	и этот	2	1
372	независим от	1	1
373	или наоборот	1	1
374	не столько	1	1
375	совпадает с	2	1
376	на себя	1	1
377	в последующих	1	1
378	они были	1	1
379	похожи на	1	1
380	зависимости от	1	1
381	одного слова	1	1
382	в каждой	1	1
383	людей он	1	1
384	и самого	1	1
385	и на	6	1
386	на них	5	1
387	не имел	1	1
388	что его	3	1
389	в чем	5	1
390	начала все	1	1
391	с его	6	1
392	как если	1	1
393	на самом	11	1
394	жить и	1	1
395	не то	2	1
396	друг на	2	1
397	для других	3	1
398	нельзя говорить	1	1
399	к слову	2	1
400	а и	1	1
401	его душе	1	1
402	уже как	1	1
403	себе и	5	1
404	между словом	1	1
405	что они	6	1
406	некоторое время	1	1
407	он себя	1	1
408	перед нами	1	1
409	и получает	1	1
410	когда он	2	1
411	как другой	4	1
412	отношения человека	2	1
413	это определение	1	1
414	не кажется	2	1
415	ясно и	1	1
416	и хотя	1	1
417	еще на	1	1
418	та же	2	1
419	а во-вторых	1	1
420	сказать о	1	1
421	бы с	2	1
422	он в	4	1
423	все эти	4	1
424	так в	2	1
425	тоже не	1	1
426	свои мысли	1	1
427	его может	1	1
428	приводит к	1	1
429	с их	1	1
430	хотя мы	1	1
431	и кто	1	1
432	как он	3	1
433	его но	1	1
434	человек не	1	1
435	вследствие этого	2	1
436	этот процесс	1	1
437	на его	4	1
438	бы сказать	1	1
439	высшей степени	3	1
440	не как	3	1
441	из виду	1	1
442	дикие и	1	1
443	глубины души	1	1
444	на этом	4	1
445	только языком	1	1
446	другу как	1	1
447	без исключения	3	1
448	в нее	1	1
449	которое как	1	1
450	одно и	1	1
451	так потому	1	1
452	или слово	1	1
453	же не	2	1
454	сознание и	1	1
455	таков действительно	1	1
456	зрения на	1	1
457	лишь в	5	1
458	его в	4	1
459	больше в	1	1
460	входит в	2	1
461	того или	2	1
462	было в	2	1
463	чтобы дать	1	1
464	может стать	1	1
465	и мы	1	1
466	которым он	6	1
467	только одно	1	1
468	бы иначе	1	1
469	он на	1	1
470	этого слова	7	1
471	рядом с	4	1
472	все равно	4	1
473	далеко не	3	1
474	человеке то	1	1
475	на друга	2	1
476	его все	1	1
477	со своими	1	1
478	из груди	1	1
479	остается в	2	1
480	себе все	1	1
481	их на	1	1
482	же есть	1	1
483	любви и	1	1
484	освободился от	1	1
485	его нельзя	2	1
486	во время	2	1
487	другим и	3	1
488	что такое	2	1
489	в отношении	9	1
490	в такой	3	1
491	в письме	1	1
492	в котором	3	1
493	они уже	1	1
494	в которых	2	1
495	что я	15	1
496	признать что	2	1
497	должны были	1	1
498	и эти	1	1
499	есть еще	1	1
500	их в	3	1
501	что этот	1	1
502	возвращается к	1	1
503	как можно	3	1
504	даже в	5	1
505	народом в	1	1
506	всех их	1	1
507	слово должно	1	1
508	что с	3	1
509	этими двумя	2	1
510	построена на	1	1
511	которого он	3	1
512	от жизни	1	1
513	но только	2	1
514	все без	2	1
515	себе самом	5	1
516	для всего	1	1
517	ничего не	4	1
518	именно с	1	1
519	ли бы	1	1
520	и весь	1	1
521	человек как	1	1
522	по своей	1	1
523	но слово	1	1
524	это слово	5	1
525	и теперь	1	1
526	до того	1	1
527	доказать что	1	1
528	этом отношении	1	1
529	и делает	2	1
530	был бы	2	1
531	от их	1	1
532	в предшествующих	1	1
533	полную независимость	1	1
534	его внутренней	4	1
535	где начинается	1	1
536	лежит в	2	1
537	про себя	3	1
538	приведенных нами	1	1
539	бы кто	1	1
540	можно сравнить	1	1
541	и другим	1	1
542	а что	3	1
543	каким она	1	1
544	где он	3	1
545	им в	1	1
546	впрочем здесь	1	1
547	как не	1	1
548	здесь не	1	1
549	всего этого	2	1
550	в ее	3	1
551	не отдельными	1	1
552	и говорит	2	1
553	в произведении	1	1
554	всей своей	2	1
555	роль в	1	1
556	дано в	1	1
557	и прочее	1	1
558	с отношением	1	1
559	отказаться от	2	1
560	и совершенно	1	1
561	что у	6	1
562	можно было	1	1
563	на нее	2	1
564	те же	2	1
565	не с	2	1
566	может еще	1	1
567	этой мысли	1	1
568	еще в	3	1
569	сознания и	3	1
570	его мысли	1	1
571	что дело	1	1
572	понятно что	2	1
573	является в	1	1
574	нас к	1	1
575	и действий	1	1
576	другой не	1	1
577	смысле и	1	1
578	образом в	1	1
579	в построении	1	1
580	о нем	2	1
581	приближается к	1	1
582	же необходимо	1	1
583	мы могли	1	1
584	в другом	8	1
585	на вопрос	4	1
586	внимание на	1	1
587	оно лишено	1	1
588	это потому	1	1
589	после того	1	1
590	все его	2	1
591	зрения он	1	1
592	корни его	1	1
593	или как	2	1
594	к нему	14	1
595	с другими	4	1
596	переходит в	2	1
597	должно было	1	1
598	чтобы все	2	1
599	своих собственных	1	1
600	его мысль	4	1
601	или напротив	1	1
602	во всей	1	1
603	даже для	1	1
604	наконец в	3	1
605	и об	2	1
606	для самого	1	1
607	эти последние	2	1
608	развивается в	1	1
609	в формах	1	1
610	но так	3	1
611	на которой	1	1
612	мысль и	2	1
613	один из	2	1
614	д и	1	1
615	ее к	1	1
616	видели что	1	1
617	вне себя	2	1
618	с ними	6	1
619	что он	23	1
620	пришел к	1	1
621	но ни	2	1
622	другим но	1	1
623	поэтому и	1	1
624	такое же	1	1
625	всяком случае	5	1
626	между этими	1	1
627	и ее	2	1
628	на мир	1	1
629	с которыми	2	1
630	как средство	1	1
631	уже в	3	1
632	себя в	1	1
633	мы бы	1	1
634	в виде	4	1
635	ответ на	1	1
636	из них	5	1
637	говорит что	1	1
638	него нет	2	1
639	ни в	4	1
640	в прошлом	1	1
641	чтобы она	1	1
642	не для	2	1
643	человек так	1	1
644	и желание	1	1
645	власти над	1	1
646	как его	2	1
647	но что	1	1
648	у него	4	1
649	тех которые	1	1
650	случае не	1	1
651	нами еще	1	1
652	принять и	1	1
653	слово возможно	1	1
654	именно как	1	1
655	в свой	1	1
656	до сих	1	1
657	каждый человек	1	1
658	и суждения	1	1
659	и оставляет	1	1
660	еще и	1	1
661	себя и	8	1
662	слово но	1	1
663	предмет и	1	1
664	его из	1	1
665	выше и	1	1
666	ничем не	1	1
667	более того	2	1
668	человек в	2	1
669	ее на	1	1
670	и слово	8	1
671	я хочу	2	1
672	к лицу	1	1
673	в творчестве	3	1
674	время с	1	1
675	в одной	3	1
676	первые слова	1	1
677	приводит в	1	1
678	с внутренней	1	1
679	в данном	1	1
680	она есть	1	1
681	явления что	1	1
682	несколько таких	1	1
683	лицом к	1	1
684	всех других	1	1
685	смысле этого	2	1
686	себя то	2	1
687	в ответ	1	1
688	и там	1	1
689	о явлениях	1	1
690	каждую минуту	1	1
691	ко всему	1	1
692	по которому	2	1
693	в мир	1	1
694	да и	4	1
695	или другого	2	1
696	воли но	1	1
697	сих пор	1	1
698	все это	16	1
699	что касается	1	1
700	но для	3	1
701	ибо он	2	1
702	своей последующей	1	1
703	в эту	1	1
704	время не	2	1
705	на других	1	1
706	не должен	1	1
707	одному только	1	1
708	человека она	1	1
709	будто бы	2	1
710	давно уже	1	1
711	над собою	1	1
712	всех тех	2	1
713	слово в	2	1
714	между ними	1	1
715	не говоря	1	1
716	слова с	3	1
717	отношением к	4	1
718	того на	1	1
719	слова есть	1	1
720	идея в	1	1
721	в последнем	2	1
722	каждое лицо	2	1
723	остается неизменным	1	1
724	себе не	1	1
725	речи как	1	1
726	сущности в	1	1
727	это было	3	1
728	того времени	2	1
729	себя другой	1	1
730	я могу	1	1
