N	2gram	Bakhtin_Pr_1	Freidism
144	теперь мы	1	3
145	на себя	2	3
146	преобладание в	1	3
147	а только	1	3
148	него только	1	3
149	как в	6	3
150	и как	7	3
151	в себе	7	3
152	и вот	1	3
153	и по	1	3
154	что все	1	3
155	выражение и	1	3
156	зрения на	7	3
157	может стать	1	3
158	было бы	5	3
159	мы имеем	1	3
160	такой же	1	3
161	нисколько не	2	3
162	именно и	2	3
163	мысли и	5	3
164	войти в	2	3
165	случае не	1	3
166	тому что	3	3
167	самого начала	2	3
168	одна из	3	3
169	сознания это	1	3
170	на него	3	3
171	в сознании	2	3
172	к себе	2	3
173	не могут	6	3
174	бы он	2	3
175	она не	7	3
176	свою очередь	1	3
177	и этим	3	3
178	только то	3	3
179	приводит к	3	3
180	что может	2	3
181	если бы	9	3
182	и что	2	3
183	бы то	2	3
184	во втором	1	3
185	и она	1	3
186	себя в	1	3
187	у него	5	3
188	в них	3	3
189	со стороны	1	3
190	на этот	2	3
191	и оно	1	3
192	о себе	12	3
193	существенных моментах	1	3
194	слова и	1	3
195	и от	2	3
196	но это	4	3
197	своей последней	1	3
198	психики и	1	3
199	не знает	3	3
200	от всех	1	3
201	жизни и	2	3
202	человека является	1	3
203	ни на	1	3
204	ее в	1	3
205	в искусстве	1	3
206	отношения к	3	2
207	это и	5	2
208	тем же	1	2
209	в первом	1	2
210	и до	3	2
211	высшей степени	1	2
212	для своего	2	2
213	в первый	1	2
214	социальной группы	1	2
215	с мыслью	1	2
216	как не	8	2
217	не отличается	1	2
218	в ее	1	2
219	но как	3	2
220	ответ на	1	2
221	себе и	3	2
222	значение для	1	2
223	относится к	1	2
224	что как	1	2
225	в своем	8	2
226	сознания в	1	2
227	от этого	1	2
228	не приходится	1	2
229	что это	1	2
230	в нашем	1	2
231	выражение в	6	2
232	всей его	2	2
233	что она	6	2
234	есть та	1	2
235	их в	4	2
236	или вовсе	1	2
237	же остается	1	2
238	но все	5	2
239	в совершенно	1	2
240	сознание и	5	2
241	же касается	1	2
242	них не	1	2
243	это было	1	2
244	это не	9	2
245	на почве	3	2
246	отсюда и	2	2
247	по всему	1	2
248	и уже	2	2
249	на две	1	2
250	приходит в	1	2
251	выйти за	2	2
252	и становится	1	2
253	том что	7	2
254	но если	1	2
255	во второй	1	2
256	лежат в	1	2
257	в их	3	2
258	сих пор	2	2
259	теми же	1	2
260	в отношении	2	2
261	его целом	6	2
262	правда в	2	2
263	и притом	1	2
264	к этим	2	2
265	в процессе	4	2
266	сознания как	1	2
267	в нас	1	2
268	только не	1	2
269	объект на	1	2
270	этом отношении	3	2
271	является по	1	2
272	в области	1	2
273	в момент	1	2
274	все то	4	2
275	же что	5	2
276	отличается от	3	2
277	должны быть	1	2
278	что оно	2	2
279	они и	1	2
280	оно не	3	2
281	для себя	2	2
282	оно может	2	2
283	и самое	3	2
284	в виду	1	2
285	можно сделать	1	2
286	роль в	1	2
287	не исчерпывается	1	2
288	сознание не	1	2
289	о нем	9	2
290	в другом	1	2
291	до сих	2	2
292	не позволяет	2	2
293	что и	4	2
294	во всей	2	2
295	которые он	1	2
296	что бы	1	2
297	вся жизнь	1	2
298	мир в	3	2
299	быть и	1	2
300	на которой	1	2
301	мы видим	2	2
302	проникнуть в	1	2
303	в какой	1	2
304	даже если	1	2
305	и у	3	2
306	уже в	3	2
307	ни было	2	2
308	из них	1	2
309	его и	2	2
310	а потому	2	2
311	ввести его	1	2
312	потому и	1	2
313	точка зрения	12	2
314	в конце	6	2
315	заметить что	2	2
316	на счет	1	2
317	рядом с	14	2
318	и даже	2	2
319	в высшей	1	2
320	с другой	3	2
321	человека в	4	2
322	здесь в	1	2
323	а с	1	2
324	социальной жизни	2	2
325	до конца	8	2
326	ничем не	1	2
327	это прежде	1	2
328	более того	5	2
329	зависит от	1	2
330	а не	22	2
331	для сознания	1	2
332	художественной формы	1	2
333	что мы	1	2
334	так же	6	2
335	быть это	1	2
336	мы остановимся	2	2
337	со всею	2	2
338	для понимания	2	2
339	другого человека	4	2
340	внешнего мира	3	2
341	внешний мир	1	2
342	в основном	1	2
343	же самое	1	2
344	не существует	1	2
345	ибо не	2	2
346	конце концов	5	2
347	все они	1	2
348	из тех	2	2
349	к его	1	2
350	есть и	2	2
351	вполне понятно	1	2
352	и другие	1	2
353	в своих	3	2
354	к этому	1	2
355	как на	3	2
356	они не	4	2
357	этом совершенно	1	1
358	опоры для	2	1
359	эта новая	1	1
360	и т	4	1
361	не должны	1	1
362	одним из	6	1
363	же как	1	1
364	в движение	1	1
365	относится и	1	1
366	не видим	1	1
367	выражения в	1	1
368	органическое единство	1	1
369	нам кажется	2	1
370	далее и	1	1
371	черты своего	1	1
372	оценками и	1	1
373	кажется что	2	1
374	с таким	1	1
375	и должен	1	1
376	их и	1	1
377	а как	7	1
378	со всех	1	1
379	на тех	1	1
380	или наоборот	1	1
381	и другими	1	1
382	слагается из	1	1
383	нуждаются в	1	1
384	вопрос о	2	1
385	склонен объяснять	1	1
386	так именно	1	1
387	оно есть	1	1
388	жизни как	1	1
389	но даже	1	1
390	то это	1	1
391	конечно и	2	1
392	в целом	6	1
393	не способен	1	1
394	в каждой	1	1
395	и самого	4	1
396	оценок и	1	1
397	зрения все	2	1
398	но конечно	1	1
399	к которой	1	1
400	нем мы	1	1
401	в качестве	1	1
402	с собою	2	1
403	ведь мы	1	1
404	нет и	1	1
405	в свои	1	1
406	что они	1	1
407	в настоящем	2	1
408	из таких	1	1
409	к сожалению	1	1
410	которые не	1	1
411	во что	2	1
412	в истории	2	1
413	первый взгляд	1	1
414	независимо от	1	1
415	вот как	1	1
416	и нет	2	1
417	однако не	2	1
418	как уже	1	1
419	и каждое	1	1
420	его к	2	1
421	все логические	1	1
422	в противоположность	2	1
423	не утратили	1	1
424	за собой	1	1
425	но эта	4	1
426	убеждение что	1	1
427	лежит на	1	1
428	та же	1	1
429	бы и	4	1
430	так остро	1	1
431	образом и	1	1
432	он в	3	1
433	можно не	1	1
434	тут и	2	1
435	по преимуществу	2	1
436	в маленьком	1	1
437	имеем в	1	1
438	как он	1	1
439	свой материал	1	1
440	какую бы	2	1
441	а вовсе	1	1
442	и оценками	1	1
443	вообще не	1	1
444	идей и	1	1
445	что было	4	1
446	быть поняты	1	1
447	он ни	2	1
448	т д	1	1
449	порядка в	3	1
450	же это	1	1
451	и входит	2	1
452	мы полагаем	1	1
453	к каждому	1	1
454	идеологического творчества	2	1
455	изображает для	1	1
456	из него	1	1
457	его можно	1	1
458	находит себе	1	1
459	апеллирует к	1	1
460	в основу	1	1
461	не следует	1	1
462	каждый акт	1	1
463	из всех	1	1
464	он стремится	3	1
465	построения все	1	1
466	художественный образ	2	1
467	входит в	7	1
468	форм их	1	1
469	должны перейти	1	1
470	этом смысле	10	1
471	во многом	1	1
472	на свои	1	1
473	для них	1	1
474	части нашей	1	1
475	далеко не	3	1
476	он действительно	1	1
477	их взаимоотношения	1	1
478	со своими	2	1
479	не всегда	1	1
480	переходим к	1	1
481	он и	5	1
482	чем в	2	1
483	в один	2	1
484	не больше	1	1
485	на первый	1	1
486	в связь	1	1
487	этом случае	1	1
488	таким же	3	1
489	художественного творчества	3	1
490	сознания но	2	1
491	он должен	1	1
492	группы к	1	1
493	всего ту	1	1
494	почти не	1	1
495	и благодаря	2	1
496	что вся	1	1
497	как совокупность	1	1
498	себе а	1	1
499	жизни с	1	1
500	понятно что	1	1
501	нему и	2	1
502	те оценки	1	1
503	мы проследим	1	1
504	является только	1	1
505	этот опыт	1	1
506	совершенно новое	2	1
507	в одном	10	1
508	для данного	1	1
509	этой же	1	1
510	друг другу	2	1
511	по крайней	1	1
512	человеческое сознание	1	1
513	однако в	2	1
514	любовь к	1	1
515	заставляет его	2	1
516	так называемого	1	1
517	растворяет в	2	1
518	да ведь	2	1
519	и необходимость	1	1
520	раз и	4	1
521	его внутреннего	1	1
522	если и	1	1
523	между людьми	1	1
524	до известной	1	1
525	человека но	2	1
526	и функции	1	1
527	отметить что	1	1
528	в содержании	1	1
529	друг друга	3	1
530	это последнее	1	1
531	она ни	1	1
532	только из	1	1
533	материала в	1	1
534	образом в	1	1
535	не сделал	1	1
536	дело в	1	1
537	трагедии в	1	1
538	или как	5	1
539	они являются	1	1
540	того в	1	1
541	материале и	1	1
542	слове и	1	1
543	позволила бы	1	1
544	одною из	1	1
545	и со	2	1
546	точке зрения	3	1
547	и здесь	3	1
548	именно оно	1	1
549	представляется нам	2	1
550	книги мы	1	1
551	не давая	2	1
552	наконец к	1	1
553	нет ни	2	1
554	его с	1	1
555	сознания во	1	1
556	по сравнению	1	1
557	если же	3	1
558	плоскости в	1	1
559	о том	1	1
560	существует только	1	1
561	в работе	1	1
562	и это	5	1
563	он ищет	1	1
564	на события	1	1
565	пределах того	1	1
566	то она	1	1
567	объединения и	1	1
568	но при	1	1
569	и сами	1	1
570	ни одно	1	1
571	точками зрения	2	1
572	это за	1	1
573	ни стало	1	1
574	одного плана	1	1
575	то время	1	1
576	с идеологией	1	1
577	дано в	3	1
578	что такой	1	1
579	как с	1	1
580	до самого	1	1
581	в произведение	1	1
582	и когда	1	1
583	и оформленные	1	1
584	котором мы	1	1
585	и сам	2	1
586	мы только	1	1
587	художественное творчество	1	1
588	в мире	6	1
589	переход к	1	1
590	времени и	1	1
591	нельзя найти	1	1
592	в результате	4	1
593	и внутренняя	1	1
594	хоть сколько-нибудь	1	1
595	из одного	4	1
596	таковы по	1	1
597	только у	3	1
598	собою но	1	1
599	ничего не	5	1
600	к прошлому	1	1
601	находится в	2	1
602	все его	3	1
603	вот это	1	1
604	познания и	1	1
605	того он	1	1
606	и социальном	1	1
607	и та	1	1
608	говорит об	1	1
609	утверждает что	1	1
610	мысль не	3	1
611	откуда у	1	1
612	часто вопреки	1	1
613	и во	2	1
614	нет это	1	1
615	на ее	1	1
616	от них	2	1
617	какие мы	2	1
618	в форме	7	1
619	этом как	1	1
620	крайней мере	1	1
621	реальность в	1	1
622	тотчас же	1	1
623	на те	1	1
624	нем и	1	1
625	а его	2	1
626	все время	2	1
627	и следовательно	4	1
628	и всякое	1	1
629	к сознанию	2	1
630	или может	1	1
631	у которого	1	1
632	следовательно в	1	1
633	но вовсе	1	1
634	все зависит	1	1
635	к которому	1	1
636	же самыми	1	1
637	нашей книги	1	1
638	согласиться с	1	1
639	и быть	1	1
640	он еще	1	1
641	и так	1	1
642	поэтому и	4	1
643	который в	1	1
644	особенно резко	1	1
645	они могут	2	1
646	бы ни	1	1
647	с нею	1	1
648	говорить об	1	1
649	для других	2	1
650	эти черты	1	1
651	и идеологические	1	1
652	то и	2	1
653	за пределами	1	1
654	в последний	2	1
655	от других	1	1
656	и других	1	1
657	плана в	1	1
658	к содержанию	1	1
659	противоречия и	2	1
660	идеологическое творчество	2	1
661	одно из	2	1
662	не так	1	1
663	причинах и	1	1
664	может служить	1	1
665	бытия и	1	1
666	внешнее выражение	1	1
667	вводит в	2	1
668	принципиально не	1	1
669	как будто	3	1
670	тем что	4	1
671	него уже	1	1
672	а те	1	1
673	к той	1	1
674	перейти к	1	1
675	лишь для	1	1
676	и только	1	1
677	этого пути	1	1
678	и старается	2	1
679	в другой	3	1
680	даже не	1	1
681	точек зрения	3	1
682	и чем	1	1
683	именно в	5	1
684	строится в	1	1
685	мы его	2	1
686	личной жизни	2	1
687	всякого человека	1	1
688	правильно оценить	1	1
689	от обычного	1	1
690	себе то	1	1
691	здесь действительно	2	1
692	полагаем что	1	1
693	превращается в	4	1
694	вот в	1	1
695	а на	1	1
696	его смерти	1	1
697	на которых	1	1
698	не между	1	1
699	в свете	4	1
700	но благодаря	1	1
701	там где	10	1
702	можно допустить	1	1
703	жизнь в	1	1
704	что существенно	1	1
705	на слово	1	1
706	если это	1	1
707	разобраться в	2	1
708	является его	1	1
709	ведь только	2	1
710	для самого	2	1
711	себе самому	3	1
712	перейти в	1	1
713	из которых	2	1
714	к своему	1	1
715	он приводит	1	1
716	целом ряде	3	1
717	сравнению с	1	1
718	двух людей	1	1
719	такого рода	1	1
720	что всякое	1	1
721	совсем другой	1	1
722	что весь	1	1
723	типа как	1	1
724	и там	1	1
725	сравнить его	1	1
726	у самого	1	1
727	в первой	2	1
728	объективны и	1	1
729	к следующему	1	1
730	быть не	1	1
731	мира с	1	1
732	этого слова	1	1
733	в контексте	2	1
734	благодаря этому	2	1
735	другая точка	1	1
736	в смысле	2	1
737	остается в	1	1
738	под влиянием	1	1
739	мира в	5	1
740	в книге	1	1
741	известной степени	1	1
742	отмечает эту	1	1
743	другими моментами	1	1
744	и ярко	1	1
745	развитию ее	1	1
746	потому не	1	1
747	но на	1	1
748	этот принцип	3	1
749	ведь эти	1	1
750	направлены а	1	1
751	это первое	1	1
752	он по	1	1
753	которой можно	1	1
754	в индивидуальном	1	1
755	поэтому она	1	1
756	совершенно иной	1	1
757	ее и	1	1
758	но эти	2	1
759	души в	1	1
760	же степени	1	1
761	у них	1	1
762	находит свое	2	1
763	бы в	3	1
764	будто бы	1	1
765	а эта	1	1
766	динамика и	1	1
767	его формы	1	1
768	я в	1	1
769	же в	2	1
770	в том	8	1
771	все элементы	1	1
772	маленьком масштабе	1	1
773	отношении к	3	1
774	тона в	1	1
775	может и	1	1
776	о своем	3	1
777	весь мир	1	1
778	которая позволила	1	1
779	ему но	2	1
780	характерно понимание	1	1
781	мир но	1	1
782	жизни а	2	1
783	мы считаем	1	1
784	же мы	1	1
785	у толстого	2	1
786	на ней	1	1
787	на своем	1	1
788	исключительное значение	1	1
789	это та	1	1
790	самосознания и	1	1
791	ряде других	2	1
