N	2gram	Losev_Prob_4	Tvorches
254	так ли	1	2
255	перед нами	13	2
256	в одно	6	2
257	ли в	1	2
258	или в	5	2
259	который является	2	2
260	из себя	2	2
261	медный всадник	4	2
262	только что	2	2
263	не знает	1	2
264	сказать что	7	2
265	и зла	1	2
266	в глаза	1	2
267	точно так	3	2
268	гораздо более	1	2
269	значения этого	1	1
270	только он	1	1
271	как известно	1	1
272	нельзя жить	1	1
273	же как	1	1
274	на аршине	1	1
275	чтобы не	2	1
276	связана с	1	1
277	говорилось выше	1	1
278	и есть	4	1
279	не признает	1	1
280	нам кажется	2	1
281	очень много	2	1
282	и до	1	1
283	слабое сердце	1	1
284	разумом и	1	1
285	и этот	3	1
286	уже по	2	1
287	также и	13	1
288	которые вовсе	1	1
289	отличается и	1	1
290	мы имеем	6	1
291	стремление и	1	1
292	собой как	1	1
293	как единство	1	1
294	что если	1	1
295	и тут	1	1
296	единство и	1	1
297	он как	3	1
298	время как	2	1
299	говорить о	2	1
300	что иное	2	1
301	но даже	4	1
302	то это	3	1
303	что можно	1	1
304	разобраться в	2	1
305	жизни это	1	1
306	в медном	1	1
307	переплетается с	1	1
308	чем отличается	2	1
309	и самого	1	1
310	себе а	1	1
311	еще не	7	1
312	по этому	2	1
313	он был	3	1
314	между собой	2	1
315	иное как	2	1
316	нам представляется	2	1
317	столь же	2	1
318	может сделать	1	1
319	бы то	1	1
320	во всех	4	1
321	тем как	1	1
322	бы этот	1	1
323	на высоте	1	1
324	совсем не	1	1
325	они существуют	1	1
326	действия и	2	1
327	и всякий	1	1
328	к красоте	1	1
329	вообще как	1	1
330	от такого	1	1
331	из возможных	1	1
332	в истории	3	1
333	первый взгляд	1	1
334	с этим	4	1
335	князя мышкина	1	1
336	в художественном	4	1
337	это был	1	1
338	кроме того	4	1
339	и где	2	1
340	глава iv	1	1
341	в мысли	1	1
342	к этой	1	1
343	это тоже	1	1
344	и к	3	1
345	в действительности	1	1
346	человек совершает	1	1
347	он на	1	1
348	нет никакой	4	1
349	них он	1	1
350	для ее	2	1
351	в этот	1	1
352	от своей	1	1
353	или иную	1	1
354	за собой	2	1
355	для которого	1	1
356	со своей	2	1
357	бы и	3	1
358	что это	2	1
359	он в	1	1
360	все эти	16	1
361	жизни так	1	1
362	еще далеко	1	1
363	однако совершенно	1	1
364	поскольку в	1	1
365	учение о	3	1
366	в известном	2	1
367	это тот	1	1
368	им в	1	1
369	сливаются в	3	1
370	этого образа	1	1
371	говорят о	1	1
372	имеем в	3	1
373	тому же	2	1
374	и те	1	1
375	если он	2	1
376	и если	5	1
377	и двумя	1	1
378	больше всего	1	1
379	связанные с	1	1
380	из общего	1	1
381	произведений с	1	1
382	да и	5	1
383	т д	3	1
384	шекспира и	1	1
385	перестает быть	2	1
386	всех этих	6	1
387	в первую	1	1
388	не значит	1	1
389	идеи и	1	1
390	не к	2	1
391	зла и	1	1
392	и вот	1	1
393	а вместе	2	1
394	то ни	1	1
395	достоевским как	1	1
396	же касается	1	1
397	мировой литературе	1	1
398	на все	2	1
399	на этой	2	1
400	его в	2	1
401	это было	2	1
402	заключается в	2	1
403	бы нам	1	1
404	было бы	14	1
405	все другие	1	1
406	трудом и	1	1
407	герой повести	1	1
408	весь мир	2	1
409	от человеческого	1	1
410	же именно	1	1
411	ни в	17	1
412	для них	2	1
413	в них	5	1
414	о которых	2	1
415	все равно	3	1
416	их для	1	1
417	в моменты	1	1
418	с этой	1	1
419	с тем	4	1
420	эту тему	1	1
421	и уже	1	1
422	он и	1	1
423	до степени	1	1
424	жизни но	1	1
425	чем в	1	1
426	ее подлинный	1	1
427	без этой	1	1
428	хотя на	1	1
429	достоевского нет	1	1
430	поэтому здесь	1	1
431	на первый	1	1
432	можно только	2	1
433	в войне	1	1
434	и ее	4	1
435	на философию	1	1
436	человеком и	1	1
437	вторая часть	1	1
438	однако этот	2	1
439	миф о	1	1
440	с использованием	1	1
441	и уж	2	1
442	сам же	1	1
443	дается в	1	1
444	войне и	1	1
445	и останется	1	1
446	но эта	2	1
447	времен и	1	1
448	в прямом	1	1
449	и более	3	1
450	ставрогина в	1	1
451	том же	1	1
452	что этот	1	1
453	на всю	1	1
454	единственный способ	1	1
455	аршине пространства	1	1
456	которого уже	1	1
457	по себе	11	1
458	тому что	1	1
459	лизы в	1	1
460	этой области	1	1
461	в атмосфере	1	1
462	в отношении	4	1
463	и платон	1	1
464	вплоть до	3	1
465	что эта	1	1
466	и другое	3	1
467	что ему	1	1
468	в смысле	5	1
469	не имеет	4	1
470	ее с	1	1
471	к этим	1	1
472	мы все	3	1
473	в уме	1	1
474	человека по	1	1
475	он с	2	1
476	это мы	1	1
477	этот тип	1	1
478	никакой разницы	1	1
479	казалось бы	3	1
480	не вполне	2	1
481	жизни не	1	1
482	действительности но	1	1
483	в самой	4	1
484	на себя	1	1
485	учения о	2	1
486	и мире	1	1
487	чем оно	2	1
488	на некоторые	1	1
489	для осуществления	1	1
490	до того	2	1
491	существуют в	2	1
492	картины и	1	1
493	исторического процесса	1	1
494	и искусства	1	1
495	входят в	1	1
496	только с	1	1
497	и делает	1	1
498	все с	1	1
499	достоевского есть	1	1
500	в области	3	1
501	человеком а	1	1
502	космоса в	1	1
503	всю ночь	1	1
504	у нас	14	1
505	уже о	1	1
506	есть какая-нибудь	1	1
507	и достижение	1	1
508	не могут	1	1
509	мало чем	1	1
510	но все	3	1
511	в других	2	1
512	сама жизнь	1	1
513	что оно	1	1
514	как сон	1	1
515	бы он	1	1
516	указывает на	4	1
517	мысли о	1	1
518	не есть	12	1
519	анализа в	1	1
520	если же	1	1
521	и это	2	1
522	и о	5	1
523	в конце	2	1
524	но по	2	1
525	стихах и	1	1
526	философские символы	1	1
527	свою очередь	1	1
528	внимание на	1	1
529	меня в	2	1
530	отношения и	1	1
531	братьев карамазовых	1	1
532	всего этого	1	1
533	обрисован с	1	1
534	в ее	5	1
535	к нам	1	1
536	другой стороны	6	1
537	человеческой истории	1	1
538	только не	4	1
539	и говорит	2	1
540	только то	1	1
541	говорили что	1	1
542	если они	1	1
543	их нужно	1	1
544	что может	1	1
545	в образе	1	1
546	это вовсе	1	1
547	особенно в	1	1
548	не предмет	2	1
549	здесь подчеркивает	1	1
550	жизнь и	4	1
551	в эпоху	1	1
552	трактуется как	3	1
553	нас и	1	1
554	против этого	1	1
555	в таком	6	1
556	каждый раз	5	1
557	и здесь	1	1
558	никак не	4	1
559	и что	2	1
560	достоевского все	1	1
561	все его	1	1
562	раскольникова и	1	1
563	кажется что	2	1
564	нас в	1	1
565	сторон жизни	1	1
566	в которую	1	1
567	к нему	3	1
568	мира сего	1	1
569	том или	3	1
570	уже чисто	2	1
571	была бы	2	1
572	эти два	1	1
573	нуждается в	1	1
574	человека из	1	1
575	глава v	1	1
576	вообще и	1	1
577	резко отличается	1	1
578	реально и	1	1
579	нем и	1	1
580	все время	2	1
581	его образность	1	1
582	разложения в	4	1
583	и самые	1	1
584	бросается в	1	1
585	известном смысле	1	1
586	он верит	1	1
587	исследования на	1	1
588	со второй	1	1
589	как он	1	1
590	с ними	2	1
591	цивилизации в	1	1
592	поведении героев	1	1
593	в разные	1	1
594	даже если	3	1
595	жестокой и	1	1
596	с одной	1	1
597	вот что	1	1
598	вся эта	2	1
599	в эти	1	1
600	человека к	1	1
601	себя в	2	1
602	от одной	1	1
603	для всех	3	1
604	если мы	5	1
605	то и	5	1
606	по законам	1	1
607	не все	1	1
608	а это	3	1
609	же у	1	1
610	ту или	1	1
611	выражена в	1	1
612	к мысли	1	1
613	ведь это	1	1
614	он весь	1	1
615	в одном	4	1
616	сами по	2	1
617	далек от	1	1
618	но что	1	1
619	с какой-нибудь	1	1
620	жизни на	1	1
621	заметить что	1	1
622	тем что	3	1
623	от типа	1	1
624	само собой	3	1
625	даже и	13	1
626	целует землю	1	1
627	существование всех	1	1
628	самым главным	1	1
629	не было	3	1
630	же деле	2	1
631	и слышит	1	1
632	и стремление	3	1
633	без всякой	2	1
634	развития в	1	1
635	с другим	1	1
636	до сих	1	1
637	прошлого настоящего	1	1
638	однако это	2	1
639	эдгара по	1	1
640	ряд с	2	1
641	с той	1	1
642	для этого	2	1
643	представляет собою	1	1
644	на чем	1	1
645	мира это	1	1
646	большого города	1	1
647	превращается в	1	1
648	самом же	2	1
649	тот самый	1	1
650	одной стороны	1	1
651	связи с	3	1
652	а наоборот	2	1
653	и самый	1	1
654	в картине	1	1
655	не верит	1	1
656	не на	1	1
657	тут-то и	1	1
658	о чем	1	1
659	когда же	1	1
660	современная наука	1	1
661	отсутствие в	1	1
662	и мышление	1	1
663	бы ее	1	1
664	как некий	1	1
665	как это	3	1
666	социальных контрастов	1	1
667	по своему	6	1
668	в изображении	1	1
669	или другом	1	1
670	это произведение	3	1
671	а если	3	1
672	есть только	2	1
673	это есть	3	1
674	во все	2	1
675	что же	1	1
676	находятся в	2	1
677	самого себя	1	1
678	русский перевод	1	1
679	это значит	10	1
680	л толстой	2	1
681	слова и	1	1
682	художественное произведение	1	1
683	как был	1	1
684	сих пор	1	1
685	только для	3	1
686	отличается от	4	1
687	между прочим	3	1
688	же самое	6	1
689	и тогда	2	1
690	как раз	4	1
691	пока еще	1	1
692	и общественной	1	1
693	и сам	1	1
694	в мировой	1	1
695	и времени	1	1
696	и часто	1	1
697	уже на	1	1
698	в самые	1	1
699	в связи	3	1
700	но на	1	1
701	настоящего и	1	1
702	и личной	1	1
703	и научная	1	1
704	он по	1	1
705	начала и	1	1
706	в настоящее	1	1
707	князь андрей	1	1
708	человек и	1	1
709	во время	1	1
710	и выйти	1	1
711	путем изменения	1	1
712	себе что	1	1
713	тем более	4	1
714	конце концов	1	1
715	мы должны	3	1
716	тоже есть	7	1
717	все они	3	1
718	стихотворения и	1	1
719	ни было	2	1
720	же в	4	1
721	хотя в	1	1
722	в искусстве	1	1
723	отношении к	1	1
724	тезис о	1	1
725	и вдруг	2	1
726	в целях	5	1
727	сила в	1	1
728	это все	2	1
729	наконец не	1	1
730	в моем	1	1
731	всего мира	1	1
732	медном всаднике	1	1
733	равно как	1	1
734	их с	1	1
735	к его	3	1
736	но этот	2	1
737	жизни а	1	1
738	другой человеческой	1	1
739	не что	2	1
740	ко всему	1	1
741	т е	1	1
742	бы его	1	1
743	и жизнь	2	1
744	переходим в	1	1
745	ставрогина и	1	1
746	первую очередь	1	1
747	в какой	4	1
748	а может	2	1
749	он мыслит	1	1
750	к людям	1	1
751	во сне	1	1
752	как результат	1	1
