N	2gram	Bakhtin_Pr_4	Psycholo
267	нам кажется	5	2
268	стороны мы	1	2
269	все эти	4	2
270	в нашем	1	2
271	к самому	2	2
272	вопроса о	1	2
273	еще один	1	2
274	как он	3	2
275	есть одна	1	2
276	образом и	3	2
277	и вот	1	2
278	даже прямо	1	2
279	и следовательно	2	2
280	но все	2	2
281	в каждом	6	2
282	а затем	1	2
283	же не	1	2
284	и с	7	2
285	он является	1	2
286	о которых	2	2
287	все равно	2	2
288	или наоборот	1	2
289	чем в	1	2
290	должно быть	4	2
291	своего апогея	1	2
292	бы на	1	2
293	и при	3	2
294	в письме	1	2
295	в котором	5	2
296	с точки	9	2
297	в отличие	3	2
298	в которых	2	2
299	сами по	2	2
300	в словах	4	2
301	и под	1	2
302	в отношении	3	2
303	бы сразу	1	2
304	деле это	1	2
305	в то	5	2
306	что ему	1	2
307	дело в	3	2
308	того как	2	2
309	что их	1	2
310	к этим	1	2
311	достигает своего	1	2
312	во всякой	1	2
313	и так	2	2
314	преимущественно в	1	2
315	во всем	4	2
316	замечательно что	1	2
317	говоря что	1	2
318	отличается от	3	2
319	если же	5	2
320	которого мы	1	2
321	в себя	4	2
322	приводит к	4	2
323	на том	2	2
324	не с	1	2
325	еще в	1	2
326	является в	1	2
327	и даже	3	2
328	ничего не	2	2
329	или иной	2	2
330	и герой	1	2
331	или на	1	2
332	очень хорошо	1	2
333	можно сказать	4	2
334	но во	1	2
335	от одного	2	2
336	в форме	1	2
337	она еще	1	2
338	слов и	3	2
339	этом смысле	2	2
340	быть и	1	2
341	в большей	2	2
342	это же	1	2
343	связи с	1	2
344	его с	1	2
345	речь в	2	2
346	не дает	2	2
347	мы знаем	1	2
348	мы находим	5	2
349	в одном	11	2
350	героя а	1	2
351	даже и	1	2
352	этой реакции	1	2
353	себя и	3	2
354	доведено до	1	2
355	другому и	1	2
356	и эта	1	2
357	до конца	4	2
358	и самый	1	2
359	в рассказе	2	2
360	с помощью	3	2
361	именно поэтому	1	2
362	он изображает	1	2
363	по существу	3	2
364	этом случае	1	2
365	все это	6	2
366	форма является	1	2
367	которых он	1	2
368	той или	2	2
369	конце концов	1	2
370	в романе	6	2
371	между ними	10	2
372	не знает	4	2
373	в трагическом	1	2
374	себе не	1	2
375	смысле слова	2	1
376	к полному	1	1
377	одним из	3	1
378	например в	4	1
379	в сфере	1	1
380	этого романа	2	1
381	характер героя	1	1
382	в такой	1	1
383	комическое и	1	1
384	и ясна	1	1
385	он может	1	1
386	силы и	1	1
387	мы обнаружим	1	1
388	выражено в	1	1
389	здесь и	3	1
390	только эти	1	1
391	героев более	1	1
392	игру на	1	1
393	из его	1	1
394	уже указывали	1	1
395	делают его	1	1
396	и могут	1	1
397	из всех	1	1
398	моя я	1	1
399	в повестях	1	1
400	при анализе	1	1
401	положения в	2	1
402	из своих	2	1
403	героя но	2	1
404	мы и	3	1
405	конечно и	3	1
406	для наших	3	1
407	другая линия	1	1
408	начала в	1	1
409	себе что	2	1
410	с большим	1	1
411	и говорить	2	1
412	совершается преимущественно	1	1
413	это возможно	1	1
414	та жизнь	1	1
415	возможности и	1	1
416	в сюжете	1	1
417	то мы	1	1
418	как если	2	1
419	могло быть	1	1
420	мы будем	2	1
421	но как	1	1
422	а только	1	1
423	точка зрения	1	1
424	связано с	1	1
425	которую она	1	1
426	если в	2	1
427	эта особенность	1	1
428	вступают в	1	1
429	отношение к	3	1
430	лица с	1	1
431	при первом	1	1
432	форме и	1	1
433	наших целей	2	1
434	один и	1	1
435	к сожалению	1	1
436	мы дадим	1	1
437	как изображение	1	1
438	себя за	1	1
439	мы этим	1	1
440	в художественном	2	1
441	и нет	4	1
442	первых двух	1	1
443	как нам	2	1
444	и различные	2	1
445	еще и	4	1
446	переживания и	1	1
447	приводят к	1	1
448	хотя и	6	1
449	выражены в	1	1
450	героиня романа	1	1
451	более или	3	1
452	существа и	1	1
453	от этого	2	1
454	о самом	1	1
455	образов которые	1	1
456	тон и	3	1
457	себе как	2	1
458	та же	1	1
459	бы с	1	1
460	из той	1	1
461	что так	2	1
462	учение о	1	1
463	романа но	1	1
464	нами в	1	1
465	остановимся прежде	1	1
466	в целые	1	1
467	имеем в	3	1
468	тому же	1	1
469	во многих	1	1
470	в наших	1	1
471	слово это	1	1
472	так сказать	5	1
473	мы совершенно	1	1
474	иногда же	2	1
475	с мертвым	1	1
476	сказать в	1	1
477	время и	2	1
478	но именно	3	1
479	наконец он	1	1
480	собственном смысле	1	1
481	и вообще	1	1
482	первой части	1	1
483	не являются	1	1
484	не к	3	1
485	характер в	1	1
486	образа и	1	1
487	с собой	3	1
488	не бывает	1	1
489	реакции на	3	1
490	они требуют	1	1
491	от нее	1	1
492	в одну	1	1
493	дальше мы	1	1
494	они должны	3	1
495	сознание и	1	1
496	на этой	1	1
497	еще хуже	1	1
498	всякое литературное	1	1
499	он есть	2	1
500	литературном произведении	1	1
501	уж не	1	1
502	не соответствует	1	1
503	этого нового	1	1
504	в жизни	5	1
505	и смерти	1	1
506	бы совершенно	1	1
507	этого слова	2	1
508	оказываются здесь	1	1
509	ни одной	1	1
510	далеко не	3	1
511	жизни но	1	1
512	собою и	1	1
513	его слова	3	1
514	в один	1	1
515	имея никакого	1	1
516	которое они	1	1
517	или менее	3	1
518	которую он	2	1
519	повести но	1	1
520	в противоположных	1	1
521	что такое	2	1
522	благодаря этому	1	1
523	мы замечаем	1	1
524	именно и	1	1
525	что вся	1	1
526	решения его	1	1
527	все и	1	1
528	от себя	1	1
529	не учитывает	1	1
530	мы теперь	1	1
531	не менее	2	1
532	принимают в	1	1
533	одном из	2	1
534	в корне	2	1
535	бы конечно	1	1
536	но эта	1	1
537	точку зрения	1	1
538	которые в	2	1
539	развивается с	1	1
540	их в	3	1
541	уже сказали	2	1
542	даже в	1	1
543	заставляет его	1	1
544	в степени	1	1
545	и очень	1	1
546	этих трех	2	1
547	к некоторым	1	1
548	при всех	1	1
549	вплоть до	1	1
550	но они	1	1
551	стремление к	1	1
552	отчетливо и	1	1
553	она не	3	1
554	почти никогда	1	1
555	до крайности	1	1
556	тогда когда	1	1
557	на него	3	1
558	у пушкина	2	1
559	в процессе	4	1
560	и два	1	1
561	которые оно	1	1
562	когда они	1	1
563	героев и	1	1
564	и отдельных	1	1
565	в самых	1	1
566	лицо на	1	1
567	в структуре	5	1
568	не могло	2	1
569	того и	2	1
570	человека вот	1	1
571	действительности но	1	1
572	нее нет	1	1
573	всего на	1	1
574	это сделать	1	1
575	явление в	2	1
576	пути и	2	1
577	к ней	2	1
578	скупого рыцаря	1	1
579	и является	2	1
580	вместо того	1	1
581	именно его	1	1
582	мы бы	1	1
583	что речь	1	1
584	только с	1	1
585	каждый раз	1	1
586	совершенно необходимо	1	1
587	в области	1	1
588	если только	2	1
589	есть к	1	1
590	к себе	6	1
591	и другой	1	1
592	лежит в	1	1
593	в других	2	1
594	выразить так	2	1
595	должны быть	1	1
596	они друг	1	1
597	одну и	1	1
598	имеет еще	1	1
599	они даны	1	1
600	важно было	1	1
601	для его	1	1
602	его значение	1	1
603	он никогда	1	1
604	на это	1	1
605	мы слышим	4	1
606	не делает	1	1
607	с ее	3	1
608	мы убедимся	1	1
609	как не	1	1
610	в некоторых	1	1
611	как один	1	1
612	здесь не	4	1
613	без всякого	2	1
614	в собственном	1	1
615	нам очень	1	1
616	за пределами	1	1
617	указывали на	1	1
618	и этим	3	1
619	в произведении	2	1
620	действительно по	1	1
621	катарсис который	1	1
622	значение в	2	1
623	шекспира и	1	1
624	если они	1	1
625	поэтому мы	1	1
626	с первым	1	1
627	здесь нет	3	1
628	во многом	1	1
629	произведения не	1	1
630	в которые	2	1
631	это должно	1	1
632	в последней	1	1
633	двух образов	1	1
634	совершенно невозможно	1	1
635	и делают	1	1
636	автор не	2	1
637	о нем	6	1
638	часто и	1	1
639	всякое усиление	1	1
640	но автор	2	1
641	и т.д	3	1
642	но к	1	1
643	говорить не	1	1
644	этом последнем	1	1
645	которым пользуется	1	1
646	его жизни	1	1
647	к действительности	1	1
648	порок и	1	1
649	скажу что	1	1
650	после того	1	1
651	в значительной	1	1
652	других искусств	1	1
653	и во	3	1
654	обнаружим и	1	1
655	к нему	5	1
656	в драме	1	1
657	том или	2	1
658	между тем	2	1
659	переходит в	1	1
660	внешняя и	1	1
661	убедимся что	1	1
662	ее художественного	1	1
663	не обязательно	1	1
664	может стать	2	1
665	отдельного слова	1	1
666	условность в	1	1
667	его силы	1	1
668	привыкли видеть	1	1
669	и следует	1	1
670	в каких	1	1
671	но так	1	1
672	на которой	1	1
673	когда образы	1	1
674	не о	1	1
675	действие в	1	1
676	вступить в	2	1
677	он уж	1	1
678	однако в	1	1
679	в какой	1	1
680	пор не	2	1
681	в стороне	1	1
682	поэтому и	2	1
683	всех его	3	1
684	между этими	3	1
685	здесь с	2	1
686	времени как	1	1
687	с которыми	1	1
688	в эти	1	1
689	себя в	3	1
690	его жизнь	2	1
691	характер ее	1	1
692	мы очень	1	1
693	себе героя	1	1
694	уже не	4	1
695	отнести к	1	1
696	в поэзии	2	1
697	дать ответ	1	1
698	условность и	1	1
699	в сознании	1	1
700	кажется что	3	1
701	не принимает	2	1
702	него и	1	1
703	и показать	2	1
704	то этот	1	1
705	рассказывает о	1	1
706	формальная структура	1	1
707	его и	1	1
708	и их	3	1
709	и последняя	1	1
710	никто не	1	1
711	могло бы	2	1
712	слова в	13	1
713	другую сторону	2	1
714	нами как	1	1
715	у нее	1	1
716	тем как	2	1
717	в последние	1	1
718	нет и	2	1
719	именно как	2	1
720	нам уже	3	1
721	и т.п	14	1
722	здесь два	1	1
723	и героиня	1	1
724	сюда же	1	1
725	совпадает с	1	1
726	и др	1	1
727	что не	1	1
728	что для	1	1
729	конечно совершенно	1	1
730	что им	1	1
731	превращается в	4	1
732	несколько иное	1	1
733	не было	2	1
734	их друг	1	1
735	есть лишь	1	1
736	его как	2	1
737	увидим в	1	1
738	отсюда возникает	1	1
739	план и	1	1
740	здесь этот	1	1
741	здесь имеет	1	1
742	речи и	5	1
743	в одно	2	1
744	и ему	1	1
745	в речи	3	1
746	между собою	1	1
747	где есть	1	1
748	все более	1	1
749	в аристотелевском	1	1
750	ни на	1	1
751	это имеет	1	1
752	которой конечно	1	1
753	мы говорим	1	1
754	знаем о	1	1
755	конечно не	8	1
756	искусства но	1	1
757	бы определить	1	1
758	в романах	5	1
759	на которое	1	1
760	и переживания	1	1
761	что же	3	1
762	и там	1	1
763	себе его	1	1
764	да и	4	1
765	в первой	2	1
766	как к	1	1
767	для понимания	2	1
768	в очень	1	1
769	то между	2	1
770	мы сказали	3	1
771	может служить	1	1
772	как некие	1	1
773	обычной жизни	3	1
774	что герои	1	1
775	о самой	1	1
776	но это	6	1
777	романах достоевского	7	1
778	но для	3	1
779	это последнее	1	1
780	вещь а	1	1
781	письме к	1	1
782	сознании и	2	1
783	здесь в	2	1
784	нами уже	2	1
785	себя с	1	1
786	всего в	1	1
787	что наш	1	1
788	любовь к	4	1
789	она берет	1	1
790	известной степени	1	1
791	и времени	2	1
792	не имея	1	1
793	совершается в	1	1
794	и другим	1	1
795	в пределе	1	1
796	может использовать	1	1
797	с двух	1	1
798	вот это	1	1
799	от всех	1	1
800	еще более	3	1
801	всей нашей	1	1
802	находим в	2	1
803	пушкина мы	1	1
804	все они	1	1
805	во время	1	1
806	я в	1	1
807	романа и	1	1
808	мы в	1	1
809	только сошлись	1	1
810	нет ничего	1	1
811	и прямо	2	1
812	они как	1	1
813	этой проблемы	1	1
814	они все	1	1
815	остается на	2	1
816	по одному	1	1
817	жизни а	1	1
818	которые сами	1	1
819	отношению к	5	1
820	предметного значения	1	1
821	этим явлениям	1	1
822	это ощущение	1	1
823	каждое слово	1	1
824	можно назвать	1	1
825	во всяком	2	1
826	все что	2	1
827	сходятся два	1	1
