N	2gram	Propp_Isto_7	Morfolog
379	не меняет	1	2
380	но для	2	2
381	их на	2	2
382	случаях когда	4	2
383	тем и	1	2
384	сразу же	1	2
385	следует брак	3	2
386	от него	3	2
387	этим она	2	2
388	но вот	2	2
389	не от	2	2
390	одной из	4	2
391	видно будет	1	2
392	в свое	1	2
393	поставить вопрос	1	2
394	но эти	1	2
395	испытание героя	1	2
396	задавание трудных	1	2
397	к этому	2	2
398	во сне	2	2
399	точно так	2	2
400	после чего	2	2
401	извести героя	2	1
402	совершенно одинаковые	1	1
403	они представляют	1	1
404	например в	3	1
405	имеет характер	2	1
406	мост к	1	1
407	и то	1	1
408	он показывает	6	1
409	утверждение что	1	1
410	он может	4	1
411	говорилось выше	1	1
412	собой смерть	1	1
413	и должны	1	1
414	говорит ты	1	1
415	сидит в	1	1
416	царевны но	1	1
417	свою жену	1	1
418	между двумя	1	1
419	поставлен вопрос	2	1
420	почти всегда	2	1
421	свое место	2	1
422	она все	1	1
423	в доме	1	1
424	приходит к	3	1
425	есть не	1	1
426	она в	3	1
427	очень далеко	1	1
428	элементы и	1	1
429	или наоборот	1	1
430	это совершенно	1	1
431	испытание едой	1	1
432	испытание силы	1	1
433	ответить на	1	1
434	подходит под	1	1
435	сила героя	1	1
436	приводят к	1	1
437	к жениху	9	1
438	конь и	1	1
439	но она	1	1
440	что это	6	1
441	что иное	1	1
442	не вполне	3	1
443	оно есть	1	1
444	при разных	1	1
445	ему в	1	1
446	не совсем	2	1
447	затем он	2	1
448	оказывается что	2	1
449	царстве это	1	1
450	собой в	1	1
451	случай характерен	1	1
452	которые он	1	1
453	он был	1	1
454	качестве примера	1	1
455	прячется в	1	1
456	жениться на	4	1
457	видим таким	1	1
458	тем как	1	1
459	или во	1	1
460	уже известную	2	1
461	наблюдение что	1	1
462	мы еще	1	1
463	имеем здесь	1	1
464	ему дается	1	1
465	провести семь	1	1
466	нет не	1	1
467	что совсем	1	1
468	и сл	1	1
469	же она	1	1
470	не входит	1	1
471	задача может	2	1
472	как такой	2	1
473	ответ на	6	1
474	тогда как	3	1
475	некоторые черты	2	1
476	отношение к	5	1
477	важны для	1	1
478	в главе	1	1
479	если сказка	1	1
480	которые не	2	1
481	во что	1	1
482	царевна не	2	1
483	имеют целью	2	1
484	его не	2	1
485	вот как	1	1
486	дает нам	1	1
487	решения задачи	1	1
488	на вдове	1	1
489	на лбу	2	1
490	совершенно другой	1	1
491	мысль о	1	1
492	но впоследствии	1	1
493	может получить	1	1
494	к иному	1	1
495	и наконец	3	1
496	лечь с	1	1
497	но эта	2	1
498	данный текст	1	1
499	царство и	2	1
500	имеет в	1	1
501	на войну	1	1
502	в этот	1	1
503	духа в	1	1
504	со своей	2	1
505	испытание огнем	1	1
506	в которой	2	1
507	к другому	1	1
508	из этих	3	1
509	не в	9	1
510	думать что	2	1
511	в этой	1	1
512	рассказ о	2	1
513	здесь вслед	1	1
514	случаях значение	1	1
515	отца на	1	1
516	в лоб	3	1
517	нами в	2	1
518	и тот	2	1
519	в плену	1	1
520	у какого-нибудь	1	1
521	во многих	2	1
522	в колодец	1	1
523	на то	3	1
524	иногда все	1	1
525	его но	1	1
526	этим создается	1	1
527	иногда этот	1	1
528	вообще не	2	1
529	что она	5	1
530	обходит их	1	1
531	предметы из	1	1
532	царевна метит	1	1
533	был известен	1	1
534	за тридевять	5	1
535	всех этих	6	1
536	дочь милолику-царевну	1	1
537	сказке герой	1	1
538	просит у	1	1
539	он пользуется	1	1
540	прочим и	2	1
541	и вот	1	1
542	в мифах	3	1
543	быть рассмотрены	1	1
544	на свое	2	1
545	характер испытания	1	1
546	не исчерпывают	1	1
547	при ближайшем	1	1
548	быть поставлен	2	1
549	несколько ниже	1	1
550	здесь для	1	1
551	будит его	1	1
552	укажем что	1	1
553	в окно	1	1
554	они играют	1	1
555	сказка дает	2	1
556	по его	2	1
557	в каждом	1	1
558	здесь мы	5	1
559	однако все	1	1
560	то ни	1	1
561	связанные с	2	1
562	и может	1	1
563	они должны	2	1
564	в совершенно	1	1
565	или ее	1	1
566	форма есть	1	1
567	члены семьи	1	1
568	к другу	1	1
569	них не	1	1
570	на все	1	1
571	к заключению	1	1
572	тридевять земель	5	1
573	очень важны	1	1
574	первый случай	1	1
575	садится на	1	1
576	от одного	1	1
577	задача в	1	1
578	мы постараемся	1	1
579	и тем	2	1
580	кажется что	3	1
581	она посылает	1	1
582	по всему	1	1
583	правильный путь	1	1
584	сказка о	2	1
585	лет в	1	1
586	о которых	1	1
587	превращаются в	1	1
588	объездить коня	1	1
589	друга что	1	1
590	и герой	3	1
591	сказки о	1	1
592	как видно	1	1
593	за спиной	1	1
594	живых то	1	1
595	это сходство	1	1
596	характерно что	2	1
597	случаях элемент	1	1
598	берет с	1	1
599	сказки это	1	1
600	может идти	2	1
601	он обращается	1	1
602	герой по	1	1
603	пытаются его	1	1
604	и становится	3	1
605	переносится в	1	1
606	в наши	1	1
607	том как	1	1
608	и их	1	1
609	то сказка	1	1
610	при изучении	1	1
611	силы или	1	1
612	этой связи	1	1
613	как все	1	1
614	именно и	1	1
615	это делает	1	1
616	в их	4	1
617	пока просто	1	1
618	этому же	1	1
619	указать что	2	1
620	он прячется	2	1
621	не столько	3	1
622	в первый	1	1
623	некоторые сказки	1	1
624	змей в	1	1
625	исторической действительности	1	1
626	из земли	1	1
627	что я	1	1
628	хотя такое	1	1
629	ее он	2	1
630	три задачи	2	1
631	где герой	3	1
632	важные для	1	1
633	которые в	1	1
634	такую же	1	1
635	при этом	4	1
636	но он	2	1
637	тех которые	1	1
638	силу и	1	1
639	волшебный помощник	3	1
640	можем наблюдать	1	1
641	все это	8	1
642	не должно	1	1
643	для нее	2	1
644	видит в	2	1
645	мы пока	2	1
646	укротить коня	3	1
647	тому что	2	1
648	она не	2	1
649	задачи и	3	1
650	то с	1	1
651	волшебных предметов	2	1
652	что мотив	1	1
653	некоторых случаях	1	1
654	они задаются	1	1
655	стоит в	2	1
656	иногда имеем	1	1
657	царской дочери	1	1
658	царевны или	1	1
659	это дает	1	1
660	царство аф	1	1
661	то чего	1	1
662	того как	3	1
663	во лбу	1	1
664	уже очень	1	1
665	в основе	2	1
666	как его	1	1
667	дело не	5	1
668	с некоторой	1	1
669	ночь дворец	1	1
670	ходом действия	1	1
671	вытекает из	2	1
672	в другое	2	1
673	и царевны	1	1
674	дворец и	3	1
675	случаев очень	1	1
676	на анализе	1	1
677	больше чем	1	1
678	на землю	1	1
679	с религией	1	1
680	можно усмотреть	1	1
681	может его	3	1
682	стрелой а	1	1
683	как на	1	1
684	сказок где	1	1
685	же он	1	1
686	что герой	12	1
687	этого сходства	1	1
688	яга и	1	1
689	сказке царевна	3	1
690	и делает	1	1
691	это один	1	1
692	случаях требуется	1	1
693	в золотом	2	1
694	одним из	1	1
695	оловянном царстве	1	1
696	он отвечает	1	1
697	тех сказок	1	1
698	мою дочь	1	1
699	его отец	2	1
700	в америке	1	1
701	если он	3	1
702	меня на	2	1
703	следует бегство	1	1
704	здесь царь	2	1
705	сказка часто	1	1
706	другой и	1	1
707	в сказках	4	1
708	должны быть	3	1
709	всего в	1	1
710	дух в	1	1
711	к тому	1	1
712	он узнает	2	1
713	золотыми яблоками	1	1
714	пытается извести	1	1
715	все еще	1	1
716	невеста и	2	1
717	дворца может	1	1
718	что при	2	1
719	только одну	1	1
720	где он	1	1
721	волшебный дар	1	1
722	улетает от	1	1
723	machina или	1	1
724	она соглашается	1	1
725	за невесту	1	1
726	как не	1	1
727	это будет	1	1
728	без всякого	2	1
729	же не	1	1
730	затем они	1	1
731	данном случае	3	1
732	похищена у	1	1
733	особый случай	1	1
734	а здесь	1	1
735	нами выше	2	1
736	куда он	1	1
737	него самого	1	1
738	и говорит	4	1
739	на той	1	1
740	вопрос что	1	1
741	на основании	1	1
742	собственно не	2	1
743	те случаи	1	1
744	персонаж а	1	1
745	те же	1	1
746	а этот	1	1
747	сказках где	2	1
748	здесь нет	3	1
749	мог бы	1	1
750	на обратном	1	1
751	вопрос но	1	1
752	домой и	2	1
753	задачей здесь	1	1
754	когда в	1	1
755	во второй	1	1
756	е мы	1	1
757	и с	1	1
758	семь лет	1	1
759	поцеловать царевну	1	1
760	подземное царство	1	1
761	коне поцелует	1	1
762	как указано	1	1
763	связанная с	1	1
764	царь или	2	1
765	находится в	1	1
766	земель в	4	1
767	на вопрос	4	1
768	видите ли	1	1
769	но мы	1	1
770	он пришел	1	1
771	и задача	1	1
772	бы то	1	1
773	герой является	1	1
774	случаев когда	1	1
775	там же	2	1
776	как они	1	1
777	в приведенных	2	1
778	или укротить	2	1
779	доходит до	2	1
780	проходит сквозь	1	1
781	за невестой	1	1
782	на составные	1	1
783	два типа	1	1
784	или велит	2	1
785	средствами и	1	1
786	задачу или	1	1
787	мы вновь	1	1
788	в его	1	1
789	случай который	1	1
790	во всей	1	1
791	в другой	3	1
792	ее отец	2	1
793	свое царство	1	1
794	несколько случаев	2	1
795	не мотивируются	1	1
796	разнообразны что	1	1
797	если это	2	1
798	к ней	2	1
799	они пришли	2	1
800	делает это	1	1
801	в него	1	1
802	в лице	1	1
803	через которое	1	1
804	после смерти	3	1
805	задачи представляют	1	1
806	в животное	1	1
807	но так	1	1
808	на которой	1	1
809	две формы	1	1
810	см гл	1	1
811	д и	1	1
812	дочерей и	1	1
813	оговорить что	1	1
814	в оловянном	1	1
815	горы и	1	1
816	еще тем	1	1
817	с ними	1	1
818	ли он	4	1
819	милолику-царевну с	1	1
820	и действительно	1	1
821	сына и	1	1
822	функции царевны	2	1
823	очень много	2	1
824	который в	1	1
825	самые разнообразные	1	1
826	всегда следует	1	1
827	это видно	2	1
828	сватовством можно	1	1
829	похожи друг	1	1
830	случаи когда	2	1
831	действительно не	1	1
832	играет роль	1	1
833	все они	1	1
834	семьи или	1	1
835	мы выделили	1	1
836	так сказка	1	1
837	также часто	1	1
838	которых говорилось	1	1
839	другие задачи	2	1
840	и у	2	1
841	сказки и	1	1
842	и которая	1	1
843	что не	2	1
844	от царя	5	1
845	эту функцию	1	1
846	не дает	1	1
847	дает ему	2	1
848	за ним	1	1
849	не так	2	1
850	начале сказки	1	1
851	волшебной силы	1	1
852	герой например	3	1
853	своего жениха	2	1
854	здесь перед	1	1
855	у него	10	1
856	между прочим	3	1
857	как при	1	1
858	он является	1	1
859	образом что	1	1
860	героя его	2	1
861	на царевне	1	1
862	он же	1	1
863	за героя	1	1
864	только на	2	1
865	приведенных случаях	1	1
866	и даже	3	1
867	со стороны	2	1
868	сказке сказать	1	1
869	до сих	2	1
870	может и	1	1
871	дочь в	1	1
872	змеем или	1	1
873	на ее	1	1
874	на дочери	3	1
875	царство с	1	1
876	которые можно	1	1
877	именно в	1	1
878	а именно	6	1
879	эти две	1	1
880	его место	1	1
881	в каких	2	1
882	просыпается в	1	1
883	такое же	2	1
884	последний случай	1	1
885	царь в	2	1
886	показывает что	8	1
887	возражений но	1	1
888	ее за	3	1
889	иногда это	2	1
890	что им	1	1
891	до этого	1	1
892	выводы можно	1	1
893	должен узнать	3	1
894	ей не	1	1
895	на этот	2	1
896	то получается	1	1
897	ничем не	2	1
898	вдруг появляется	1	1
899	может создать	1	1
900	о чем	1	1
901	на ковре-самолете	1	1
902	на колеснице	1	1
903	взгляд кажется	1	1
904	могут служить	1	1
905	здесь следует	1	1
906	посылает за	1	1
907	до места	1	1
908	все более	1	1
909	вступает в	3	1
910	но оно	2	1
911	является его	1	1
912	облика в	1	1
913	можно будет	1	1
914	и начала	1	1
915	в одной	2	1
916	же с	1	1
917	этот мотив	3	1
918	задач и	2	1
919	в брак	4	1
920	мы опять	1	1
921	нельзя кроме	1	1
922	по своему	1	1
923	узнается по	2	1
924	предположить что	3	1
925	в данном	4	1
926	что за	3	1
927	не дают	1	1
928	другой сказке	1	1
929	они все	1	1
930	и там	2	1
931	заключению что	1	1
932	а царевна	1	1
933	в отдельности	2	1
934	отношения к	1	1
935	как испытание	1	1
936	имеют отношение	2	1
937	это значит	2	1
938	свойства и	1	1
939	вышел на	2	1
940	как будто	1	1
941	случаи а	1	1
942	что же	1	1
943	с этой	6	1
944	мужа на	1	1
945	для тех	1	1
946	что отец	2	1
947	можно предположить	2	1
948	жены и	1	1
949	происходит с	1	1
950	действия одна	1	1
951	сих пор	3	1
952	него герой	1	1
953	другие качества	1	1
954	это испытание	2	1
955	своих сыновей	1	1
956	же самое	1	1
957	при состязании	1	1
958	к царю	1	1
959	уже достаточно	1	1
960	здесь прежде	1	1
961	д то	1	1
962	в полночь	1	1
963	ниже мы	1	1
964	такое требование	1	1
965	приметы царевны	1	1
966	становится понятным	1	1
967	дана задача	1	1
968	отвечает на	1	1
969	ложным героем	1	1
970	эта задача	5	1
971	его видит	1	1
972	не подходит	1	1
973	рассмотрим еще	1	1
974	и отношение	1	1
975	же случай	1	1
976	женится и	1	1
977	не представляет	1	1
978	обратном пути	1	1
979	то не	4	1
980	для нас	6	1
981	и все	6	1
982	дворец мост	1	1
983	задает девушке	1	1
984	или вообще	1	1
985	связь сказки	1	1
986	будет ниже	1	1
987	отрицательный результат	2	1
988	бы на	1	1
989	эти задачи	7	1
990	она его	3	1
991	здесь только	1	1
992	не будет	2	1
993	сведения о	1	1
994	первый раз	1	1
995	как похищение	1	1
996	его дочери	2	1
997	это требование	1	1
998	же относится	1	1
999	всех других	2	1
1000	герой испытывается	1	1
1001	случаях герой	3	1
1002	только о	2	1
1003	выходят за	1	1
1004	которые имеют	1	1
1005	материала они	1	1
1006	и посылает	1	1
1007	влияния на	1	1
1008	мы следовательно	1	1
1009	я за	1	1
1010	царь объявляет	1	1
1011	сказке она	2	1
1012	или духа	1	1
1013	часто встречается	1	1
1014	других случаев	1	1
1015	в таком	1	1
1016	небо и	2	1
1017	золотом и	1	1
