N	2gram	Bakhtin_Fr_7	Komedia
308	другом случае	1	1
309	роль в	2	1
310	чем его	1	1
311	наконец ряд	1	1
312	и те	3	1
313	ее как	1	1
314	как он	2	1
315	не обходится	1	1
316	не могла	1	1
317	века к	1	1
318	в античном	1	1
319	к миру	1	1
320	оно в	1	1
321	по существу	8	1
322	на службу	2	1
323	его от	1	1
324	ярко выраженный	1	1
325	конце xv	1	1
326	образов служит	1	1
327	затем по	1	1
328	заимствованные из	1	1
329	но все	4	1
330	человека в	2	1
331	значительной степени	2	1
332	и произведениях	1	1
333	что все	2	1
334	в совершенно	1	1
335	почти за	1	1
336	заботится о	1	1
337	об этом	1	1
338	в веселом	1	1
339	то есть	20	1
340	на этой	4	1
341	говорить не	1	1
342	война с	1	1
343	это было	2	1
344	не исключено	1	1
345	и отдельные	1	1
346	уже знаем	1	1
347	перед нами	2	1
348	начала и	2	1
349	после этого	1	1
350	в жизни	1	1
351	и находит	1	1
352	на конях	1	1
353	к которым	1	1
354	как об	1	1
355	с тем	1	1
356	и уже	1	1
357	которой он	2	1
358	с такой	1	1
359	как целое	1	1
360	слова и	1	1
361	себе все	2	1
362	в этих	2	1
363	не так	1	1
364	отрыве от	2	1
365	и одно	1	1
366	никаких оснований	1	1
367	нас не	2	1
368	а как	1	1
369	никто не	10	1
370	наших дней	1	1
371	он понимал	1	1
372	из которой	1	1
373	эпизоде с	5	1
374	его современников	1	1
375	он дает	4	1
376	в которых	2	1
377	стало быть	1	1
378	из области	1	1
379	которые в	1	1
380	однако не	1	1
381	доказывает что	1	1
382	том же	1	1
383	времени а	1	1
384	намека на	1	1
385	по себе	1	1
386	не была	1	1
387	захватывает и	3	1
388	при всех	1	1
389	об античной	1	1
390	но они	1	1
391	самого начала	1	1
392	к новым	1	1
393	и сама	2	1
394	своего героя	1	1
395	не по	1	1
396	отдельные его	1	1
397	если ему	1	1
398	следовательно и	2	1
399	человека во	1	1
400	связанное с	2	1
401	что только	1	1
402	первая часть	1	1
403	к концу	1	1
404	в дни	1	1
405	во всем	1	1
406	и после	1	1
407	так например	1	1
408	не находим	1	1
409	мы бы	1	1
410	каждый раз	1	1
411	что на	1	1
412	ему не	1	1
413	может показаться	1	1
414	от их	1	1
415	действует в	1	1
416	и для	5	1
417	по своим	1	1
418	к себе	1	1
419	не могут	1	1
420	те и	2	1
421	по плану	1	1
422	с полной	1	1
423	даже и	1	1
424	в каждом	1	1
425	было именно	1	1
426	и силами	1	1
427	и это	5	1
428	от друга	1	1
429	данном случае	1	1
430	особенно в	2	1
431	с самого	2	1
432	говорили что	1	1
433	во главе	1	1
434	в дальнейшем	1	1
435	оснований предполагать	1	1
436	и когда	1	1
437	по аналогии	1	1
438	можно было	3	1
439	построен в	1	1
440	у плутарха	1	1
441	иногда в	3	1
442	своему сыну	1	1
443	к первому	1	1
444	в изображении	2	1
445	по ее	1	1
446	мира и	4	1
447	жизнь и	2	1
448	в последней	4	1
449	с ним	2	1
450	в каждой	2	1
451	положительных или	1	1
452	о нем	3	1
453	до последних	1	1
454	и что	1	1
455	в глаза	1	1
456	утверждает что	1	1
457	центром вокруг	1	1
458	все его	3	1
459	с целью	1	1
460	в значительной	2	1
461	распространение в	1	1
462	это была	3	1
463	жизни он	1	1
464	три раза	2	1
465	в отрыве	2	1
466	образом все	1	1
467	как единственного	1	1
468	может и	1	1
469	ко всей	1	1
470	богатство и	1	1
471	ее содержание	1	1
472	наконец в	1	1
473	в лице	2	1
474	в литературе	2	1
475	того что	2	1
476	и новая	2	1
477	почти все	1	1
478	доходит до	1	1
479	в двух	1	1
480	дело с	1	1
481	явления в	1	1
482	его для	1	1
483	к их	1	1
484	спускается в	1	1
485	поэтому и	3	1
486	во времени	2	1
487	он действует	2	1
488	бы ни	1	1
489	за ней	1	1
490	образа жизни	1	1
491	до наших	1	1
492	себя в	1	1
493	так что	1	1
494	завершение в	1	1
495	отражение в	1	1
496	в большинстве	2	1
497	а напротив	1	1
498	как вы	1	1
499	которым в	1	1
500	себе в	1	1
501	о которой	1	1
502	заметить что	1	1
503	не говорит	1	1
504	на том	2	1
505	ее на	1	1
506	само собой	1	1
507	известных нам	1	1
508	друг от	1	1
509	в особенности	2	1
510	представление о	1	1
511	возможно что	1	1
512	границу между	1	1
513	герои и	1	1
514	первой группе	1	1
515	его себе	1	1
516	на этот	1	1
517	лица в	1	1
518	далеко не	2	1
519	и прежде	1	1
520	в ряде	3	1
521	человек может	2	1
522	и др	2	1
523	к человеку	2	1
524	в средней	2	1
525	превращается в	1	1
526	в храме	1	1
527	на весь	1	1
528	его как	2	1
529	по тем	1	1
530	самых важных	1	1
531	о чем	1	1
532	большинстве случаев	2	1
533	ближе к	1	1
534	для этой	3	1
535	нет никаких	1	1
536	не осталось	2	1
537	связь с	1	1
538	этот же	1	1
539	и она	1	1
540	и потому	3	1
541	отсюда и	2	1
542	их за	1	1
543	v веке	1	1
544	всем что	1	1
545	что именно	1	1
546	века были	1	1
547	что теперь	1	1
548	в самый	2	1
549	в данном	2	1
550	к жизни	4	1
551	бы центром	1	1
552	в той	3	1
553	применении к	1	1
554	в страну	1	1
555	создаваемый им	1	1
556	как бы	7	1
557	возникновения и	2	1
558	с тремя	1	1
559	других авторов	1	1
560	вокруг которого	2	1
561	бросается в	1	1
562	в это	3	1
563	с этой	1	1
564	в основном	1	1
565	с половиной	1	1
566	романа с	1	1
567	не знаем	2	1
568	которые были	2	1
569	эпохи возрождения	1	1
570	народа это	1	1
571	это уже	1	1
572	обращается к	1	1
573	от него	1	1
574	у них	2	1
575	на такой	1	1
576	места в	2	1
577	бы в	2	1
578	еще более	2	1
579	направлены на	1	1
580	находим в	1	1
581	именно поэтому	1	1
582	к ее	1	1
583	с ней	1	1
584	не знает	3	1
585	сказать что	1	1
586	себе на	1	1
587	к его	1	1
588	было показано	1	1
589	автора в	1	1
590	ко всему	1	1
591	именно к	1	1
592	формы его	1	1
593	ли он	1	1
594	в трех	1	1
595	в каком	1	1
596	жизни и	3	1
597	концов в	1	1
598	и другие	3	1
599	того времени	1	1
600	именно здесь	1	1
601	и эта	3	1
602	это в	3	1
603	в традиционный	1	1
604	как на	1	1
605	в таком	1	1
606	земли и	3	1
607	том числе	4	1
608	они не	1	1
