N	2gram	Voloshinov_1	Istorich
344	центр тяжести	1	1
345	это делает	2	1
346	надо искать	1	1
347	его мнению	1	1
348	этот страх	1	1
349	знаем что	2	1
350	нам в	1	1
351	друг другу	1	1
352	иным как	1	1
353	войти в	2	1
354	быть не	1	1
355	можно ли	1	1
356	на работу	1	1
357	она не	1	1
358	с теми	1	1
359	приступая к	1	1
360	и притом	3	1
361	можно указать	1	1
362	в самых	1	1
363	к другим	2	1
364	что иное	1	1
365	того чтобы	1	1
366	можно получить	1	1
367	всей его	1	1
368	вытекает из	1	1
369	если ему	1	1
370	это мы	1	1
371	не лучше	1	1
372	эта сторона	1	1
373	имеем дело	1	1
374	о ней	1	1
375	заметить что	1	1
376	ничто не	1	1
377	более позднее	1	1
378	в каком	2	1
379	в известных	1	1
380	у нас	1	1
381	известной степени	1	1
382	а во-вторых	1	1
383	основные черты	1	1
384	мы узнаем	1	1
385	одно только	1	1
386	что оно	2	1
387	от нее	1	1
388	бы он	1	1
389	по сравнению	3	1
390	день и	1	1
391	оно не	2	1
392	и это	6	1
393	и стали	1	1
394	в виду	1	1
395	как один	1	1
396	вспомним хотя	1	1
397	только то	2	1
398	в себя	1	1
399	говорили что	1	1
400	каков же	1	1
401	так было	1	1
402	как с	2	1
403	если они	1	1
404	материал должен	1	1
405	которая была	1	1
406	к тем	1	1
407	мы вправе	1	1
408	мы живем	1	1
409	сводится к	2	1
410	надо только	1	1
411	внимание на	1	1
412	и та	1	1
413	этой работе	1	1
414	путь к	2	1
415	ним и	1	1
416	не разработана	1	1
417	в другой	1	1
418	с силами	1	1
419	и об	1	1
420	и история	1	1
421	этом моменте	1	1
422	уберечься от	1	1
423	что конечно	1	1
424	истории его	1	1
425	живем в	1	1
426	и так	2	1
427	и три	1	1
428	и ее	4	1
429	и жизни	1	1
430	на своем	1	1
431	пользуется этой	1	1
432	же и	1	1
433	оказывается в	1	1
434	всем мире	1	1
435	утверждают что	1	1
436	не пытается	1	1
437	др но	1	1
438	только на	3	1
439	и они	1	1
440	всем его	1	1
441	быть объяснены	1	1
442	не будут	1	1
443	и со	1	1
444	в конце	1	1
445	с этими	1	1
446	мы можем	9	1
447	как его	1	1
448	у него	2	1
449	них мы	1	1
450	этом отношении	1	1
451	отец не	1	1
452	для того	1	1
453	науки в	1	1
454	момент в	2	1
455	этом пути	1	1
456	что для	1	1
457	материал в	1	1
458	быть только	1	1
459	на друга	2	1
460	нем и	1	1
461	мужчин и	1	1
462	но никогда	1	1
463	они-то и	2	1
464	продвинет нас	1	1
465	тому как	1	1
466	что эти	1	1
467	может иметь	2	1
468	нельзя брать	1	1
469	этой же	1	1
470	свободна от	1	1
471	вопрос можно	1	1
472	не удается	2	1
473	многих случаях	1	1
474	он будет	1	1
475	у самого	1	1
476	и всех	2	1
477	сейчас же	1	1
478	нет ничего	1	1
479	и оно	3	1
480	друг на	2	1
481	в один	4	1
482	в более	1	1
483	только одна	1	1
484	мы останавливаться	1	1
485	мышления в	1	1
486	при таком	1	1
487	да по	1	1
488	она может	1	1
489	это первое	1	1
490	всем этим	1	1
491	и другими	1	1
492	которая в	1	1
493	хотя и	1	1
494	же приходится	1	1
495	и все	4	1
496	это может	1	1
497	она же	1	1
498	правда по	1	1
499	хотя в	1	1
500	быть очень	1	1
501	останавливаться не	1	1
502	не чем	1	1
503	здесь только	1	1
504	несмотря на	1	1
505	ее только	1	1
506	же на	1	1
507	именно здесь	1	1
508	это касается	1	1
509	только как	3	1
510	совершенно не	8	1
511	не что	1	1
512	чем иным	1	1
513	себе но	1	1
514	а может	2	1
515	во всяком	3	1
