N	2gram	Bakhtin_fo_1	Problema
290	не как	2	2
291	образом и	1	2
292	которые в	1	2
293	друг другу	2	2
294	что этот	1	2
295	же мы	1	2
296	и очень	1	2
297	на один	2	2
298	в таких	1	2
299	она не	1	2
300	не имеет	4	2
301	что их	1	2
302	мы находим	2	2
303	во всякой	2	2
304	следовательно и	1	2
305	не о	2	2
306	и сама	1	2
307	xx века	1	2
308	не могут	3	2
309	могут быть	5	2
310	себе все	1	2
311	уже на	2	2
312	нет никакой	1	2
313	уже с	1	2
314	с собой	1	2
315	особенно в	1	2
316	здесь нет	3	2
317	смысле и	1	2
318	часто и	2	2
319	и внутреннее	3	2
320	все прочие	1	2
321	нас в	3	2
322	на одном	1	2
323	может иметь	1	2
324	в него	1	2
325	эти последние	1	2
326	поэтому для	1	2
327	мы видим	3	2
328	не имеющих	1	2
329	поэтому и	3	2
330	xix и	1	2
331	со всеми	3	2
332	в качестве	3	2
333	на этой	4	2
334	этого понятия	1	2
335	является не	1	2
336	от других	1	2
337	в ряд	1	2
338	одно из	3	2
339	для него	2	2
340	ведь это	1	2
341	не для	2	2
342	с этими	2	2
343	как его	1	2
344	само собой	2	2
345	момент в	2	2
346	быть для	1	2
347	говорим о	1	2
348	и нельзя	1	2
349	являются только	1	2
350	действующих лиц	1	2
351	но есть	1	2
352	это повторяем	1	2
353	которых мы	1	2
354	уже давно	1	2
355	вместе с	3	2
356	здесь является	1	2
357	по существу	12	2
358	все наше	1	2
359	в это	2	2
360	этом случае	1	2
361	между прочим	1	2
362	имел в	1	2
363	становится ясным	1	2
364	известной степени	1	2
365	тем и	1	2
366	в результате	6	2
367	но когда	1	2
368	здесь только	2	2
369	от всех	1	2
370	уже одно	1	2
371	ее в	2	2
372	гораздо более	1	2
373	их тоже	1	1
374	ту же	2	1
375	одним из	1	1
376	начинается с	1	1
377	все остальное	1	1
378	и подробно	1	1
379	другие моменты	2	1
380	которое мы	1	1
381	из самых	1	1
382	уже указывали	4	1
383	оно было	1	1
384	значение но	2	1
385	отношения к	3	1
386	или ее	1	1
387	которыми он	2	1
388	той же	2	1
389	из всех	1	1
390	и само	1	1
391	моменты его	1	1
392	которая указывает	1	1
393	на такие	1	1
394	имеется и	2	1
395	нам в	1	1
396	именно к	1	1
397	поэтому необходимо	1	1
398	который был	1	1
399	время как	5	1
400	я не	1	1
401	конечно и	4	1
402	и наказание	1	1
403	учение об	1	1
404	это время	7	1
405	их тождество	1	1
406	в брак	1	1
407	первый план	1	1
408	события в	1	1
409	но конечно	2	1
410	а следовательно	1	1
411	он может	1	1
412	друг на	2	1
413	явлений и	1	1
414	тут же	1	1
415	но путем	1	1
416	преступление и	1	1
417	и я	1	1
418	в течение	2	1
419	и поэтому	1	1
420	к истинному	1	1
421	образе его	1	1
422	данный момент	1	1
423	развития здесь	1	1
424	того не	2	1
425	в браке	2	1
426	и нет	2	1
427	все же	6	1
428	оно обязательно	1	1
429	вопросом о	1	1
430	его к	1	1
431	форм которые	1	1
432	к другим	1	1
433	тем же	1	1
434	самом начале	1	1
435	здесь и	2	1
436	от этого	2	1
437	сливается с	1	1
438	не приходится	1	1
439	не знает	3	1
440	бы и	1	1
441	ни один	1	1
442	себя к	1	1
443	бы не	1	1
444	выражение в	2	1
445	необходимо сделать	1	1
446	нами в	1	1
447	видим и	1	1
448	но его	1	1
449	тому же	2	1
450	и те	3	1
451	но на	4	1
452	всей его	2	1
453	оно здесь	1	1
454	а вовсе	1	1
455	в определенном	3	1
456	от греческого	2	1
457	связанные с	1	1
458	в какой-то	3	1
459	о которой	1	1
460	чтобы они	4	1
461	уже видели	1	1
462	же здесь	1	1
463	не к	2	1
464	новое и	2	1
465	его можно	1	1
466	будем говорить	1	1
467	встречаются в	1	1
468	одно и	3	1
469	человека в	17	1
470	в каждом	1	1
471	жизнь которая	1	1
472	связан с	1	1
473	факт что	1	1
474	в совершенно	1	1
475	них не	1	1
476	для своей	1	1
477	лишь в	6	1
478	и других	3	1
479	на протяжении	1	1
480	на почве	2	1
481	моменты в	1	1
482	ясным и	1	1
483	самих и	1	1
484	эти моменты	3	1
485	или другой	1	1
486	дается здесь	1	1
487	на свои	1	1
488	бы совершенно	2	1
489	нет в	2	1
490	жизни то	2	1
491	на друга	2	1
492	стать символом	1	1
493	этим и	1	1
494	его нам	1	1
495	истории этого	2	1
496	и некоторые	1	1
497	человека мы	2	1
498	и тогда	1	1
499	поэтому здесь	3	1
500	во время	1	1
501	эта черта	3	1
502	наших дней	1	1
503	место в	2	1
504	миф о	1	1
505	вопрос о	2	1
506	не путем	1	1
507	свое существование	1	1
508	и другого	1	1
509	является только	1	1
510	мир и	2	1
511	что было	3	1
512	случайности и	1	1
513	т п	8	1
514	природу и	1	1
515	уже сказали	2	1
516	том же	2	1
517	времени а	1	1
518	для нее	1	1
519	вместе со	1	1
520	не имеющего	1	1
521	почти все	1	1
522	вплоть до	1	1
523	его целом	2	1
524	иной раз	1	1
525	как о	1	1
526	дело не	1	1
527	тогда когда	2	1
528	уже становится	1	1
529	в процессе	4	1
530	в основе	5	1
531	образом в	1	1
532	та или	1	1
533	все действие	2	1
534	это с	1	1
535	анализа этих	1	1
536	правда в	1	1
537	одна из	2	1
538	это то	2	1
539	находятся в	1	1
540	те моменты	2	1
541	это именно	1	1
542	к ней	2	1
543	нам важно	1	1
544	другой тип	1	1
545	определенном месте	2	1
546	в помине	2	1
547	существуют в	1	1
548	этом отношении	3	1
549	то более	1	1
550	время уже	1	1
551	в момент	1	1
552	начиная с	1	1
553	конкретное и	1	1
554	это также	1	1
555	указать на	1	1
556	должны быть	1	1
557	содержанием и	1	1
558	этого и	1	1
559	его с	1	1
560	бы он	1	1
561	появлении на	1	1
562	того и	2	1
563	как человек	4	1
564	время он	1	1
565	где он	1	1
566	здесь еще	2	1
567	должен быть	1	1
568	правда не	2	1
569	элементы в	2	1
570	но по	2	1
571	с ее	6	1
572	и образ	3	1
573	на другой	2	1
574	самим собою	3	1
575	единый и	1	1
576	чтобы быть	1	1
577	то время	4	1
578	в пределах	5	1
579	не возникает	1	1
580	человека с	1	1
581	быть еще	1	1
582	если они	2	1
583	и сам	1	1
584	в условиях	7	1
585	здесь как	2	1
586	него всегда	1	1
587	с самим	5	1
588	глубоко и	1	1
589	не место	2	1
590	человека при	1	1
591	наше внимание	1	1
592	он был	1	1
593	которой можно	1	1
594	изучения и	1	1
595	он служит	1	1
596	сложна и	1	1
597	мира а	1	1
598	государственной власти	1	1
599	нас и	1	1
600	одно это	1	1
601	но такая	1	1
602	разных типов	1	1
603	ничто в	2	1
604	находится в	1	1
605	в другое	1	1
606	мы это	1	1
607	в другом	1	1
608	внимание на	1	1
609	его жизни	8	1
610	притом в	1	1
611	единства и	2	1
612	до известной	1	1
613	он его	1	1
614	является здесь	1	1
615	как нет	1	1
616	в математическом	1	1
617	которой мы	1	1
618	переходит в	1	1
619	во втором	2	1
620	не более	1	1
621	тотчас же	1	1
622	тот момент	1	1
623	в античной	1	1
624	причем раньше	1	1
625	в ту	1	1
626	тождество с	2	1
627	не зная	2	1
628	ни к	3	1
629	нового типа	2	1
630	и всего	1	1
631	по своей	1	1
632	в греческом	24	1
633	же все	1	1
634	этого ряда	3	1
635	всякого рода	2	1
636	речи о	1	1
637	этот вопрос	1	1
638	далек от	1	1
639	что даже	1	1
640	но такого	1	1
641	в стороне	2	1
642	находим в	1	1
643	обладает и	1	1
644	которая была	1	1
645	к изменению	1	1
646	бы один	1	1
647	до наших	2	1
648	себя в	1	1
649	оно стало	1	1
650	для всех	2	1
651	события и	1	1
652	обо всем	1	1
653	конечно не	4	1
654	раз в	4	1
655	ни одного	1	1
656	вернуться к	1	1
657	в начале	3	1
658	время этого	1	1
659	в данной	2	1
660	случае нечто	1	1
661	его и	2	1
662	он имеет	1	1
663	процесс и	1	1
664	мир в	2	1
665	и их	8	1
666	могло бы	1	1
667	с указанием	1	1
668	но всегда	1	1
669	богов и	1	1
670	при всей	1	1
671	вещей то	1	1
672	друг друга	3	1
673	из нее	2	1
674	есть некоторого	1	1
675	явлений в	1	1
676	смерти и	1	1
677	это будет	1	1
678	которые как	1	1
679	в свои	1	1
680	даже не	2	1
681	в данный	1	1
682	как такая	1	1
683	говорили все	1	1
684	на ее	1	1
685	литературу и	1	1
686	что человек	1	1
687	форме и	1	1
688	собой разумеется	2	1
689	было и	4	1
690	мы еще	3	1
691	времени в	7	1
692	на ней	1	1
693	и внешнее	1	1
694	к человеку	1	1
695	в некоторых	2	1
696	притом не	1	1
697	ей не	1	1
698	он только	2	1
699	хоть сколько-нибудь	1	1
700	и самый	1	1
701	и возможно	1	1
702	изображения в	1	1
703	с которым	1	1
704	человек в	3	1
705	была бы	2	1
706	он становится	2	1
707	своей структуре	1	1
708	существу и	1	1
709	романы достоевского	1	1
710	что из	1	1
711	но идея	1	1
712	мира в	3	1
713	ближе к	1	1
714	их самих	1	1
715	есть одно	1	1
716	дальнейшем оказывается	2	1
717	вступает в	2	1
718	как жизнь	1	1
719	смысл который	1	1
720	и литературе	3	1
721	свои права	1	1
722	литературы но	1	1
723	этого момента	2	1
724	из которых	1	1
725	к своему	2	1
726	и к	2	1
727	наряду с	5	1
728	мы остановимся	1	1
729	образ и	1	1
730	других областях	1	1
731	в человеческом	1	1
732	который он	1	1
733	здесь идет	1	1
734	мы сказали	1	1
735	в нужном	1	1
736	слова и	2	1
737	это изображение	1	1
738	в основном	5	1
739	представляет из	1	1
740	силу и	1	1
741	при построении	1	1
742	здесь прежде	1	1
743	с большой	2	1
744	при всем	1	1
745	от конкретных	1	1
746	но повторяем	2	1
747	для этой	1	1
748	и от	1	1
749	своей собственной	3	1
750	от него	1	1
751	из себя	1	1
752	и самое	1	1
753	поэтому все	2	1
754	но зато	1	1
755	все они	1	1
756	романа и	3	1
757	тот же	1	1
758	мы покажем	1	1
759	но оно	2	1
760	в романе	32	1
761	отражения и	1	1
762	не быть	1	1
763	природой и	1	1
764	имеет место	3	1
765	нет но	2	1
766	как люди	1	1
767	бы его	1	1
768	эти элементы	1	1
769	поставить вопрос	1	1
770	жизни и	8	1
771	но эти	1	1
772	к этой	1	1
773	и эта	2	1
774	к этому	3	1
