N	4gram	Tiupa_Narr_1	Analitik
278	яичко личинка куколка имаго	1	1
279	решающую фазу смертельного испытания	1	1
280	тэрнера следует обозначить как	1	1
281	перерождение символическое второе рождение	1	1
282	ухода в частности поиска	1	1
283	царских детях покидающих свою	1	1
284	устремленная от начала к	1	1
285	ритуально-символической смерти героя или	1	1
286	форме например утрата близкого	1	1
287	жизненной позицией предполагающей разрыв	1	1
288	что не отвечает представляется	1	1
289	происхождение сюжета в типологическом	1	1
290	древо выступало залогом воспроизводимости	1	1
291	акцентируется его новое жизненное	1	1
292	выступать в архаических формах	1	1
293	жизненное качество представленная последовательность	1	1
294	в частности поиска побега	1	1
295	по аналогии с мировым	1	1
296	о воцарении пришельца доказавшего	1	1
297	переход магической власти царя-жреца	1	1
298	недолжные пробы жизненного поведения	1	1
299	средствами линейного повествования размыкающего	1	1
300	партнерство предваряющие эффективное поведение	1	1
301	существа или зрелище чужой	1	1
302	повышающим уровень его жизненной	1	1
303	в отличие от элементов	1	1
304	символическое воскресение человека есть	1	1
305	необратимое превращение юноши в	1	1
306	современной передаче средствами линейного	1	1
307	рода существенно повышающим уровень	1	1
308	исключало необратимость свершающихся вокруг	1	1
309	мечтательностью вообще жизненной позицией	1	1
310	рассказывания в этом последнем	1	1
311	к норме и устройству	1	1
312	выявить некую общую четырехфазную	1	1
313	исследованная дж фрэзером при	1	1
314	в частности до поединка	1	1
315	второй в этом ряду	1	1
316	работе ю.м лотмана происхождение	1	1
317	хотя в современной передаче	1	1
318	символическое второе рождение сопровождается	1	1
319	сюжет бесконечно репродуцируемых испытаний	1	1
320	персонажа выделяющая его из	1	1
321	в частности возможно ложное	1	1
322	мужчину охотника воина жениха	1	1
323	мифологическое мышление человека как	1	1
324	установившейся в этнографии терминологией	1	1
325	складывается из четырех а	1	1
326	предполагающей разрыв или существенное	1	1
327	смерти героя или посещения	1	1
328	фазой обособления помимо внешнего	1	1
329	его из общей картины	1	1
330	только ранней традиционной но	1	1
331	той или иной форме	1	1
332	организующую роль по отношению	1	1
333	частности до поединка а	1	1
334	особенно в новейшее время	1	1
335	а не трех как	1	1
336	миропорядка символизируя сакральный центр	1	1
337	бы достаточно подробная характеристика	1	1
338	то что ни на	1	1
339	мира и круговорот жизни	1	1
340	представлена избранничеством или самозванством	1	1
341	том или ином отношении	1	1
342	бы именовать фазой обособления	1	1
343	событий архитектоническим вектором мифологического	1	1
344	не трех как иногда	1	1
345	и на заключительной стадии	1	1
346	она может выступать в	1	1
347	себя томлением разочарованием ожесточением	1	1
348	событие о котором рассказано	1	1
349	царской дочери эта широко	1	1
350	повреждения или до встречи	1	1
351	архаических формах ритуально-символической смерти	1	1
352	событии о перемене власти	1	1
353	инициация достигшего половой зрелости	1	1
354	и аномалий который окружал	1	1
355	ослабленных связей на фоне	1	1
356	мировое древо игравшее особую	1	1
357	в его событийной полноте	2	1
358	смертью в той или	1	1
359	и событие самого рассказывания	1	1
360	весной растительностью мировое древо	1	1
361	до поединка а может	1	1
362	в последние десятилетия с	1	1
363	существенно повышающим уровень его	1	1
364	символическое воскресение в новом	1	1
365	связей в конечном счете	1	1
366	со смертью в той	1	1
367	модель исследованная дж фрэзером	1	1
368	о том что случилось	1	1
369	их внутреннюю структуру и	1	1
370	превращение юноши в мужчину	1	1
371	быть представлена избранничеством или	1	1
372	власти царя-жреца не от	1	1
373	с этой точки зрения	1	1
374	даже в сказке обнаруживается	1	1
375	искушенности в литературе нового	1	1
376	детях покидающих свою родину	1	1
377	воскресающего бога однако символическая	1	1
378	этом последнем мы и	1	1
379	может редуцироваться до легкого	1	1
380	в литературе нового времени	1	1
381	предыстория или хотя бы	1	1
382	репродуцируемых испытаний наконец четвертая	1	1
383	мыслилась как необратимая в	1	1
384	всегда тогда как зерно	1	1
385	отвечает на какие-то вопросы	1	1
386	типологическом освещении было проведено	1	1
387	основные параметры соотносимое с	1	1
388	индивидуальностью а не безликой	1	1
389	модели умирающего и воскресающего	1	1
390	воспроизводимости нерушимого миропорядка символизируя	1	1
391	пришельца доказавшего свою силу	1	1
392	фрэзером при рассмотрении множества	1	1
393	и представляет собой не	1	1
394	человека к норме и	1	1
395	распространенная в мировом фольклоре	1	1
396	том что бывает всегда	1	1
397	органический процесс существенно повлиявший	1	1
398	не только ранней традиционной	1	1
399	вид сюжетных сами по	1	1
400	в себя томлением разочарованием	1	1
401	представляет собой не что	1	1
402	повествования размыкающего и выпрямляющего	1	1
403	в том числе и	4	1
404	ван геннепа и в	1	1
405	фаза возвращения символическое воскресение	1	1
406	системам определяя их внутреннюю	1	1
407	сказки как правило проходит	1	1
408	сопровождается возвращением героя к	1	1
409	родовых связей индивида фаза	1	1
410	связей индивида фаза символической	1	1
411	в новейшее время внутреннего	1	1
412	нерушимого миропорядка символизируя сакральный	1	1
413	своих прежних ранее расторгнутых	1	1
414	древо игравшее особую организующую	1	1
415	всего лишь одним из	1	1
416	внешнего собственно пространственного ухода	1	1
417	ю.м лотмана происхождение сюжета	1	1
418	ставшего мужем царской дочери	1	1
419	на какие-то вопросы то	1	1
420	накопленных предками фаза возвращения	1	1
421	от тестя к зятю	1	1
422	приобретают вид сюжетных сами	1	1
423	искушенность в смертельно опасном	1	1
424	однажды но о том	1	1
425	один и тот же	1	1
426	растительностью мировое древо выступало	1	1
427	статуса внешнего социального или	1	1
428	котором рассказано в произведении	1	1
429	рассмотрении множества преданий о	1	1
430	но в таком случае	1	1
431	возвращения символическое воскресение в	1	1
432	на заключительной стадии инициации	1	1
433	и все их основные	1	1
434	воскресение человека есть уже	1	1
435	поиска побега погони или	1	1
436	или самозванством а в	1	1
437	зрелище чужой смерти и	1	1
438	заостряться до смертельного риска	1	1
439	возможно ложное партнерство предваряющие	1	1
440	может быть представлена избранничеством	1	1
441	все их основные параметры	1	1
442	ложное партнерство предваряющие эффективное	1	1
443	говорит и как говорит	1	1
444	аномалий который окружал человека	1	1
445	символизируя сакральный центр мира	1	1
446	новейшее время внутреннего психологического	1	1
447	на мифологическое мышление человека	1	1
448	однако символическая смерть и	1	1
449	соотносимое с умирающей к	1	1
450	тогда как зерно сюжетного	1	1
451	их основные параметры соотносимое	1	1
452	до встречи со смертью	1	1
453	человека есть уже необратимое	1	1
454	зерно сюжетного повествования составила	1	1
455	в поединке с прежним	1	1
456	умирающей к зиме но	1	1
457	она может быть представлена	1	1
458	как единого художественного высказывания	1	1
459	или хотя бы достаточно	1	1
460	залогом воспроизводимости нерушимого миропорядка	1	1
461	однако и до сего	1	1
462	преданий о царских детях	1	1
463	решить предыстория или хотя	1	1
464	партнерства установление новых межсубъектных	1	1
465	до смертельного риска в	1	1
466	в классической работе ю.м	1	1
467	свою силу и искушенность	1	1
468	напоминает такой органический процесс	1	1
469	статус события мыслилась как	1	1
470	проходит стадию умудрения стадию	1	1
471	с умирающей к зиме	1	1
472	подробная характеристика персонажа выделяющая	1	1
473	в соответствии с установившейся	1	1
474	погони или напротив затворничества	1	1
475	действительным зерном сюжетного повествования	1	1
476	в литературе новейшего времени	1	1
477	или ослабленных связей на	1	1
478	расторгнутых или ослабленных связей	1	1
479	бесконечно репродуцируемых не о	1	1
480	жизни оно исключало необратимость	1	1
481	взрослой жизни накопленных предками	1	1
482	самозванством а в литературе	1	1
483	внешнего социального или особенно	1	1
484	в этом ряду выступает	1	1
485	частности возможно ложное партнерство	1	1
486	вступления в решающую фазу	1	1
487	повествования составила фиксация однократных	1	1
488	при рассмотрении множества преданий	1	1
489	испытания смертью она может	1	1
490	умирающего и воскресающего бога	1	1
491	прежних родовых связей индивида	1	1
492	уходом в себя томлением	1	1
493	испытаний наконец четвертая фаза	1	1
494	конкретным мифологическим системам определяя	1	1
495	времени также уходом в	1	1
496	легкого повреждения или до	1	1
497	какой это существо начинало	1	1
498	его новое жизненное качество	1	1
499	и до сего времени	1	1
500	освещении было проведено четкое	1	1
501	магической власти царя-жреца не	1	1
502	в типологическом освещении было	1	1
503	поведение героя в последующих	1	1
504	инверсией третьей и четвертой	1	1
505	соответствии с установившейся в	1	1
506	индивида фаза символической смерти	1	1
507	напротив горизонталь устремленная от	1	1
508	что случилось однажды но	1	1
509	и устройству хотя в	1	1
510	умудрения стадию пробных искушений	1	1
511	дочери эта широко распространенная	1	1
512	сюжета в типологическом освещении	1	1
513	личинка куколка имаго взрослая	1	1
514	может быть сведена к	1	1
515	героя к месту своих	1	1
516	стадиально разнородных структур мышления	1	1
517	сюжетного повествования составила фиксация	1	1
518	архаическая фабула практически неотличимая	1	1
519	от начала к концу	1	1
520	месту своих прежних ранее	1	1
521	терминологией а ван геннепа	1	1
522	связей на фоне которых	1	1
523	обозначить как лиминальную пороговую	1	1
524	разнородных структур мышления мифологическое	1	1
525	насекомого яичко личинка куколка	1	1
526	обряд инициации в качестве	1	1
527	на фоне которых акцентируется	1	1
528	куколка имаго взрослая особь	1	1
529	необратимость свершающихся вокруг него	1	1
530	мертвых может заостряться до	1	1
531	переходный обряд инициации в	1	1
532	характеристика персонажа выделяющая его	1	1
533	в современной передаче средствами	1	1
534	в смертельно опасном испытании	1	1
535	прежним царем и ставшего	1	1
536	а не безликой роевой	1	1
537	в сказке обнаруживается далеко	1	1
538	перемене власти о воцарении	1	1
539	гипертрофируется и разворачивается в	1	1
540	героем помощников и/или вредителей	1	1
541	порой в поединке с	1	1
542	не было и не	1	1
543	к протосюжету инициации предстает	1	1
544	они трактовали не об	1	1
545	инициации имеет место перемена	1	1
546	сюжетных сами по себе	1	1
547	стадии инициации имеет место	1	1
548	нередко здесь имеют место	1	1
549	в решающую фазу смертельного	1	1
550	преображения здесь как и	1	1
551	смерти и эта фаза	1	1
552	существо начинало мыслиться индивидуальностью	1	1
553	риска в частности до	1	1
554	события мыслилась как необратимая	1	1
555	аналогии с мировым древом	1	1
556	протосюжету инициации предстает рассказ	1	1
557	ослабление прежних жизненных связей	1	1
558	сами по себе они	1	1
559	пробных искушений и испытаний	1	1
560	то же время они	1	1
561	историческом событии о перемене	1	1
562	собственно пространственного ухода в	1	1
563	из древнейших этапов становления	1	1
564	а ван геннепа и	1	1
565	в произведении и событие	1	1
566	литературе нового времени данная	1	1
567	к месту своих прежних	1	1
568	сюжет воспитания третью фазу	1	1
569	напротив затворничества она может	1	1
570	воскресающей весной растительностью мировое	1	1
571	что бывает всегда тогда	1	1
572	архитектоническим вектором мифологического мышления	1	1
573	процесс существенно повлиявший на	1	1
574	достаточно подробная характеристика персонажа	1	1
575	от мифа даже в	1	1
576	инициации предстает рассказ о	1	1
577	передаче средствами линейного повествования	1	1
578	не случайно напоминает такой	1	1
579	фазы способна решить предыстория	1	1
580	событие самого рассказывания в	1	1
581	произведение в его событийной	1	1
582	этнографии терминологией а ван	1	1
583	о действительно необратимом историческом	1	1
584	волшебной сказки как правило	1	1
585	ни на что не	1	1
586	установление новых межсубъектных связей	1	1
587	и символическое воскресение человека	1	1
588	игравшее особую организующую роль	1	1
589	данная археосюжетная фаза порой	1	1
590	как правило проходит стадию	1	1
591	стране мертвых умудрение приобретение	1	1
592	воцарении пришельца доказавшего свою	1	1
593	испытании порой в поединке	1	1
594	классической работе ю.м лотмана	1	1
595	половой зрелости человеческого существа	1	1
596	выделяющая его из общей	1	1
597	быть может не случайно	1	1
598	репродуцируемых не о том	1	1
599	трех как иногда представляют	1	1
600	или посещения им потусторонней	1	1
601	и четвертой фаз герой	1	1
602	поразительно и быть может	1	1
603	воцариться в чужой стране	1	1
604	редуцироваться до легкого повреждения	1	1
605	структур мышления мифологическое мышление	1	1
606	точнее всего было бы	1	1
607	побега погони или напротив	1	1
608	рассказано в произведении и	1	1
609	им потусторонней страны мертвых	1	1
610	следует обозначить как лиминальную	1	1
611	о том что бывает	1	1
612	новое жизненное качество представленная	1	1
613	фазу в соответствии с	1	1
614	достигшего половой зрелости человеческого	1	1
615	как и на заключительной	1	1
616	произведении и событие самого	1	1
617	фаза порой гипертрофируется и	1	1
618	необратимом историческом событии о	1	1
619	не отвечает представляется нам	1	1
620	в том что именно	1	1
621	расторжение прежних родовых связей	1	1
622	действительно необратимом историческом событии	1	1
623	не об однократных и	1	1
624	и позднейшей оригинальной сюжетики	1	1
625	по отношению к конкретным	1	1
626	есть уже необратимое превращение	1	1
627	центр мира и круговорот	1	1
628	как зерно сюжетного повествования	1	1
629	второе рождение сопровождается возвращением	1	1
630	место перемена статуса героя	1	1
631	множества преданий о царских	1	1
632	близкого существа или зрелище	1	1
633	внутреннюю структуру и все	1	1
