N	2gram	Bakhtin_Pr_1	Psycholo
142	именно это	1	4
143	искусства как	2	4
144	имеет дело	9	4
145	в результате	1	4
146	от него	3	4
147	и все	3	4
148	а в	6	4
149	не есть	6	4
150	художественного произведения	11	3
151	в их	10	3
152	и о	5	3
153	в каждой	1	3
154	и на	3	3
155	первый план	2	3
156	события в	1	3
157	в ее	4	3
158	как в	4	3
159	и наконец	6	3
160	в которой	1	3
161	к искусству	1	3
162	он не	3	3
163	не как	1	3
164	так например	1	3
165	можно было	4	3
166	человека в	2	3
167	в другом	2	3
168	это не	5	3
169	т д	1	3
170	эти два	1	3
171	ни в	11	3
172	и уже	1	3
173	в этих	2	3
174	где мы	1	3
175	бы мы	1	3
176	вопрос о	1	3
177	но он	1	3
178	и вся	2	3
179	вовсе не	2	3
180	одна из	2	3
181	иметь в	1	3
182	находятся в	1	3
183	этом отношении	2	3
184	эстетический объект	37	3
185	не могут	2	3
186	данном случае	4	3
187	идет речь	1	3
188	что у	1	3
189	так и	5	3
190	это только	1	3
191	остановимся на	1	3
192	что и	2	3
193	и только	4	3
194	что здесь	1	3
195	о чувстве	1	3
196	для него	1	3
197	т п	13	3
198	и между	1	3
199	на этот	1	3
200	была бы	2	3
201	художественной формы	9	3
202	с которым	1	3
203	в данном	4	3
204	в той	1	3
205	лучшем случае	2	3
206	не существует	1	3
207	формы и	5	3
208	дело и	5	3
209	для нас	1	3
210	целый ряд	1	3
211	мы должны	2	3
212	хотя бы	4	3
213	в свою	2	3
214	в лучшем	2	3
215	имеет место	5	3
216	и другие	2	3
217	по поводу	2	3
218	это в	1	3
219	к этому	2	3
220	в таком	3	3
221	художественном произведении	5	2
222	ли мы	3	2
223	это и	1	2
224	на рояле	1	2
225	к другому	1	2
226	она все	1	2
227	должна быть	4	2
228	едва ли	3	2
229	отношения к	6	2
230	а как	3	2
231	которую мы	3	2
232	время как	1	2
233	но она	2	2
234	что иное	1	2
235	и он	2	2
236	иное как	1	2
237	со словами	2	2
238	с его	2	2
239	во всех	11	2
240	различия между	1	2
241	на самом	4	2
242	по отношению	21	2
243	с совершенно	2	2
244	себе и	1	2
245	отличие от	5	2
246	на искусство	1	2
247	эмоции и	1	2
248	что по	1	2
249	вносит в	1	2
250	в противоположность	1	2
251	ни один	1	2
252	все эти	5	2
253	в нашем	4	2
254	вопроса о	3	2
255	как он	1	2
256	однако эта	1	2
257	в нашей	2	2
258	образом и	1	2
259	и вот	1	2
260	даже прямо	1	2
261	в нее	1	2
262	и следовательно	1	2
263	в каждом	2	2
264	и дальше	1	2
265	и с	17	2
266	поэтический язык	1	2
267	искусства в	2	2
268	в глазах	1	2
269	из них	1	2
270	он является	1	2
271	о которых	2	2
272	все равно	1	2
273	осуществляется в	1	2
274	чем в	2	2
275	должно быть	5	2
276	на первый	2	2
277	и при	2	2
278	в котором	2	2
279	с точки	6	2
280	мы называем	1	2
281	в отличие	5	2
282	в которых	1	2
283	искусства не	3	2
284	сами по	1	2
285	том и	1	2
286	с так	1	2
287	что есть	1	2
288	в то	4	2
289	дело в	2	2
290	что их	1	2
291	на содержание	5	2
292	чем не	2	2
293	во всем	2	2
294	со своим	1	2
295	входят в	3	2
296	все то	3	2
297	есть только	2	2
298	отличается от	2	2
299	должен быть	2	2
300	и понять	2	2
301	в себя	2	2
302	приводит к	3	2
303	на том	1	2
304	и другими	3	2
305	не с	4	2
306	мог бы	1	2
307	что дело	1	2
308	и даже	3	2
309	ничего не	6	2
310	или иной	2	2
311	строго говоря	1	2
312	понять как	1	2
313	можно сказать	2	2
314	это может	1	2
315	от одного	1	2
316	в форме	4	2
317	как например	1	2
318	этом смысле	3	2
319	быть и	1	2
320	обе эти	1	2
321	вплотную к	1	2
322	всякое чувство	1	2
323	связи с	2	2
324	его с	1	2
325	каким образом	1	2
326	речь в	1	2
327	не дает	2	2
328	в душе	1	2
329	и трагедии	1	2
330	в одном	1	2
331	нет в	1	2
332	даже и	1	2
333	себя и	3	2
334	и эта	2	2
335	до конца	1	2
336	нам совершенно	1	2
337	с помощью	7	2
338	именно поэтому	2	2
339	характера и	2	2
340	как вещь	4	2
341	по существу	2	2
342	чувство и	1	2
343	все это	3	2
344	именно эта	1	2
345	не является	3	2
346	преодолевает его	2	2
347	той или	2	2
348	находит свое	2	2
349	есть то	1	2
350	в романе	4	2
351	между ними	4	2
352	не знает	3	2
353	не что	1	2
354	из этого	1	2
355	во внешнем	1	2
356	себе не	2	2
357	смысле слова	2	1
358	например в	3	1
359	в сфере	1	1
360	оно ощущается	1	1
361	смысл который	1	1
362	все остальное	1	1
363	он может	2	1
364	и фантазии	1	1
365	других областей	1	1
366	и формой	1	1
367	идет о	1	1
368	который можно	1	1
369	случае о	1	1
370	и закон	1	1
371	и принципиально	1	1
372	чего не	1	1
373	от самого	1	1
374	лежащая в	1	1
375	нем нет	1	1
376	из его	1	1
377	уже указывали	1	1
378	др в	2	1
379	все те	1	1
380	то самое	1	1
381	и за	1	1
382	и могут	1	1
383	из всех	1	1
384	приводились во	1	1
385	изнутри себя	1	1
386	как единство	1	1
387	ясности и	1	1
388	сгущается и	1	1
389	этот смысл	1	1
390	contradictio in	3	1
391	in adjecto	3	1
392	почти все	1	1
393	конечно и	4	1
394	искусства для	1	1
395	а путем	1	1
396	так называемые	1	1
397	и оправдание	1	1
398	при восприятии	2	1
399	своем целом	1	1
400	на них	3	1
401	это возможно	1	1
402	столь же	2	1
403	и события	2	1
404	в чем	2	1
405	этим не	1	1
406	основанного на	1	1
407	как таковая	1	1
408	ними в	1	1
409	объект не	4	1
410	мы будем	3	1
411	но как	2	1
412	а только	2	1
413	точка зрения	3	1
414	к которой	1	1
415	связано с	1	1
416	что язык	1	1
417	не все	2	1
418	если в	1	1
419	искусство в	1	1
420	души и	2	1
421	вступают в	1	1
422	иметь дело	2	1
423	отношение к	10	1
424	не просто	1	1
425	или иное	2	1
426	из важнейших	3	1
427	значение имеет	3	1
428	сохранив всю	1	1
429	эстетическое значение	1	1
430	форме и	2	1
431	материала так	1	1
432	относится к	4	1
433	которые не	1	1
434	на первой	1	1
435	трагический характер	1	1
436	делая их	1	1
437	от содержания	2	1
438	дает нам	2	1
439	то чем	1	1
440	в художественном	20	1
441	и где	1	1
442	хотя и	3	1
443	но несмотря	1	1
444	мы различаем	1	1
445	имеет в	1	1
446	в действительности	1	1
447	определенные но	1	1
448	материалом и	1	1
449	можно сделать	2	1
450	по клавишам	1	1
451	отнесены к	2	1
452	психологии и	1	1
453	в литературном	1	1
454	представления не	1	1
455	что так	1	1
456	ни одна	2	1
457	нами в	2	1
458	в наших	1	1
459	в звуковом	2	1
460	быть поняты	2	1
461	но именно	1	1
462	что эстетический	3	1
463	единство в	1	1
464	только материал	1	1
465	и вообще	2	1
466	в понимании	1	1
467	только тем	1	1
468	в произведение	1	1
469	есть та	1	1
470	что никакой	1	1
471	этого вопроса	1	1
472	не к	6	1
473	дело именно	1	1
474	характер в	1	1
475	по своему	1	1
476	можно даже	1	1
477	ко всякой	1	1
478	его от	1	1
479	образа и	1	1
480	и отдельные	1	1
481	которое как	1	1
482	поскольку она	1	1
483	от нее	1	1
484	в одну	1	1
485	подход к	1	1
486	могла бы	1	1
487	и может	1	1
488	они должны	1	1
489	произведения с	1	1
490	но чувство	2	1
491	момент и	2	1
492	того или	2	1
493	в музыке	5	1
494	на протяжении	1	1
495	как необходимом	1	1
496	этого слова	1	1
497	это положение	1	1
498	случае к	1	1
499	ни одной	1	1
500	далеко не	5	1
501	нашего исследования	1	1
502	чувствую себя	2	1
503	в научном	1	1
504	и вне	1	1
505	нигде не	1	1
506	формы при	1	1
507	собою и	1	1
508	что содержание	2	1
509	здесь все	2	1
510	как таковой	2	1
511	уничтожается как	1	1
512	в один	1	1
513	искусства может	1	1
514	которую он	1	1
515	благодаря этому	1	1
516	о той	1	1
517	и композиционного	1	1
518	что вся	1	1
519	ощущений и	1	1
520	установить что	1	1
521	все и	2	1
522	ценность в	1	1
523	должны мы	1	1
524	есть contradictio	1	1
525	не менее	4	1
526	поэтического произведения	3	1
527	не раз	1	1
528	в корне	2	1
529	порядка для	1	1
530	но эта	1	1
531	которые в	1	1
532	в россии	2	1
533	и эти	1	1
534	лежит не	1	1
535	бы быть	1	1
536	формы как	1	1
537	же мы	1	1
538	вбирает в	1	1
539	форму в	5	1
540	и форма	1	1
541	к некоторым	1	1
542	вплоть до	1	1
543	в эстетический	12	1
544	но они	4	1
545	до известной	1	1
546	это чувство	1	1
547	как основного	1	1
548	она не	2	1
549	иной раз	1	1
550	до крайности	1	1
551	на него	3	1
552	в процессе	1	1
553	и два	1	1
554	и отдельных	2	1
555	в самых	1	1
556	к такому	1	1
557	должны отказаться	1	1
558	не имеет	9	1
559	не их	1	1
560	того и	1	1
561	суждения и	2	1
562	под этим	1	1
563	эстетическим объектом	5	1
564	действительности но	2	1
565	форму как	5	1
566	явление в	1	1
567	очень мало	1	1
568	связь и	2	1
569	и является	1	1
570	с достаточной	1	1
571	и теперь	1	1
572	ничто не	1	1
573	здесь же	2	1
574	отталкивается от	1	1
575	только с	1	1
576	каждый раз	1	1
577	совершенно необходимо	1	1
578	в области	11	1
579	ему не	1	1
580	есть к	1	1
581	к себе	2	1
582	от эстетического	2	1
583	здесь совершенно	3	1
584	в других	4	1
585	должны быть	4	1
586	этого и	1	1
587	это содержание	1	1
588	для его	1	1
589	целом в	2	1
590	быть отнесены	1	1
591	его значение	1	1
592	как человек	1	1
593	я чувствую	1	1
594	говоря словами	1	1
595	в работах	2	1
596	но каким	1	1
597	в применении	3	1
598	к вину	1	1
599	оно может	2	1
600	бы что	1	1
601	искусство на	1	1
602	события так	2	1
603	с ее	1	1
604	как не	1	1
605	свою очередь	1	1
606	в некоторых	2	1
607	здесь не	4	1
608	без всякого	1	1
609	только при	2	1
610	и от	3	1
611	вне искусства	6	1
612	за пределами	1	1
613	то или	2	1
614	и этим	6	1
615	она может	3	1
616	в произведении	4	1
617	то время	1	1
618	с традиционным	1	1
619	дано в	3	1
620	значение в	1	1
621	называем все	1	1
622	здесь что	1	1
623	и которые	2	1
624	здесь нет	2	1
625	произведения не	1	1
626	искусства или	1	1
627	что подобное	1	1
628	в которое	1	1
629	совершенно невозможно	3	1
630	два направления	1	1
631	в отдельном	1	1
632	средством для	1	1
633	в последовательном	1	1
634	может в	1	1
635	совершенно понятной	1	1
636	часто и	1	1
637	имеем дело	3	1
638	другими словами	2	1
639	этом последнем	1	1
640	к действительности	3	1
641	содержания мы	1	1
642	основе своей	3	1
643	в значительной	2	1
644	художник в	1	1
645	к художественной	1	1
646	и во	2	1
647	в эстетической	1	1
648	в конечном	4	1
649	мы показали	1	1
650	преодоление материала	1	1
651	нас в	1	1
652	к нему	10	1
653	многие критики	1	1
654	между тем	7	1
655	вчувствование и	1	1
656	комедии и	1	1
657	мы указывали	1	1
658	они всецело	1	1
659	нуждается в	2	1
660	человека из	1	1
661	ее художественного	1	1
662	и содержания	3	1
663	его осуществления	1	1
664	вообще и	1	1
665	единство так	1	1
666	может стать	3	1
667	выше в	2	1
668	и борьбы	1	1
669	и несмотря	1	1
670	например при	2	1
671	несколько иначе	1	1
672	в каких	2	1
673	предмета и	2	1
674	на которой	1	1
675	которое было	1	1
676	не о	1	1
677	ему необходимо	1	1
678	одной из	3	1
679	однако в	1	1
680	в какой	2	1
681	к чисто	1	1
682	отказ от	1	1
683	к их	1	1
684	то в	1	1
685	и действительно	1	1
686	эстетики но	1	1
687	драматический характер	1	1
688	который в	1	1
689	всех его	4	1
690	или же	1	1
691	между этими	1	1
692	и ее	2	1
693	здесь с	1	1
694	звук и	1	1
695	себя в	2	1
696	можно выразить	1	1
697	уже не	1	1
698	в поэзии	9	1
699	в виде	2	1
700	в начале	2	1
701	в сознании	1	1
702	не принимает	1	1
703	этому присоединяется	1	1
704	или даже	1	1
705	конечном счете	4	1
706	но совершенно	2	1
707	его и	1	1
708	к содержанию	17	1
709	глаза и	1	1
710	событие и	3	1
711	слова в	7	1
712	произведения и	2	1
713	свою любовь	1	1
714	тем как	5	1
715	одинаковой степени	1	1
716	но что	1	1
717	в объект	1	1
718	произведение не	3	1
719	это суждение	1	1
720	деле и	1	1
721	нас как	1	1
722	которые как	1	1
723	нет и	3	1
724	именно как	1	1
725	не были	1	1
726	объяснение в	1	1
727	на ее	3	1
728	связаны с	2	1
729	высокой степени	1	1
730	совпадает с	2	1
731	литературное произведение	1	1
732	мы еще	1	1
733	и др	8	1
734	дальше как	1	1
735	могут иметь	1	1
736	что совершенно	2	1
737	что не	4	1
738	конечно совершенно	1	1
739	не было	2	1
740	есть лишь	3	1
741	мысль как	1	1
742	линии и	1	1
743	его как	3	1
744	но никогда	1	1
745	произведение в	6	1
746	самого содержания	1	1
747	что угодно	1	1
748	и ему	1	1
749	музыка например	1	1
750	дальше чем	1	1
751	тенденцией к	1	1
752	с трудом	1	1
753	его особенности	1	1
754	виде и	1	1
755	это имеет	1	1
756	мы говорим	1	1
757	в первичном	1	1
758	конечно не	5	1
759	искусства но	4	1
760	на которое	1	1
761	смысле этого	1	1
762	применении к	3	1
763	совсем другой	1	1
764	тому как	1	1
765	совершенно разных	1	1
766	и смысла	2	1
767	и всей	1	1
768	да и	3	1
769	как к	2	1
770	для понимания	2	1
771	том смысле	1	1
772	д мы	1	1
773	мы сказали	1	1
774	может служить	1	1
775	в контексте	1	1
776	нашего чувства	1	1
777	тенденцию к	2	1
778	но это	3	1
779	но для	1	1
780	в смысле	1	1
781	самое существенное	1	1
782	здесь в	2	1
783	в следующей	1	1
784	известной степени	4	1
785	как возможность	1	1
786	и часто	1	1
787	своих основных	1	1
788	искусства то	1	1
789	которая в	1	1
790	и смысловое	1	1
791	поэтому она	1	1
792	чем является	1	1
793	словесного материала	1	1
794	эстетической деятельности	2	1
795	от всех	4	1
796	для современной	1	1
797	еще более	1	1
798	и смысл	1	1
799	ни к	2	1
800	в одинаковой	1	1
801	все они	5	1
802	я в	1	1
803	отношению ко	1	1
804	но всегда	1	1
805	мы в	3	1
806	может и	4	1
807	с ними	4	1
808	и прямо	1	1
809	или другими	1	1
810	в поэтическом	1	1
811	этой проблемы	1	1
812	равно как	1	1
813	на один	1	1
814	которая все	1	1
815	к его	2	1
816	жизни а	1	1
817	или иного	2	1
818	отношению к	19	1
819	что под	1	1
820	природы или	1	1
821	искусства является	1	1
822	трагедии как	1	1
823	следовательно не	2	1
824	все что	3	1
825	и эстетической	1	1
