N	2gram	Vinokur_Ku_3	Myshleni
189	чем в	2	3
190	новым понятиям	1	3
191	в этих	2	3
192	одним и	2	3
193	равной мере	1	3
194	важную роль	1	3
195	нас к	2	3
196	не менее	12	3
197	в деле	1	3
198	этого явления	1	3
199	во всем	1	3
200	связи с	6	3
201	обстоятельство что	3	3
202	не могут	5	3
203	и другой	1	3
204	приводит к	1	3
205	литературному языку	1	3
206	должно быть	7	3
207	возникают и	1	3
208	внимание на	2	3
209	различие в	2	3
210	своему значению	1	3
211	как правильно	1	3
212	один из	4	3
213	одной из	1	3
214	но не	3	3
215	в какой	3	3
216	всяком случае	1	3
217	этого понятия	1	3
218	в равной	1	3
219	не означает	2	3
220	эти понятия	1	3
221	но что	1	3
222	от того	5	3
223	со стороны	1	3
224	нас в	3	3
225	на этот	2	3
226	именно в	3	3
227	значении слова	2	3
228	же слово	1	3
229	самое слово	1	3
230	в связи	5	3
231	слова то	1	3
232	наряду с	1	3
233	по существу	3	3
234	этом случае	4	3
235	в условиях	2	3
236	формы и	3	3
237	и от	1	3
238	к одной	1	3
239	совершенно не	5	3
240	по одному	1	3
241	в виде	1	3
242	говоря о	1	2
243	также и	5	2
244	связана с	1	2
245	что слово	3	2
246	между двумя	1	2
247	ту же	1	2
248	что эти	2	2
249	должна быть	3	2
250	помощью которого	1	2
251	мы имеем	2	2
252	что если	2	2
253	они могут	1	2
254	нам в	1	2
255	мы и	1	2
256	зависимости от	8	2
257	к общему	1	2
258	в ней	3	2
259	этому вопросу	1	2
260	мы будем	1	2
261	отличие от	2	2
262	не просто	2	2
263	между словом	1	2
264	которые не	1	2
265	процессе развития	1	2
266	из этих	5	2
267	в обучении	1	2
268	в известном	2	2
269	не есть	3	2
270	пути с	1	2
271	как оно	1	2
272	том чтобы	4	2
273	раз в	1	2
274	свое время	2	2
275	данное слово	1	2
276	в основу	1	2
277	в каждом	1	2
278	здесь мы	1	2
279	изучать в	1	2
280	входит в	1	2
281	исключает всякую	1	2
282	далеко не	5	2
283	в слове	4	2
284	такой же	2	2
285	или иному	1	2
286	таким же	1	2
287	целом и	1	2
288	в следующем	1	2
289	непонятное слово	1	2
290	установить что	1	2
291	мы называем	2	2
292	в отличие	2	2
293	мысли и	2	2
294	в той	4	2
295	слов то	2	2
296	может служить	2	2
297	не имеет	3	2
298	того как	7	2
299	к этим	1	2
300	не по	3	2
301	это слово	1	2
302	из истории	1	2
303	что на	3	2
304	не совсем	1	2
305	когда мы	3	2
306	ли не	1	2
307	отличается от	2	2
308	в наши	1	2
309	свою очередь	1	2
310	здесь не	2	2
311	данном случае	4	2
312	всякую возможность	1	2
313	никак не	2	2
314	мы наблюдаем	1	2
315	ясно что	4	2
316	еще не	9	2
317	самых различных	1	2
318	мы в	1	2
319	понятно что	1	2
320	и здесь	2	2
321	а также	4	2
322	может не	1	2
323	к другой	2	2
324	связь между	3	2
325	к нему	1	2
326	в языке	7	2
327	вслед за	1	2
328	в него	1	2
329	в современной	1	2
330	что здесь	1	2
331	но так	1	2
332	в вопросе	1	2
333	которое мы	1	2
334	согласно которой	1	2
335	но как	3	2
336	вопроса о	3	2
337	в значении	2	2
338	в нашей	4	2
339	целого ряда	1	2
340	в данной	3	2
341	он имеет	2	2
342	между обучением	1	2
343	для него	1	2
344	представить себе	1	2
345	иначе как	1	2
346	тогда как	1	2
347	мы возьмем	1	2
348	в каком	3	2
349	и тех	1	2
350	а с	3	2
351	первостепенной важности	1	2
352	показывает что	1	2
353	прежде всего	9	2
354	понятие о	2	2
355	нашей точки	1	2
356	если не	1	2
357	вопросе о	2	2
358	в данном	7	2
359	целом ряде	1	2
360	что это	3	2
361	тому как	2	2
362	языке и	1	2
363	том смысле	1	2
364	более сложных	1	2
365	даже в	1	2
366	в начале	1	2
367	но для	3	2
368	из ряда	2	2
369	рассматривать как	1	2
370	тому или	1	2
371	мы найдем	2	2
372	от той	1	2
373	которая в	1	2
374	последнего времени	2	2
375	с двух	1	2
376	первое что	1	2
377	а в	5	2
378	нам не	1	2
379	в свою	1	2
380	не знает	2	2
381	на более	1	2
382	возможным только	1	2
383	в свое	2	2
384	это в	2	2
385	который не	1	2
386	в таком	4	2
387	том числе	2	2
388	они не	3	2
389	равным образом	1	1
390	смысле слова	2	1
391	понятия во	1	1
392	не иначе	1	1
393	в силе	1	1
394	нашего языка	2	1
395	например в	1	1
396	в сфере	1	1
397	есть основной	1	1
398	самых разнообразных	1	1
399	сплошь и	3	1
400	на самом	3	1
401	тех же	4	1
402	оказываются в	1	1
403	и есть	5	1
404	отношения между	4	1
405	на две	1	1
406	к созданию	1	1
407	в зависимости	7	1
408	чем именно	1	1
409	уже по	1	1
410	в традиционной	1	1
411	из всех	1	1
412	слово дом	1	1
413	который в	1	1
414	самые разнообразные	1	1
415	на материале	2	1
416	значении в	1	1
417	нуждаются в	1	1
418	мы не	3	1
419	вопрос о	11	1
420	и новые	1	1
421	в основных	1	1
422	традиционная схема	1	1
423	оба эти	1	1
424	такое положение	1	1
425	в возможности	1	1
426	так чтобы	1	1
427	время как	1	1
428	говорить о	6	1
429	на практике	4	1
430	я не	5	1
431	видели уже	1	1
432	группы и	1	1
433	и со	1	1
434	очевидно из	1	1
435	которое в	2	1
436	же что	1	1
437	ответа на	2	1
438	быть в	2	1
439	бы то	1	1
440	то мы	3	1
441	справедливым и	1	1
442	глаза на	1	1
443	что вместо	1	1
444	то он	3	1
445	точка зрения	4	1
446	не то	2	1
447	не входит	1	1
448	значение и	1	1
449	только тогда	4	1
450	не все	2	1
451	по отношению	3	1
452	функции слова	2	1
453	друг от	1	1
454	отличаются от	1	1
455	форме и	1	1
456	связи и	2	1
457	его развития	1	1
458	относится к	2	1
459	и я	2	1
460	мы обязаны	1	1
461	зрения согласно	1	1
462	независимо от	5	1
463	что именно	3	1
464	это понятие	1	1
465	словом в	1	1
466	что касается	1	1
467	же должно	1	1
468	лишь об	1	1
469	имеет в	2	1
470	объект изучения	1	1
471	то в	3	1
472	меньшей мере	1	1
473	а во-вторых	2	1
474	вывод к	1	1
475	чуть ли	1	1
476	бы не	3	1
477	может обозначать	1	1
478	к самому	1	1
479	ряду с	1	1
480	недостаток а	1	1
481	из общей	1	1
482	но на	3	1
483	наблюдаем в	1	1
484	так сказать	2	1
485	а вовсе	1	1
486	что одна	2	1
487	связанные с	1	1
488	в статье	2	1
489	по какому	1	1
490	к положению	1	1
491	он не	3	1
492	в первой	1	1
493	с нашим	1	1
494	как увидим	1	1
495	переходит от	1	1
496	приходим к	1	1
497	смысле как	1	1
498	показал что	1	1
499	или иных	1	1
500	без исключения	1	1
501	что она	5	1
502	от общего	1	1
503	но все	2	1
504	русском языке	3	1
505	в одну	1	1
506	то ни	1	1
507	часть его	1	1
508	с самыми	1	1
509	главным образом	2	1
510	нам остается	1	1
511	том случае	4	1
512	слова или	1	1
513	принять во	2	1
514	а по	1	1
515	на этой	1	1
516	с целью	2	1
517	с другими	2	1
518	мы на	1	1
519	известно что	1	1
520	ошибочность этого	1	1
521	и рядом	3	1
522	тех которые	1	1
523	он является	1	1
524	совокупность этих	1	1
525	о которых	1	1
526	одному тому	1	1
527	не всегда	1	1
528	во внимание	5	1
529	вопрос этот	2	1
530	фраза в	1	1
531	друга в	1	1
532	ведет к	1	1
533	и было	1	1
534	как таковой	2	1
535	функция слова	1	1
536	это сочетание	1	1
537	и становится	1	1
538	слово а	1	1
539	самого последнего	1	1
540	имеет ничего	1	1
541	из сферы	1	1
542	лежат в	1	1
543	в такой	1	1
544	мы конечно	1	1
545	бы к	1	1
546	и процесс	1	1
547	чем более	1	1
548	не столько	4	1
549	представление о	1	1
550	большей степени	2	1
551	доказательство того	1	1
552	он дает	1	1
553	не как	2	1
554	в которых	3	1
555	утверждения что	1	1
556	своего рода	2	1
557	от его	1	1
558	всякий раз	1	1
559	признать что	1	1
560	мысли от	1	1
561	значение для	1	1
562	нельзя было	1	1
563	в одном	2	1
564	точку зрения	2	1
565	образом и	1	1
566	но он	1	1
567	внимания и	1	1
568	тем не	9	1
569	анализ позволяет	1	1
570	есть еще	1	1
571	и наоборот	1	1
572	о значении	2	1
573	что основная	2	1
574	что говоря	1	1
575	для нее	1	1
576	по себе	6	1
577	задачи и	1	1
578	раз и	2	1
579	что есть	2	1
580	наших глазах	1	1
581	случае в	1	1
582	стоит в	1	1
583	дня и	1	1
584	в таких	2	1
585	что различие	2	1
586	есть прежде	1	1
587	слово к	1	1
588	в то	3	1
589	как о	3	1
590	типов мышления	1	1
591	означает что	1	1
592	на него	3	1
593	когда они	1	1
594	функцию в	1	1
595	значение этого	1	1
596	казалось бы	1	1
597	на язык	1	1
598	ничего не	6	1
599	действительно правильно	1	1
600	в самой	1	1
601	именно с	1	1
602	в русском	2	1
603	есть такой	1	1
604	чистый и	1	1
605	и после	1	1
606	убедиться в	1	1
607	так например	1	1
608	бы по	1	1
609	вопрос в	2	1
610	здесь же	1	1
611	для другого	1	1
612	только с	1	1
613	положение при	1	1
614	если только	1	1
615	том отношении	2	1
616	специального исследования	1	1
617	содержания как	1	1
618	у нас	10	1
619	формы слова	1	1
620	уже о	2	1
621	и именно	3	1
622	и часто	1	1
623	лежит в	1	1
624	всего в	1	1
625	известные из	1	1
626	как для	1	1
627	мысли на	1	1
628	свое значение	1	1
629	таких слов	2	1
630	и такими	1	1
631	утверждать что	1	1
632	не станем	2	1
633	на вопрос	3	1
634	со значением	2	1
635	речи мы	1	1
636	но по	1	1
637	от друга	1	1
638	еще более	2	1
639	основной порок	2	1
640	говоря уже	2	1
641	без всякого	1	1
642	то время	1	1
643	совершенно ясно	2	1
644	а здесь	1	1
645	характер и	1	1
646	последнее время	1	1
647	только то	3	1
648	так в	2	1
649	в дальнейшем	2	1
650	и практической	1	1
651	речи то	1	1
652	смысле но	1	1
653	стоят в	1	1
654	выражения и	1	1
655	до самого	1	1
656	слово есть	3	1
657	как между	1	1
658	мог бы	2	1
659	в строгой	1	1
660	по тому	2	1
661	еще и	2	1
662	наше внимание	1	1
663	высокой ступени	1	1
664	для этого	6	1
665	форме в	1	1
666	связанное с	1	1
667	слова а	1	1
668	которое заключается	1	1
669	о нем	1	1
670	путь этот	1	1
671	логического мышления	1	1
672	в действительной	1	1
673	при котором	2	1
674	все содержание	1	1
675	но мы	2	1
676	одного из	1	1
677	после того	6	1
678	с того	1	1
679	словах потому	1	1
680	можно сказать	2	1
681	в различных	2	1
682	этих слов	3	1
683	ее от	1	1
684	нуждается в	1	1
685	же ступени	1	1
686	того в	1	1
687	язык есть	4	1
688	также в	1	1
689	слов и	5	1
690	научной литературе	2	1
691	если это	2	1
692	может иметь	3	1
693	указывает что	2	1
694	думаю что	1	1
695	мы сталкиваемся	1	1
696	уже характер	1	1
697	только у	1	1
698	чем это	2	1
699	только одной	1	1
700	с ними	1	1
701	мы увидим	1	1
702	они нуждаются	1	1
703	практически не	1	1
704	и действительно	3	1
705	к нашему	1	1
706	является проблема	1	1
707	и так	1	1
708	и такое	1	1
709	одних и	1	1
710	и ее	1	1
711	вопрос об	2	1
712	по этому	1	1
713	должно явиться	1	1
714	самое содержание	2	1
715	же и	1	1
716	оказывается в	1	1
717	своей целью	1	1
718	уже не	8	1
719	смешанном виде	1	1
720	однако самое	1	1
721	этой новой	1	1
722	слов при	1	1
723	мы знаем	1	1
724	и их	1	1
725	с различными	1	1
726	встречающиеся в	1	1
727	это сближение	1	1
728	чтобы она	1	1
729	давно уже	1	1
730	с определенным	1	1
731	истории языка	1	1
732	само по	1	1
733	самую мысль	1	1
734	должны сказать	1	1
735	бы все	1	1
736	как раз	4	1
737	отношении что	1	1
738	и делает	1	1
739	указание на	1	1
740	перейти к	2	1
741	указание что	1	1
742	этой задачи	1	1
743	и обратно	1	1
744	говорим о	2	1
745	до сих	8	1
746	по своим	1	1
747	что возникновение	1	1
748	все равно	1	1
749	их от	1	1
750	совершенно непонятными	3	1
751	так вот	1	1
752	могут иметь	1	1
753	что не	4	1
754	элементов и	1	1
755	для техники	1	1
756	естественно что	3	1
757	связано с	1	1
758	то и	2	1
759	оказывается недостаточным	1	1
760	и составляет	1	1
761	на которых	5	1
762	и самый	2	1
763	новых слов	1	1
764	легко и	1	1
765	нас интересуют	1	1
766	могут служить	1	1
767	свое внимание	1	1
768	слова что	1	1
769	языка в	6	1
770	и слово	1	1
771	то здесь	2	1
772	положение согласно	1	1
773	не видит	1	1
774	эти особенности	1	1
775	впечатлений в	1	1
776	нет никаких	1	1
777	является его	1	1
778	ни на	2	1
779	знакомства с	1	1
780	области является	1	1
781	и потому	1	1
782	мы говорим	4	1
783	некоторых общих	1	1
784	значении этого	1	1
785	из которых	1	1
786	при переходе	1	1
787	основных положений	1	1
788	конечно не	2	1
789	о чем	2	1
790	в область	2	1
791	полную аналогию	1	1
792	для обозначения	2	1
793	а если	1	1
794	той и	1	1
795	с особенностями	1	1
796	дает нам	2	1
797	эти слова	2	1
798	также как	1	1
799	это есть	1	1
800	в тех	2	1
801	нас уже	1	1
802	оно начинает	1	1
803	думается что	1	1
804	обоих этих	1	1
805	знания в	1	1
806	относящееся к	1	1
807	исходя из	1	1
808	получает свое	1	1
809	быть не	2	1
810	указанием на	1	1
811	и формы	1	1
812	в систему	1	1
813	исследования если	1	1
814	сих пор	8	1
815	чрезвычайно важный	1	1
816	но это	5	1
817	все это	2	1
818	слов которые	1	1
819	при построении	1	1
820	от нас	2	1
821	работа над	1	1
822	это явление	1	1
823	тех или	1	1
824	деле как	1	1
825	указать на	2	1
826	уже на	1	1
827	тем и	1	1
828	к конкретному	1	1
829	мысли что	1	1
830	о котором	1	1
831	хотя и	5	1
832	только они	1	1
833	у них	1	1
834	тем более	5	1
835	вообще в	1	1
836	в большей	2	1
837	идет об	1	1
838	противоречии с	1	1
839	себе ничего	1	1
840	же в	1	1
841	как слово	2	1
842	отношении к	1	1
843	в целях	1	1
844	вообще и	3	1
845	в период	1	1
846	но если	3	1
847	не говоря	2	1
848	та мысль	1	1
849	речи и	1	1
850	равно как	2	1
851	что необходимо	1	1
852	типа и	1	1
853	какой мере	2	1
854	одновременно и	1	1
855	важный и	1	1
856	отношению к	2	1
857	на различные	1	1
858	это очевидно	1	1
859	не недостаток	1	1
860	поставить вопрос	1	1
861	отношении является	1	1
862	по поводу	3	1
863	помощью которых	1	1
864	смысле что	1	1
