N	2gram	Bakhtin_Pr_5	Mirosoze
179	достоевского у	1	2
180	нему все	1	2
181	не хочет	2	2
182	проникает в	2	2
183	высшей степени	3	2
184	к чему	1	2
185	а как	2	2
186	ни того	1	2
187	достоевского очень	3	2
188	он знает	3	2
189	вопрос о	2	2
190	достоевского мы	1	2
191	время как	2	2
192	в виду	3	2
193	в преступлении	1	2
194	не все	1	2
195	по отношению	6	2
196	себе и	7	2
197	в центре	1	2
198	как в	5	2
199	почувствовал что	1	2
200	все же	8	2
201	и как	2	2
202	героев достоевского	3	2
203	и к	12	2
204	чего же	1	2
205	за собой	3	2
206	и у	4	2
207	он в	4	2
208	все эти	3	2
209	бы не	2	2
210	приводит к	2	2
211	самого себя	1	2
212	вообще не	2	2
213	как он	2	2
214	если бы	1	2
215	он ни	1	2
216	к миру	1	2
217	раз когда	1	2
218	с ней	1	2
219	него и	3	2
220	я бы	4	2
221	тому чтобы	2	2
222	входит в	1	2
223	на протяжении	5	2
224	с самим	15	2
225	и мы	1	2
226	был очень	1	2
227	в ином	1	2
228	достоевского как	2	2
229	которую он	1	2
230	мысли и	1	2
231	сих пор	1	2
232	и жизнь	1	2
233	был не	1	2
234	любовь к	1	2
235	мир он	1	2
236	в то	11	2
237	в основе	1	2
238	того чтобы	1	2
239	котором не	1	2
240	по своей	2	2
241	когда мы	1	2
242	есть только	2	2
243	одно только	1	2
244	отличается от	1	2
245	всего в	1	2
246	его с	5	2
247	как для	1	2
248	мысли о	1	2
249	него как	1	2
250	он мог	1	2
251	и от	3	2
252	то время	1	2
253	и что	6	2
254	рассудка и	1	2
255	еще в	4	2
256	по сравнению	1	2
257	с ним	7	2
258	о нем	2	2
259	о своей	3	2
260	о том	2	2
261	ли она	1	2
262	самому себе	1	2
263	самого достоевского	1	2
264	и во	3	2
265	человека из	13	2
266	достоевского это	3	2
267	природы он	1	2
268	достигает вершины	1	2
269	человека как	2	2
270	и она	1	2
271	о своих	1	2
272	и мир	2	2
273	нем не	1	2
274	человека с	3	2
275	ведь это	1	2
276	но путь	1	2
277	его мысль	4	2
278	отношению к	7	2
279	как будто	4	2
280	даже и	3	2
281	для того	1	2
282	момент в	1	2
283	в высшей	3	2
284	до сих	1	2
285	мы еще	1	2
286	достоевского с	1	2
287	на этот	2	2
288	о чем	1	2
289	его собственной	1	2
290	он и	5	2
291	новый момент	1	2
292	по своему	4	2
293	с внутренней	1	2
294	в той	4	2
295	как бы	31	2
296	образ и	1	2
297	человеке в	1	2
298	сам не	3	2
299	в бесах	1	2
300	него не	1	2
301	в начале	3	2
302	его образ	1	2
303	о мире	8	2
304	и для	8	2
305	и человек	1	2
306	его творчества	1	2
307	я всегда	1	2
308	бы в	4	2
309	я хотел	2	2
310	своих героев	1	2
311	конце концов	3	2
312	отношении к	7	2
313	в свою	1	2
314	сказать что	3	2
315	эти слова	3	2
316	понять его	1	2
317	к этому	1	2
318	кажется и	1	2
319	себя как	3	1
320	я и	2	1
321	если вы	1	1
322	обращено к	2	1
323	ту же	1	1
324	нем нет	1	1
325	к духовной	1	1
326	и то	5	1
327	на самом	9	1
328	своем достоевский	1	1
329	его внутреннюю	2	1
330	между двумя	2	1
331	к другому	16	1
332	и до	1	1
333	был и	1	1
334	сказать с	1	1
335	человеческий и	1	1
336	бы уже	4	1
337	мы не	1	1
338	и ничего	1	1
339	достоевского даже	1	1
340	уверен что	2	1
341	обращенный к	2	1
342	во внутреннем	4	1
343	самого ивана	1	1
344	начинается с	1	1
345	слово о	7	1
346	и через	1	1
347	но она	1	1
348	все переходит	1	1
349	я не	8	1
350	бы ни	1	1
351	ему в	1	1
352	то это	1	1
353	зависимости от	1	1
354	не способен	1	1
355	слово он	1	1
356	собой в	1	1
357	еще не	7	1
358	во всех	3	1
359	путь путь	1	1
360	мне все	3	1
361	в юности	1	1
362	самом деле	10	1
363	друг к	3	1
364	отказ от	1	1
365	к которой	1	1
366	в сторону	2	1
367	тех же	1	1
368	для других	3	1
369	него все	1	1
370	и действительно	1	1
371	это сказать	2	1
372	отличие от	2	1
373	что они	6	1
374	раскольникова со	1	1
375	в одной	3	1
376	вот я	3	1
377	как к	5	1
378	как последняя	1	1
379	совершенно другой	1	1
380	в различные	1	1
381	он ведет	1	1
382	ней в	1	1
383	романах достоевского	4	1
384	может найти	1	1
385	говорит что	1	1
386	его к	3	1
387	скажете что	2	1
388	жизни нет	1	1
389	над собой	4	1
390	целым дням	1	1
391	кажется в	1	1
392	следует быть	2	1
393	будет одно	1	1
394	письма достоевского	1	1
395	человек у	1	1
396	того ни	1	1
397	что же	7	1
398	является лишь	1	1
399	и кто	3	1
400	роль в	1	1
401	во многих	1	1
402	ее как	3	1
403	но ведь	2	1
404	все человеческие	1	1
405	люди а	1	1
406	в такую	1	1
407	можно лишь	2	1
408	в записках	2	1
409	а вовсе	1	1
410	в первых	1	1
411	записках из	1	1
412	кто бы	1	1
413	он все	2	1
414	к героям	1	1
415	верит в	1	1
416	всех этих	2	1
417	к одному	3	1
418	ним не	1	1
419	с таким	2	1
420	с последней	1	1
421	в плане	6	1
422	из него	1	1
423	не разрешает	1	1
424	конца и	1	1
425	что сам	2	1
426	ни был	2	1
427	и заключается	1	1
428	значительной степени	1	1
429	в каждом	6	1
430	же не	4	1
431	и характер	1	1
432	достоевским как	1	1
433	значение в	1	1
434	он ничего	2	1
435	к другу	3	1
436	говорил что	1	1
437	них не	1	1
438	на все	1	1
439	боли о	1	1
440	знает что	3	1
441	в душе	2	1
442	это было	2	1
443	чтобы все	2	1
444	федора павловича	1	1
445	это имел	1	1
446	по целым	1	1
447	кажется что	2	1
448	которым он	4	1
449	период его	1	1
450	а что	2	1
451	личности не	1	1
452	и вопреки	1	1
453	которой он	3	1
454	одна и	2	1
455	когда я	5	1
456	и скажет	1	1
457	нисколько не	1	1
458	же я	2	1
459	же есть	1	1
460	его нельзя	2	1
461	во время	5	1
462	с настасьей	1	1
463	почти нет	1	1
464	что такое	1	1
465	чему бы	1	1
466	можно найти	1	1
467	в такой	4	1
468	и без	4	1
469	но у	1	1
470	она в	2	1
471	знает и	5	1
472	все и	4	1
473	ведь не	1	1
474	он дает	2	1
475	в отличие	2	1
476	нельзя понять	1	1
477	стоит в	1	1
478	а где	1	1
479	нему и	4	1
480	что я	13	1
481	знал и	1	1
482	мышкина с	2	1
483	делает его	1	1
484	вы скажете	2	1
485	и эти	1	1
486	и более	1	1
487	войти в	2	1
488	и почти	1	1
489	бы быть	1	1
490	вовсе не	7	1
491	мы чувствуем	1	1
492	да ведь	1	1
493	почти все	1	1
494	если и	2	1
495	в отношении	9	1
496	знал что	3	1
497	с миром	3	1
498	записки из	1	1
499	не менее	2	1
500	еще до	2	1
501	мысли в	2	1
502	на два	1	1
503	что их	1	1
504	этими двумя	2	1
505	у кого	1	1
506	миру но	1	1
507	и именно	1	1
508	все мои	1	1
509	чем не	1	1
510	это еще	1	1
511	себе самом	5	1
512	от власти	2	1
513	находятся в	1	1
514	настасьей филипповной	1	1
515	такая же	2	1
516	во всем	4	1
517	а лишь	1	1
518	и после	1	1
519	мире и	2	1
520	герой из	4	1
521	и мысли	3	1
522	же он	1	1
523	его он	1	1
524	только с	3	1
525	не до	1	1
526	у меня	6	1
527	к себе	18	1
528	нет ни	2	1
529	протяжении всего	4	1
530	лишь один	1	1
531	человека нет	1	1
532	оно не	1	1
533	которой она	1	1
534	в самые	1	1
535	творчества достоевского	1	1
536	и самое	2	1
537	приходит к	1	1
538	можно и	1	1
539	она принадлежит	1	1
540	на нем	1	1
541	не могу	3	1
542	сравнению со	1	1
543	в душу	2	1
544	с сего	1	1
545	уже с	2	1
546	настасьи филипповны	7	1
547	в пределах	11	1
548	так в	2	1
549	и сам	7	1
550	можно было	2	1
551	так и	8	1
552	нем есть	1	1
553	в нескольких	1	1
554	было в	2	1
555	он возвращает	1	1
556	она была	1	1
557	вершины своего	1	1
558	жизнь и	2	1
559	является в	1	1
560	поэтому в	1	1
561	и даже	5	1
562	своего образа	1	1
563	в содержании	1	1
564	об этом	1	1
565	с человеком	3	1
566	достоевского особенно	1	1
567	он а	1	1
568	находится в	1	1
569	каждый раз	1	1
570	именно потому	2	1
571	это я	3	1
572	но к	1	1
573	и поэтому	1	1
574	и та	2	1
575	в глаза	5	1
576	это потому	1	1
577	уже знают	1	1
578	карамазова со	1	1
579	в значительной	1	1
580	нас в	1	1
581	ведь может	1	1
582	и рогожиным	1	1
583	путь к	1	1
584	от них	1	1
585	этот момент	1	1
586	во всей	1	1
587	не видел	1	1
588	и только	1	1
589	в другой	1	1
590	быть что	1	1
591	даже для	1	1
592	боли в	1	1
593	все время	4	1
594	подойти нельзя	1	1
595	и наконец	7	1
596	мы уже	8	1
597	ивана и	2	1
598	он хочет	4	1
599	быть и	2	1
600	карамазовых но	1	1
601	на которой	2	1
602	сразу же	1	1
603	одной из	2	1
604	этот вопрос	1	1
605	и быть	1	1
606	и кажется	2	1
607	с какой-то	1	1
608	то он	1	1
609	между тем	4	1
610	образа в	1	1
611	между этими	1	1
612	и ее	1	1
613	достоевского вообще	1	1
614	собой он	1	1
615	в эти	2	1
616	так что	5	1
617	мог это	1	1
618	же и	4	1
619	то и	1	1
620	не принимает	4	1
621	ответ на	1	1
622	участие в	1	1
623	его и	3	1
624	чего бы	2	1
625	него нет	2	1
626	свой собственный	1	1
627	себе в	1	1
628	всяком случае	4	1
629	достоевского его	1	1
630	на одном	1	1
631	в одном	6	1
632	человек так	1	1
633	как его	3	1
634	идет в	1	1
635	и показывает	1	1
636	но из	1	1
637	рядом с	4	1
638	связан с	2	1
639	не были	1	1
640	и из	1	1
641	силы но	1	1
642	сам что	1	1
643	каждый человек	1	1
644	главное и	1	1
645	которых остается	1	1
646	и страстный	1	1
647	по своим	1	1
648	а именно	1	1
649	мог вынести	1	1
650	к которому	1	1
651	уходит в	1	1
652	чем он	1	1
653	действующих лиц	1	1
654	он во	2	1
655	самостоятельного существования	1	1
656	все было	1	1
657	что не	4	1
658	обратиться к	1	1
659	говорит о	2	1
660	может ли	1	1
661	у других	1	1
662	николай ставрогин	1	1
663	не на	1	1
664	власти и	1	1
665	жизнь в	1	1
666	в идиоте	1	1
667	точек зрения	2	1
668	свое собственное	1	1
669	раскрыть себя	1	1
670	филипповны и	1	1
671	и тут	2	1
672	если не	1	1
673	себя на	1	1
674	не видит	1	1
675	все более	1	1
676	вступает в	2	1
677	но оно	1	1
678	все основные	1	1
679	к его	1	1
680	оно менее	1	1
681	преступлению и	1	1
682	над ним	1	1
683	если так	1	1
684	в романах	5	1
685	и преступление	1	1
686	слова он	1	1
687	когда она	2	1
688	это его	1	1
689	да и	5	1
690	по ним	1	1
691	про себя	2	1
692	более и	1	1
693	человеку как	1	1
694	что сознание	1	1
695	только для	1	1
696	но это	6	1
697	о его	1	1
698	имел в	1	1
699	он все-таки	1	1
700	от нас	1	1
701	под влиянием	3	1
702	достоевского по	2	1
703	ставрогина и	1	1
704	и часто	1	1
705	перед собой	1	1
706	самое главное	2	1
707	совершается в	1	1
708	его нет	1	1
709	это он	4	1
710	сознания и	4	1
711	бы так	2	1
712	поэтому для	1	1
713	бы даже	1	1
714	что только	1	1
715	словом о	2	1
716	ивану карамазову	2	1
717	и пришел	1	1
718	бы он	2	1
719	себе что	1	1
720	еще более	1	1
721	тем более	1	1
722	не должен	1	1
723	действительной жизни	1	1
724	я в	4	1
725	образ достоевский	1	1
726	лежит в	2	1
727	давно уже	1	1
728	за этим	1	1
729	со смердяковым	4	1
730	это все	1	1
731	сохранить за	1	1
732	возможно лишь	1	1
733	отношением к	3	1
734	а ведь	1	1
735	но этот	1	1
736	я уверен	2	1
737	ко всему	1	1
738	та же	4	1
739	время он	1	1
740	них иные	1	1
741	в своих	1	1
742	с первого	1	1
743	и эта	1	1
744	так же	7	1
745	во всяком	4	1
