N	2gram	Bakhtin_Fr_6	Tvorches
254	в сущности	8	1
255	говорить о	2	1
256	образом уже	1	1
257	принадлежит к	1	1
258	через которые	1	1
259	то это	1	1
260	из ее	1	1
261	откуда же	1	1
262	род человеческий	1	1
263	и бездны	1	1
264	в xix	1	1
265	одно из	1	1
266	еще не	1	1
267	по этому	1	1
268	он был	4	1
269	между собой	1	1
270	как один	3	1
271	во всех	17	1
272	тем как	1	1
273	видит в	1	1
274	в голове	3	1
275	наряду с	1	1
276	внутри этой	1	1
277	действия и	1	1
278	и всякий	1	1
279	его сознания	1	1
280	к слову	1	1
281	по отношению	1	1
282	земли с	1	1
283	к сожалению	1	1
284	в поисках	1	1
285	мы снова	1	1
286	и каждому	1	1
287	в истории	2	1
288	как говорит	1	1
289	эта связь	1	1
290	с этим	3	1
291	вспомним что	1	1
292	это был	1	1
293	кроме того	9	1
294	что по	1	1
295	к этой	1	1
296	и превращается	1	1
297	и к	1	1
298	в действительности	1	1
299	нет никакой	1	1
300	искусство и	1	1
301	в этот	1	1
302	смеются и	1	1
303	со своей	1	1
304	места где	1	1
305	что это	5	1
306	он в	2	1
307	все эти	11	1
308	и мирного	1	1
309	связанного с	1	1
310	с народной	1	1
311	еще один	1	1
312	им в	1	1
313	нас на	1	1
314	этого образа	2	1
315	и те	2	1
316	а космос	1	1
317	если он	1	1
318	и если	1	1
319	то человек	1	1
320	и двумя	1	1
321	связанные с	1	1
322	из общего	1	1
323	да и	1	1
324	перестает быть	1	1
325	всех этих	2	1
326	ведь этот	2	1
327	что еще	1	1
328	представлению о	1	1
329	сердце и	1	1
330	и вот	1	1
331	на этом	2	1
332	гротескной обстановке	1	1
333	они играют	1	1
334	в гротескной	2	1
335	в основу	1	1
336	эта книга	1	1
337	же не	1	1
338	значение в	2	1
339	же касается	1	1
340	мировой литературе	1	1
341	его не	1	1
342	на все	3	1
343	традиции и	1	1
344	в несколько	1	1
345	рождается из	1	1
346	его в	1	1
347	это было	2	1
348	заключается в	2	1
349	первой главе	1	1
350	как пример	3	1
351	в глазах	1	1
352	было бы	3	1
353	то все	1	1
354	форму и	1	1
355	роль в	4	1
356	жизни именно	1	1
357	весь мир	3	1
358	нам по	1	1
359	в огонь	1	1
360	ни в	1	1
361	повод для	2	1
362	но затем	1	1
363	в них	7	1
364	эти годы	1	1
365	с этой	3	1
366	с тем	1	1
367	он отлично	1	1
368	подробно описывает	1	1
369	эту тему	1	1
370	он и	1	1
371	чем в	1	1
372	и было	1	1
373	и прямо	1	1
374	одного и	2	1
375	на первый	3	1
376	все как	1	1
377	в народе	2	1
378	эпизоде с	3	1
379	всякий раз	1	1
380	внешнего и	1	1
381	земное пространство	2	1
382	не самый	1	1
383	дается в	1	1
384	но эта	2	1
385	времени не	1	1
386	борьбу с	2	1
387	как от	1	1
388	по себе	1	1
389	в историческом	1	1
390	этой области	1	1
391	роль играют	1	1
392	в отношении	1	1
393	в таких	2	1
394	что с	1	1
395	в смысле	1	1
396	здесь лишь	1	1
397	не имеет	1	1
398	что их	2	1
399	у кого	2	1
400	к этим	3	1
401	на него	1	1
402	в плане	3	1
403	мы все	1	1
404	и снова	1	1
405	для всего	2	1
406	он с	1	1
407	это мы	1	1
408	казалось бы	1	1
409	не вполне	1	1
410	он успел	1	1
411	светил и	1	1
412	того в	1	1
413	как она	2	1
414	уже говорили	11	1
415	xix веке	1	1
416	до того	3	1
417	акт в	1	1
418	входят в	1	1
419	только с	3	1
420	одним словом	1	1
421	в области	2	1
422	космоса в	1	1
423	всю ночь	2	1
424	у нас	4	1
425	один раз	2	1
426	начиная с	2	1
427	к себе	2	1
428	не могут	2	1
429	мы узнаем	2	1
430	но все	1	1
431	в других	1	1
432	его понимании	1	1
433	беседе с	1	1
434	этой легенды	1	1
435	какая-нибудь одна	1	1
436	сколько на	1	1
437	если же	1	1
438	добр что	1	1
439	и это	1	1
440	опираясь на	1	1
441	на помощь	1	1
442	эта мысль	1	1
443	и о	1	1
444	в конце	2	1
445	внимание на	2	1
446	всего этого	1	1
447	в ее	5	1
448	другой стороны	2	1
449	смерти в	1	1
450	только то	1	1
451	говорили что	3	1
452	по способу	1	1
453	веру в	1	1
454	если они	1	1
455	в образе	6	1
456	особенно в	1	1
457	страхом и	1	1
458	оторванным от	1	1
459	больного как	1	1
460	утверждает что	1	1
461	часто в	1	1
462	жизнь и	1	1
463	в эпоху	6	1
464	его внутренними	1	1
465	и послужило	1	1
466	нас и	1	1
467	в таком	1	1
468	связанное с	1	1
469	каждый раз	1	1
470	и здесь	1	1
471	никак не	3	1
472	и что	5	1
473	или на	1	1
474	романа мы	1	1
475	знаменитое описание	1	1
476	представлениями о	1	1
477	кажется что	2	1
478	нас в	1	1
479	как у	3	1
480	в которую	1	1
481	к нему	3	1
482	общества в	1	1
483	между тем	2	1
484	от них	1	1
485	восходит к	1	1
486	любил и	1	1
487	чем и	1	1
488	выступает как	1	1
489	движения в	1	1
490	нем и	1	1
491	все время	4	1
492	столько на	1	1
493	в ряде	3	1
494	он стал	2	1
495	тела но	6	1
496	как он	2	1
497	с ними	1	1
498	спускается в	1	1
499	по времени	1	1
500	должен был	1	1
501	это очень	1	1
502	всех его	4	1
503	их не	1	1
504	с одной	4	1
505	в эти	2	1
506	по всей	1	1
507	себя в	2	1
508	характерной для	1	1
509	для всех	1	1
510	особое значение	1	1
511	создает сильное	1	1
512	был так	1	1
513	некоторых элементов	1	1
514	если мы	2	1
515	но с	2	1
516	рассказывает о	1	1
517	и обратно	1	1
518	чтобы какой-нибудь	1	1
519	глаза и	1	1
520	себя все	1	1
521	ведь это	2	1
522	могло бы	1	1
523	котором все	1	1
524	в одном	5	1
525	у нее	1	1
526	ее не	1	1
527	к ним	1	1
528	отметить что	2	1
529	тем что	5	1
530	с топографией	1	1
531	был глубоко	1	1
532	его целиком	1	1
533	не было	1	1
534	же деле	1	1
535	и стремление	1	1
536	возвышенный стиль	1	1
537	и стал	1	1
538	за ними	1	1
539	видим что	1	1
540	и из	1	1
541	до сих	3	1
542	город и	1	1
543	к которому	1	1
544	для этого	2	1
545	на чем	1	1
546	было и	2	1
547	а с	1	1
548	себя и	1	1
549	традиционное представление	1	1
550	и их	3	1
551	превращается в	2	1
552	самом же	1	1
553	похожие на	1	1
554	одной стороны	4	1
555	связи с	2	1
556	а на	2	1
557	мир а	2	1
558	это прежде	2	1
559	на этот	1	1
560	той эпохи	1	1
561	такие же	1	1
562	и самый	3	1
563	не на	2	1
564	и гибели	1	1
565	в руках	1	1
566	четкостью и	1	1
567	а так	1	1
568	о чем	1	1
569	и я	1	1
570	когда она	1	1
571	на лице	1	1
572	земля была	1	1
573	с помощью	6	1
574	связь с	1	1
575	на исходе	1	1
576	него в	1	1
577	бы ее	1	1
578	люди и	1	1
579	как это	2	1
580	что прямо	1	1
581	всех людей	1	1
582	в изображении	1	1
583	есть только	3	1
584	в сферу	1	1
585	времени с	1	1
586	это есть	1	1
587	во все	1	1
588	что же	1	1
589	находятся в	2	1
590	и мотивы	1	1
591	и смерти	3	1
592	слова и	1	1
593	свободы в	1	1
594	человеческая природа	1	1
595	сих пор	3	1
596	только для	1	1
597	между прочим	1	1
598	и тогда	1	1
599	как раз	2	1
600	и сам	3	1
601	и борьба	1	1
602	в мировой	1	1
603	и времени	1	1
604	всего они	1	1
605	и часто	2	1
606	в связи	1	1
607	он по	1	1
608	начала и	1	1
609	в настоящее	1	1
610	во время	9	1
611	и перед	1	1
612	значило бы	1	1
613	от него	2	1
614	в последней	2	1
615	тем более	2	1
616	вовсе нет	2	1
617	конце концов	1	1
618	в могилу	1	1
619	все они	2	1
620	непосредственным источником	1	1
621	в искусстве	3	1
622	всеми его	2	1
623	в целях	3	1
624	это все	2	1
625	этот вопрос	1	1
626	картину мира	1	1
627	небесных светил	3	1
628	от всех	2	1
629	их с	1	1
630	природе и	1	1
631	к его	1	1
632	но этот	1	1
633	жизни а	1	1
634	него и	1	1
635	отношению к	1	1
636	бы его	1	1
637	и жизнь	1	1
638	этот момент	1	1
639	этой сцены	1	1
640	героя в	1	1
641	исключительное значение	1	1
642	о нем	1	1
643	но эти	1	1
644	он мыслит	1	1
645	именно здесь	1	1
646	к людям	1	1
647	с самим	1	1
