N	2gram	Propp_Isto_3	Problemy
222	он все	3	2
223	ни в	2	2
224	но уже	1	2
225	если я	3	2
226	все равно	3	2
227	в этих	11	2
228	с точки	1	2
229	своего рода	1	2
230	войти в	1	2
231	на всю	1	2
232	как можно	1	2
233	вопрос о	2	2
234	не менее	5	2
235	о них	1	2
236	подобно тому	1	2
237	к ней	4	2
238	такая же	1	2
239	ли это	2	2
240	очень часто	3	2
241	есть только	2	2
242	лежит в	1	2
243	и он	2	2
244	здесь еще	1	2
245	вы не	1	2
246	уже с	3	2
247	так в	6	2
248	в дальнейшем	4	2
249	он так	1	2
250	с собой	2	2
251	можно было	1	2
252	на нее	3	2
253	для этого	1	2
254	о том	3	2
255	и та	1	2
256	почему же	1	2
257	с чертом	1	2
258	не знаю	8	2
259	быть и	3	2
260	на которой	1	2
261	одной из	1	2
262	мы увидим	3	2
263	в сторону	2	2
264	конечно не	1	2
265	в большинстве	1	2
266	в жизни	2	2
267	большинстве случаев	2	2
268	за ним	3	2
269	мы знаем	2	2
270	это место	1	2
271	ты меня	1	2
272	остановимся только	1	2
273	друг друга	6	2
274	уже и	1	2
275	ними а	1	2
276	тогда в	1	2
277	связан с	2	2
278	что на	4	2
279	здесь в	1	2
280	такое же	1	2
281	говорит о	1	2
282	на этот	1	2
283	всю жизнь	2	2
284	человека как	1	2
285	мы видели	13	2
286	вступает в	3	2
287	вместе с	9	2
288	нет ни	1	2
289	смысле этого	1	2
290	тому как	1	2
291	с тобой	2	2
292	из этого	1	2
293	с этой	1	2
294	здесь есть	2	2
295	но для	1	2
296	это уже	1	2
297	или в	11	2
298	обращается к	1	2
299	следующий за	1	2
300	хотя бы	1	2
301	из братьев	4	2
302	меня в	1	2
303	но эти	1	2
304	это в	1	2
305	фигурирует и	1	1
306	если вы	1	1
307	ту же	2	1
308	кто бы	1	1
309	одним из	4	1
310	начинается с	1	1
311	и через	1	1
312	мы здесь	4	1
313	даже из	1	1
314	но тем	2	1
315	в приведенном	1	1
316	он находится	1	1
317	здесь и	2	1
318	и до	1	1
319	все те	1	1
320	этого он	1	1
321	в доме	12	1
322	вот бы	1	1
323	несколько иной	1	1
324	есть не	1	1
325	со всех	1	1
326	а уж	1	1
327	или наоборот	2	1
328	мы не	1	1
329	и лицо	1	1
330	что никто	1	1
331	время от	2	1
332	когда герой	2	1
333	как я	1	1
334	один пример	1	1
335	то это	2	1
336	сказать о	1	1
337	и заставляет	1	1
338	с большим	5	1
339	свою очередь	1	1
340	героев или	1	1
341	мысль что	1	1
342	бы она	2	1
343	к которой	1	1
344	всего он	1	1
345	не говорят	1	1
346	нельзя говорить	1	1
347	к богу	1	1
348	не все	6	1
349	с отцом	1	1
350	в качестве	2	1
351	вступают в	2	1
352	что так	1	1
353	тут же	1	1
354	друг от	1	1
355	жили и	1	1
356	отнюдь не	1	1
357	тебе и	1	1
358	чем же	1	1
359	независимо от	2	1
360	ней в	2	1
361	и пр	11	1
362	перед нами	1	1
363	кроме того	1	1
364	бы я	1	1
365	что по	2	1
366	и каждое	1	1
367	он невидим	1	1
368	чтобы заставить	1	1
369	мы это	1	1
370	вопрос почему	1	1
371	ни один	2	1
372	в другие	1	1
373	в этой	5	1
374	этому я	1	1
375	бы только	1	1
376	много примеров	2	1
377	роль в	2	1
378	говорит не	1	1
379	во многих	2	1
380	не могла	2	1
381	человек не	1	1
382	все так	1	1
383	не следует	1	1
384	одному из	1	1
385	весь и	1	1
386	на тот	1	1
387	что еще	2	1
388	из него	1	1
389	никому не	2	1
390	так например	1	1
391	в нее	2	1
392	человека в	1	1
393	больше всего	1	1
394	здесь мы	5	1
395	что почти	1	1
396	что этот	1	1
397	об этом	1	1
398	меня под	1	1
399	в глубине	1	1
400	на все	2	1
401	один а	1	1
402	входит в	1	1
403	ходил по	1	1
404	приходит в	3	1
405	стоит на	3	1
406	был очень	1	1
407	здесь это	1	1
408	по всему	1	1
409	только одно	1	1
410	для тебя	1	1
411	тех которые	1	1
412	она и	1	1
413	ни одной	1	1
414	они то	1	1
415	далеко не	3	1
416	нигде не	1	1
417	для чего	1	1
418	здесь можно	6	1
419	домой и	1	1
420	в передаче	1	1
421	и было	2	1
422	как таковой	2	1
423	в один	1	1
424	герой по	1	1
425	перед собой	1	1
426	этих трех	1	1
427	и видит	1	1
428	одна группа	1	1
429	что такое	1	1
430	и ее	3	1
431	можно найти	4	1
432	этого места	1	1
433	случае в	2	1
434	вот он	1	1
435	от времени	1	1
436	где на	1	1
437	которые в	1	1
438	ко всему	1	1
439	тем не	5	1
440	и эти	3	1
441	и более	2	1
442	бы быть	1	1
443	для нее	2	1
444	так начинается	1	1
445	и очень	1	1
446	приводят к	1	1
447	так он	1	1
448	так может	2	1
449	но они	2	1
450	характерные для	1	1
451	в таких	1	1
452	она не	4	1
453	считает что	1	1
454	правда в	1	1
455	одна из	2	1
456	а ты	3	1
457	я буду	2	1
458	на себе	1	1
459	у кого	1	1
460	героев и	1	1
461	это еще	2	1
462	для всего	1	1
463	только не	2	1
464	к тебе	1	1
465	именно с	1	1
466	на дороге	2	1
467	как она	1	1
468	развивается в	1	1
469	не говорит	1	1
470	ему и	1	1
471	четыре дня	1	1
472	его он	2	1
473	связи с	6	1
474	перед ним	1	1
475	есть у	2	1
476	но там	1	1
477	прямо говорит	1	1
478	случаях когда	1	1
479	и другой	1	1
480	это конечно	1	1
481	отличается от	1	1
482	об одном	1	1
483	и другим	1	1
484	за что	1	1
485	которые его	1	1
486	они и	3	1
487	него как	1	1
488	приведем еще	1	1
489	я тебя	2	1
490	тогда я	1	1
491	приходит к	1	1
492	не входили	1	1
493	не совсем	3	1
494	она принадлежит	3	1
495	но по	3	1
496	от друга	1	1
497	как не	1	1
498	на нем	1	1
499	в некоторых	5	1
500	здесь не	3	1
501	говорит и	2	1
502	данном случае	3	1
503	из приведенных	3	1
504	в особенности	2	1
505	в себя	1	1
506	то время	2	1
507	чтобы дать	1	1
508	это вовсе	1	1
509	говорить с	1	1
510	она была	1	1
511	собрать их	1	1
512	что дело	1	1
513	за этими	1	1
514	является в	1	1
515	но иногда	1	1
516	если бы	6	1
517	как братья	2	1
518	смысле и	1	1
519	но здесь	1	1
520	находится в	4	1
521	говорят что	2	1
522	можно бы	1	1
523	и должно	1	1
524	этому мы	1	1
525	и поэтому	1	1
526	никак не	1	1
527	героя не	2	1
528	что каждый	1	1
529	образом в	2	1
530	его тело	1	1
531	после того	2	1
532	ли она	1	1
533	нас в	1	1
534	это означало	1	1
535	должно было	2	1
536	это может	1	1
537	от них	3	1
538	функций в	1	1
539	что человек	1	1
540	и только	1	1
541	почти как	1	1
542	по разным	1	1
543	но она	2	1
544	из моментов	1	1
545	еще придется	1	1
546	и она	3	1
547	происходит в	2	1
548	другие же	1	1
549	известно что	2	1
550	уходит в	3	1
551	что здесь	6	1
552	один из	5	1
553	видели что	4	1
554	я иду	1	1
555	и дело	1	1
556	этот вопрос	2	1
557	меня и	1	1
558	у черта	1	1
559	и действительно	2	1
560	дана в	1	1
561	указывающие на	1	1
562	очень много	2	1
563	у тебя	2	1
564	с одной	2	1
565	не то	1	1
566	где они	2	1
567	материал как	1	1
568	из которого	2	1
569	не входит	1	1
570	гл ii	1	1
571	эти черты	1	1
572	то и	6	1
573	всем его	1	1
574	же из	1	1
575	или не	2	1
576	героя с	2	1
577	чтобы он	1	1
578	и получает	1	1
579	а то	2	1
580	или даже	1	1
581	и обратно	1	1
582	в ином	6	1
583	или просто	1	1
584	превращаются в	1	1
585	и путем	1	1
586	ответ на	1	1
587	характерно что	1	1
588	себе в	2	1
589	руки и	1	1
590	другую сторону	1	1
591	здесь действительно	1	1
592	бы просто	1	1
593	случае не	1	1
594	и столь	1	1
595	считать ее	1	1
596	и вместе	1	1
597	ее на	1	1
598	в других	4	1
599	вид что	1	1
600	до сих	5	1
601	здесь к	1	1
602	нем происходит	1	1
603	и тех	1	1
604	а именно	4	1
605	и быть	1	1
606	и между	1	1
607	мы еще	3	1
608	предмет и	1	1
609	и их	1	1
610	превращается в	3	1
611	потом в	2	1
612	так это	1	1
613	о чем	1	1
614	его собственной	1	1
615	мы сейчас	2	1
616	или с	1	1
617	жизнь в	1	1
618	стоит в	2	1
619	если не	2	1
620	их с	1	1
621	нет ничего	2	1
622	трудно сказать	1	1
623	с обратным	1	1
624	и потому	2	1
625	расстановка действующих	1	1
626	женщиной и	1	1
627	как если	1	1
628	над ним	1	1
629	отражает не	1	1
630	мне на	1	1
631	в данном	4	1
632	ли ты	1	1
633	этому не	1	1
634	и скажет	1	1
635	находятся в	1	1
636	некоторое время	3	1
637	вне этой	1	1
638	и всей	1	1
639	образом на	1	1
640	ко мне	2	1
641	кто ты?	1	1
642	эти вопросы	1	1
643	всего то	1	1
644	этом случае	5	1
645	и некоторые	2	1
646	можно сказать	2	1
647	сих пор	5	1
648	в основном	1	1
649	только для	1	1
650	о его	1	1
651	не видит	2	1
652	при том	1	1
653	также очень	1	1
654	она знает	2	1
655	сейчас увидим	1	1
656	говорит теперь	1	1
657	своими товарищами	1	1
658	в другой	4	1
659	которая в	1	1
660	ее во	1	1
661	еще более	2	1
662	главным образом	1	1
663	или несколько	2	1
664	на более	1	1
665	уже давно	2	1
666	же в	2	1
667	тенденция к	1	1
668	на фоне	1	1
669	ты не	2	1
670	слова я	1	1
671	в свою	4	1
672	с ней	6	1
673	есть своего	1	1
674	но этот	2	1
675	является и	1	1
676	для героя	1	1
677	души человеческой	1	1
678	правда все	1	1
679	и другие	4	1
680	и эта	1	1
681	к этому	7	1
682	как на	1	1
683	и вновь	2	1
