N	2gram	Tiupa_Anal_1	FransuaR
264	зависимости от	1	1
265	произведение и	1	1
266	еще не	3	1
267	основная особенность	1	1
268	между собой	2	1
269	в различных	1	1
270	является таким	1	1
271	тем как	1	1
272	бы не	2	1
273	во внешнем	3	1
274	эпизод с	1	1
275	по отношению	6	1
276	отношение к	2	1
277	не просто	2	1
278	нет и	2	1
279	один и	1	1
280	в поисках	1	1
281	как говорит	2	1
282	первых двух	1	1
283	и к	3	1
284	более или	1	1
285	в действительности	1	1
286	искусство и	1	1
287	о самом	1	1
288	со своей	1	1
289	в которой	2	1
290	точку зрения	1	1
291	эпизодах и	1	1
292	в целом	5	1
293	к индивидуальному	1	1
294	в нашем	3	1
295	думать что	2	1
296	и трудное	1	1
297	рассказ о	2	1
298	романа но	1	1
299	из общей	1	1
300	если он	1	1
301	здесь имеются	1	1
302	этот процесс	1	1
303	широком смысле	2	1
304	не как	1	1
305	события в	2	1
306	из виду	2	1
307	смертью в	2	1
308	из него	1	1
309	и по	2	1
310	но все	1	1
311	выражение и	1	1
312	для всех	1	1
313	тем в	1	1
314	пусть и	1	1
315	же касается	1	1
316	неожиданным и	1	1
317	была в	1	1
318	ориентирована в	1	1
319	мере и	1	1
320	его в	1	1
321	и тем	1	1
322	смерть и	1	1
323	но затем	1	1
324	далеко не	6	1
325	с тем	1	1
326	он и	1	1
327	несмотря на	2	1
328	рода и	2	1
329	и тогда	2	1
330	и того	5	1
331	себе все	1	1
332	сосредоточиться на	1	1
333	или менее	1	1
334	даже при	1	1
335	таким же	1	1
336	особенности же	1	1
337	сознания но	1	1
338	место в	3	1
339	видел в	1	1
340	не столько	2	1
341	в которых	1	1
342	могло бы	1	1
343	своего рода	3	1
344	всякий раз	3	1
345	и другого	4	1
346	одном из	1	1
347	времени не	1	1
348	и эти	1	1
349	как от	2	1
350	ним в	1	1
351	по себе	4	1
352	в историческом	1	1
353	этих трех	1	1
354	в отношении	1	1
355	не менее	1	1
356	все три	1	1
357	в обоих	1	1
358	на него	1	1
359	понять что	1	1
360	ничего не	1	1
361	одна из	1	1
362	возвращение в	1	1
363	к концу	1	1
364	эпизода с	1	1
365	ему и	1	1
366	ничто не	2	1
367	эти три	1	1
368	входят в	1	1
369	как будто	3	1
370	для возбуждения	1	1
371	всех прочих	1	1
372	представляется нам	1	1
373	которые ели	1	1
374	исходить из	1	1
375	этот чисто	1	1
376	это также	1	1
377	в основу	1	1
378	могут быть	4	1
379	здесь совершенно	1	1
380	больше его	1	1
381	его с	1	1
382	смерти и	1	1
383	той или	6	1
384	на это	1	1
385	где он	1	1
386	оно может	3	1
387	и о	2	1
388	а язык	1	1
389	здесь не	2	1
390	говорит и	2	1
391	же не	1	1
392	в себя	6	1
393	в пределах	2	1
394	в ту	1	1
395	если они	1	1
396	особенно в	2	1
397	с самим	1	1
398	собой и	1	1
399	ослабляется и	1	1
400	о нем	3	1
401	и т.д	1	1
402	одного из	2	1
403	на что	1	1
404	оно ни	1	1
405	можно сказать	2	1
406	основе своей	2	1
407	акта в	1	1
408	времени в	1	1
409	это была	1	1
410	положения и	1	1
411	восходит к	1	1
412	каждом из	2	1
413	за этим	1	1
414	что и	3	1
415	это не	6	1
416	чем и	2	1
417	того в	1	1
418	вслед за	1	1
419	деле в	2	1
420	рассказывали что	1	1
421	играли в	1	1
422	в лице	1	1
423	в которую	1	1
424	том как	1	1
425	и одновременно	3	1
426	художественного восприятия	7	1
427	с художественным	1	1
428	как нечто	1	1
429	же оно	1	1
430	по этому	1	1
431	ведущие к	1	1
432	с двумя	2	1
433	перед этой	1	1
434	уже не	4	1
435	свидетельствует о	2	1
436	а то	1	1
437	мы подробно	1	1
438	или даже	1	1
439	для него	2	1
440	ни в	4	1
441	художественное восприятие	3	1
442	в пространстве	1	1
443	это рассуждение	1	1
444	в широком	4	1
445	образом не	2	1
446	для того	4	1
447	к месту	2	1
448	в последние	1	1
449	же деле	1	1
450	на уровне	3	1
451	или иной	6	1
452	подлежит никакому	1	1
453	влияние на	1	1
454	лица в	1	1
455	именно здесь	1	1
456	действующих лиц	1	1
457	текст в	2	1
458	а с	3	1
459	себя и	4	1
460	что для	1	1
461	говорит о	1	1
462	выступает в	2	1
463	самом же	1	1
464	не было	1	1
465	не знает	1	1
466	его как	1	1
467	же точно	1	1
468	о чем	1	1
469	что из	2	1
470	в связи	1	1
471	на фоне	2	1
472	связь с	1	1
473	о себе	1	1
474	и религиозные	1	1
475	к его	1	1
476	подхода к	3	1
477	есть такое	1	1
478	последний как	1	1
479	над ним	1	1
480	к своему	1	1
481	для обозначения	1	1
482	не он	1	1
483	смысле этого	1	1
484	в точке	1	1
485	что же	2	1
486	происходит в	1	1
487	да и	1	1
488	исходя из	4	1
489	действительно не	1	1
490	этого слова	7	1
491	не является	2	1
492	только для	2	1
493	в стране	1	1
494	героя в	2	1
495	что касается	1	1
496	граница между	1	1
497	не подлежит	1	1
498	имеет дело	1	1
499	это как	2	1
500	составляет часть	1	1
501	себя самого	1	1
502	из себя	1	1
503	весьма часто	1	1
504	самом себе	1	1
505	мира с	1	1
506	в карты	1	1
507	отношению к	5	1
508	по поводу	1	1
509	в противоположность	2	1
510	в таком	3	1
