N	2gram	Bakhtin_Pr_4	Marksizm
652	из исторического	1	1
653	деле это	1	1
654	есть прежде	1	1
655	высказывание а	1	1
656	мысли в	1	1
657	мышления и	1	1
658	же тип	1	1
659	тогда когда	1	1
660	одной плоскости	2	1
661	а ты	1	1
662	и притом	1	1
663	и остается	1	1
664	во время	1	1
665	чужие слова	1	1
666	и сама	1	1
667	и внутренней	1	1
668	но она	2	1
669	взаимоотношений в	1	1
670	но только	1	1
671	слово по	2	1
672	принадлежит к	1	1
673	в структуре	5	1
674	не могло	2	1
675	или еще	1	1
676	вообще нет	1	1
677	и всегда	1	1
678	в самой	5	1
679	слова героев	1	1
680	и весь	1	1
681	на себя	4	1
682	всего на	1	1
683	и уверенного	1	1
684	слову и	2	1
685	ровно ничего	1	1
686	правда это	1	1
687	ему и	1	1
688	а лишь	1	1
689	понимая под	1	1
690	это слово	5	1
691	и мысли	2	1
692	достоевский в	1	1
693	внешней и	1	1
694	высказыванием и	1	1
695	акцент и	1	1
696	не столь	1	1
697	с другом	5	1
698	но там	1	1
699	в духе	2	1
700	не могут	3	1
701	когда мы	1	1
702	что все	1	1
703	и другой	1	1
704	совершенно особая	1	1
705	числе и	3	1
706	его с	1	1
707	они и	1	1
708	слова с	7	1
709	этого второго	1	1
710	особый тип	1	1
711	него как	2	1
712	не поймем	1	1
713	пр он	1	1
714	слов но	1	1
715	этой своей	1	1
716	нормального и	1	1
717	которые выходят	1	1
718	от друга	1	1
719	в некоторых	1	1
720	здесь не	4	1
721	в себя	4	1
722	так в	2	1
723	роль в	1	1
724	мы наблюдаем	1	1
725	заложенные уже	1	1
726	еще лучше	1	1
727	стремиться к	1	1
728	на том	2	1
729	глубже и	1	1
730	и сам	5	1
731	здесь происходит	1	1
732	на нее	1	1
733	в плоскости	2	1
734	отсюда и	1	1
735	здесь нет	3	1
736	еще в	1	1
737	высказывание из	1	1
738	можно только	1	1
739	по сравнению	1	1
740	всех возможных	4	1
741	все остальные	1	1
742	совершенно невозможно	1	1
743	приводит его	1	1
744	и вообще	1	1
745	к пределу	1	1
746	с ним	2	1
747	как выражение	2	1
748	но может	1	1
749	лишь то	1	1
750	говорят одним	1	1
751	только и	2	1
752	слово на	1	1
753	ее при	1	1
754	и поэтому	1	1
755	и резкие	1	1
756	и что	3	1
757	возможен и	1	1
758	его жизни	1	1
759	или на	1	1
760	можно сказать	4	1
761	как чисто	1	1
762	упоминали выше	1	1
763	этих двух	4	1
764	других людей	1	1
765	и быстро	1	1
766	не адекватна	1	1
767	говорящим как	1	1
768	являются в	1	1
769	по типу	1	1
770	лишь путем	1	1
771	переходит в	1	1
772	нам важна	1	1
773	эти два	1	1
774	в чужих	1	1
775	свой смысл	1	1
776	и только	3	1
777	в другой	1	1
778	язык в	1	1
779	единого и	2	1
780	в него	6	1
781	в другую	1	1
782	с чужим	6	1
783	в каждую	1	1
784	нами случай	1	1
785	но с	2	1
786	оно и	2	1
787	себе внимание	1	1
788	мы видим	1	1
789	он совершенно	1	1
790	и так	2	1
791	в литературу	1	1
792	поверхностный взгляд	1	1
793	для нее	1	1
794	этих слов	1	1
795	авторского высказывания	1	1
796	чужому слову	9	1
797	именно на	1	1
798	с которыми	1	1
799	так что	2	1
800	воспринимается не	1	1
801	же и	4	1
802	определенных условиях	1	1
803	есть в	6	1
804	и др	1	1
805	значительно и	1	1
806	уже не	4	1
807	сущности вовсе	1	1
808	так можно	1	1
809	вопроса о	1	1
810	дать ответ	1	1
811	чужому высказыванию	1	1
812	только слово	1	1
813	если в	2	1
814	кажется что	3	1
815	рано или	1	1
816	и показать	2	1
817	не дает	2	1
818	автора в	1	1
819	и других	4	1
820	и социально	1	1
821	конечно лишь	1	1
822	отдельного слова	1	1
823	могло бы	2	1
824	в одном	11	1
825	сами по	2	1
826	у нее	1	1
827	себя от	1	1
828	ее не	1	1
829	к ним	4	1
830	не о	1	1
831	уже приходилось	2	1
832	на меня	1	1
833	свое выражение	1	1
834	ее понимает	1	1
835	язык живет	1	1
836	в широком	1	1
837	и оценки	1	1
838	прямого пути	1	1
839	в других	2	1
840	остается за	1	1
841	чувствует себя	1	1
842	в письменной	1	1
843	или поздно	1	1
844	нам уже	3	1
845	со стороны	1	1
846	отдельному слову	1	1
847	или иначе	1	1
848	эпоху возрождения	1	1
849	слово мы	1	1
850	если только	2	1
851	а именно	1	1
852	в каких	1	1
853	к которому	1	1
854	уходит в	1	1
855	и между	6	1
856	еще и	4	1
857	каждую эпоху	1	1
858	его таково	1	1
859	себя и	3	1
860	слово но	2	1
861	приближаться к	1	1
862	в соответствии	1	1
863	что им	1	1
864	превращается в	4	1
865	для передачи	1	1
866	в стиле	2	1
867	смысла и	1	1
868	ничего что	1	1
869	которых мы	1	1
870	другой стороны	3	1
871	его как	2	1
872	как ни	1	1
873	увидим в	1	1
874	дело в	3	1
875	отсюда возникает	1	1
876	же языком	1	1
877	нет слова	1	1
878	него не	1	1
879	социального коллектива	1	1
880	заставляя его	1	1
881	для историка	1	1
882	эта особенность	1	1
883	душевной жизни	1	1
884	более глубокое	2	1
885	существенные различия	1	1
886	себя на	2	1
887	чужих устах	1	1
888	бы оно	1	1
889	к лицу	1	1
890	на фоне	6	1
891	нет ничего	1	1
892	слова от	2	1
893	него в	3	1
894	ни на	1	1
895	продуктивной для	1	1
896	и xix	1	1
897	мы говорим	1	1
898	к себе	6	1
899	только его	1	1
900	со словом	2	1
901	к самому	2	1
902	не дающей	1	1
903	этих случаях	2	1
904	роли которую	1	1
905	к жизни	2	1
906	если оно	2	1
907	сравнению с	1	1
908	лицом к	1	1
909	притом так	1	1
910	принадлежащий к	1	1
911	на которое	1	1
912	слова он	1	1
913	мы сразу	1	1
914	что же	3	1
915	слова например	1	1
916	реплике в	1	1
917	чужая мысль	1	1
918	у самого	1	1
919	различные типы	1	1
920	ощущаться как	1	1
921	друг с	5	1
922	отношения не	1	1
923	другого человека	3	1
924	в это	1	1
925	приходилось говорить	1	1
926	реагирования на	1	1
927	этом случае	1	1
928	и другим	1	1
929	значения оно	1	1
930	в условиях	3	1
931	могли возникнуть	1	1
932	в целом	1	1
933	то перед	4	1
934	здесь конечно	2	1
935	на которой	1	1
936	но это	6	1
937	как чужое	3	1
938	одном высказывании	1	1
939	в душевной	1	1
940	включено в	1	1
941	силу и	1	1
942	однако не	1	1
943	это последнее	1	1
944	которые оно	1	1
945	вне его	2	1
946	мы совершенно	1	1
947	известной степени	1	1
948	слова но	4	1
949	живет и	1	1
950	при соединении	1	1
951	слова из	1	1
952	что ж	7	1
953	взаимоотношение этих	1	1
954	о котором	2	1
955	языковые особенности	1	1
956	хотя и	6	1
957	эти проблемы	2	1
958	у достоевского	16	1
959	из своего	1	1
960	мы как	1	1
961	и существенно	1	1
962	этой форме	1	1
963	потому что	4	1
964	все они	1	1
965	его слов	1	1
966	обстоит дело	1	1
967	разных сторон	1	1
968	на части	2	1
969	рассказчика замещающего	1	1
970	мы в	1	1
971	друга но	2	1
972	жизни в	1	1
973	границу между	1	1
974	героя и	4	1
975	слово слово	3	1
976	ведь именно	1	1
977	говорящего к	1	1
978	но можно	1	1
979	этой проблемы	1	1
980	следовательно к	1	1
981	при определенных	1	1
982	значение все	1	1
983	в последнем	1	1
984	этом мы	2	1
985	речи достигает	1	1
986	авторского и	1	1
987	проникнуть в	1	1
988	предметного значения	1	1
989	основные особенности	1	1
990	в заключение	2	1
991	целей и	1	1
992	речи как	2	1
993	и слов	1	1
994	а может	1	1
995	в речь	3	1
996	и другие	3	1
997	по поводу	1	1
998	с чужой	1	1
999	этим явлениям	1	1
1000	каждое слово	1	1
1001	чужим словом	13	1
1002	слово только	1	1
1003	том числе	4	1
1004	социального положения	1	1
