N	2gram	Ircho_Kome_1	Literetu
142	говорится в	1	2
143	чуть ли	1	2
144	из этих	1	2
145	но без	1	2
146	тому же	6	2
147	как он	1	2
148	в нем	4	2
149	не к	2	2
150	нашего времени	1	2
151	подобно тому	1	2
152	на этом	2	2
153	художника как	1	2
154	было бы	2	2
155	для них	2	2
156	бы на	1	2
157	в любом	3	2
158	а как	1	2
159	всяком случае	2	2
160	войне и	1	2
161	тем не	2	2
162	однако в	3	2
163	даже в	3	2
164	именно так	1	2
165	при всех	1	2
166	вплоть до	1	2
167	своего героя	1	2
168	в сознании	3	2
169	как будто	2	2
170	этом отношении	3	2
171	могут быть	3	2
172	этой причине	1	2
173	к тому	6	2
174	в поле	1	2
175	в себя	2	2
176	но при	1	2
177	говоря уже	2	2
178	роль в	1	2
179	на том	1	2
180	в мире	1	2
181	ту же	2	2
182	в другом	4	2
183	о том	8	2
184	с одной	3	2
185	обращается к	1	2
186	между тем	5	2
187	и только	1	2
188	хотя бы	1	2
189	только на	1	2
190	то и	2	2
191	со временем	1	2
192	себе в	1	2
193	не случайно	1	2
194	тем что	4	2
195	одной стороны	3	2
196	за пределы	2	2
197	нового времени	5	2
198	превращается в	1	2
199	из наиболее	2	2
200	одну из	2	2
201	так называемых	1	2
202	все более	3	2
203	автора в	1	2
204	если оно	1	2
205	тому как	1	2
206	можно было	1	2
207	это уже	1	2
208	этого рода	1	2
209	от литературы	1	2
210	не говоря	2	2
211	отношению к	3	2
212	ко всему	1	2
213	на это	1	2
214	по поводу	4	2
215	которых не	1	1
216	как известно	2	1
217	же как	3	1
218	переходит к	1	1
219	на самом	1	1
220	всего это	1	1
221	идет о	3	1
222	перед лицом	3	1
223	между двумя	1	1
224	по которым	4	1
225	на две	2	1
226	об исторической	1	1
227	сам автор	2	1
228	в основании	1	1
229	и за	1	1
230	который в	2	1
231	мы не	3	1
232	превратилась в	1	1
233	вопрос о	3	1
234	не была	1	1
235	ему в	1	1
236	зависимости от	1	1
237	и он	1	1
238	это время	2	1
239	он был	2	1
240	быть в	1	1
241	таково например	1	1
242	бы то	2	1
243	предполагать что	1	1
244	в чем	3	1
245	тем как	2	1
246	к которой	1	1
247	по тем	1	1
248	ответ на	1	1
249	отношение к	3	1
250	в наиболее	1	1
251	что они	4	1
252	вмешивается в	1	1
253	в настоящем	2	1
254	толстого и	1	1
255	для всех	2	1
256	однако не	1	1
257	перед нами	1	1
258	мы можем	4	1
259	и как	3	1
260	и художественного	1	1
261	в противоположность	2	1
262	них он	1	1
263	то в	1	1
264	за собой	1	1
265	жизни к	1	1
266	со своей	2	1
267	в которой	6	1
268	он в	1	1
269	право на	2	1
270	что к	2	1
271	а напротив	1	1
272	почти целиком	1	1
273	на то	3	1
274	века к	1	1
275	в поэтике	1	1
276	платона и	1	1
277	он не	3	1
278	от которого	1	1
279	едва ли	7	1
280	к одному	1	1
281	в начале	3	1
282	и вот	4	1
283	у читателя	1	1
284	и более	1	1
285	в зависимости	1	1
286	чтобы в	1	1
287	и по	6	1
288	так например	1	1
289	в борьбе	1	1
290	но все	1	1
291	человека в	1	1
292	значительной степени	1	1
293	до эпохи	1	1
294	свою власть	1	1
295	в каждом	1	1
296	то ни	2	1
297	а то	2	1
298	и с	3	1
299	а их	1	1
300	большинстве случаев	1	1
301	это было	1	1
302	которая как	1	1
303	чаще всего	3	1
304	и служат	1	1
305	и находит	1	1
306	в них	3	1
307	соответствии с	1	1
308	с тем	1	1
309	всю жизнь	1	1
310	и уже	1	1
311	с такой	1	1
312	такой же	2	1
313	со всей	1	1
314	перед собой	1	1
315	высказывание из	1	1
316	в эту	1	1
317	в этих	1	1
318	в г	11	1
319	места в	1	1
320	во второй	3	1
321	и одно	1	1
322	ссылки на	1	1
323	представить себе	1	1
324	в следующем	2	1
325	в отношении	6	1
326	по три	1	1
327	в условиях	1	1
328	в которых	1	1
329	одном из	4	1
330	творческой индивидуальности	1	1
331	задачу не	1	1
332	абсолютная истина	1	1
333	ни было	2	1
334	не могли	1	1
335	вовсе не	2	1
336	и тому	1	1
337	если и	1	1
338	между людьми	1	1
339	на три	1	1
340	во главе	1	1
341	культурной жизни	1	1
342	и объясняются	1	1
343	самого начала	1	1
344	к новым	1	1
345	во время	5	1
346	и сама	1	1
347	на него	4	1
348	как следует	1	1
349	говорить о	1	1
350	лермонтова не	1	1
351	среди персонажей	1	1
352	это еще	2	1
353	и представлялась	1	1
354	в форму	2	1
355	к концу	1	1
356	другой стороны	5	1
357	с пародией	1	1
358	с новой	1	1
359	о нем	1	1
360	в каком	1	1
361	вот в	1	1
362	уже о	2	1
363	мы узнаем	1	1
364	и другим	1	1
365	узнаем о	1	1
366	отказаться от	1	1
367	на вопрос	1	1
368	следует отнести	1	1
369	литературного творчества	1	1
370	как мы	4	1
371	как один	1	1
372	так в	4	1
373	полностью и	1	1
374	за счет	3	1
375	с самого	1	1
376	культуры и	1	1
377	художественного мышления	2	1
378	в дальнейшем	1	1
379	к жизни	1	1
380	в годы	6	1
381	или в	2	1
382	на путь	1	1
383	каждого из	1	1
384	собой в	1	1
385	мог бы	2	1
386	участия в	1	1
387	том где	1	1
388	собой и	2	1
389	на всю	3	1
390	в третьем	1	1
391	два десятилетия	1	1
392	и здесь	2	1
393	второй половине	2	1
394	и внутреннее	1	1
395	и что	1	1
396	очевидно что	1	1
397	два стиха	1	1
398	в пользу	1	1
399	в значительной	1	1
400	затем в	2	1
401	как теперь	2	1
402	к нему	2	1
403	во всех	1	1
404	путь к	2	1
405	ее от	1	1
406	от них	2	1
407	и во	2	1
408	что же	1	1
409	и других	7	1
410	непосредственно в	1	1
411	под именем	2	1
412	вслед за	2	1
413	наконец в	1	1
414	внешнее и	1	1
415	мой взгляд	1	1
416	дома в	1	1
417	в литературе	1	1
418	герой в	1	1
419	тот же	3	1
420	одной из	3	1
421	гораздо более	1	1
422	согласно которой	1	1
423	наше время	1	1
424	было и	1	1
425	перечисленные здесь	1	1
426	таких же	1	1
427	бы ни	1	1
428	не сказать	1	1
429	только при	2	1
430	на мой	1	1
431	тогда же	1	1
432	человеческой личности	1	1
433	со своим	5	1
434	оказывается в	1	1
435	и у	3	1
436	в большинстве	1	1
437	вернуться к	2	1
438	оно в	1	1
439	в виде	3	1
440	за ним	1	1
441	где бы	1	1
442	не так	1	1
443	в котором	4	1
444	в одном	8	1
445	в современном	1	1
446	никто не	1	1
447	свидетельствует об	1	1
448	среди которых	1	1
449	так как	4	1
450	может служить	1	1
451	отношении к	1	1
452	в финале	2	1
453	из двух	1	1
454	в исторической	1	1
455	что и	4	1
456	до сих	2	1
457	может и	1	1
458	хоть и	2	1
459	отдельно взятого	1	1
460	именно в	4	1
461	который впрочем	1	1
462	на чем	1	1
463	может показаться	1	1
464	а с	1	1
465	в соответствии	1	1
466	на основании	3	1
467	не делает	1	1
468	а сам	2	1
469	до конца	2	1
470	перекликается с	1	1
471	и эстетической	1	1
472	он становится	1	1
473	впрочем в	1	1
474	из многочисленных	1	1
475	мы знаем	2	1
476	для этой	1	1
477	в последней	1	1
478	эти слова	1	1
479	годов в	1	1
480	начала с	1	1
481	из мира	1	1
482	в особенности	1	1
483	жизни но	1	1
484	к своему	1	1
485	это были	2	1
486	в той	1	1
487	и на	3	1
488	одновременно с	1	1
489	на эту	1	1
490	в ответ	1	1
491	в первой	2	1
492	по существу	1	1
493	сам не	1	1
494	в состоянии	2	1
495	тех пор	1	1
496	о месте	1	1
497	в это	1	1
498	с ее	2	1
499	места и	1	1
500	и о	3	1
501	сих пор	2	1
502	о его	1	1
503	общественной жизни	1	1
504	между прочим	2	1
505	романа с	1	1
506	см ниже	3	1
507	которые были	1	1
508	к управлению	1	1
509	видят в	1	1
510	зрителя к	1	1
511	льва толстого	1	1
512	из которых	2	1
513	уже на	1	1
514	более ранних	1	1
515	а к	2	1
516	от него	1	1
517	и все	3	1
518	у них	1	1
519	но зато	1	1
520	только что	2	1
521	могли быть	2	1
522	в общем	1	1
523	целый ряд	1	1
524	были для	1	1
525	в свою	2	1
526	в ходе	1	1
527	с ней	1	1
528	не знает	1	1
529	сказать что	1	1
530	совершенно не	1	1
531	время не	1	1
532	в трех	1	1
533	в действительности	2	1
534	к этой	1	1
535	к действительности	1	1
536	в роли	1	1
537	вместе с	2	1
538	событий в	1	1
539	к этому	4	1
540	и особенно	4	1
541	все что	2	1
542	том числе	1	1
543	они не	1	1
