N	2gram	Bakhtin_Pr_5	VeschiIm
180	нисколько не	1	3
181	в своей	4	3
182	все это	14	3
183	есть именно	1	3
184	есть еще	1	3
185	их в	2	3
186	чтобы она	1	3
187	как можно	2	3
188	в основе	1	3
189	того чтобы	1	3
190	или как	3	3
191	к ней	2	3
192	к себе	18	3
193	к тому	6	3
194	и самое	2	3
195	можно и	1	3
196	без всякого	2	3
197	и сам	7	3
198	так и	8	3
199	и вообще	2	3
200	можно сказать	1	3
201	один из	1	3
202	тот же	4	3
203	что он	24	3
204	но как	4	3
205	без этого	1	3
206	только на	4	3
207	сама по	1	3
208	в одном	6	3
209	отношение к	6	3
210	даже и	3	3
211	никогда не	4	3
212	а с	3	3
213	вместе с	2	3
214	в той	4	3
215	тому как	2	3
216	есть как	1	3
217	да и	5	3
218	сама себя	1	3
219	себя самого	7	3
220	это может	1	3
221	бы в	4	3
222	и ни	2	3
223	тем более	1	3
224	хотя бы	2	3
225	я в	4	3
226	с самим	15	3
227	нем нет	1	2
228	в первом	2	2
229	ту же	1	2
230	из его	2	2
231	обойтись без	3	2
232	мы уже	8	2
233	той же	2	2
234	к чему	1	2
235	как мы	8	2
236	во внутреннем	4	2
237	но она	1	2
238	своей собственной	1	2
239	бы ни	1	2
240	конечно и	1	2
241	себе что	1	2
242	мысли и	1	2
243	именно тем	2	2
244	не все	1	2
245	себе и	7	2
246	тут же	1	2
247	как в	5	2
248	бы я	1	2
249	когда он	3	2
250	что на	2	2
251	то в	2	2
252	себе как	1	2
253	я имею	1	2
254	приводит к	2	2
255	но ведь	2	2
256	же но	2	2
257	и если	1	2
258	он не	13	2
259	для того	1	2
260	и вот	4	2
261	говорите что	1	2
262	и этот	2	2
263	но все	4	2
264	а затем	2	2
265	и может	1	2
266	об этом	1	2
267	на все	1	2
268	то есть	16	2
269	себя не	1	2
270	затем и	1	2
271	только одно	1	2
272	параллель к	1	2
273	ни в	2	2
274	но уже	2	2
275	все равно	2	2
276	в слове	6	2
277	есть какое-то	1	2
278	не мог	3	2
279	же есть	1	2
280	знает и	5	2
281	жизнь и	2	2
282	признать что	1	2
283	и эти	1	2
284	и настойчиво	1	2
285	для нее	1	2
286	же такое	1	2
287	тому что	2	2
288	мною в	1	2
289	бы на	1	2
290	но они	1	2
291	дело в	1	2
292	на него	5	2
293	но только	3	2
294	чем не	1	2
295	для всего	1	2
296	в самой	1	2
297	это именно	1	2
298	как она	1	2
299	и его	14	2
300	это уже	2	2
301	у меня	6	2
302	полную независимость	1	2
303	я сам	7	2
304	оно может	1	2
305	данном случае	1	2
306	самим собою	9	2
307	себя вовне	1	2
308	говорили что	4	2
309	с собой	2	2
310	мог бы	2	2
311	том как	1	2
312	является в	1	2
313	находится в	1	2
314	в виду	3	2
315	именно потому	2	2
316	но к	1	2
317	на вопрос	2	2
318	и та	2	2
319	никак не	1	2
320	и во	3	2
321	это было	2	2
322	никакого реального	1	2
323	во втором	1	2
324	еще более	1	2
325	или нет?	1	2
326	что только	1	2
327	но между	1	2
328	в качестве	1	2
329	его и	3	2
330	мы можем	2	2
331	не случайно	2	2
332	не говорит	1	2
333	в особенности	1	2
334	тоже ведь	1	2
335	превращается в	1	2
336	может ли	1	2
337	а так	3	2
338	о чем	1	2
339	что из	1	2
340	если не	1	2
341	но оно	1	2
342	зачем же	1	2
343	какого бы	1	2
344	мы говорили	2	2
345	самого себя	1	2
346	в первой	1	2
347	кроме того	1	2
348	при всем	1	2
349	ли в	1	2
350	ее но	1	2
351	тип не	1	2
352	но именно	2	2
353	но зато	4	2
354	теперь же	2	2
355	есть уже	1	2
356	не я	1	2
357	отношении к	7	2
358	может и	1	2
359	это все	1	2
360	является и	1	2
361	а я	10	2
362	в своих	1	2
363	сущности не	2	2
364	так же	7	2
365	во всяком	4	2
366	же нам	1	1
367	я и	2	1
368	если вы	1	1
369	я уже	2	1
370	чтобы не	2	1
371	с кем	1	1
372	самим по	1	1
373	же внутри	1	1
374	другому чем	1	1
375	своей основной	1	1
376	между двумя	2	1
377	не хочет	2	1
378	по преимуществу	1	1
379	быть вы	1	1
380	что эти	1	1
381	все те	1	1
382	тогда я	1	1
383	с таким	2	1
384	собою в	1	1
385	уже по	1	1
386	он ничего	2	1
387	когда уже	1	1
388	бы уже	4	1
389	и ничего	1	1
390	которую мы	1	1
391	в которой	2	1
392	что уже	1	1
393	но по	1	1
394	он как	4	1
395	в каждый	1	1
396	время как	2	1
397	оно вообще	1	1
398	и со	3	1
399	и заставляет	1	1
400	своему смыслу	2	1
401	одного слова	2	1
402	уже в	3	1
403	кто же	2	1
404	теперь на	3	1
405	мы без	1	1
406	проявляется в	1	1
407	и иначе	1	1
408	и самого	1	1
409	на другом	1	1
410	другим в	1	1
411	проявляет себя	1	1
412	и на	6	1
413	суждение о	1	1
414	это действительно	3	1
415	всего этого	3	1
416	с его	7	1
417	ними в	1	1
418	другом они	1	1
419	оставался один	1	1
420	ее к	1	1
421	и открыто	2	1
422	его сознания	1	1
423	ответ на	1	1
424	в общем	3	1
425	с совершенно	1	1
426	отличие от	2	1
427	да так	1	1
428	форме и	1	1
429	от злости	1	1
430	выводить все	2	1
431	внутренняя жизнь	1	1
432	словом в	1	1
433	как нам	1	1
434	перед нами	1	1
435	хотя и	2	1
436	и к	12	1
437	слова он	1	1
438	это определение	1	1
439	чего же	1	1
440	бы с	2	1
441	все эти	3	1
442	ее во	1	1
443	другой тоже	1	1
444	чем бы	1	1
445	в этой	1	1
446	еще один	2	1
447	раз в	2	1
448	зависимости от	1	1
449	и кто	3	1
450	жизнь как	1	1
451	тому же	3	1
452	собою или	1	1
453	как он	2	1
454	но на	4	1
455	не могла	1	1
456	в общении	1	1
457	главным образом	1	1
458	при этом	2	1
459	его более	1	1
460	только себя	1	1
461	он ни	1	1
462	что же?	1	1
463	еще раньше	1	1
464	чтобы они	1	1
465	и совершенно	1	1
466	он должен	1	1
467	к одному	3	1
468	не как	3	1
469	слово или	1	1
470	и проявление	1	1
471	быть с	1	1
472	из него	1	1
473	и по	2	1
474	однако в	2	1
475	о таком	1	1
476	именно это	1	1
477	это конечно	1	1
478	выражение и	1	1
479	отношении себя	1	1
480	есть все	1	1
481	конечно в	2	1
482	до последней	1	1
483	того или	1	1
484	может стать	1	1
485	но нам	1	1
486	же если	1	1
487	он все	2	1
488	мне это	1	1
489	и утверждения	4	1
490	во многом	1	1
491	в них	4	1
492	она и	1	1
493	период его	1	1
494	далеко не	1	1
495	и вопреки	1	1
496	переходим к	4	1
497	он и	5	1
498	же самый	1	1
499	всякого сомнения	1	1
500	она была	1	1
501	и того	2	1
502	но почему	1	1
503	же я	2	1
504	одного и	1	1
505	с ума	1	1
506	же ведь	1	1
507	этом случае	1	1
508	я его	1	1
509	мы замечаем	1	1
510	и без	4	1
511	вступая с	1	1
512	в котором	3	1
513	ту сторону	1	1
514	с первой	1	1
515	в отличие	2	1
516	они уже	1	1
517	свой смысл	1	1
518	поэтому в	1	1
519	но эта	2	1
520	с такою	1	1
521	бы шла	1	1
522	что никакой	1	1
523	без всяких	1	1
524	с такими	1	1
525	даже в	5	1
526	заставляет его	1	1
527	нас к	1	1
528	и очень	1	1
529	раз и	3	1
530	сознании в	1	1
531	ум и	1	1
532	что с	2	1
533	иной раз	1	1
534	от нас	1	1
535	тогда и	2	1
536	о них	2	1
537	к такому	1	1
538	это еще	1	1
539	на меня	6	1
540	находятся в	1	1
541	и существенное	1	1
542	по своей	2	1
543	это слово	4	1
544	ее внутренняя	1	1
545	сводится к	3	1
546	внутренней жизни	2	1
547	эти три	1	1
548	которое не	1	1
549	только с	3	1
550	уже и	2	1
551	и делает	4	1
552	зрение и	1	1
553	с другом	4	1
554	свое собственное	1	1
555	нет ни	2	1
556	не могут	1	1
557	и мне	1	1
558	а ее	1	1
559	только мне	1	1
560	что вы	2	1
561	в применении	1	1
562	стоит на	1	1
563	им в	2	1
564	вы не	2	1
565	в конце	5	1
566	как не	1	1
567	на нем	1	1
568	свою идею	1	1
569	и от	3	1
570	только не	1	1
571	него самого	1	1
572	уже с	2	1
573	прямо и	1	1
574	с самого	8	1
575	то время	1	1
576	в пределах	11	1
577	дано в	1	1
578	в живых	1	1
579	что у	6	1
580	в другом	12	1
581	на нее	2	1
582	это вовсе	1	1
583	себя что	1	1
584	здесь как	1	1
585	перенести его	1	1
586	к самой	1	1
587	до бесконечности	1	1
588	раз к	1	1
589	активно и	1	1
590	передо мною	1	1
591	ивана в	4	1
592	он остается	1	1
593	или иной	4	1
594	она резко	1	1
595	говорят что	1	1
596	все дело	1	1
597	о нем	2	1
598	только так	2	1
599	же необходимо	1	1
600	это я	3	1
601	знает но	1	1
602	почему же	2	1
603	таким же	1	1
604	ли она	1	1
605	имею право	1	1
606	самому себе	1	1
607	нас в	1	1
608	должно было	1	1
609	слово слово	2	1
610	связь между	1	1
611	на своих	1	1
612	от них	1	1
613	установка по	1	1
614	нуждается в	3	1
615	на одном	1	1
616	но конечно	2	1
617	резко отличается	1	1
618	а его	1	1
619	а именно	1	1
620	к которому	1	1
621	что здесь	1	1
622	этом смысле	3	1
623	но с	1	1
624	в двух	1	1
625	но ни	2	1
626	и весьма	1	1
627	бы меня	1	1
628	и так	4	1
629	впрочем и	1	1
630	деле не	1	1
631	теперь в	4	1
632	с одной	1	1
633	где они	1	1
634	для всех	1	1
635	конечно не	2	1
636	и у	4	1
637	же из	1	1
638	оно в	1	1
639	в виде	7	1
640	в начале	3	1
641	чего бы	2	1
642	зрения на	1	1
643	так пусть	3	1
644	себе в	1	1
645	всяком случае	4	1
646	другой но	1	1
647	слова в	6	1
648	вовсе не	7	1
649	реально не	1	1
650	и стремится	1	1
651	не о	4	1
652	как его	3	1
653	у него	4	1
654	них мы	1	1
655	себя но	2	1
656	к той	1	1
657	и вместе	1	1
658	ее на	1	1
659	в других	1	1
660	но из	1	1
661	в очень	1	1
662	вид что	1	1
663	один в	2	1
664	другого и	3	1
665	до сих	1	1
666	я только	1	1
667	и суждения	1	1
668	и прежде	4	1
669	мы еще	1	1
670	так вот	3	1
671	но о	1	1
672	говорит о	2	1
673	раз так	1	1
674	в некоторых	1	1
675	ничего что	2	1
676	стремится к	6	1
677	так это	1	1
678	есть лишь	1	1
679	жизнь в	1	1
680	же точно	1	1
681	из моментов	1	1
682	когда она	2	1
683	с которым	4	1
684	этот принцип	1	1
685	опять-таки как	1	1
686	я хочу	2	1
687	уже давно	1	1
688	нет ничего	1	1
689	и она	1	1
690	а вы	1	1
691	что каждый	1	1
692	что другой	1	1
693	теперь когда	2	1
694	из которых	1	1
695	без труда	1	1
696	мне на	1	1
697	он говорит	1	1
698	смысле этого	2	1
699	себя то	2	1
700	и основной	1	1
701	очень важно	2	1
702	вне этой	1	1
703	друг с	4	1
704	и другой	1	1
705	лежит в	2	1
706	и жизнь	1	1
707	мы сказали	1	1
708	или другого	1	1
709	или хотя	1	1
710	этого слова	5	1
711	слова есть	1	1
712	слова и	11	1
713	личности другими	1	1
714	в любом	1	1
715	установки и	1	1
716	сих пор	1	1
717	стоит только	1	1
718	но для	2	1
719	к другим	2	1
720	другой как	2	1
721	а вот	1	1
722	не является	1	1
723	отвечает на	1	1
724	вам и	1	1
725	всего внутреннего	1	1
726	и человек	1	1
727	его нет	1	1
728	или в	2	1
729	сознания и	4	1
730	его с	5	1
731	лишь как	1	1
732	с уже	2	1
733	в третьем	1	1
734	конце концов	3	1
735	мы должны	3	1
736	смысле нет	1	1
737	ибо в	3	1
738	на одно	2	1
739	своей внутренней	1	1
740	на более	1	1
741	реагирует на	1	1
742	очень хорошо	1	1
743	нет что	1	1
744	к самому	5	1
745	одной из	2	1
746	слова я	1	1
747	слово в	2	1
748	с ней	1	1
749	и остановиться	1	1
750	другой стороны	3	1
751	они все	1	1
752	к его	1	1
753	мы увидим	2	1
754	из этого	2	1
755	сам в	1	1
756	мысли но	1	1
757	и строит	1	1
758	сущности в	2	1
759	но эти	2	1
760	и эта	1	1
761	к этому	1	1
