N	2gram	Bakhtin_Pr_2	RusskieA
391	и когда	1	1
392	что у	4	1
393	iii в	1	1
394	достаточно чтобы	1	1
395	так и	3	1
396	здесь нет	2	1
397	найти в	1	1
398	можно только	1	1
399	под силу	2	1
400	но у	3	1
401	без всякой	1	1
402	них есть	1	1
403	если бы	2	1
404	с ним	8	1
405	находится в	2	1
406	говорят что	1	1
407	с другою	2	1
408	другом месте	1	1
409	то они	2	1
410	и поэтому	1	1
411	можно сказать	2	1
412	затем в	1	1
413	в его	22	1
414	во всей	1	1
415	все время	3	1
416	если это	1	1
417	и мир	5	1
418	более что	1	1
419	в литературе	6	1
420	на которой	1	1
421	но с	3	1
422	к различным	1	1
423	о двух	2	1
424	тот же	2	1
425	в основном	1	1
426	с ними	4	1
427	на очень	1	1
428	что он	7	1
429	в какой	1	1
430	но ни	1	1
431	к их	1	1
432	и действительно	2	1
433	и так	1	1
434	несколько подробнее	2	1
435	который в	1	1
436	они могут	3	1
437	i и	1	1
438	от них	2	1
439	всем этом	1	1
440	человека с	2	1
441	из которого	2	1
442	же и	1	1
443	с нею	1	1
444	в большинстве	2	1
445	только на	1	1
446	сведения и	1	1
447	здесь это	1	1
448	а это	1	1
449	в данной	1	1
450	и обратно	1	1
451	но есть	1	1
452	превращаются в	1	1
453	ни с	2	1
454	мир в	2	1
455	был бы	1	1
456	не так	2	1
457	для него	9	1
458	могло бы	1	1
459	в одном	6	1
460	в конце	4	1
461	чтобы она	1	1
462	к ним	3	1
463	ту сторону	1	1
464	как его	2	1
465	него всю	1	1
466	как при	1	1
467	сидеть и	1	1
468	как раз	6	1
469	они становятся	1	1
470	рядом с	3	1
471	из своих	2	1
472	время как	1	1
473	в другой	1	1
474	из среды	1	1
475	и даже	3	1
476	имеет и	1	1
477	как у	2	1
478	по своим	2	1
479	и др	4	1
480	и затем	2	1
481	от другого	1	1
482	месте и	1	1
483	превращается в	4	1
484	на которых	1	1
485	не на	4	1
486	зависит от	1	1
487	такая организация	1	1
488	а по	1	1
489	него не	3	1
490	и следовательно	7	1
491	в одно	1	1
492	может иметь	1	1
493	в одной	5	1
494	и потому	6	1
495	книге о	1	1
496	которая для	1	1
497	а так	1	1
498	в область	1	1
499	смысле этого	2	1
500	он может	2	1
501	можно выразить	1	1
502	который он	1	1
503	из первого	1	1
504	в современной	1	1
505	и более	2	1
506	и жизнь	1	1
507	быть не	1	1
508	этого слова	2	1
509	и не	42	1
510	же случае	1	1
511	как более	1	1
512	но это	2	1
513	происходит не	1	1
514	он видел	1	1
515	она может	1	1
516	и другими	2	1
517	одно общее	1	1
518	от него	3	1
519	всякую связь	1	1
520	а может	3	1
521	это позволяет	1	1
522	однако к	1	1
523	тем более	1	1
524	мы должны	4	1
525	за него	1	1
526	его уже	1	1
527	или другому	1	1
528	только что	2	1
529	в мировом	1	1
530	которые в	2	1
531	то их	1	1
532	или не	2	1
533	очень хорошо	1	1
534	не я	1	1
535	несмотря на	1	1
536	только с	1	1
537	все еще	1	1
538	о своем	1	1
539	в свою	1	1
540	две стороны	1	1
541	сказать что	5	1
542	другой стороны	1	1
543	на который	1	1
544	всех других	1	1
545	одновременно и	1	1
546	им не	1	1
547	него в	1	1
548	есть и	3	1
549	из своей	1	1
550	время не	1	1
551	и становится	2	1
552	во всяком	1	1
553	также не	2	1
554	и эта	3	1
555	как на	2	1
556	и особенно	2	1
557	все что	3	1
