N	2gram	Potebnia_M_3	Dialekti
146	с другой	7	4
147	е не	1	4
148	для него	9	4
149	если оно	1	4
150	это будет	1	4
151	так же	3	4
152	тому как	5	4
153	значить что	1	4
154	сознания и	1	4
155	только что	8	4
156	сказать что	5	4
157	была бы	4	3
158	мы уже	2	3
159	той же	2	3
160	и на	3	3
161	за пределы	2	3
162	и я	1	3
163	в одной	1	3
164	что именно	4	3
165	с этим	6	3
166	в своем	5	3
167	только тогда	9	3
168	все же	2	3
169	перед нами	2	3
170	все эти	1	3
171	сводится на	1	3
172	тем более	4	3
173	на то	2	3
174	в нем	9	3
175	он должен	1	3
176	в силу	3	3
177	не будет	3	3
178	сознание и	1	3
179	к природе	1	3
180	должно быть	5	3
181	как все	1	3
182	и без	7	3
183	миф о	1	3
184	не в	15	3
185	есть еще	3	3
186	того кто	1	3
187	раз и	1	3
188	тем самым	7	3
189	она не	2	3
190	но она	1	3
191	же время	5	3
192	во всем	1	3
193	уже и	1	3
194	и о	2	3
195	его движение	1	3
196	из двух	3	3
197	быть может	3	3
198	это было	3	3
199	к нему	3	3
200	или же	4	3
201	и ее	1	3
202	вопрос об	2	3
203	с одной	7	3
204	есть ни	4	3
205	есть в	3	3
206	то и	6	3
207	при помощи	1	3
208	из них	6	3
209	мы знаем	1	3
210	сами по	1	3
211	друг друга	3	3
212	не говорит	1	3
213	тем что	7	3
214	для того	4	3
215	есть знание	1	3
216	в каком	5	3
217	не было	4	3
218	может ли	1	3
219	его как	1	3
220	ни о	3	3
221	одной стороны	3	3
222	как бы	3	3
223	если не	4	3
224	и от	4	3
225	не знает	3	3
226	все что	4	3
227	в слове	32	3
228	я и	3	2
229	например в	6	2
230	только потому	3	2
231	для науки	1	2
232	в первом	3	2
233	этого он	1	2
234	уже по	1	2
235	его не	1	2
236	если я	1	2
237	что если	1	2
238	оно вообще	1	2
239	оно есть	3	2
240	из того	2	2
241	которое не	2	2
242	и он	1	2
243	в ней	8	2
244	и говорить	1	2
245	начало и	1	2
246	еще не	5	2
247	на них	1	2
248	бы то	1	2
249	с его	1	2
250	но не	7	2
251	знание есть	1	2
252	его на	1	2
253	своей и	1	2
254	в мысли	2	2
255	целый ряд	2	2
256	но в	1	2
257	то в	1	2
258	из этих	9	2
259	думать что	5	2
260	бы только	1	2
261	в себе	16	2
262	тому же	1	2
263	но на	1	2
264	и если	2	2
265	при этом	3	2
266	сами эти	1	2
267	перестает быть	4	2
268	и вот	1	2
269	в понятии	2	2
270	что у	1	2
271	и по	4	2
272	людей и	2	2
273	сознание но	1	2
274	говорить не	1	2
275	но совершенно	1	2
276	только одно	1	2
277	она и	1	2
278	все равно	4	2
279	показывает что	2	2
280	этого не	3	2
281	несмотря на	2	2
282	не знание	1	2
283	понятия и	2	2
284	мы как	1	2
285	вещи в	1	2
286	от своего	1	2
287	в их	2	2
288	от его	1	2
289	их в	2	2
290	что этот	1	2
291	бы быть	2	2
292	с которой	1	2
293	не меньше	1	2
294	на котором	2	2
295	сама она	1	2
296	тогда и	3	2
297	иметь в	2	2
298	следовательно и	1	2
299	того и	1	2
300	или есть	2	2
301	как я	1	2
302	не вполне	1	2
303	у меня	2	2
304	уже о	1	2
305	когда мы	2	2
306	могут быть	3	2
307	для себя	3	2
308	как мы	7	2
309	говоря уже	1	2
310	так в	2	2
311	и когда	1	2
312	с первым	1	2
313	для этого	1	2
314	и вообще	3	2
315	и здесь	1	2
316	никак не	3	2
317	то тем	3	2
318	нас в	1	2
319	нет это	1	2
320	ее от	1	2
321	в его	4	2
322	природы и	2	2
323	на словах	1	2
324	и следовательно	3	2
325	тех пор	1	2
326	как например	1	2
327	не мешает	1	2
328	и тем	5	2
329	себя в	1	2
330	имеет права	1	2
331	же и	3	2
332	что законы	1	2
333	не можем	3	2
334	же в	2	2
335	и чисто	1	2
336	она действительно	1	2
337	никто не	3	2
338	у него	2	2
339	так или	2	2
340	со стороны	3	2
341	или иначе	1	2
342	именно в	3	2
343	следовательно не	1	2
344	еще и	1	2
345	души и	2	2
346	себя и	4	2
347	быть только	4	2
348	у человека	1	2
349	зависит от	6	2
350	в природе	2	2
351	только от	3	2
352	но как	2	2
353	как именно	1	2
354	и потому	4	2
355	нет ни	2	2
356	в данном	1	2
357	по которому	5	2
358	быть не	2	2
359	было ни	1	2
360	в смысле	4	2
361	тогда все	1	2
362	или в	3	2
363	для нас	20	2
364	из себя	2	2
365	бы в	2	2
366	в одинаковой	1	2
367	я думаю	2	2
368	без слова	3	2
369	а в	12	2
370	может и	1	2
371	слово в	4	2
372	не говоря	3	2
373	другой стороны	4	2
374	по одному	1	2
375	самосознания и	1	2
376	точно так	12	2
377	ее в	1	2
378	во всяком	1	2
379	кто его	1	1
380	говоря о	4	1
381	отношения к	1	1
382	в сфере	1	1
383	и бесконечно	1	1
384	чтобы не	1	1
385	дело вовсе	1	1
386	этом отношении	2	1
387	на самом	1	1
388	он может	1	1
389	на одно	1	1
390	к понятию	1	1
391	к сказанному	2	1
392	который хотя	1	1
393	но тем	2	1
394	его внутреннюю	2	1
395	в приведенном	2	1
396	по преимуществу	1	1
397	что эти	1	1
398	орган самосознания	1	1
399	не вижу	1	1
400	едва ли	1	1
401	и должен	1	1
402	и которая	1	1
403	по его	1	1
404	а как	2	1
405	из всего	1	1
406	или наоборот	1	1
407	предмета в	2	1
408	на первом	1	1
409	что уже	2	1
410	душу в	1	1
411	и совсем	1	1
412	этот предмет	2	1
413	оно с	1	1
414	его только	2	1
415	отдельных частей	1	1
416	на свою	2	1
417	или его	1	1
418	явление не	1	1
419	же что	6	1
420	себе что	2	1
421	нет то	1	1
422	столько же	1	1
423	есть акт	2	1
424	но этого	1	1
425	природу в	1	1
426	во всех	1	1
427	существующее но	1	1
428	сказать и	1	1
429	знающего только	1	1
430	нею в	1	1
431	а только	3	1
432	не то	3	1
433	о слове	2	1
434	есть субъект	1	1
435	есть по	1	1
436	тогда как	2	1
437	себе и	1	1
438	тут же	2	1
439	же раз	1	1
440	где или	1	1
441	из таких	1	1
442	от одной	2	1
443	признак а	1	1
444	чем же	1	1
445	независимо от	5	1
446	стороны и	1	1
447	что как	2	1
448	о жизни	1	1
449	этой стороны	2	1
450	помнить что	1	1
451	и слова	2	1
452	с понятием	2	1
453	и наконец	2	1
454	более или	3	1
455	себе не	4	1
456	это определение	1	1
457	осязаем и	1	1
458	от этого	2	1
459	и ощутимым	1	1
460	идея и	1	1
461	со своей	2	1
462	к чему	1	1
463	та же	2	1
464	в которой	3	1
465	из жизни	1	1
466	мира но	1	1
467	есть для	5	1
468	во многих	1	1
469	если мы	1	1
470	другому с	1	1
471	право на	1	1
472	что к	1	1
473	не те	1	1
474	только один	2	1
475	оно неизменно	1	1
476	слово это	2	1
477	после этого	1	1
478	мы можем	3	1
479	при виде	1	1
480	что должно	2	1
481	именно то	2	1
482	каких именно	1	1
483	явления так	1	1
484	не к	4	1
485	первым и	1	1
486	в корне	1	1
487	существует и	1	1
488	мало того	1	1
489	языком и	1	1
490	из него	2	1
491	не делая	1	1
492	что ни	2	1
493	бы от	1	1
494	о таком	1	1
495	и стало	1	1
496	от нее	2	1
497	и может	3	1
498	вывести из	1	1
499	в совершенно	1	1
500	бы выразить	1	1
501	в мире	1	1
502	таком же	1	1
503	что мне	1	1
504	ни качества	1	1
505	на ту	1	1
506	его в	3	1
507	знает что	1	1
508	человека только	1	1
509	себе независимо	2	1
510	есть сам	1	1
511	далеко не	4	1
512	оно действительно	1	1
513	не всегда	2	1
514	которой он	1	1
515	между собою	6	1
516	с такой	1	1
517	которое тоже	1	1
518	это очевидно	1	1
519	нисколько не	1	1
520	он сказал	1	1
521	и видит	2	1
522	или менее	3	1
523	во время	2	1
524	с растением	1	1
525	мир он	1	1
526	всем своем	1	1
527	нас не	1	1
528	не зависит	1	1
529	целом и	1	1
530	в такой	1	1
531	в котором	4	1
532	то для	2	1
533	при существовании	1	1
534	место в	3	1
535	и понятия	3	1
536	не как	2	1
537	бы мы	2	1
538	и той	2	1
539	в обыкновенном	1	1
540	видим не	1	1
541	выше мы	2	1
542	но он	1	1
543	друг другу	1	1
544	без всяких	1	1
545	и более	1	1
546	уже сказали	1	1
547	в устах	1	1
548	что например	3	1
549	даже в	2	1
550	сознания или	1	1
551	и необходимость	1	1
552	нас самих	1	1
553	вообще но	1	1
554	что эта	2	1
555	человека но	1	1
556	дало бы	1	1
557	что с	2	1
558	виду что	1	1
559	вместе и	5	1
560	это дает	1	1
561	того как	4	1
562	душе и	1	1
563	на него	3	1
564	самого и	1	1
565	необходимо должно	1	1
566	сколько и	2	1
567	когда они	1	1
568	в нас	2	1
569	одной и	4	1
570	себе самом	1	1
571	не имели	1	1
572	возможно и	1	1
573	больше чем	1	1
574	жизни не	3	1
575	природы в	2	1
576	и другого	1	1
577	находиться в	1	1
578	такая же	2	1
579	связи с	2	1
580	значит уже	1	1
581	природы то	1	1
582	и при	4	1
583	себе это	1	1
584	что на	1	1
585	область истории	1	1
586	этот закон	1	1
587	именно оно	1	1
588	растением и	1	1
589	которую не	1	1
590	и проч	16	1
591	все то	1	1
592	но все	2	1
593	понятие то	1	1
594	же самое	1	1
595	есть или	1	1
596	как для	1	1
597	смерти и	1	1
598	которая есть	1	1
599	предмет в	1	1
600	принять за	1	1
601	в каждой	4	1
602	должен быть	1	1
603	то действительно	1	1
604	на нечто	1	1
605	эта последняя	2	1
606	где нет	1	1
607	уничтожает всякую	1	1
608	без всякого	1	1
609	в ее	2	1
610	данном случае	1	1
611	только при	2	1
612	он с	1	1
613	и говорит	1	1
614	только то	1	1
615	человеческой и	1	1
616	строго научной	1	1
617	обыкновенном смысле	1	1
618	слово есть	9	1
619	только через	1	1
620	не с	1	1
621	было в	1	1
622	знания если	1	1
623	мог бы	1	1
624	во многом	2	1
625	на которую	1	1
626	может находиться	1	1
627	личности на	1	1
628	остается только	2	1
629	связанных между	1	1
630	даны в	1	1
631	в словах	3	1
632	появляется при	1	1
633	с ним	6	1
634	и восприятия	1	1
635	связанное с	2	1
636	мы всегда	1	1
637	двери и	1	1
638	то есть	34	1
639	себя не	1	1
640	и та	2	1
641	души есть	1	1
642	то не	2	1
643	или на	2	1
644	не имеем	1	1
645	можно сказать	3	1
646	и который	1	1
647	понятие и	1	1
648	но пусть	1	1
649	мы понимаем	1	1
650	все в	2	1
651	всегда предполагает	1	1
652	быть сама	1	1
653	предмет не	2	1
654	эти два	1	1
655	а потому	6	1
656	на одном	1	1
657	в другой	1	1
658	предмета который	1	1
659	что вещь	1	1
660	есть тоже	1	1
661	он был	1	1
662	к движению	1	1
663	еще только	1	1
664	если это	1	1
665	к ней	5	1
666	происходит в	1	1
667	предмета и	1	1
668	его собственная	1	1
669	что только	6	1
670	здесь не	1	1
671	тот же	1	1
672	одной из	2	1
673	в свой	2	1
674	как нечто	1	1
675	то он	2	1
676	если представить	1	1
677	нельзя видеть	1	1
678	в обществе	1	1
679	на мир	2	1
680	каждый из	1	1
681	на свое	3	1
682	д не	1	1
683	а это	1	1
684	чем говорить	1	1
685	каким образом	1	1
686	а то	1	1
687	сознание есть	1	1
688	его имени	1	1
689	понимается иначе	1	1
690	их логическое	1	1
691	был бы	2	1
692	представить себе	3	1
693	зрения могут	1	1
694	в одном	2	1
695	заключается именно	1	1
696	самосознания в	1	1
697	очевидно не	1	1
698	в такое	1	1
699	к ним	1	1
700	при всей	1	1
701	в систему	1	1
702	точнее говоря	1	1
703	то самое	1	1
704	заметить что	3	1
705	сложнее и	1	1
706	образом что	1	1
707	в других	2	1
708	указание на	2	1
709	понятие а	2	1
710	или идея	1	1
711	до самого	1	1
712	от ее	1	1
713	человека то	2	1
714	есть орган	1	1
715	точек зрения	1	1
716	до сих	3	1
717	одно понятие	1	1
718	в соответствующих	1	1
719	истина и	1	1
720	этот взгляд	1	1
721	будет ли	2	1
722	мысли с	1	1
723	когда мир	1	1
724	значений и	1	1
725	как ряд	1	1
726	такое же	3	1
727	мы еще	1	1
728	на людей	1	1
729	на ней	1	1
730	между ними	1	1
731	от другого	3	1
732	потому он	1	1
733	идея не	1	1
734	не сама	1	1
735	стремится к	1	1
736	самое слово	2	1
737	вся наша	1	1
738	и требующих	1	1
739	быть чем-то	1	1
740	или с	2	1
741	пред собою	1	1
742	одна и	1	1
743	есть одно	2	1
744	людьми и	1	1
745	не видит	1	1
746	но оно	6	1
747	связь с	3	1
748	самое понятие	1	1
749	понятие что	1	1
750	вместе с	12	1
751	своей точки	1	1
752	или по	1	1
753	оно только	1	1
754	по своему	2	1
755	в область	1	1
756	что всякое	1	1
757	научной мысли	1	1
758	себя то	1	1
759	самого себя	3	1
760	образ и	6	1
761	да и	1	1
762	для понимания	4	1
763	я с	1	1
764	сердце в	1	1
765	том смысле	3	1
766	указанием на	3	1
767	бы при	1	1
768	слова и	5	1
769	имеет полное	1	1
770	мы могли	1	1
771	сих пор	3	1
772	видно что	1	1
773	и таким	1	1
774	нечто очень	1	1
775	сознании и	2	1
776	случае он	1	1
777	не знаем	3	1
778	ему только	2	1
779	отсюда ясно	1	1
780	об отношении	4	1
781	мы только	1	1
782	его с	2	1
783	и самому	1	1
784	в результате	1	1
785	а все	1	1
786	о котором	1	1
787	которая в	1	1
788	в силах	1	1
789	человек и	1	1
790	души в	1	1
791	от него	2	1
792	это может	1	1
793	существовать если	1	1
794	из своего	1	1
795	в этих	1	1
796	вовсе нет	1	1
797	скажем что	2	1
798	же оно	1	1
799	с таким	2	1
800	разумеется если	1	1
801	на такой	1	1
802	ни было	1	1
803	есть уже	11	1
804	очень хорошо	1	1
805	к ее	1	1
806	нам не	1	1
807	предмета не	1	1
808	признаков в	2	1
809	лишь тогда	2	1
810	они еще	1	1
811	это так	1	1
812	уже есть	1	1
813	а может	1	1
814	бы даже	1	1
815	причины и	1	1
816	то оно	3	1
817	но каким	1	1
818	в процессе	1	1
819	и эта	1	1
820	я могу	1	1
821	на лице	1	1
822	последнее по	1	1
823	которая не	2	1
824	смысле что	1	1
825	с самим	1	1
