N	2gram	Vygotskiy__6	Vladivir
129	отличие от	1	3
130	его на	1	3
131	как в	3	3
132	и как	6	3
133	из этих	3	3
134	учение о	1	3
135	в очень	1	3
136	им в	1	3
137	всех этих	1	3
138	таким образом	18	3
139	те же	3	3
140	должен был	3	3
141	в них	3	3
142	в отношении	10	3
143	с точки	10	3
144	не столько	1	3
145	в отличие	1	3
146	что я	2	3
147	но он	2	3
148	не могли	5	3
149	том же	5	3
150	только и	1	3
151	в области	6	3
152	он и	1	3
153	когда мы	6	3
154	сравнительно с	1	3
155	и это	1	3
156	никак не	1	3
157	что и	4	3
158	уже не	1	3
159	в виде	1	3
160	а это	3	3
161	этот раз	1	3
162	само собой	2	3
163	дело в	1	3
164	наконец в	1	3
165	конце концов	1	3
166	под влиянием	1	3
167	в данном	2	3
168	по существу	2	3
169	тем более	1	3
170	но вот	1	3
171	в свою	1	3
172	точно так	1	3
173	это в	2	3
174	увидим ниже	2	2
175	сам по	1	2
176	в чисто	1	2
177	и до	1	2
178	из его	1	2
179	что эти	1	2
180	приходит к	2	2
181	мы уже	2	2
182	что если	2	2
183	есть нечто	1	2
184	время как	5	2
185	ему в	1	2
186	но то	1	2
187	в будущем	1	2
188	по своему	2	2
189	только тогда	4	2
190	себе и	2	2
191	как к	1	2
192	и хотя	1	2
193	в самом	8	2
194	в последнее	2	2
195	как он	1	2
196	на то	4	2
197	мысли и	2	2
198	и по	3	2
199	на этом	4	2
200	но все	1	2
201	и может	1	2
202	на все	1	2
203	заключается в	7	2
204	это не	5	2
205	с тем	5	2
206	которой он	1	2
207	мы видели	8	2
208	мы не	6	2
209	еще в	2	2
210	на первый	1	2
211	и при	1	2
212	в их	3	2
213	к той	1	2
214	их в	1	2
215	даже в	1	2
216	и очень	1	2
217	раз и	2	2
218	она не	2	2
219	не имеет	6	2
220	на котором	2	2
221	тогда когда	6	2
222	того как	5	2
223	и притом	1	2
224	к этим	1	2
225	сказали выше	1	2
226	в самых	1	2
227	того чтобы	10	2
228	казалось бы	2	2
229	всего на	1	2
230	мыслей и	2	2
231	начиная с	1	2
232	к тому	10	2
233	он никогда	1	2
234	в настоящее	1	2
235	свою очередь	1	2
236	без всякого	1	2
237	данном случае	1	2
238	последнее время	2	2
239	и ту	1	2
240	первый план	1	2
241	настоящее время	1	2
242	второй половине	1	2
243	прямо и	3	2
244	после того	1	2
245	в чем	6	2
246	в сущности	7	2
247	и во	1	2
248	нас в	2	2
249	к нему	1	2
250	и можно	1	2
251	он сам	2	2
252	его и	1	2
253	в новом	2	2
254	друг друга	4	2
255	но уже	1	2
256	для того	8	2
257	и из	1	2
258	как у	1	2
259	здесь в	1	2
260	во второй	2	2
261	не на	2	2
262	если не	1	2
263	в частности	4	2
264	к его	2	2
265	только его	1	2
266	в той	4	2
267	мы сказали	1	2
268	является как	3	2
269	можно было	7	2
270	в более	1	2
271	и от	2	2
272	в двух	1	2
273	с ней	3	2
274	есть и	1	2
275	этот период	2	2
276	в своих	3	2
277	общих и	2	1
278	смысле слова	1	1
279	как известно	7	1
280	и своеобразным	1	1
281	если б	1	1
282	не прямо	2	1
283	одним из	2	1
284	например в	4	1
285	так резко	1	1
286	в этот	1	1
287	вообще все	1	1
288	в тех	1	1
289	а из	2	1
290	и др	2	1
291	тех же	1	1
292	между двумя	2	1
293	отношения между	4	1
294	собственном смысле	1	1
295	без влияния	1	1
296	с таким	1	1
297	и за	1	1
298	это объяснение	2	1
299	чем он	2	1
300	есть не	1	1
301	этого нет	1	1
302	для выяснения	1	1
303	в первый	1	1
304	ответить на	1	1
305	делать не	1	1
306	что иное	1	1
307	а для	1	1
308	требует от	3	1
309	представление о	1	1
310	но даже	1	1
311	сам собой	1	1
312	стороны но	1	1
313	которые он	2	1
314	в которых	2	1
315	иное как	1	1
316	в какие	1	1
317	самом деле	2	1
318	но как	3	1
319	а только	2	1
320	него с	1	1
321	не просто	1	1
322	бы что	1	1
323	нет и	1	1
324	что они	2	1
325	связи и	3	1
326	независимо от	3	1
327	общего с	1	1
328	что именно	2	1
329	чем мы	1	1
330	является основным	1	1
331	вместо их	1	1
332	учителем и	1	1
333	когда он	2	1
334	целый ряд	4	1
335	его к	1	1
336	поэтому наше	1	1
337	самом начале	4	1
338	самое важное	1	1
339	за собой	3	1
340	как понятие	2	1
341	отношения с	1	1
342	прямое выражение	1	1
343	он в	1	1
344	из той	1	1
345	в нашем	4	1
346	если он	2	1
347	что каждая	1	1
348	к выводу	1	1
349	что она	1	1
350	главным образом	1	1
351	он ни	1	1
352	же именно	1	1
353	и еще	1	1
354	в первую	3	1
355	на том	2	1
356	нее и	1	1
357	в тот	1	1
358	к одному	2	1
359	возвращение к	1	1
360	свои собственные	1	1
361	и единство	1	1
362	но вместе	1	1
363	прежде чем	1	1
364	середине и	1	1
365	конца и	1	1
366	последнее слово	1	1
367	сделать из	1	1
368	что все	5	1
369	свое учение	1	1
370	чего он	4	1
371	связанных с	1	1
372	а по	3	1
373	они стояли	1	1
374	первую очередь	3	1
375	уже сказано	1	1
376	ведь в	1	1
377	остановиться на	3	1
378	невозможно и	1	1
379	в высшей	2	1
380	все равно	1	1
381	далеко не	1	1
382	для своего	1	1
383	мы имеем	4	1
384	как видно	1	1
385	во внимание	2	1
386	оно имеет	1	1
387	чем в	2	1
388	сейчас мы	3	1
389	и того	4	1
390	лет у	1	1
391	можно только	2	1
392	во время	1	1
393	но если	4	1
394	будет в	1	1
395	при изучении	1	1
396	а главное	1	1
397	взгляд на	1	1
398	в такой	2	1
399	и без	1	1
400	это делает	1	1
401	на первых	4	1
402	оказывается что	1	1
403	его отношение	3	1
404	может сделать	3	1
405	не путем	1	1
406	мысли от	3	1
407	исследование с	1	1
408	дает в	2	1
409	развитие в	1	1
410	которые в	4	1
411	нам в	1	1
412	если бы	7	1
413	без всяких	1	1
414	могли быть	1	1
415	и под	1	1
416	случае мы	1	1
417	это является	1	1
418	но они	1	1
419	что с	3	1
420	с теми	1	1
421	самого начала	7	1
422	в возможности	2	1
423	дело не	1	1
424	этого нужно	1	1
425	что их	3	1
426	что такое	3	1
427	как следует	1	1
428	есть прямое	1	1
429	но только	2	1
430	не могло	2	1
431	может только	1	1
432	это с	1	1
433	только не	3	1
434	что наша	1	1
435	и весь	1	1
436	этих двух	1	1
437	всех точек	1	1
438	и является	2	1
439	во всем	1	1
440	вернее сказать	1	1
441	в сознании	4	1
442	только с	1	1
443	когда ему	1	1
444	можно научно	1	1
445	в каком	1	1
446	глубочайшим образом	1	1
447	и здесь	3	1
448	очень часто	1	1
449	ли не	1	1
450	должны быть	1	1
451	что является	1	1
452	ничего общего	1	1
453	оно может	1	1
454	своего развития	4	1
455	такое что	1	1
456	мере с	1	1
457	возникнуть в	1	1
458	в собственном	1	1
459	только то	3	1
460	в себя	3	1
461	на той	1	1
462	но мы	3	1
463	с самого	7	1
464	было сказать	1	1
465	признаков а	1	1
466	от того	10	1
467	как с	2	1
468	он правда	1	1
469	которыми мы	1	1
470	ясно что	4	1
471	теоретического значения	1	1
472	еще не	8	1
473	от менее	1	1
474	том как	2	1
475	я знаю	1	1
476	собой и	1	1
477	для этого	2	1
478	который определяется	1	1
479	выводу что	1	1
480	против этого	1	1
481	в известных	1	1
482	на их	1	1
483	это влияние	1	1
484	может не	1	1
485	на вопрос	2	1
486	то как	1	1
487	не содержит	1	1
488	не имеем	1	1
489	влияние на	1	1
490	все его	1	1
491	и который	1	1
492	в пользу	2	1
493	до известной	3	1
494	двух сторон	1	1
495	и всю	1	1
496	первых порах	2	1
497	вещи к	1	1
498	раньше чем	2	1
499	во втором	3	1
500	до следующего	1	1
501	уже во	1	1
502	представления о	2	1
503	не знаю	1	1
504	и самые	1	1
505	значит что	1	1
506	в современной	1	1
507	для ребенка	6	1
508	что здесь	1	1
509	но с	2	1
510	интереса к	1	1
511	можно считать	1	1
512	этот вопрос	3	1
513	дело с	2	1
514	известного рода	1	1
515	жизнь с	1	1
516	как нечто	1	1
517	двоих детей	1	1
518	которое мы	2	1
519	и ее	1	1
520	и тем	5	1
521	языка у	2	1
522	в качестве	4	1
523	же он	1	1
524	к которой	2	1
525	для всех	2	1
526	оказывается в	1	1
527	если мы	2	1
528	только на	2	1
529	ни одного	1	1
530	речи в	2	1
531	чем оно	1	1
532	и везде	1	1
533	хотя в	2	1
534	сделать то	1	1
535	то только	1	1
536	или даже	1	1
537	в прежней	2	1
538	в данной	1	1
539	и других	7	1
540	из них	2	1
541	развития когда	1	1
542	и их	1	1
543	и навсегда	1	1
544	речь шла	1	1
545	точка зрения	1	1
546	в одном	2	1
547	в прошлом	1	1
548	с этими	1	1
549	которое является	1	1
550	как раз	6	1
551	тем что	8	1
552	этом отношении	3	1
553	как можно	1	1
554	рядом с	1	1
555	ссылается на	1	1
556	нужно было	1	1
557	развития а	1	1
558	живой и	1	1
559	до сих	3	1
560	же а	1	1
561	эта работа	1	1
562	оно будет	1	1
563	а эти	1	1
564	обратиться к	1	1
565	больше и	1	1
566	к более	2	1
567	цветок и	1	1
568	процесс в	1	1
569	то и	1	1
570	а на	1	1
571	которых мы	2	1
572	мы и	4	1
573	поэтому переход	1	1
574	возвращаясь к	1	1
575	понятие о	2	1
576	его сознании	1	1
577	обычно не	1	1
578	что мы	11	1
579	этот принцип	1	1
580	говорить только	1	1
581	нечто такое	2	1
582	этих же	1	1
583	все более	2	1
584	ни на	1	1
585	что во	1	1
586	до этого	1	1
587	этого общего	1	1
588	о работе	1	1
589	в разной	1	1
590	раз он	2	1
591	над ним	1	1
592	к своему	1	1
593	не могут	5	1
594	она есть	1	1
595	перехода от	9	1
596	и ведет	2	1
597	есть только	1	1
598	перед нами	1	1
599	это есть	3	1
600	содержат в	1	1
601	не что	1	1
602	и всей	1	1
603	мысли это	1	1
604	который он	1	1
605	как например	1	1
606	этом случае	2	1
607	сих пор	3	1
608	свое последнее	1	1
609	за ним	2	1
610	место на	1	1
611	самое большее	1	1
612	этом смысле	2	1
613	вопрос в	1	1
614	известной степени	2	1
615	словами то	1	1
616	тем и	3	1
617	нельзя сказать	1	1
618	котором он	1	1
619	сливаться с	1	1
620	развития и	10	1
621	не с	2	1
622	от него	2	1
623	у них	2	1
624	то о	1	1
625	и которое	3	1
626	по самой	5	1
627	он оказывается	1	1
628	отношении к	3	1
629	от всякого	1	1
630	в целях	1	1
631	о развитии	1	1
632	чем можно	1	1
633	первый раз	1	1
634	между ними	7	1
635	о моем	1	1
636	только как	1	1
637	была бы	2	1
638	но когда	2	1
639	мы увидим	1	1
640	о действительном	1	1
641	эти слова	1	1
642	в действительности	1	1
643	не сказал	1	1
644	но эти	1	1
645	бы даже	1	1
646	в данную	1	1
647	ее в	2	1
648	и другие	2	1
649	ребенка по	1	1
650	он часто	1	1
651	том числе	1	1
652	они не	4	1
