N	2gram	Medvedev_F_2	Psycholo
236	по преимуществу	5	2
237	и до	3	2
238	должна быть	5	2
239	едва ли	2	2
240	а как	3	2
241	но она	1	2
242	что иное	1	2
243	он был	2	2
244	иное как	1	2
245	не найдем	1	2
246	в последних	2	2
247	со словами	1	2
248	с его	11	2
249	во всех	5	2
250	различия между	1	2
251	на самом	3	2
252	совсем не	2	2
253	очевидно что	2	2
254	отличие от	2	2
255	на искусство	1	2
256	в одной	2	2
257	с этим	5	2
258	перед нами	2	2
259	нам кажется	1	2
260	следующим образом	1	2
261	и хотя	1	2
262	бы сказать	1	2
263	он в	2	2
264	все эти	6	2
265	в нашем	1	2
266	к самому	1	2
267	вопроса о	2	2
268	как он	1	2
269	по самому	1	2
270	именно из	2	2
271	том чтобы	1	2
272	и следовательно	1	2
273	но все	3	2
274	в каждом	1	2
275	как они	4	2
276	же не	1	2
277	и с	9	2
278	поэтический язык	21	2
279	из них	4	2
280	материал для	1	2
281	только о	1	2
282	он является	1	2
283	исходили из	3	2
284	все равно	1	2
285	в ритме	2	2
286	чем в	1	2
287	должно быть	2	2
288	на первый	2	2
289	и при	1	2
290	ритма и	1	2
291	в котором	2	2
292	с точки	7	2
293	в отличие	2	2
294	сами по	2	2
295	влечет за	1	2
296	в словах	1	2
297	и под	1	2
298	и другое	2	2
299	в то	5	2
300	дело в	1	2
301	к этим	1	2
302	во всякой	1	2
303	чем не	1	2
304	и так	1	2
305	и пытается	1	2
306	во всем	1	2
307	есть только	2	2
308	ли не	1	2
309	отличается от	1	2
310	если же	2	2
311	должен быть	1	2
312	и понять	1	2
313	знаем что	1	2
314	приводит к	2	2
315	искусство как	3	2
316	когда в	1	2
317	является в	2	2
318	и даже	4	2
319	ничего не	4	2
320	находится в	2	2
321	строго говоря	1	2
322	понять как	1	2
323	и та	1	2
324	можно сказать	1	2
325	это может	1	2
326	от одного	2	2
327	каждый элемент	4	2
328	говорит он	5	2
329	в форме	1	2
330	которые он	1	2
331	слов и	1	2
332	как например	2	2
333	этом смысле	2	2
334	быть и	3	2
335	в большей	1	2
336	что даже	1	2
337	их не	1	2
338	в качестве	2	2
339	бы по	1	2
340	связи с	13	2
341	мы получим	1	2
342	его с	3	2
343	каким образом	1	2
344	речь в	1	2
345	не дает	1	2
346	мы знаем	3	2
347	это по	1	2
348	нет в	1	2
349	даже и	4	2
350	это будет	1	2
351	чтобы показать	3	2
352	такое понимание	1	2
353	естественно что	1	2
354	и эта	1	2
355	до конца	2	2
356	и самый	1	2
357	произведения искусства	2	2
358	с помощью	10	2
359	чтобы увидеть	1	2
360	против такого	1	2
361	по существу	7	2
362	этом случае	1	2
363	все это	3	2
364	именно эта	1	2
365	не является	3	2
366	которых он	1	2
367	той или	1	2
368	то о	1	2
369	и ни	1	2
370	конце концов	2	2
371	же в	1	2
372	входящий в	1	2
373	между ними	2	2
374	противоречий и	1	2
375	не что	1	2
376	из этого	2	2
377	нас не	1	2
378	гораздо более	1	2
379	одним из	1	1
380	например в	3	1
381	связана с	1	1
382	в такой	2	1
383	языку и	1	1
384	все остальное	4	1
385	только потому	1	1
386	силы и	1	1
387	одного за	1	1
388	идет о	2	1
389	здесь и	4	1
390	из его	1	1
391	этому вопросу	1	1
392	все те	1	1
393	всегда на	1	1
394	самое же	1	1
395	статьи в	1	1
396	при анализе	2	1
397	ясности и	2	1
398	на место	1	1
399	из своих	1	1
400	что многие	1	1
401	можно различить	1	1
402	но такое	1	1
403	поэзии не	1	1
404	теория является	1	1
405	которое не	1	1
406	конечно и	1	1
407	а путем	1	1
408	себе что	1	1
409	следовательно в	1	1
410	на них	1	1
411	как фактор	1	1
412	столь же	2	1
413	противоречии и	1	1
414	в чем	2	1
415	чуть ли	1	1
416	в сюжете	3	1
417	как таковая	2	1
418	романа не	1	1
419	как система	1	1
420	этой школы	1	1
421	имеет тенденцию	1	1
422	мы будем	1	1
423	но как	2	1
424	а только	2	1
425	точка зрения	1	1
426	что язык	1	1
427	если в	3	1
428	вступают в	1	1
429	отношение к	2	1
430	важное для	1	1
431	не просто	2	1
432	или иное	1	1
433	остается для	1	1
434	один и	1	1
435	к сожалению	2	1
436	совершенно естественно	1	1
437	общего с	1	1
438	дает нам	1	1
439	то чем	1	1
440	в художественном	2	1
441	и нет	1	1
442	становится особенно	1	1
443	и где	1	1
444	образом с	1	1
445	хотя и	3	1
446	может допустить	1	1
447	более или	1	1
448	в действительности	1	1
449	отнесены к	1	1
450	от этого	3	1
451	и отчасти	3	1
452	что слово	1	1
453	них как	1	1
454	за собой	1	1
455	та же	2	1
456	и важным	1	1
457	в литературном	1	1
458	совершается не	1	1
459	или во	1	1
460	ни одна	2	1
461	как идеальный	1	1
462	своей теории	1	1
463	и тот	1	1
464	остановимся прежде	1	1
465	имеем в	1	1
466	как основа	1	1
467	так сказать	3	1
468	больше всего	1	1
469	быть поняты	1	1
470	задний план	1	1
471	главным образом	3	1
472	что задача	1	1
473	в поэтике	2	1
474	сказать в	1	1
475	время и	3	1
476	но именно	3	1
477	к действительным	1	1
478	собственном смысле	1	1
479	в понимании	2	1
480	только тем	2	1
481	не к	2	1
482	этой точке	1	1
483	из виду	1	1
484	евгения онегина	1	1
485	и философской	2	1
486	свою силу	1	1
487	ко всякой	1	1
488	языком и	2	1
489	и усиление	1	1
490	его от	4	1
491	с собой	1	1
492	поскольку она	1	1
493	от нее	4	1
494	не из	1	1
495	смысле в	1	1
496	мы его	1	1
497	могла бы	1	1
498	борьбы и	2	1
499	и может	3	1
500	они должны	2	1
501	произведения с	1	1
502	том случае	2	1
503	ведь сущность	1	1
504	оно становится	1	1
505	же прием	2	1
506	того или	4	1
507	он есть	1	1
508	литературном произведении	1	1
509	это целое	1	1
510	том насколько	1	1
511	бы совершенно	2	1
512	этого слова	1	1
513	это положение	2	1
514	ни одной	1	1
515	далеко не	1	1
516	первые два	1	1
517	в научном	1	1
518	и вне	1	1
519	нигде не	2	1
520	не заметить	1	1
521	оно имеет	1	1
522	здесь все	1	1
523	плавных звуков	1	1
524	как таковой	3	1
525	или менее	1	1
526	в эту	1	1
527	как некоторое	1	1
528	семейной жизни	1	1
529	поставлены в	1	1
530	выступает на	1	1
531	опоры для	1	1
532	между романом	1	1
533	именно и	1	1
534	представление о	2	1
535	его тем	1	1
536	творчества по	1	1
537	не менее	1	1
538	структуре а	1	1
539	поэтического произведения	8	1
540	не раз	1	1
541	в корне	7	1
542	которые в	1	1
543	в россии	1	1
544	по крайней	1	1
545	значения с	1	1
546	речи в	1	1
547	их в	2	1
548	какое бы	1	1
549	тому чтобы	2	1
550	бы быть	1	1
551	даже в	2	1
552	же мы	1	1
553	сам он	2	1
554	если и	1	1
555	случае в	1	1
556	слов то	1	1
557	но они	1	1
558	до известной	3	1
559	стремление к	1	1
560	отчетливо и	1	1
561	она не	2	1
562	иной раз	1	1
563	и форму	1	1
564	до крайности	2	1
565	на котором	2	1
566	только из	1	1
567	ее с	2	1
568	на него	1	1
569	в процессе	9	1
570	взглянуть на	1	1
571	и принципы	1	1
572	к такому	1	1
573	в структуре	1	1
574	это еще	1	1
575	не могло	1	1
576	вытекает из	1	1
577	не имеет	2	1
578	не их	1	1
579	нет места	1	1
580	на язык	2	1
581	действительности но	1	1
582	всего на	1	1
583	явление в	1	1
584	преимущественно на	1	1
585	в русском	1	1
586	к ней	1	1
587	за которой	1	1
588	и является	1	1
589	и теперь	4	1
590	мы бы	1	1
591	здесь же	1	1
592	только с	1	1
593	совершенно необходимо	1	1
594	в области	3	1
595	языке отсутствует	1	1
596	и оно	1	1
597	ни о	5	1
598	в остальных	1	1
599	взаимодействия с	1	1
600	конструкции и	4	1
601	и другой	1	1
602	чтобы сделать	2	1
603	лежит в	1	1
604	расподобления плавных	1	1
605	в других	7	1
606	должны быть	1	1
607	подвести итоги	1	1
608	этого и	1	1
609	для его	1	1
610	в работах	2	1
611	поставить вопрос	2	1
612	в применении	2	1
613	же совершенно	1	1
614	мы убедимся	1	1
615	как не	1	1
616	свою очередь	1	1
617	в некоторых	4	1
618	как один	1	1
619	тех элементов	1	1
620	здесь не	4	1
621	без всякого	1	1
622	только при	1	1
623	впечатления от	1	1
624	он просто	1	1
625	уже потому	1	1
626	и от	2	1
627	в собственном	1	1
628	усиление одного	1	1
629	то или	1	1
630	уже с	1	1
631	и этим	2	1
632	только то	1	1
633	в произведении	1	1
634	была критика	1	1
635	значение в	1	1
636	то как	1	1
637	поэтому мы	1	1
638	и которые	1	1
639	каждого из	1	1
640	во многом	1	1
641	произведения не	3	1
642	представляют собою	1	1
643	подойти к	2	1
644	представлений и	1	1
645	может в	1	1
646	из основных	1	1
647	о нем	1	1
648	что самая	1	1
649	говорить не	2	1
650	что перед	1	1
651	этом последнем	1	1
652	что существуют	1	1
653	смерть а	1	1
654	к действительности	3	1
655	в значительной	3	1
656	звуков в	1	1
657	каким путем	1	1
658	и во	1	1
659	этой формулы	1	1
660	к нему	3	1
661	язык и	7	1
662	том или	1	1
663	и всю	1	1
664	свою теорию	1	1
665	между тем	2	1
666	счет другого	1	1
667	убедимся что	2	1
668	искусства к	1	1
669	крайней мере	1	1
670	те черты	1	1
671	не обязательно	1	1
672	отдельного слова	1	1
673	в теории	4	1
674	и борьбы	1	1
675	и создает	1	1
676	не зная	1	1
677	это приводит	3	1
678	не так	2	1
679	и следует	1	1
680	в каких	2	1
681	законы которые	1	1
682	о его	1	1
683	фабула и	1	1
684	не о	4	1
685	трудно не	1	1
686	одной из	1	1
687	в какой	3	1
688	отказ от	1	1
689	к их	1	1
690	то в	2	1
691	и действительно	1	1
692	поэтому и	1	1
693	или же	2	1
694	затем на	1	1
695	между этими	3	1
696	и ее	6	1
697	здесь с	2	1
698	звук и	2	1
699	в эти	1	1
700	его построение	1	1
701	художественная условность	1	1
702	поэтическом языке	7	1
703	живого человека	1	1
704	уже не	7	1
705	примеры из	1	1
706	в поэзии	12	1
707	в виде	1	1
708	кажется что	1	1
709	не принимает	1	1
710	за счет	4	1
711	от других	1	1
712	вступает в	1	1
713	или даже	2	1
714	при помощи	2	1
715	но совершенно	2	1
716	сущность и	1	1
717	его из	2	1
718	не сам	1	1
719	примеров из	1	1
720	конструктивное значение	8	1
721	и их	3	1
722	никто не	1	1
723	слова в	3	1
724	не выражает	1	1
725	другую сторону	1	1
726	для различения	1	1
727	произведения и	3	1
728	от различных	1	1
729	но что	1	1
730	каждый из	3	1
731	произведение не	1	1
732	или ином	1	1
733	вполне совпадает	1	1
734	мы возьмем	1	1
735	деле и	1	1
736	именно как	4	1
737	превращаться в	1	1
738	ней и	1	1
739	насколько это	1	1
740	имеет и	1	1
741	и глубже	1	1
742	о соответствии	3	1
743	задерживается и	1	1
744	сюда же	1	1
745	чем он	4	1
746	совпадает с	2	1
747	как же	1	1
748	литературное произведение	1	1
749	и др	3	1
750	могут иметь	1	1
751	что не	4	1
752	что для	2	1
753	элементов и	1	1
754	полагаем что	1	1
755	превращается в	2	1
756	не было	6	1
757	и противоположное	1	1
758	всякая художественная	1	1
759	элементов художественного	1	1
760	есть лишь	2	1
761	его как	2	1
762	план и	1	1
763	не то	3	1
764	его книги	1	1
765	речи и	3	1
766	если не	1	1
767	в речи	1	1
768	мы видели	4	1
769	все более	2	1
770	с трудом	1	1
771	ни на	2	1
772	что раньше	1	1
773	оказывается не	1	1
774	что каждый	1	1
775	мы говорим	4	1
776	совершенно в	1	1
777	требует от	1	1
778	именно для	1	1
779	конечно не	1	1
780	это становится	2	1
781	смысле этого	1	1
782	применении к	2	1
783	в заслугу	1	1
784	во все	1	1
785	что же	5	1
786	и там	1	1
787	и смысла	3	1
788	да и	1	1
789	в первой	1	1
790	как к	3	1
791	для понимания	6	1
792	сам не	1	1
793	том смысле	3	1
794	поэтому когда	1	1
795	и хотели	1	1
796	в контексте	1	1
797	этого факта	2	1
798	как теория	1	1
799	но это	2	1
800	этот принцип	1	1
801	между содержанием	1	1
802	но для	1	1
803	в смысле	1	1
804	нашей проблемы	1	1
805	говорят и	1	1
806	полноту его	1	1
807	вещь а	1	1
808	войдет в	1	1
809	здесь в	1	1
810	ближе к	1	1
811	всего в	2	1
812	же самих	1	1
813	любовь к	1	1
814	фабула есть	1	1
815	известной степени	4	1
816	сюжета и	3	1
817	лучше всего	2	1
818	своих основных	1	1
819	не имея	1	1
820	на задний	1	1
821	в пределе	1	1
822	чтобы понять	1	1
823	совершенно иное	1	1
824	чем является	1	1
825	который является	1	1
826	как эта	1	1
827	от всех	2	1
828	еще более	5	1
829	и смысл	1	1
830	с неизбежностью	1	1
831	же оно	1	1
832	все они	1	1
833	этих элементов	2	1
834	мы в	2	1
835	между теорией	1	1
836	нам не	1	1
837	с ними	2	1
838	не своим	1	1
839	отличать от	1	1
840	в поэтическом	7	1
841	равно как	2	1
842	на один	2	1
843	к его	2	1
844	жизни а	1	1
845	не показано	1	1
846	или иного	5	1
847	им не	1	1
848	оправдываются на	1	1
849	то оно	1	1
850	именно здесь	2	1
851	можно назвать	1	1
852	во всяком	5	1
853	ничего общего	1	1
