N	2gram	Bakhtin_Fr_8	Komedia
174	и хотя	2	2
175	ни было	2	2
176	на его	6	2
177	состоит в	1	2
178	возвращение к	1	2
179	людей и	2	2
180	а затем	1	2
181	в мире	2	2
182	из всех	2	2
183	а как	1	2
184	с другими	1	2
185	это не	2	2
186	в развитии	2	2
187	не мог	3	2
188	в котором	2	2
189	в их	3	2
190	из которой	1	2
191	в одном	2	2
192	что эта	1	2
193	тому что	1	2
194	шла о	1	2
195	трудно было	1	2
196	дело не	2	2
197	в основе	4	2
198	к концу	2	2
199	ему и	2	2
200	хочет быть	1	2
201	в области	5	2
202	одним из	5	2
203	и со	1	2
204	известной степени	1	2
205	он называет	2	2
206	нет ни	2	2
207	ii в	1	2
208	если же	1	2
209	и это	1	2
210	как мы	7	2
211	и о	3	2
212	в виду	1	2
213	здесь не	1	2
214	то время	2	2
215	роль в	5	2
216	в образе	3	2
217	можно было	1	2
218	она была	1	2
219	по ее	1	2
220	в эпоху	10	2
221	а также	3	2
222	в другом	3	2
223	на вопрос	1	2
224	и во	2	2
225	которой мы	1	2
226	между тем	3	2
227	этих слов	1	2
228	о какой-то	1	2
229	речь шла	1	2
230	оказался в	1	2
231	не как	2	2
232	тот же	1	2
233	по мнению	1	2
234	у тебя	1	2
235	и ее	4	2
236	в качестве	4	2
237	уже в	2	2
238	нового времени	2	2
239	за ним	1	2
240	для новой	1	2
241	мы знаем	1	2
242	был бы	3	2
243	этом отношении	1	2
244	в отношениях	1	2
245	к одной	1	2
246	что для	3	2
247	не было	5	2
248	отца в	1	2
249	а на	2	2
250	под влиянием	1	2
251	он и	2	2
252	и особенно	1	2
253	из которых	2	2
254	к своему	1	2
255	в пределах	5	2
256	не могут	1	2
257	сравнению с	1	2
258	для понимания	2	2
259	нет ничего	1	2
260	все остальные	2	2
261	и все	6	2
262	обстоит дело	1	2
263	между ними	2	2
264	только как	1	2
265	другой стороны	2	2
266	равно как	1	2
267	из этого	1	2
268	в свое	1	2
269	по сравнению	1	2
270	в своих	4	2
271	это в	2	2
272	всем и	1	1
273	получают в	1	1
274	лишь ее	1	1
275	например в	4	1
276	чтобы не	1	1
277	с жизнью	1	1
278	всего это	1	1
279	можем судить	1	1
280	и до	10	1
281	это совершенно	1	1
282	и себя	1	1
283	с более	1	1
284	общности в	1	1
285	вопрос о	1	1
286	начинается с	1	1
287	они были	4	1
288	ему в	1	1
289	этой более	1	1
290	как впрочем	1	1
291	жизни это	1	1
292	из ее	1	1
293	собой в	1	1
294	в большинстве	7	1
295	первый план	2	1
296	все эти	15	1
297	не был	4	1
298	взгляде на	2	1
299	в чем	1	1
300	это имя	1	1
301	при объяснении	1	1
302	и главное	1	1
303	одним словом	1	1
304	мы у	2	1
305	но не	5	1
306	другой пример	1	1
307	к которой	1	1
308	с какими	1	1
309	себе и	2	1
310	которые не	1	1
311	в одной	1	1
312	независимо от	1	1
313	и родственные	1	1
314	как к	2	1
315	это был	1	1
316	перед нами	3	1
317	на человека	1	1
318	и как	2	1
319	что по	1	1
320	своего возраста	1	1
321	и наконец	3	1
322	связанный с	2	1
323	самом начале	1	1
324	более или	2	1
325	в действительности	2	1
326	своей страны	1	1
327	своего соседа	1	1
328	в этот	1	1
329	роль играет	1	1
330	да еще	1	1
331	ход действия	1	1
332	за это	2	1
333	в нашем	2	1
334	из этих	1	1
335	еще один	2	1
336	на осла	2	1
337	им в	1	1
338	и те	2	1
339	заложенный в	1	1
340	на площади	2	1
341	сцену в	1	1
342	больше всего	1	1
343	главное в	1	1
344	которой не	1	1
345	греческие имена	2	1
346	к одному	1	1
347	не к	1	1
348	дает и	1	1
349	чем она	1	1
350	картины мира	2	1
351	близкими и	1	1
352	в нее	1	1
353	для всей	1	1
354	что все	4	1
355	же не	1	1
356	дерзости и	1	1
357	есть все	1	1
358	конечно в	2	1
359	той же	6	1
360	это было	1	1
361	на пиру	1	1
362	еще вернемся	1	1
363	и тем	1	1
364	из первых	1	1
365	участие в	1	1
366	он требовал	1	1
367	во многом	2	1
368	его и	1	1
369	нет в	1	1
370	для своего	2	1
371	и нравов	1	1
372	со своими	1	1
373	не всегда	1	1
374	такой же	5	1
375	одно из	1	1
376	работы в	1	1
377	место в	1	1
378	его современников	1	1
379	время своего	1	1
380	то его	1	1
381	что хорошо	1	1
382	в отличие	1	1
383	обвиняет в	1	1
384	и раньше	1	1
385	точку зрения	1	1
386	образом и	3	1
387	которые в	1	1
388	такую же	1	1
389	но он	3	1
390	друг другу	2	1
391	вещей и	11	1
392	том же	1	1
393	этой работы	1	1
394	и вся	1	1
395	вернемся к	2	1
396	некоторых случаях	1	1
397	на рубеже	3	1
398	свое время	1	1
399	того как	2	1
400	и притом	1	1
401	перечисляет имена	1	1
402	особый характер	3	1
403	он с	1	1
404	остановимся здесь	1	1
405	на котором	2	1
406	смысл его	1	1
407	человека от	1	1
408	и весь	1	1
409	таким путем	1	1
410	он хочет	1	1
411	по своей	4	1
412	на левом	1	1
413	во всем	4	1
414	рассказом о	1	1
415	где-нибудь в	1	1
416	свидетельствуют о	1	1
417	со своим	1	1
418	он больше	1	1
419	что на	2	1
420	с другом	1	1
421	мы встречаем	2	1
422	представляется нам	1	1
423	один раз	1	1
424	уже о	1	1
425	могут быть	1	1
426	во хмелю	1	1
427	похож на	2	1
428	числе и	2	1
429	всего в	1	1
430	они становятся	1	1
431	здесь мы	3	1
432	о них	2	1
433	правда не	1	1
434	они стали	1	1
435	подобно тому	1	1
436	находясь в	1	1
437	откуда он	1	1
438	и сами	1	1
439	эпизод с	2	1
440	лица не	1	1
441	и от	1	1
442	вино и	1	1
443	нет никакой	1	1
444	в себя	1	1
445	и совершенно	2	1
446	образе и	1	1
447	с собой	2	1
448	те же	1	1
449	времени и	4	1
450	особенно в	1	1
451	живет в	1	1
452	мог бы	1	1
453	к его	3	1
454	которые он	1	1
455	сохранился и	2	1
456	когда в	2	1
457	к первому	1	1
458	это только	1	1
459	могла быть	2	1
460	мы в	1	1
461	строго говоря	1	1
462	для этого	1	1
463	в настоящее	3	1
464	своего отца	1	1
465	он вспоминает	1	1
466	хора на	1	1
467	ситуации и	1	1
468	из рук	1	1
469	этих условиях	2	1
470	того он	1	1
471	и та	1	1
472	язык и	2	1
473	настоящее время	3	1
474	колеи и	1	1
475	его жизни	2	1
476	наоборот как	1	1
477	это первый	1	1
478	на что	1	1
479	после того	1	1
480	все его	3	1
481	там же	1	1
482	от них	1	1
483	этот момент	2	1
484	достаточно назвать	1	1
485	того в	1	1
486	в середине	1	1
487	точнее к	1	1
488	сказать и	1	1
489	в ту	4	1
490	и подчеркивает	1	1
491	которой в	1	1
492	и она	1	1
493	о рождении	1	1
494	продолжает он	1	1
495	там и	1	1
496	он стал	1	1
497	мы видим	6	1
498	не самого	1	1
499	только в	9	1
500	впрочем и	1	1
501	во времени	1	1
502	по этому	1	1
503	которая была	1	1
504	со всеми	1	1
505	в эти	1	1
506	образов в	2	1
507	события и	2	1
508	и у	1	1
509	только на	2	1
510	ни одного	2	1
511	друг за	1	1
512	действующего лица	1	1
513	этому вопросу	2	1
514	не из	1	1
515	и других	4	1
516	обеспечил ему	1	1
517	к своим	1	1
518	обращался к	1	1
519	и их	8	1
520	в новом	1	1
521	на одном	2	1
522	более далекого	1	1
523	в прошлом	1	1
524	к первой	1	1
525	с лишним	1	1
526	как его	1	1
527	в некоторых	3	1
528	именно об	1	1
529	образом что	1	1
530	из своей	1	1
531	где в	1	1
532	чтобы показать	1	1
533	с общим	1	1
534	не были	3	1
535	выходит за	1	1
536	своему характеру	2	1
537	а именно	1	1
538	человека а	1	1
539	после смерти	1	1
540	придает им	1	1
541	действующих лиц	2	1
542	и последующих	1	1
543	а с	1	1
544	мы еще	1	1
545	говорит о	2	1
546	уже упоминавшаяся	1	1
547	v в	2	1
548	превращается в	1	1
549	был в	2	1
550	не на	3	1
551	однако и	1	1
552	если этот	1	1
553	в слове	2	1
554	его глазах	1	1
555	ребенка и	1	1
556	действия в	1	1
557	было в	1	1
558	мы находим	3	1
559	на фоне	1	1
560	этой же	1	1
561	эти слова	1	1
562	и потому	4	1
563	и абсолютно	1	1
564	за другом	1	1
565	далекого от	1	1
566	в моей	1	1
567	из уст	1	1
568	тому как	1	1
569	в тех	1	1
570	и там	1	1
571	не позволял	1	1
572	быть только	1	1
573	в первой	3	1
574	хотя он	2	1
575	друг с	1	1
576	с тремя	1	1
577	своего времени	6	1
578	и домашнего	1	1
579	на свете	1	1
580	персонажей в	2	1
581	что между	1	1
582	еще раз	1	1
583	нашей работы	2	1
584	в i	1	1
585	можно сказать	2	1
586	века он	2	1
587	к вопросу	1	1
588	другой смысл	1	1
589	она должна	1	1
590	под названием	1	1
591	многие из	2	1
592	не похож	1	1
593	пор еще	4	1
594	отношениях между	1	1
595	войти в	1	1
596	в новой	1	1
597	комедии в	2	1
598	о котором	1	1
599	это как	1	1
600	для нас	1	1
601	или менее	2	1
602	всякого рода	1	1
603	в этих	11	1
604	ибо в	1	1
605	было только	1	1
606	ничего более	1	1
607	все они	6	1
608	по традиции	3	1
609	пор они	1	1
610	это касается	1	1
611	сказать что	3	1
612	и только	1	1
613	при его	1	1
614	но этот	1	1
615	которых были	1	1
616	почему он	1	1
617	не успевает	1	1
618	всем этом	1	1
619	жизнь в	1	1
620	жизни и	1	1
621	но еще	1	1
622	по поводу	1	1
623	и эта	2	1
624	уже после	1	1
625	как на	1	1
626	том числе	3	1
627	они не	5	1
