N	2gram	Ircho_Kome_1	StatiiOP
193	известно что	4	2
194	ее в	2	2
195	а с	1	2
196	эти годы	2	2
197	жизни но	1	2
198	мы не	3	2
199	такой же	2	2
200	не мог	3	2
201	которую он	2	2
202	нас не	1	2
203	можно найти	1	2
204	в которых	1	2
205	которые в	1	2
206	тем не	2	2
207	с меньшим	1	2
208	для этого	2	2
209	не была	1	2
210	это особенно	1	2
211	этой области	1	2
212	если и	1	2
213	в отношении	6	2
214	не менее	3	2
215	но они	1	2
216	самого начала	1	2
217	одна из	2	2
218	к этим	3	2
219	х годов	3	2
220	на себе	1	2
221	от того	1	2
222	могут быть	3	2
223	к тому	6	2
224	для того	1	2
225	на это	1	2
226	как мы	4	2
227	с ее	2	2
228	в драматическом	1	2
229	каждый раз	1	2
230	с самого	1	2
231	что у	2	2
232	или в	2	2
233	времени и	2	2
234	два стиха	1	2
235	до нас	5	2
236	одного из	6	2
237	с одной	3	2
238	и во	2	2
239	от них	2	2
240	на уровень	1	2
241	в форме	2	2
242	и только	1	2
243	и других	7	2
244	еще не	2	2
245	отказ от	1	2
246	течение всей	1	2
247	и ее	3	2
248	и у	3	2
249	то и	2	2
250	а то	2	2
251	вовсе не	2	2
252	должен был	1	2
253	заметить что	1	2
254	до сих	2	2
255	этой комедии	5	2
256	слово в	1	2
257	в ряде	1	2
258	в предисловии	1	2
259	что из	1	2
260	о содержании	2	2
261	вместе с	2	2
262	в рамках	2	2
263	но не	2	2
264	предисловии к	1	2
265	несколько раз	2	2
266	в это	1	2
267	этого слова	1	2
268	он чувствует	1	2
269	сих пор	2	2
270	один из	5	2
271	которые были	1	2
272	в результате	4	2
273	в духе	1	2
274	года в	1	2
275	только что	2	2
276	я думаю	1	2
277	именно поэтому	1	2
278	все более	3	2
279	одной из	3	2
280	в свою	2	2
281	стихами в	1	2
282	к сожалению	2	2
283	к этой	1	2
284	близок к	1	2
285	молодой человек	1	2
286	гораздо более	1	2
287	как известно	2	1
288	последнего в	1	1
289	ту же	2	1
290	за пределы	2	1
291	одним из	1	1
292	также и	1	1
293	сам по	1	1
294	ярким примером	1	1
295	на самом	1	1
296	свои основания	1	1
297	идет о	3	1
298	выражено в	1	1
299	перед лицом	3	1
300	тем же	1	1
301	это однако	2	1
302	и искусству	1	1
303	народ на	1	1
304	видеть в	2	1
305	объясняется и	1	1
306	уже по	1	1
307	из всех	2	1
308	современном смысле	1	1
309	в и	2	1
310	для своего	1	1
311	ни у	1	1
312	которой была	1	1
313	вопрос о	3	1
314	ответить на	1	1
315	темы в	1	1
316	из своих	1	1
317	почти все	1	1
318	от своих	1	1
319	однако еще	1	1
320	он действует	1	1
321	совпадает с	1	1
322	на себя	2	1
323	сложнее и	1	1
324	ему в	1	1
325	мы и	1	1
326	похожи на	1	1
327	и он	1	1
328	и самим	1	1
329	с тремя	1	1
330	проявляется в	1	1
331	которую можно	2	1
332	к году	2	1
333	быть в	1	1
334	всего этого	2	1
335	то теперь	1	1
336	других источников	1	1
337	или иначе	1	1
338	два основных	1	1
339	и другие	1	1
340	к жизни	1	1
341	тех же	2	1
342	не все	1	1
343	очевидно что	1	1
344	а и	1	1
345	до наших	1	1
346	чем же	2	1
347	в истории	5	1
348	начала до	1	1
349	из уст	1	1
350	в своем	1	1
351	что нет	1	1
352	однако не	1	1
353	применении к	1	1
354	когда он	1	1
355	целый ряд	1	1
356	и как	3	1
357	оказывается в	1	1
358	не являются	1	1
359	и художественного	1	1
360	самом начале	1	1
361	происхождения который	1	1
362	более или	1	1
363	поэтому и	1	1
364	хотя она	1	1
365	всего лишь	1	1
366	в большом	2	1
367	из жизни	1	1
368	отношения с	1	1
369	тон в	1	1
370	так или	1	1
371	представляет собой	1	1
372	бы не	1	1
373	его же	1	1
374	близости к	1	1
375	и людмиле	1	1
376	в известном	2	1
377	в дальнейшем	1	1
378	а потом	1	1
379	другом случае	1	1
380	чем его	1	1
381	как он	1	1
382	начал писать	1	1
383	времени это	2	1
384	что она	1	1
385	идей и	1	1
386	в нем	4	1
387	связанные с	2	1
388	о большой	1	1
389	от которого	1	1
390	и больше	1	1
391	который они	1	1
392	и почему	1	1
393	не к	2	1
394	л к	1	1
395	к гг	2	1
396	поэтической деятельности	1	1
397	тем с	1	1
398	же касается	1	1
399	конечно в	1	1
400	вопрос это	1	1
401	на этой	1	1
402	зрения на	1	1
403	что эту	1	1
404	следить за	1	1
405	которая как	1	1
406	между отдельными	1	1
407	чаще всего	3	1
408	отражение в	1	1
409	остановиться на	1	1
410	на сцене	3	1
411	был очень	1	1
412	которым он	1	1
413	который сам	1	1
414	соответствии с	1	1
415	к которым	1	1
416	к женщинам	1	1
417	поэта не	1	1
418	в наследство	1	1
419	г где	1	1
420	наибольшей степени	1	1
421	мы видели	2	1
422	не заметить	1	1
423	мы знаем	2	1
424	в первые	2	1
425	мере не	1	1
426	или менее	2	1
427	поэтому он	1	1
428	двадцатых годов	2	1
429	себя внимание	1	1
430	как по	2	1
431	бы на	1	1
432	в наибольшей	1	1
433	наших дней	1	1
434	почти не	2	1
435	и лирических	1	1
436	он понимал	1	1
437	не дошли	1	1
438	его современников	1	1
439	примерно с	1	1
440	одном из	4	1
441	которому ведет	1	1
442	друг другу	1	1
443	меньшим числом	1	1
444	и один	1	1
445	и эти	1	1
446	не могли	1	1
447	что после	3	1
448	том же	1	1
449	он испытывал	1	1
450	с так	1	1
451	по себе	1	1
452	даже в	3	1
453	и очень	1	1
454	относительно которых	1	1
455	на три	1	1
456	не раз	2	1
457	вплоть до	1	1
458	может служить	1	1
459	л и	1	1
460	того как	3	1
461	к новым	1	1
462	на него	4	1
463	предстает в	2	1
464	которого он	1	1
465	сталкиваемся с	1	1
466	можно судить	4	1
467	того чтобы	1	1
468	судя по	2	1
469	его от	1	1
470	казалось бы	3	1
471	не сохранилось	1	1
472	не встречаем	1	1
473	на те	2	1
474	сцены в	1	1
475	по своей	2	1
476	друг друга	1	1
477	годов в	1	1
478	на мой	1	1
479	свидетельствуют о	1	1
480	со своим	5	1
481	до того	1	1
482	обращает на	1	1
483	очень интересный	1	1
484	сравнить с	1	1
485	вот в	1	1
486	от их	1	1
487	это два	1	1
488	мы встречаем	5	1
489	уже о	2	1
490	да рядом	1	1
491	же самое	2	1
492	первого и	1	1
493	не случайно	1	1
494	по возможности	1	1
495	его с	1	1
496	развития который	1	1
497	в поле	1	1
498	слова с	1	1
499	протяжении всего	2	1
500	мой взгляд	1	1
501	обычно в	1	1
502	для себя	2	1
503	лет его	1	1
504	в театре	1	1
505	годы когда	1	1
506	и о	3	1
507	принадлежал к	1	1
508	на нем	2	1
509	эта борьба	1	1
510	говоря уже	2	1
511	г с	2	1
512	только при	2	1
513	формы и	1	1
514	это была	1	1
515	он с	1	1
516	и этим	1	1
517	во главе	1	1
518	так в	4	1
519	приводит к	1	1
520	на том	1	1
521	до самого	2	1
522	и когда	1	1
523	и сам	3	1
524	в годы	6	1
525	этот период	1	1
526	в образе	3	1
527	по аналогии	1	1
528	можно было	1	1
529	в нескольких	1	1
530	те же	1	1
531	ясно что	4	1
532	особенно в	1	1
533	к первому	1	1
534	с ним	1	1
535	означает что	1	1
536	образом в	2	1
537	почему его	1	1
538	находится в	2	1
539	все его	1	1
540	в порядке	1	1
541	в применении	1	1
542	на стихи	1	1
543	в значительной	1	1
544	во множественном	1	1
545	как у	1	1
546	жизни он	1	1
547	в меньшинстве	1	1
548	а второй	1	1
549	что хотел	1	1
550	что и	4	1
551	это обычная	1	1
552	именно в	4	1
553	также в	2	1
554	у одного	1	1
555	и она	1	1
556	судить по	3	1
557	по содержанию	3	1
558	указывает что	2	1
559	показывают что	1	1
560	и естественно	1	1
561	в двух	1	1
562	его в	3	1
563	в руслане	1	1
564	иметь успех	1	1
565	ли он	1	1
566	которой можно	1	1
567	согласно которой	1	1
568	наше время	1	1
569	который в	2	1
570	самые разнообразные	1	1
571	вопрос об	1	1
572	для всех	2	1
573	именно на	2	1
574	с двумя	1	1
575	которому он	1	1
576	раз в	2	1
577	указания на	2	1
578	комедии к	5	1
579	как человека	2	1
580	ни одного	1	1
581	отнести к	1	1
582	вернуться к	2	1
583	действующего лица	1	1
584	за счет	3	1
585	не дает	1	1
586	некую новую	1	1
587	в данной	1	1
588	как вы	1	1
589	из них	10	1
590	последние из	1	1
591	от некоторых	1	1
592	в комедии	22	1
593	это обстоятельство	1	1
594	можно насчитать	2	1
595	содержания и	1	1
596	нас только	1	1
597	в одном	8	1
598	в современном	1	1
599	которое делает	1	1
600	о другой	1	1
601	проводит в	1	1
602	мнение в	1	1
603	комедия была	1	1
604	в других	2	1
605	даже и	1	1
606	не противоречит	1	1
607	из двух	1	1
608	состоящих из	1	1
609	возможно что	1	1
610	и из	2	1
611	был способен	1	1
612	то это	1	1
613	этого человека	1	1
614	по своим	1	1
615	лица в	1	1
616	как художественное	1	1
617	еще и	2	1
618	было и	1	1
619	и судя	1	1
620	на которые	2	1
621	к более	1	1
622	не говоря	2	1
623	по тем	1	1
624	материал в	1	1
625	этому времени	1	1
626	не означает	1	1
627	именно так	1	1
628	долгое время	1	1
629	о чем	1	1
630	в оригинале	2	1
631	он становится	1	1
632	совершенно очевидно	1	1
633	общественного и	1	1
634	не избегает	2	1
635	для этой	1	1
636	после г	1	1
637	отдельные сцены	1	1
638	в частности	3	1
639	эти слова	1	1
640	из трех	1	1
641	первые годы	1	1
642	являются ли	1	1
643	так мы	1	1
644	в разговоре	1	1
645	образ царя	2	1
646	слишком много	1	1
647	в данном	1	1
648	это были	2	1
649	наряду с	2	1
650	в той	1	1
651	смысле этого	1	1
652	с комедией	2	1
653	античного театра	1	1
654	тому как	1	1
655	году он	1	1
656	что же	1	1
657	в литературе	1	1
658	по существу	1	1
659	из отдельных	1	1
660	в состоянии	2	1
661	множественном числе	1	1
662	ссылки на	1	1
663	с фольклорным	1	1
664	г можно	2	1
665	сплошь да	1	1
666	о его	1	1
667	с большой	1	1
668	одновременно с	1	1
669	в книге	1	1
670	это уже	1	1
671	и обоснования	1	1
672	комедия в	1	1
673	п в	1	1
674	об отношении	2	1
675	чтобы понять	1	1
676	а к	2	1
677	и все	3	1
678	у них	1	1
679	или нет	1	1
680	места в	1	1
681	бы в	1	1
682	что народ	1	1
683	но зато	1	1
684	хотя бы	1	1
685	отсюда же	1	1
686	находим в	1	1
687	это человек	2	1
688	на такой	1	1
689	отношении к	1	1
690	в период	2	1
691	мог не	1	1
692	к политическим	1	1
693	не знает	1	1
694	понимать как	1	1
695	руслане и	1	1
696	мы здесь	1	1
697	автора в	1	1
698	ко всему	1	1
699	и еще	3	1
700	на юге	1	1
701	в трех	1	1
702	жизни и	1	1
703	вполне понятно	1	1
704	этой точки	1	1
705	и эта	1	1
706	так же	3	1
707	все что	2	1
708	они не	1	1
