N	2gram	Propp_Isto_7	KulturaY
203	только о	2	2
204	но уже	1	2
205	это положение	2	2
206	рядом с	1	2
207	с тем	1	2
208	как и	6	2
209	не всегда	4	2
210	мы видели	7	2
211	а если	2	2
212	бы на	1	2
213	в своей	1	2
214	в их	4	2
215	в которых	1	2
216	есть явление	1	2
217	нельзя было	1	2
218	и более	1	2
219	тем самым	1	2
220	не должно	1	2
221	стоит в	2	2
222	таких случаях	1	2
223	как можно	1	2
224	что эта	1	2
225	она не	2	2
226	хотелось бы	1	2
227	это дает	1	2
228	дело не	5	2
229	того как	3	2
230	но что	1	2
231	но здесь	2	2
232	в день	1	2
233	под этим	1	2
234	в самой	1	2
235	доказать что	1	2
236	очень часто	1	2
237	должны быть	3	2
238	всего что	1	2
239	оно не	1	2
240	утверждать что	1	2
241	поставить вопрос	1	2
242	на том	2	2
243	что у	4	2
244	когда в	1	2
245	все дело	2	2
246	после того	4	2
247	к нему	7	2
248	а именно	6	2
249	в современной	1	2
250	тех пор	1	2
251	но так	1	2
252	с ними	1	2
253	он уже	1	2
254	их не	2	2
255	с одной	5	2
256	конечно не	2	2
257	обстановки в	1	2
258	большинстве случаев	1	2
259	носит характер	1	2
260	не говорит	1	2
261	в целях	2	2
262	даже и	1	2
263	никогда не	4	2
264	и даже	3	2
265	ли это	1	2
266	сюда же	2	2
267	но есть	3	2
268	превращается в	3	2
269	смысла и	1	2
270	а на	1	2
271	на этот	2	2
272	за год	1	2
273	для этой	1	2
274	но оно	2	2
275	в частности	1	2
276	в иных	1	2
277	за рамки	1	2
278	здесь следует	1	2
279	как будто	1	2
280	с этой	6	2
281	этом случае	1	2
282	между прочим	3	2
283	и от	2	2
284	всякого рода	1	2
285	то не	4	2
286	и все	6	2
287	мы должны	4	2
288	но зато	1	2
289	все они	1	2
290	нам не	1	2
291	только как	1	2
292	в свое	1	2
293	это в	1	2
294	этой точки	3	2
295	стороны к	1	1
296	такое требование	1	1
297	ту пору	1	1
298	и без	1	1
299	утверждение что	1	1
300	он может	4	1
301	показать что	1	1
302	д или	2	1
303	связь эта	1	1
304	в котором	2	1
305	смысл этого	1	1
306	сам автор	1	1
307	по его	2	1
308	это объяснение	1	1
309	а как	1	1
310	есть не	1	1
311	мы не	4	1
312	превратилась в	3	1
313	время как	2	1
314	что иное	1	1
315	дело что	1	1
316	один пример	1	1
317	мы и	1	1
318	а теперь	1	1
319	при сохранении	1	1
320	задачи которые	1	1
321	же что	2	1
322	и он	3	1
323	с большим	1	1
324	не играет	1	1
325	большей частью	1	1
326	еще у	1	1
327	в прямой	2	1
328	мог бы	1	1
329	он был	1	1
330	бы то	1	1
331	с его	3	1
332	одно важное	1	1
333	только после	2	1
334	дня подряд	1	1
335	но конечно	2	1
336	предположить что	3	1
337	иных случаях	1	1
338	что этого	1	1
339	это видно	2	1
340	особенно интересный	1	1
341	свою жизнь	1	1
342	только тогда	1	1
343	в китае	2	1
344	по отношению	1	1
345	совершенно ясно	4	1
346	себе и	3	1
347	земле в	1	1
348	говорилось выше	1	1
349	определяется не	1	1
350	сама по	1	1
351	не представляет	1	1
352	так что	3	1
353	новые отношения	2	1
354	имеют целью	2	1
355	несомненно что	1	1
356	независимо от	1	1
357	что именно	1	1
358	вот как	1	1
359	вспомним что	1	1
360	кроме того	3	1
361	этом же	2	1
362	на анализе	1	1
363	и как	1	1
364	что по	2	1
365	и к	1	1
366	каким-то образом	1	1
367	не приходится	1	1
368	в которой	2	1
369	в целом	1	1
370	из этих	3	1
371	во многих	2	1
372	еще один	2	1
373	в известном	1	1
374	что к	1	1
375	сюда относятся	1	1
376	нами в	2	1
377	но он	2	1
378	эпохи и	1	1
379	в наших	1	1
380	не могла	1	1
381	частности и	1	1
382	дальше и	1	1
383	здесь интересно	1	1
384	от которого	1	1
385	мы можем	4	1
386	в первую	7	1
387	он пользуется	1	1
388	том чтобы	3	1
389	вообще не	2	1
390	но дело	1	1
391	так например	2	1
392	это один	1	1
393	в каждом	1	1
394	то ни	1	1
395	не будет	2	1
396	в совершенно	1	1
397	если ты	1	1
398	того кто	2	1
399	к другу	1	1
400	а по	1	1
401	известно что	2	1
402	он все	1	1
403	это ее	1	1
404	здесь нет	3	1
405	кажется что	3	1
406	поможет нам	1	1
407	здесь однако	1	1
408	и имеют	1	1
409	далеко не	1	1
410	должны показать	1	1
411	и уже	1	1
412	и вне	1	1
413	фигурирует в	1	1
414	здесь можно	2	1
415	только во	1	1
416	можно считать	1	1
417	и было	1	1
418	такой же	1	1
419	что собственно	2	1
420	речь может	2	1
421	и становится	3	1
422	мы как	1	1
423	и при	1	1
424	можно найти	2	1
425	не вносят	1	1
426	его мнению	1	1
427	этому же	1	1
428	указать что	2	1
429	от себя	1	1
430	здесь важна	2	1
431	и той	1	1
432	не раз	1	1
433	и новые	1	1
434	не понимает	1	1
435	которые в	1	1
436	имеем здесь	1	1
437	только те	1	1
438	что этот	2	1
439	таких случаев	3	1
440	для нее	2	1
441	отец и	2	1
442	тому что	2	1
443	случае в	1	1
444	того момента	1	1
445	с особой	1	1
446	но связь	1	1
447	простой человек	1	1
448	тогда когда	3	1
449	дело в	1	1
450	одна из	7	1
451	быть поставлен	2	1
452	и когда	2	1
453	существует между	1	1
454	пользуется и	1	1
455	до сих	2	1
456	что вы	2	1
457	же значение	1	1
458	для всего	1	1
459	имеет отношение	1	1
460	его от	1	1
461	они являются	1	1
462	оно есть	1	1
463	этих задач	5	1
464	работу и	1	1
465	во всем	2	1
466	ему и	1	1
467	ли в	1	1
468	то этот	1	1
469	не нуждается	1	1
470	в действительности	2	1
471	здесь совершенно	1	1
472	лежит в	2	1
473	как только	2	1
474	а что	1	1
475	за что	1	1
476	в наши	1	1
477	указывает на	1	1
478	все еще	1	1
479	а ее	1	1
480	если же	1	1
481	где он	1	1
482	приходит к	3	1
483	связи со	2	1
484	без всякого	2	1
485	в ее	2	1
486	на основе	1	1
487	раз мы	1	1
488	то время	2	1
489	на поверхность	1	1
490	обращаясь к	1	1
491	не с	1	1
492	связан с	1	1
493	и которые	1	1
494	во многом	1	1
495	не дают	1	1
496	подойти к	1	1
497	достаточной степени	1	1
498	ли и	2	1
499	за этими	1	1
500	основана на	1	1
501	составные части	1	1
502	собой и	1	1
503	находится в	1	1
504	во избежание	1	1
505	случаях где	1	1
506	имеет еще	1	1
507	о том	9	1
508	на вопрос	4	1
509	не стоит	2	1
510	прямой связи	2	1
511	с того	4	1
512	все его	2	1
513	в чем	5	1
514	нас особенно	1	1
515	типична для	1	1
516	на протяжении	1	1
517	которых они	1	1
518	ее от	1	1
519	и требует	1	1
520	область где	1	1
521	от них	1	1
522	два типа	1	1
523	повлечет за	1	1
524	да с	1	1
525	можно проследить	1	1
526	вслед за	1	1
527	в том-то	2	1
528	в него	1	1
529	мы уже	4	1
530	значит что	1	1
531	что здесь	7	1
532	как например	1	1
533	показывают что	6	1
534	но с	1	1
535	д и	1	1
536	задачу и	1	1
537	и дело	2	1
538	одной из	4	1
539	дело с	1	1
540	в какой	1	1
541	и весьма	1	1
542	те которые	1	1
543	и основные	1	1
544	очень много	2	1
545	то он	1	1
546	имело место	1	1
547	и оба	1	1
548	которых в	1	1
549	случай этот	1	1
550	то ему	1	1
551	нет не	1	1
552	чаще всего	3	1
553	по другим	1	1
554	должны признать	1	1
555	в большинстве	1	1
556	ни было	1	1
557	в виде	1	1
558	или даже	2	1
559	превращаются в	1	1
560	не сам	1	1
561	не так	2	1
562	и их	1	1
563	не для	1	1
564	у нее	2	1
565	отношение к	5	1
566	к ним	2	1
567	содержанию своему	1	1
568	не случайно	3	1
569	должен был	2	1
570	нам тот	1	1
571	в руки	1	1
572	в других	4	1
573	и только	1	1
574	не до	1	1
575	возможно что	3	1
576	кажется мне	1	1
577	только у	1	1
578	также на	1	1
579	которые можно	1	1
580	что два	1	1
581	в каких	2	1
582	по всей	1	1
583	и др	2	1
584	в середине	1	1
585	новые и	2	1
586	прошло и	1	1
587	теперь к	1	1
588	одной стороны	5	1
589	чем речь	1	1
590	у других	1	1
591	где его	1	1
592	человек в	1	1
593	самый факт	1	1
594	а так	1	1
595	становится ясным	2	1
596	если не	4	1
597	позволяет нам	2	1
598	все более	1	1
599	ни за	2	1
600	связь с	2	1
601	здесь уже	1	1
602	поэтому если	1	1
603	интересен и	1	1
604	совершенно непонятна	1	1
605	быть это	1	1
606	по своему	1	1
607	он говорит	2	1
608	эти слова	1	1
609	по содержанию	1	1
610	и там	2	1
611	с тех	2	1
612	к настоящему	1	1
613	он исчезает	1	1
614	когда он	3	1
615	два раза	1	1
616	действительно ли	1	1
617	свое внимание	1	1
618	и такие	2	1
619	сих пор	3	1
620	еще указать	1	1
621	здесь прежде	1	1
622	не мог	1	1
623	в книге	1	1
624	и часто	1	1
625	отвечает на	1	1
626	тем и	1	1
627	только такие	1	1
628	в связь	1	1
629	это как	2	1
630	и перед	1	1
631	обращается к	3	1
632	как эта	1	1
633	тем более	2	1
634	и смысл	1	1
635	же к	1	1
636	той обстановки	1	1
637	в свете	3	1
638	только что	1	1
639	в этих	13	1
640	я в	1	1
641	или не	1	1
642	в достаточной	1	1
643	е в	2	1
644	может и	1	1
645	имеет право	1	1
646	первый раз	1	1
647	же относится	1	1
648	в точности	1	1
649	сколько угодно	1	1
650	у которых	1	1
651	д в	2	1
652	но эти	1	1
653	и другие	9	1
654	как на	1	1
655	этим вопросом	1	1
656	они не	2	1
