N	2gram	Bakhtin_Pr_1	KulturaY
235	не столько	3	2
236	от себя	1	2
237	что я	1	2
238	вопрос о	4	2
239	что было	3	2
240	и более	1	2
241	слов о	1	2
242	по себе	7	2
243	можно ли	1	2
244	до конца	5	2
245	в то	10	2
246	ничего не	6	2
247	чтобы в	1	2
248	и именно	1	2
249	никогда не	5	2
250	же время	7	2
251	на те	1	2
252	не могут	6	2
253	во все	3	2
254	слова но	2	2
255	том и	1	2
256	форма а	1	2
257	капитанской дочки	1	2
258	отсюда следует	1	2
259	если мы	1	2
260	что все	3	2
261	и сами	1	2
262	отношения и	1	2
263	в структуре	1	2
264	чтобы быть	1	2
265	одно из	1	2
266	при том	1	2
267	о нем	11	2
268	никак не	2	2
269	это было	1	2
270	в собственно	1	2
271	во втором	1	2
272	должны быть	1	2
273	а именно	1	2
274	как например	2	2
275	но с	1	2
276	любовь к	1	2
277	тот же	2	2
278	же и	1	2
279	конечно не	1	2
280	в большинстве	2	2
281	то и	2	2
282	ни одного	2	2
283	был бы	5	2
284	может служить	1	2
285	здесь как	1	2
286	были бы	4	2
287	в каком	1	2
288	и против	1	2
289	на этот	2	2
290	по своим	2	2
291	социальной жизни	2	2
292	только к	1	2
293	в определенных	1	2
294	превращается в	1	2
295	а на	1	2
296	именно поэтому	1	2
297	к своему	1	2
298	и наглядно	1	2
299	своего времени	2	2
300	с этой	1	2
301	в смысле	2	2
302	не раз	2	2
303	смысл и	2	2
304	и для	3	2
305	для нас	3	2
306	и все	3	2
307	лишь как	5	2
308	тем более	1	2
309	то оно	1	2
310	между ними	2	2
311	себя самого	4	2
312	ее в	1	2
313	этой точки	1	2
314	смысле слова	1	1
315	в обычном	2	1
316	в сфере	2	1
317	же как	1	1
318	совершенно справедливо	1	1
319	для себя	2	1
320	или к	2	1
321	из самых	1	1
322	достоевского в	19	1
323	на этих	1	1
324	из его	3	1
325	она все	1	1
326	исходит из	3	1
327	противном случае	1	1
328	и больше	1	1
329	едва ли	1	1
330	собою в	1	1
331	в году	1	1
332	его не	1	1
333	есть не	2	1
334	на материале	3	1
335	слышать и	1	1
336	не приходится	1	1
337	именно к	1	1
338	словом как	1	1
339	есть нечто	1	1
340	который был	1	1
341	так чтобы	1	1
342	говорить о	2	1
343	социальной действительности	2	1
344	но даже	1	1
345	и со	1	1
346	как свой	1	1
347	культурной традиции	2	1
348	всем этим	1	1
349	события в	1	1
350	выражения в	1	1
351	тем как	4	1
352	как правило	1	1
353	то он	3	1
354	именно этот	1	1
355	не то	1	1
356	менее всего	4	1
357	отношение к	1	1
358	и лишает	1	1
359	отличие от	2	1
360	его личного	2	1
361	можно прямо	1	1
362	которые не	1	1
363	заключено в	1	1
364	которые могли	1	1
365	в одной	4	1
366	связаны по	1	1
367	только об	1	1
368	как к	1	1
369	интересует не	2	1
370	в противном	1	1
371	перед нами	4	1
372	усматривает в	1	1
373	своему предмету	1	1
374	и понимания	3	1
375	в действительности	1	1
376	зрения как	1	1
377	со своей	1	1
378	себя то	1	1
379	внимания заслуживают	1	1
380	ни один	2	1
381	видим мы	1	1
382	бы сказать	1	1
383	в чем	1	1
384	в нашем	1	1
385	выражение в	4	1
386	в известном	1	1
387	в дальнейшем	1	1
388	как он	2	1
389	в братьях	1	1
390	но на	1	1
391	а вовсе	1	1
392	не следует	1	1
393	но именно	4	1
394	всех этих	3	1
395	не значит	2	1
396	он должен	1	1
397	к одному	1	1
398	и вот	2	1
399	вообще не	1	1
400	иных условиях	1	1
401	и единство	1	1
402	из него	1	1
403	за самыми	1	1
404	и по	2	1
405	прежде чем	1	1
406	всего то	1	1
407	или иных	1	1
408	одно и	1	1
409	а вместе	1	1
410	то ни	3	1
411	выражение и	1	1
412	единое и	1	1
413	же не	1	1
414	в совершенно	2	1
415	есть все	1	1
416	их подлинный	1	1
417	об этом	1	1
418	среды и	1	1
419	них не	1	1
420	слагающихся в	1	1
421	может стать	1	1
422	на почве	1	1
423	в сложном	1	1
424	лишь на	2	1
425	между отдельными	2	1
426	в жизни	6	1
427	которому и	1	1
428	как проблема	1	1
429	нет в	1	1
430	и делает	1	1
431	далеко не	1	1
432	он действительно	1	1
433	с внешней	1	1
434	для своего	2	1
435	качества все	1	1
436	и уже	3	1
437	находят свое	1	1
438	раз и	3	1
439	правильно понять	1	1
440	на первый	1	1
441	во второй	1	1
442	сделал в	1	1
443	взгляд на	1	1
444	бы привести	1	1
445	как факт	1	1
446	вот он	1	1
447	видел и	1	1
448	что вся	1	1
449	каким был	1	1
450	в отличие	2	1
451	мысли и	2	1
452	своего рода	1	1
453	то лишь	1	1
454	точку зрения	4	1
455	но это	5	1
456	но он	2	1
457	но во	1	1
458	друг другу	2	1
459	но они	4	1
460	имеет смысл	2	1
461	однако в	2	1
462	в устах	1	1
463	сам он	3	1
464	самого это	1	1
465	также что	1	1
466	воспитания и	1	1
467	твердое и	1	1
468	развития одного	1	1
469	мысли в	2	1
470	только из	1	1
471	из одной	1	1
472	и притом	2	1
473	в процессе	4	1
474	структурные моменты	1	1
475	его о	2	1
476	иметь в	1	1
477	та или	1	1
478	их значение	1	1
479	не могло	1	1
480	только не	1	1
481	рассматривать как	1	1
482	дело в	1	1
483	как формы	1	1
484	одна из	2	1
485	или иная	1	1
486	действительно в	1	1
487	как она	1	1
488	более что	1	1
489	целое в	1	1
490	она имеет	1	1
491	как не	4	1
492	тех или	1	1
493	вот что	2	1
494	достоевский в	7	1
495	и форм	1	1
496	как будто	3	1
497	может и	1	1
498	и социального	1	1
499	конечно и	4	1
500	и далее	1	1
501	но только	1	1
502	xx века	1	1
503	все то	4	1
504	случайно и	1	1
505	есть только	1	1
506	могут быть	1	1
507	здесь совершенно	1	1
508	просто на	1	1
509	чтобы сделать	1	1
510	как только	1	1
511	они и	1	1
512	и свое	2	1
513	и возникает	1	1
514	будто и	1	1
515	в применении	1	1
516	и самое	2	1
517	как мы	5	1
518	позицию по	1	1
519	в ее	1	1
520	и от	1	1
521	тот особый	1	1
522	только то	3	1
523	в себя	3	1
524	и спорить	1	1
525	и исторически	1	1
526	собственно не	1	1
527	о тех	1	1
528	и сам	2	1
529	что у	1	1
530	самый факт	2	1
531	в борьбе	1	1
532	во многом	1	1
533	построение этого	1	1
534	по сравнению	1	1
535	но у	2	1
536	поэтому в	2	1
537	и одинаковое	1	1
538	в каждой	2	1
539	уже само	1	1
540	даже не	1	1
541	в прошлое	2	1
542	находится в	1	1
543	романической композиции	1	1
544	а его	3	1
545	с полным	1	1
546	типа но	1	1
547	тех кто	1	1
548	то во	1	1
549	за пределами	1	1
550	утверждает что	1	1
551	у достоевского	24	1
552	времени в	1	1
553	и во	2	1
554	в данных	1	1
555	всего на	1	1
556	во всех	5	1
557	по типу	1	1
558	как его	1	1
559	из своего	3	1
560	говорит он	8	1
561	в форме	6	1
562	и только	1	1
563	не надо	1	1
564	единство индивидуального	1	1
565	рассказа что	1	1
566	в развитии	1	1
567	все время	1	1
568	и следовательно	1	1
569	которой в	1	1
570	для самого	2	1
571	в литературе	3	1
572	я пытался	1	1
573	и е	1	1
574	смысле его	1	1
575	он видел	1	1
576	и одновременно	3	1
577	совсем не	1	1
578	речь о	1	1
579	этот вопрос	2	1
580	что даже	1	1
581	явления в	1	1
582	поэтому и	2	1
583	наше время	1	1
584	убедиться в	1	1
585	которое его	1	1
586	можно еще	1	1
587	смысл лишь	1	1
588	если уж	2	1
589	литературы в	1	1
590	и у	4	1
591	себя в	3	1
592	себя и	2	1
593	в сознании	2	1
594	является не	3	1
595	не дает	3	1
596	большинстве случаев	2	1
597	или даже	2	1
598	и других	5	1
599	его и	1	1
600	возможна и	1	1
601	не так	1	1
602	для него	15	1
603	и их	2	1
604	в новом	1	1
605	в письме	1	1
606	могло бы	1	1
607	сами по	3	1
608	в конце	5	1
609	не для	1	1
610	ему принадлежит	1	1
611	к явлениям	1	1
612	не столь	1	1
613	вперед в	1	1
614	само по	2	1
615	речь и	1	1
616	тезис о	1	1
617	свое выражение	1	1
618	как такового	1	1
619	не из	2	1
620	он является	1	1
621	к той	2	1
622	от того	2	1
623	другой и	1	1
624	же это	1	1
625	не укладывается	1	1
626	его романической	1	1
627	свою мысль	1	1
628	со всем	1	1
629	более широкое	1	1
630	тотчас же	1	1
631	живой и	1	1
632	здесь в	1	1
633	в соединении	1	1
634	как же	3	1
635	в россии	1	1
636	нового времени	1	1
637	что для	2	1
638	говорит о	1	1
639	к более	2	1
640	ничем не	1	1
641	здесь действительно	1	1
642	в некоторых	1	1
643	притом не	1	1
644	некоторых основных	1	1
645	человека но	2	1
646	более того	3	1
647	человеческой жизни	2	1
648	его как	5	1
649	возникает та	1	1
650	иной смысл	1	1
651	из дневника	1	1
652	что обычно	1	1
653	него не	2	1
654	в одно	1	1
655	но как	3	1
656	проникновения в	1	1
657	самое построение	1	1
658	я называю	1	1
659	смысл может	1	1
660	эти слова	1	1
661	к его	1	1
662	как одно	1	1
663	к такому	1	1
664	что именно	2	1
665	он говорит	2	1
666	что за	1	1
667	наряду с	1	1
668	можно обнаружить	1	1
669	быть только	1	1
670	да и	2	1
671	у самого	2	1
672	наконец и	1	1
673	подходит именно	1	1
674	многих других	1	1
675	как целое	2	1
676	действительно не	1	1
677	лишает их	1	1
678	мы сказали	1	1
679	или другого	1	1
680	весь этот	2	1
681	его в	4	1
682	является для	2	1
683	что мы	1	1
684	в условиях	2	1
685	и разрешить	2	1
686	в основном	2	1
687	как предмет	3	1
688	и собирает	1	1
689	в начале	1	1
690	является как	1	1
691	но для	2	1
692	самого и	1	1
693	кроме того	3	1
694	письме к	1	1
695	с большой	1	1
696	человека о	1	1
697	это уже	1	1
698	достоевского не	11	1
699	такое понимание	1	1
700	братьях карамазовых	1	1
701	уже совсем	1	1
702	всего можно	1	1
703	бы он	1	1
704	чтобы его	2	1
705	но отчасти	1	1
706	поэтому все	1	1
707	будто бы	1	1
708	только что	1	1
709	я в	1	1
710	можно конечно	1	1
711	отношении к	2	1
712	значит конечно	2	1
713	является его	1	1
714	жизни в	1	1
715	для разрешения	1	1
716	слово в	2	1
717	не знает	1	1
718	сказать что	5	1
719	только как	1	1
720	совершенно не	1	1
721	конфликт между	1	1
722	он я	1	1
723	первом случае	1	1
724	перед нею	1	1
725	сам в	1	1
726	и идеи	1	1
727	есть и	1	1
728	который в	1	1
729	на своем	1	1
730	жизнь в	1	1
731	жизни и	6	1
732	но эти	2	1
733	чтобы эти	1	1
734	в искусстве	2	1
735	в своих	2	1
736	к этому	2	1
737	значение в	1	1
738	точно так	2	1
739	все что	3	1
