N	2gram	Propp_Isto_3	Komedia
103	не имеет	2	3
104	того как	1	3
105	связи с	6	3
106	что на	4	3
107	но там	1	3
108	и сам	1	3
109	то время	2	3
110	в образе	1	3
111	и поэтому	1	3
112	брак с	1	3
113	из дому	3	3
114	к нему	5	3
115	законный брак	1	3
116	после смерти	2	3
117	тех пор	1	3
118	дело с	2	3
119	ответ на	1	3
120	мы знаем	2	3
121	искать в	1	3
122	и их	1	3
123	никто не	2	3
124	друг друга	6	3
125	мы можем	6	3
126	тем что	4	3
127	в первую	1	3
128	возможно что	6	3
129	даже не	2	3
130	или иначе	1	3
131	здесь в	1	3
132	не было	2	3
133	о чем	1	3
134	в связи	3	3
135	и столь	1	3
136	в тех	2	3
137	отношению к	2	3
138	да и	2	3
139	с этой	1	3
140	все это	1	3
141	мы найдем	2	3
142	или в	11	3
143	для нас	4	3
144	а в	6	3
145	в своей	1	3
146	жизни и	2	3
147	том числе	1	3
148	не может	4	3
149	также что	1	2
150	и т	16	2
151	одним из	4	2
152	а из	1	2
153	и есть	2	2
154	и за	1	2
155	мы имеем	19	2
156	мы не	1	2
157	время как	2	2
158	и молодой	1	2
159	не вполне	6	2
160	то это	2	2
161	в ее	1	2
162	и другие	4	2
163	тут же	1	2
164	отнюдь не	1	2
165	в одной	3	2
166	целый ряд	3	2
167	что по	2	2
168	к свадьбе	1	2
169	сказать о	1	2
170	жизни так	1	2
171	ни одна	1	2
172	роль в	2	2
173	что она	5	2
174	не следует	1	2
175	после этого	2	2
176	он не	5	2
177	в силу	2	2
178	на этом	4	2
179	же не	2	2
180	об этом	1	2
181	связанных с	2	2
182	в жены	1	2
183	это не	6	2
184	не всегда	4	2
185	чем в	1	2
186	поводом для	1	2
187	в один	1	2
188	по всем	1	2
189	в следующем	1	2
190	всяком случае	2	2
191	представление о	3	2
192	которые в	1	2
193	не в	4	2
194	однако в	1	2
195	вовсе не	2	2
196	даже в	2	2
197	одна из	2	2
198	нет необходимости	1	2
199	замуж за	1	2
200	в одном	2	2
201	такая же	1	2
202	с другом	1	2
203	на это	2	2
204	и это	2	2
205	как не	1	2
206	с самого	1	2
207	так в	6	2
208	и что	2	2
209	в мире	1	2
210	с собой	2	2
211	после того	2	2
212	времени в	1	2
213	и все	3	2
214	мы понимаем	1	2
215	в другой	4	2
216	также в	1	2
217	представления о	2	2
218	все время	2	2
219	в жизнь	1	2
220	же можно	2	2
221	и дает	1	2
222	тот же	1	2
223	с ними	3	2
224	и ее	3	2
225	с одной	2	2
226	и у	3	2
227	одно из	1	2
228	у нее	2	2
229	отношение к	4	2
230	от того	1	2
231	в других	4	2
232	нет и	1	2
233	видно из	1	2
234	со стороны	3	2
235	и к	3	2
236	до сих	5	2
237	с другой	7	2
238	и тех	1	2
239	одной стороны	2	2
240	а на	1	2
241	если не	2	2
242	для этой	1	2
243	мы находим	1	2
244	берет на	1	2
245	по своему	1	2
246	в течение	6	2
247	как бы	1	2
248	кто из	1	2
249	друг с	1	2
250	сих пор	5	2
251	еще более	2	2
252	хотя бы	1	2
253	от всех	1	2
254	можно привести	1	2
255	из этого	1	2
256	этим объясняется	3	2
257	из четырех	1	2
258	во всяком	2	2
259	в союзе	1	1
260	за ее	1	1
261	объясняется что	1	1
262	как девушка	2	1
263	и умер	1	1
264	самом деле	1	1
265	говорилось выше	2	1
266	находившийся в	1	1
267	и постоянных	1	1
268	и этот	1	1
269	в и	1	1
270	женщин с	1	1
271	этого нет	1	1
272	из леса	1	1
273	брак в	1	1
274	на эти	1	1
275	такое положение	1	1
276	один пример	1	1
277	сына с	1	1
278	видели как	3	1
279	мужа в	3	1
280	между собой	1	1
281	рабовладельческого государства	1	1
282	все эти	4	1
283	в различных	1	1
284	в чем	3	1
285	то мы	2	1
286	другой пример	1	1
287	в область	1	1
288	с отцом	1	1
289	в греческих	1	1
290	против другого	1	1
291	не просто	1	1
292	от такого	1	1
293	друг от	1	1
294	чем же	1	1
295	быта и	1	1
296	если она	1	1
297	общего с	1	1
298	для создания	1	1
299	по которому	1	1
300	чем говорилось	1	1
301	девушкой и	1	1
302	комнаты и	1	1
303	стороны он	1	1
304	это был	1	1
305	тех случаях	1	1
306	еще больше	1	1
307	царство и	1	1
308	следующим образом	3	1
309	с нею	1	1
310	мы затронули	1	1
311	которого она	1	1
312	представляет собой	3	1
313	что автор	1	1
314	остановиться на	1	1
315	столе и	1	1
316	случае можно	2	1
317	не могла	2	1
318	чтобы установить	1	1
319	на его	3	1
320	не имеют	2	1
321	больше всего	1	1
322	ей в	1	1
323	главным образом	1	1
324	все случаи	1	1
325	видеть в	1	1
326	и более	2	1
327	за другого	1	1
328	не могли	1	1
329	его от	1	1
330	от нее	1	1
331	в другом	2	1
332	его не	3	1
333	бы быть	1	1
334	на все	2	1
335	не нашел	1	1
336	девушек или	1	1
337	входит в	1	1
338	в соответствии	1	1
339	окажется что	1	1
340	по себе	1	1
341	в жизни	2	1
342	от отца	1	1
343	но уже	1	1
344	люди не	1	1
345	героя или	1	1
346	ни одной	1	1
347	соответствии с	1	1
348	в соединении	1	1
349	попадает в	11	1
350	со своими	2	1
351	и уже	2	1
352	которой он	1	1
353	он и	3	1
354	мы видели	13	1
355	это сходство	1	1
356	как таковой	2	1
357	над его	1	1
358	не мог	2	1
359	в эту	1	1
360	во второй	1	1
361	этой связи	1	1
362	женщин и	1	1
363	также достаточно	1	1
364	при существовании	1	1
365	представляла собой	1	1
366	это подтверждается	1	1
367	должны были	3	1
368	нельзя было	1	1
369	только для	1	1
370	образом и	2	1
371	тем не	5	1
372	их в	3	1
373	дом и	4	1
374	ним в	1	1
375	для нее	2	1
376	вместе со	1	1
377	и очень	1	1
378	сестру и	1	1
379	с точки	1	1
380	случае в	2	1
381	не раз	2	1
382	но они	2	1
383	из нас	1	1
384	правда в	1	1
385	здесь на	2	1
386	на себе	1	1
387	у кого	1	1
388	было у	1	1
389	никогда не	3	1
390	ничего не	6	1
391	в разных	1	1
392	имеем дело	1	1
393	показывает нам	2	1
394	можно усмотреть	1	1
395	она с	1	1
396	детей и	3	1
397	буквальном смысле	1	1
398	этим же	2	1
399	черты характерные	1	1
400	из того	2	1
401	женщины в	1	1
402	тогда в	1	1
403	них нельзя	1	1
404	в каком	1	1
405	и некоторые	2	1
406	обстоятельство что	1	1
407	на брак	1	1
408	к себе	1	1
409	такие случаи	1	1
410	нет ни	1	1
411	от каждого	2	1
412	представляло собой	1	1
413	этом еще	1	1
414	и другой	1	1
415	отличается от	1	1
416	они и	3	1
417	все еще	6	1
418	выйти замуж	1	1
419	приходит к	1	1
420	то она	1	1
421	от друга	1	1
422	теперь что	1	1
423	типов и	1	1
424	в себя	1	1
425	действия и	1	1
426	в пределах	4	1
427	на очень	2	1
428	чтобы дать	1	1
429	не отражает	2	1
430	каждого из	1	1
431	которые он	1	1
432	о связи	4	1
433	этом стремлении	1	1
434	не имели	1	1
435	является в	1	1
436	но иногда	1	1
437	с ним	1	1
438	означает что	1	1
439	на море	1	1
440	сами они	1	1
441	долю и	2	1
442	можно найти	4	1
443	в порядке	1	1
444	а также	2	1
445	этому мы	1	1
446	и та	1	1
447	за пределами	1	1
448	никак не	1	1
449	эти могли	1	1
450	одного из	2	1
451	понимаем теперь	1	1
452	там же	2	1
453	о сохранении	1	1
454	нас в	1	1
455	согласии с	1	1
456	гораздо чаще	1	1
457	от них	3	1
458	только постепенно	1	1
459	уже только	2	1
460	случай не	2	1
461	что же	1	1
462	с матерью	2	1
463	в браке	1	1
464	если это	3	1
465	дома в	8	1
466	еще несколько	1	1
467	имеется в	1	1
468	от женщины	1	1
469	землю и	1	1
470	мы видим	8	1
471	еще тем	1	1
472	пор не	1	1
473	очень много	2	1
474	дочь и	1	1
475	приходит в	3	1
476	они могут	2	1
477	в могилу	2	1
478	по этому	1	1
479	конечно не	1	1
480	каждому по	1	1
481	в большинстве	1	1
482	только на	2	1
483	попадают в	2	1
484	и они	4	1
485	то и	6	1
486	не все	6	1
487	этому вопросу	1	1
488	большинстве случаев	2	1
489	в большой	4	1
490	к своим	1	1
491	на столе	2	1
492	он имеет	1	1
493	могло бы	1	1
494	еще некоторых	1	1
495	с девушкой	2	1
496	связи в	3	1
497	когда девушка	1	1
498	ее на	1	1
499	отпадают и	1	1
500	соединении с	1	1
501	были бы	1	1
502	никого не	3	1
503	другого и	1	1
504	и даже	2	1
505	однако что	3	1
506	не один	1	1
507	и затем	1	1
508	что не	2	1
509	мире у	1	1
510	говорит о	1	1
511	как можно	1	1
512	к более	2	1
513	сделать их	1	1
514	у нас	4	1
515	она является	1	1
516	не означает	1	1
517	а не	6	1
518	другой стороны	7	1
519	находились в	1	1
520	отца или	1	1
521	там где	7	1
522	самого начала	1	1
523	для каждой	1	1
524	речи и	1	1
525	с горгоной	1	1
526	жизнь в	1	1
527	становится ясным	1	1
528	другой персонаж	1	1
529	случаев не	1	1
530	свою очередь	1	1
531	связь с	6	1
532	других случаях	1	1
533	или по	5	1
534	дома а	1	1
535	то обстоятельство	1	1
536	власть над	4	1
537	над ним	1	1
538	к своему	1	1
539	предположить что	7	1
540	ли ты	1	1
541	ведет к	1	1
542	не видят	1	1
543	и там	4	1
544	образом на	1	1
545	не заметил	1	1
546	то к	1	1
547	исходя из	1	1
548	в состоянии	1	1
549	в использовании	1	1
550	оба они	1	1
551	а то	2	1
552	характерные для	1	1
553	здесь есть	2	1
554	см ниже	1	1
555	за ним	3	1
556	это уже	1	1
557	по краям	1	1
558	случаях когда	1	1
559	брака и	1	1
560	из дома	2	1
561	при таком	1	1
562	которое и	1	1
563	отношений и	1	1
564	этого брака	2	1
565	не с	2	1
566	они говорят	1	1
567	год или	1	1
568	и как	3	1
569	иначе обстоит	1	1
570	том чтобы	1	1
571	которые его	1	1
572	дому в	1	1
573	в дом	12	1
574	обстоит дело	1	1
575	встречается в	2	1
576	на фоне	1	1
577	нет ничего	2	1
578	героя и	1	1
579	союз с	1	1
580	не знает	1	1
581	сказать что	3	1
582	сообщает о	2	1
583	была бы	1	1
584	равно как	3	1
585	в свою	4	1
586	о себе	3	1
587	по которой	1	1
588	ко всему	1	1
589	т е	16	1
590	бы его	1	1
591	по сообщению	1	1
592	свою долю	2	1
593	точно так	2	1
594	на мелкие	1	1
595	и эта	1	1
596	цель его	1	1
597	в северной	3	1
598	так же	3	1
599	как на	1	1
600	все что	3	1
601	событий в	1	1
