N	2gram	Vygotskiy__3	Mirosoze
196	о том	5	2
197	может не	1	2
198	и во	2	2
199	мы видим	3	2
200	человека с	1	2
201	так называемый	1	2
202	нет никаких	4	2
203	отношению к	2	2
204	для того	7	2
205	в высшей	6	2
206	до сих	1	2
207	и самый	1	2
208	связано с	1	2
209	на этот	2	2
210	долгое время	1	2
211	эти пути	1	2
212	человека к	1	2
213	с началом	2	2
214	по своему	11	2
215	с внутренней	2	2
216	в той	1	2
217	как бы	10	2
218	быть не	1	2
219	в начале	2	2
220	и для	2	2
221	бы в	2	2
222	конце концов	1	2
223	в свою	3	2
224	сказать что	4	2
225	к этому	3	2
226	все что	2	2
227	ту же	1	1
228	по отдельным	1	1
229	и то	2	1
230	совершенно новый	1	1
231	переход от	3	1
232	между двумя	2	1
233	к другому	2	1
234	и до	1	1
235	в зависимости	5	1
236	определяется в	1	1
237	всей ее	1	1
238	это возражение	1	1
239	бы уже	1	1
240	которая делает	1	1
241	характер его	1	1
242	шаг вперед	1	1
243	мы имеем	4	1
244	мы не	9	1
245	все уже	1	1
246	и новых	1	1
247	и через	1	1
248	что иное	1	1
249	в деле	4	1
250	ему в	1	1
251	зависимости от	6	1
252	не способен	1	1
253	подростка и	5	1
254	начало и	1	1
255	себе а	1	1
256	собой в	1	1
257	еще не	4	1
258	иное как	1	1
259	чтобы открыть	1	1
260	во всех	1	1
261	тем как	1	1
262	то мы	1	1
263	это свойство	1	1
264	друг к	1	1
265	всякий раз	2	1
266	к области	2	1
267	тех же	1	1
268	если в	3	1
269	быть так	1	1
270	отличие от	6	1
271	и речи	20	1
272	что они	10	1
273	которые не	4	1
274	же мало	3	1
275	как говорит	5	1
276	истине и	1	1
277	его к	3	1
278	идет не	1	1
279	что же	1	1
280	роль в	1	1
281	во многих	1	1
282	в мышлении	11	1
283	но ведь	1	1
284	с чем	1	1
285	вверх от	1	1
286	потребности в	1	1
287	ключ к	1	1
288	всех этих	2	1
289	не связан	1	1
290	к одному	5	1
291	в силу	6	1
292	к переходу	1	1
293	с таким	1	1
294	огромный шаг	1	1
295	от низших	1	1
296	в плане	2	1
297	лишь с	1	1
298	и заключается	2	1
299	значительной степени	1	1
300	как они	2	1
301	открыл что	1	1
302	же не	1	1
303	в состоянии	1	1
304	и характер	2	1
305	значение в	3	1
306	была в	1	1
307	к другу	1	1
308	них не	1	1
309	первый и	1	1
310	от одного	2	1
311	связываются с	1	1
312	не совпадает	1	1
313	которым он	1	1
314	и рядом	1	1
315	которой он	1	1
316	всегда и	1	1
317	когда я	1	1
318	с такой	1	1
319	нисколько не	1	1
320	в такой	1	1
321	что вся	1	1
322	стадия в	2	1
323	в отличие	6	1
324	до последнего	1	1
325	и эти	2	1
326	и более	1	1
327	и почти	1	1
328	бы быть	2	1
329	вовсе не	1	1
330	сложный и	1	1
331	в атмосфере	1	1
332	в отношении	6	1
333	между людьми	1	1
334	не менее	6	1
335	его раскрывает	1	1
336	что их	1	1
337	когда они	1	1
338	в самых	1	1
339	это еще	1	1
340	не могло	1	1
341	мышления и	23	1
342	так много	1	1
343	том только	1	1
344	или об	1	1
345	во всем	3	1
346	а лишь	1	1
347	мире и	1	1
348	ничто не	1	1
349	и исторического	1	1
350	склонны отрицать	4	1
351	в области	7	1
352	не потому	1	1
353	от того	4	1
354	вещей с	1	1
355	и оно	1	1
356	родство с	1	1
357	все еще	2	1
358	бы это	1	1
359	оно не	2	1
360	всегда в	1	1
361	эпоху в	1	1
362	с выполнением	1	1
363	основной и	2	1
364	приходит к	6	1
365	связи со	2	1
366	сравнению со	1	1
367	уже с	1	1
368	на той	1	1
369	в пределах	1	1
370	не столько	4	1
371	это путь	1	1
372	и сам	3	1
373	к исследованию	1	1
374	можно было	6	1
375	так и	5	1
376	быть отнесена	1	1
377	она была	1	1
378	подойти к	1	1
379	существенным для	2	1
380	является в	3	1
381	поэтому в	2	1
382	в эпоху	1	1
383	элемент в	1	1
384	и даже	1	1
385	новых и	2	1
386	означает что	1	1
387	об этом	2	1
388	связанная с	1	1
389	не поддаются	1	1
390	находится в	2	1
391	средством для	1	1
392	жизни не	1	1
393	в глаза	1	1
394	одного из	2	1
395	не стоит	2	1
396	в значительной	1	1
397	связанной с	1	1
398	заключается в	9	1
399	всей нашей	1	1
400	доходит до	1	1
401	путь к	3	1
402	по типу	5	1
403	и всякая	1	1
404	этот момент	2	1
405	во всей	1	1
406	и только	2	1
407	в другой	1	1
408	вообще и	1	1
409	все время	2	1
410	мы уже	5	1
411	на которой	1	1
412	в сложном	1	1
413	этот вопрос	3	1
414	пришел к	1	1
415	проникнуть в	1	1
416	человека можно	1	1
417	же этот	1	1
418	что как	2	1
419	между тем	3	1
420	между этими	1	1
421	лишь бы	1	1
422	так что	2	1
423	с нею	2	1
424	то и	4	1
425	этим именем	1	1
426	в нашей	2	1
427	нам все	1	1
428	всяком случае	4	1
429	что она	5	1
430	цели и	2	1
431	на одном	1	1
432	в одном	2	1
433	как его	1	1
434	вперед в	1	1
435	в новый	1	1
436	к невозможности	1	1
437	этого пути	1	1
438	связан с	2	1
439	выходит за	1	1
440	а именно	1	1
441	будет ли	1	1
442	к которому	3	1
443	с той	2	1
444	чем он	1	1
445	что не	1	1
446	или этот	1	1
447	обратиться к	1	1
448	говорит о	1	1
449	отнесена к	1	1
450	сообщения и	1	1
451	может ли	2	1
452	не на	1	1
453	как ни	1	1
454	точек зрения	1	1
455	в ряду	1	1
456	нельзя принять	1	1
457	не видит	1	1
458	мышлении и	1	1
459	все более	2	1
460	вступает в	2	1
461	в частности	4	1
462	все основные	1	1
463	отношений между	1	1
464	людей с	2	1
465	к жизни	2	1
466	сравнению с	3	1
467	в течение	2	1
468	наряду с	3	1
469	связаны с	3	1
470	да и	1	1
471	который он	1	1
472	и менее	1	1
473	в это	1	1
474	более и	1	1
475	является для	2	1
476	что мы	7	1
477	это исследование	1	1
478	но это	5	1
479	в смысле	4	1
480	на одной	1	1
481	процесса в	6	1
482	и часто	1	1
483	об отношении	2	1
484	бы так	1	1
485	что только	1	1
486	целый ряд	1	1
487	иное чем	2	1
488	или нет	1	1
489	находит свое	2	1
490	процесса как	2	1
491	что вообще	1	1
492	но всегда	2	1
493	за этим	1	1
494	человеческого общества	1	1
495	к ее	1	1
496	лишь по	1	1
497	от всех	2	1
498	вперед по	2	1
499	но этот	1	1
500	не что	1	1
501	та же	1	1
502	пути к	3	1
503	в своих	2	1
504	с первого	1	1
505	и эта	2	1
506	так же	17	1
507	во всяком	4	1
508	которая не	4	1
