N	2gram	Bakhtin_Fr_3	Komedia
540	применении к	1	1
541	времени с	1	1
542	тому как	1	1
543	как бы	3	1
544	из отдельных	1	1
545	в это	1	1
546	материал для	1	1
547	этого слова	2	1
548	он чувствует	1	1
549	в условиях	2	1
550	в основном	4	1
551	по богатству	1	1
552	мнение о	1	1
553	со всей	1	1
554	в книге	2	1
555	культурной жизни	2	1
556	очень интересный	1	1
557	всей европы	1	1
558	эпохи возрождения	3	1
559	которого они	1	1
560	это уже	1	1
561	его поведение	1	1
562	на такой	2	1
563	в духе	7	1
564	места в	1	1
565	еще более	4	1
566	временем с	1	1
567	или меньшей	3	1
568	хотя в	2	1
569	пока же	1	1
570	в общем	1	1
571	его произведениях	2	1
572	слово в	3	1
573	не знает	1	1
574	сказать что	3	1
575	больше всего	1	1
576	его влияние	1	1
577	ко всему	2	1
578	культуры в	1	1
579	всего как	1	1
580	комического а	1	1
581	время не	1	1
582	в трех	1	1
583	из лучших	1	1
584	жизни и	4	1
585	к этой	3	1
586	вполне понятно	1	1
587	и другие	2	1
588	именно здесь	1	1
589	это в	2	1
590	гораздо более	1	1
591	как на	1	1
592	в таком	1	1
593	том числе	3	1
594	они не	3	1
595	случае его	1	1
