N	2gram	Trubetskoy_1	Myshleni
246	но они	1	2
247	ничего кроме	1	2
248	не имеет	5	2
249	того как	1	2
250	этими двумя	2	2
251	к этим	1	2
252	не по	1	2
253	это мы	1	2
254	под этим	1	2
255	это слово	1	2
256	не совсем	1	2
257	когда мы	1	2
258	ли не	1	2
259	отличается от	2	2
260	указывает на	1	2
261	и это	2	2
262	свою очередь	1	2
263	и сами	2	2
264	здесь не	1	2
265	данном случае	1	2
266	внешнее сходство	1	2
267	ясно что	3	2
268	еще не	2	2
269	и здесь	2	2
270	и т.д	6	2
271	другими словами	1	2
272	настоящее время	1	2
273	а также	2	2
274	может не	1	2
275	развития не	1	2
276	связь между	1	2
277	к нему	7	2
278	на одном	1	2
279	вслед за	2	2
280	видим что	1	2
281	что здесь	1	2
282	как из	1	2
283	уже говорили	1	2
284	которое мы	1	2
285	согласно которой	1	2
286	и у	8	2
287	в нашей	1	2
288	к мысли	1	2
289	для него	3	2
290	представить себе	1	2
291	иначе как	1	2
292	тогда как	1	2
293	у него	1	2
294	случае не	3	2
295	только на	1	2
296	в каком	1	2
297	а с	7	2
298	прежде всего	2	2
299	нашей точки	1	2
300	если не	2	2
301	виде в	2	2
302	все более	1	2
303	согласно этой	1	2
304	в данном	1	2
305	что это	3	2
306	даже в	1	2
307	сейчас же	1	2
308	как только	1	2
309	в начале	2	2
310	числе и	4	2
311	но для	1	2
312	том виде	2	2
313	в настоящее	1	2
314	находит свое	1	2
315	как показывает	1	2
316	а в	4	2
317	в свою	2	2
318	на более	1	2
319	в свое	1	2
320	от слова	1	2
321	совершается в	1	2
322	в таком	3	2
323	том числе	5	2
324	они не	1	2
325	смысле слова	1	1
326	в сфере	1	1
327	человека и	1	1
328	все чаще	1	1
329	он может	1	1
330	что дает	1	1
331	и есть	1	1
332	явления и	1	1
333	и предметы	1	1
334	и больше	2	1
335	чем именно	1	1
336	научного анализа	1	1
337	целому ряду	1	1
338	его не	2	1
339	из всех	3	1
340	а как	1	1
341	есть единственное	1	1
342	мы не	1	1
343	всех его	1	1
344	та же	1	1
345	что самый	1	1
346	такое положение	2	1
347	так чтобы	2	1
348	время как	1	1
349	совпадает с	1	1
350	оно есть	1	1
351	принято называть	2	1
352	но даже	1	1
353	ему в	2	1
354	которое в	1	1
355	в традиционном	1	1
356	же что	1	1
357	и ночи	1	1
358	другой всякое	1	1
359	дает им	1	1
360	быть в	1	1
361	бы то	2	1
362	во всех	2	1
363	именно тем	1	1
364	друг к	1	1
365	совсем не	1	1
366	одном и	1	1
367	только тогда	1	1
368	если в	3	1
369	по отношению	1	1
370	оно является	2	1
371	отличаются от	2	1
372	связи и	1	1
373	относится к	2	1
374	так называемом	1	1
375	общего с	2	1
376	что именно	2	1
377	что касается	1	1
378	однако не	1	1
379	психологии но	1	1
380	следует сказать	1	1
381	в этот	1	1
382	то в	1	1
383	но эта	1	1
384	тенденции к	2	1
385	а во-вторых	1	1
386	но дает	1	1
387	чуть ли	1	1
388	что к	1	1
389	так сказать	1	1
390	роли в	1	1
391	задний план	1	1
392	связанные с	7	1
393	момента когда	1	1
394	а просто	1	1
395	он не	4	1
396	души что	1	1
397	чтобы они	1	1
398	себе не	1	1
399	он должен	1	1
400	только те	1	1
401	не могли	1	1
402	и по	4	1
403	его можно	2	1
404	прежде чем	1	1
405	заключает в	2	1
406	что она	1	1
407	но все	7	1
408	в одну	1	1
409	то ни	2	1
410	главным образом	8	1
411	к другу	2	1
412	а по	1	1
413	на этой	1	1
414	с целью	2	1
415	отношение которое	1	1
416	с другими	4	1
417	известно что	1	1
418	должен был	4	1
419	по совершенно	1	1
420	этот раз	1	1
421	о которых	1	1
422	бы должно	1	1
423	не всегда	2	1
424	во внимание	1	1
425	всегда существует	1	1
426	при которых	1	1
427	нужно чтобы	2	1
428	сравнительного изучения	1	1
429	из общего	1	1
430	и сейчас	2	1
431	благодаря этому	2	1
432	в такой	1	1
433	то для	1	1
434	двумя моментами	1	1
435	представление о	6	1
436	дальнейшее развитие	1	1
437	довольно долго	1	1
438	не как	2	1
439	в которых	4	1
440	не представляется	1	1
441	признать что	2	1
442	должны были	1	1
443	взгляд на	2	1
444	в одном	3	1
445	развития у	1	1
446	тем не	3	1
447	и таким	3	1
448	по себе	1	1
449	этом не	1	1
450	с развитием	1	1
451	случае в	1	1
452	того момента	2	1
453	вплоть до	2	1
454	самого начала	2	1
455	в то	4	1
456	как о	3	1
457	и отсюда	1	1
458	уже очень	1	1
459	казалось бы	1	1
460	ничего не	1	1
461	в разных	2	1
462	и вниз	1	1
463	больше чем	2	1
464	в самой	2	1
465	и лишь	1	1
466	в русском	2	1
467	как она	1	1
468	и после	2	1
469	так например	2	1
470	бы по	1	1
471	ничто не	1	1
472	только с	1	1
473	однако это	1	1
474	у нас	1	1
475	в момент	1	1
476	лежит в	1	1
477	и другим	1	1
478	его с	1	1
479	параллельно с	1	1
480	слова с	1	1
481	таких слов	1	1
482	утверждать что	2	1
483	для себя	1	1
484	значения и	1	1
485	но по	3	1
486	которого мы	1	1
487	без всякого	1	1
488	то время	1	1
489	совершенно ясно	1	1
490	верить но	1	1
491	только то	1	1
492	в себя	1	1
493	с самого	3	1
494	всей своей	1	1
495	имеет никакого	1	1
496	причем в	1	1
497	и совершенно	1	1
498	до самого	1	1
499	стороны они	1	1
500	невозможно и	1	1
501	то станет	1	1
502	было в	1	1
503	том как	1	1
504	по тому	2	1
505	еще и	1	1
506	для этого	2	1
507	что связано	1	1
508	собой пустоту	1	1
509	образом в	5	1
510	в глаза	1	1
511	и весь	1	1
512	одного из	1	1
513	становятся все	1	1
514	после того	1	1
515	с того	2	1
516	можно сказать	3	1
517	других языках	1	1
518	котором они	1	1
519	по данным	1	1
520	этих слов	1	1
521	указывает в	1	1
522	видели выше	1	1
523	стоит и	1	1
524	на словах	1	1
525	и следовательно	1	1
526	формой и	1	1
527	происходит в	1	1
528	на которой	1	1
529	с ними	1	1
530	дело с	1	1
531	он выступает	1	1
532	положение в	2	1
533	и действительно	2	1
534	и так	1	1
535	этот факт	2	1
536	и ее	1	1
537	уже не	3	1
538	указания на	1	1
539	попадают в	1	1
540	чем с	1	1
541	мы знаем	1	1
542	одно из	2	1
543	и их	1	1
544	в конце	6	1
545	чтобы она	1	1
546	давно уже	1	1
547	далее в	1	1
548	как раз	1	1
549	и делает	1	1
550	перед ними	1	1
551	в других	3	1
552	перейти к	1	1
553	этот второй	1	1
554	представляют собой	1	1
555	этой задачи	2	1
556	из двух	1	1
557	находящийся на	1	1
558	и даже	3	1
559	быть даже	2	1
560	до сих	5	1
561	по своим	2	1
562	от этих	1	1
563	и люди	2	1
564	связано с	2	1
565	при усвоении	1	1
566	деле если	1	1
567	целым рядом	1	1
568	и самый	1	1
569	черты в	1	1
570	и том	1	1
571	исторической эволюции	1	1
572	что перед	1	1
573	их чистом	1	1
574	эти особенности	1	1
575	нет никаких	1	1
576	является его	1	1
577	ни на	1	1
578	как эти	1	1
579	всякого кто	1	1
580	и потому	6	1
581	или по	2	1
582	тот факт	1	1
583	иные чем	1	1
584	из которых	4	1
585	исследований в	1	1
586	подойти к	3	1
587	конечно не	2	1
588	о чем	1	1
589	в течение	4	1
590	другом не	1	1
591	эти слова	1	1
592	виде с	1	1
593	это есть	1	1
594	внешней стороны	1	1
595	как средство	1	1
596	но одни	1	1
597	многих других	1	1
598	получает свое	1	1
599	есть тот	1	1
600	на пути	2	1
601	сих пор	5	1
602	но это	1	1
603	все это	6	1
604	слов которые	1	1
605	в так	4	1
606	к двум	1	1
607	нечто подобное	1	1
608	который сделал	1	1
609	тем и	2	1
610	не существует	1	1
611	на задний	1	1
612	о котором	2	1
613	в другое	2	1
614	из себя	2	1
615	у них	3	1
616	тем более	1	1
617	конце концов	3	1
618	рассматривается как	1	1
619	с ним	1	1
620	ни было	2	1
621	же в	1	1
622	нет ничего	1	1
623	но если	2	1
624	впервые в	1	1
625	совсем так	1	1
626	черный цвет	1	1
627	всех других	2	1
628	одновременно и	2	1
629	отношению к	3	1
630	из этого	2	1
631	сила и	1	1
632	различны и	1	1
633	соединения двух	1	1
634	ли они	2	1
635	с внешней	1	1
636	которым они	1	1
637	первым шагом	1	1
638	с процессом	1	1
639	в своих	1	1
640	они относятся	1	1
641	как результат	1	1
