N	2gram	Potebnia_M_1	Dialekti
301	и эти	1	2
302	действительно есть	1	2
303	отличен от	1	2
304	их в	1	2
305	что этот	1	2
306	бы быть	4	2
307	можно понимать	1	2
308	следовательно и	2	2
309	как не	1	2
310	не вполне	1	2
311	уже о	1	2
312	его внутренней	1	2
313	когда мы	2	2
314	могут быть	9	2
315	из чего	1	2
316	для себя	3	2
317	как мы	2	2
318	говоря уже	1	2
319	так в	1	2
320	и необходимости	4	2
321	то как	1	2
322	и многое	1	2
323	на что	2	2
324	для этого	2	2
325	и вообще	3	2
326	нас к	1	2
327	никак не	2	2
328	то тем	1	2
329	нас в	1	2
330	и во	3	2
331	в его	5	2
332	природы и	1	2
333	есть действительно	1	2
334	на словах	1	2
335	и следовательно	2	2
336	тех пор	1	2
337	как например	2	2
338	взятые вместе	1	2
339	но то	1	2
340	их не	1	2
341	и тем	3	2
342	и тела	1	2
343	себя в	1	2
344	что законы	1	2
345	многое не	1	2
346	не можем	2	2
347	же в	2	2
348	они могли	1	2
349	никто не	3	2
350	чтобы она	1	2
351	бытия и	3	2
352	у него	1	2
353	и никакой	1	2
354	где есть	1	2
355	со стороны	8	2
356	говорить и	1	2
357	именно в	1	2
358	еще и	1	2
359	души и	5	2
360	себя и	1	2
361	только к	1	2
362	с моей	1	2
363	быть только	5	2
364	зависит от	5	2
365	в природе	6	2
366	но как	3	2
367	как именно	1	2
368	здесь именно	1	2
369	и потому	5	2
370	в данном	1	2
371	с тех	1	2
372	по которому	1	2
373	быть не	4	2
374	и формы	1	2
375	но для	1	2
376	в смысле	4	2
377	и для	5	2
378	или в	2	2
379	для нас	9	2
380	из себя	5	2
381	бы в	4	2
382	без слова	2	2
383	а в	5	2
384	слово в	1	2
385	не говоря	1	2
386	другой стороны	5	2
387	совершенно не	1	2
388	по одному	1	2
389	из этого	2	2
390	природы или	1	2
391	точно так	11	2
392	к этой	3	2
393	в своих	4	2
394	о законах	1	2
395	они не	1	2
396	во всяком	3	2
397	этой точки	1	2
398	от этой	1	1
399	природы есть	2	1
400	скажет что	1	1
401	этого в	2	1
402	говоря о	1	1
403	в применении	2	1
404	отношения к	1	1
405	чтобы не	2	1
406	начинается с	1	1
407	этом отношении	1	1
408	на самом	1	1
409	он может	1	1
410	но тем	3	1
411	понятие в	1	1
412	по которым	1	1
413	что эти	1	1
414	высшей степени	1	1
415	едва ли	1	1
416	и этот	1	1
417	по его	7	1
418	а как	2	1
419	из всего	1	1
420	или наоборот	1	1
421	предмета в	1	1
422	этот предмет	1	1
423	его только	2	1
424	на свою	1	1
425	явление не	1	1
426	из ее	1	1
427	телесном и	1	1
428	необходимо было	2	1
429	и самого	1	1
430	столько же	3	1
431	человеческого ума	2	1
432	когда есть	1	1
433	во всех	5	1
434	то очевидно	1	1
435	то мы	2	1
436	а следовательно	1	1
437	ощущения и	2	1
438	для жизни	1	1
439	и вопрос	2	1
440	других а	1	1
441	нею в	1	1
442	а только	4	1
443	очевидно и	1	1
444	не то	1	1
445	друг на	1	1
446	одном и	2	1
447	нельзя говорить	1	1
448	есть по	1	1
449	тогда как	2	1
450	более как	3	1
451	себе и	1	1
452	сознанием то	1	1
453	свободы и	3	1
454	отличаются от	1	1
455	с какой	1	1
456	независимо от	6	1
457	выйти из	2	1
458	стороны и	2	1
459	себе ни	1	1
460	что как	3	1
461	этой стороны	1	1
462	помнить что	3	1
463	и слова	2	1
464	с понятием	2	1
465	ума в	1	1
466	духа и	7	1
467	более или	1	1
468	себе не	1	1
469	это определение	1	1
470	от этого	1	1
471	то ли	1	1
472	и ощутимым	1	1
473	та же	1	1
474	в которой	2	1
475	мира но	1	1
476	быть выражена	1	1
477	же невозможно	1	1
478	есть для	2	1
479	первом смысле	2	1
480	во многих	2	1
481	если мы	3	1
482	что ничего	1	1
483	что к	2	1
484	если он	1	1
485	может уже	1	1
486	что заставляет	2	1
487	мы совершенно	1	1
488	же кроме	1	1
489	после этого	2	1
490	только логически	1	1
491	мы можем	2	1
492	нужно говорить	1	1
493	существует и	1	1
494	что называется	1	1
495	из него	2	1
496	его от	1	1
497	что ни	1	1
498	ней не	1	1
499	и стало	1	1
500	от нее	6	1
501	то ни	3	1
502	и может	2	1
503	вывести из	2	1
504	им как	1	1
505	в мире	3	1
506	не сможет	1	1
507	его в	1	1
508	чтобы все	1	1
509	человека только	1	1
510	известно что	2	1
511	виде что	1	1
512	всю свою	1	1
513	чувство и	8	1
514	весь мир	1	1
515	тела в	1	1
516	далеко не	1	1
517	есть очевидно	1	1
518	зрения или	1	1
519	мы имеем	1	1
520	на друга	1	1
521	его все	1	1
522	место и	1	1
523	не всегда	1	1
524	между собою	6	1
525	иное представление	1	1
526	жизни но	1	1
527	значит не	1	1
528	с такой	1	1
529	тела с	1	1
530	нисколько не	2	1
531	или менее	1	1
532	его нельзя	1	1
533	во время	1	1
534	всем своем	1	1
535	есть свобода	2	1
536	нас не	1	1
537	не зависит	1	1
538	в отношении	1	1
539	взгляд на	2	1
540	в такой	1	1
541	в котором	1	1
542	возможности так	1	1
543	ни малейшего	2	1
544	и понятия	2	1
545	не как	1	1
546	они уже	1	1
547	бы мы	1	1
548	по своей	1	1
549	признать что	1	1
550	для всякого	2	1
551	как одна	1	1
552	одном из	1	1
553	и костей	1	1
554	и той	3	1
555	выше мы	1	1
556	но он	2	1
557	друг другу	3	1
558	не его	1	1
559	на другую	1	1
560	без всяких	1	1
561	и более	2	1
562	и предполагает	1	1
563	что например	3	1
564	для нее	2	1
565	этот мир	1	1
566	даже в	1	1
567	то с	1	1
568	и необходимость	2	1
569	если и	2	1
570	нас самих	1	1
571	случае эта	1	1
572	человека но	1	1
573	что сущность	1	1
574	что с	1	1
575	виду что	1	1
576	вместе и	9	1
577	эти процессы	1	1
578	того как	6	1
579	что ему	1	1
580	душе и	2	1
581	на него	3	1
582	необходимо должно	1	1
583	сколько и	3	1
584	свобода есть	1	1
585	и бытия	1	1
586	в единство	1	1
587	для кого	1	1
588	в нас	7	1
589	одной и	3	1
590	ставит его	1	1
591	себе самом	1	1
592	может только	1	1
593	наука и	1	1
594	возможно и	1	1
595	в самой	3	1
596	в науке	1	1
597	природы в	2	1
598	гораздо богаче	1	1
599	на природу	1	1
600	не останется	1	1
601	связи с	3	1
602	природы то	1	1
603	и при	3	1
604	что на	6	1
605	тела и	1	1
606	из пределов	1	1
607	представлять себе	1	1
608	точке зрения	2	1
609	могут не	2	1
610	этот закон	1	1
611	в движении	2	1
612	от их	1	1
613	же необходимо	1	1
614	и проч	1	1
615	все то	2	1
616	но все	2	1
617	в телесном	1	1
618	как только	1	1
619	и дух	4	1
620	эти законы	1	1
621	нем ничего	1	1
622	есть необходимость	1	1
623	всегда в	1	1
624	в каждой	1	1
625	должны говорить	1	1
626	должен быть	1	1
627	и глубине	1	1
628	где нет	1	1
629	с ее	2	1
630	стать историческою	1	1
631	в ее	1	1
632	только при	2	1
633	были бы	3	1
634	совершенно ясно	1	1
635	но во-первых	2	1
636	невозможен без	2	1
637	которая хотя	1	1
638	и говорит	1	1
639	уже с	2	1
640	только то	2	1
641	существовать и	1	1
642	и совершенно	1	1
643	iii в	1	1
644	история была	1	1
645	слово есть	1	1
646	не с	1	1
647	было в	1	1
648	и которые	2	1
649	мог бы	2	1
650	на которую	2	1
651	логикой и	1	1
652	само себя	1	1
653	остается только	4	1
654	и первые	1	1
655	о воплощении	1	1
656	не будучи	1	1
657	в словах	3	1
658	с ним	3	1
659	против этого	1	1
660	связанное с	2	1
661	верить и	1	1
662	то есть	42	1
663	на вопрос	1	1
664	внимание на	1	1
665	все прочие	1	1
666	то не	3	1
667	и движения	1	1
668	не имеем	2	1
669	это потому	1	1
670	там в	1	1
671	есть система	1	1
672	в вопросах	1	1
673	тела не	2	1
674	виде есть	1	1
675	себе мир	1	1
676	все в	2	1
677	понятие из	1	1
678	духа как	1	1
679	а потому	10	1
680	есть с	1	1
681	не более	4	1
682	в другой	3	1
683	учений о	1	1
684	наконец в	1	1
685	человеческого рода	1	1
686	есть тоже	1	1
687	свои личные	1	1
688	еще только	2	1
689	знания и	1	1
690	к ней	2	1
691	отвлеченном понятии	1	1
692	в другую	2	1
693	в лице	1	1
694	не зная	2	1
695	только совокупность	1	1
696	что бесконечное	1	1
697	но так	1	1
698	образом как	1	1
699	но с	2	1
700	оно и	3	1
701	здесь не	1	1
702	природе в	1	1
703	которым мы	1	1
704	воплощается в	1	1
705	менее в	1	1
706	этот вопрос	2	1
707	в свой	1	1
708	и две	1	1
709	как нечто	1	1
710	разнообразие и	1	1
711	то он	2	1
712	во-вторых что	1	1
713	в обществе	1	1
714	на мир	1	1
715	впасть в	1	1
716	вопроса о	2	1
717	химии и	1	1
718	от опыта	1	1
719	д не	1	1
720	и части	1	1
721	каким образом	3	1
722	сами не	2	1
723	был бы	1	1
724	не так	3	1
725	представить себе	3	1
726	отвлеченное понятие	1	1
727	мы находим	1	1
728	в одном	8	1
729	очевидно не	1	1
730	только сказать	1	1
731	к ним	2	1
732	совершенно ясным	1	1
733	заметить что	2	1
734	и делает	1	1
735	образом что	2	1
736	в других	2	1
737	таком виде	2	1
738	человека то	1	1
739	есть орган	1	1
740	но одно	1	1
741	деле есть	2	1
742	до сих	1	1
743	здесь заключено	1	1
744	что природа	2	1
745	будет ли	1	1
746	в каких	1	1
747	к которому	3	1
748	мысли с	3	1
749	в субъект	1	1
750	такое же	1	1
751	на ней	1	1
752	между ними	1	1
753	чтобы убедиться	1	1
754	не сама	1	1
755	выше и	1	1
756	природа и	2	1
757	а так	4	1
758	слово а	2	1
759	одна и	1	1
760	в связи	1	1
761	людьми и	2	1
762	правильно и	1	1
763	но оно	3	1
764	связь с	2	1
765	самое понятие	1	1
766	вместе с	8	1
767	для самого	1	1
768	относятся к	1	1
769	или по	1	1
770	того на	1	1
771	влияния на	1	1
772	в течение	2	1
773	чем в	2	1
774	применении к	2	1
775	что всякое	1	1
776	утверждая что	1	1
777	себя то	1	1
778	я хочу	1	1
779	самого себя	4	1
780	никакой возможности	1	1
781	да и	1	1
782	существ и	1	1
783	не кажется	1	1
784	том смысле	4	1
785	мира так	1	1
786	не внося	1	1
787	или другого	1	1
788	предметов в	1	1
789	бы при	1	1
790	слова и	4	1
791	мы могли	1	1
792	что из	1	1
793	явления а	1	1
794	сих пор	1	1
795	проявление и	1	1
796	предметы то	1	1
797	видно что	2	1
798	и таким	1	1
799	ничего кроме	1	1
800	понятий и	1	1
801	не мог	3	1
802	на одной	1	1
803	не получает	1	1
804	началом и	1	1
805	это никакого	1	1
806	не имея	1	1
807	и противоречие	1	1
808	решить вопрос	1	1
809	потому не	1	1
810	на небе	1	1
811	имеют для	3	1
812	об отношении	3	1
813	существенный признак	1	1
814	мы только	1	1
815	во всемогущество	1	1
816	его с	2	1
817	в результате	1	1
818	вытекает только	1	1
819	о котором	3	1
820	неделимой точке	1	1
821	одной неделимой	1	1
822	души в	1	1
823	от него	4	1
824	в этих	7	1
825	вовсе нет	1	1
826	на других	1	1
827	скажем что	1	1
828	которое должно	1	1
829	с таким	1	1
830	существует ли	1	1
831	на такой	1	1
832	ни было	2	1
833	есть уже	3	1
834	есть продукт	1	1
835	но всегда	2	1
836	субъекта а	1	1
837	к ее	1	1
838	нам не	1	1
839	в психологии	1	1
840	это все	1	1
841	зрения истории	1	1
842	же будет	1	1
843	или других	1	1
844	или другими	1	1
845	котором я	1	1
846	имеет место	2	1
847	которые сами	1	1
848	всем этом	1	1
849	это так	1	1
850	бы даже	2	1
851	то оно	2	1
852	я могу	1	1
853	смысле что	1	1
