N	2gram	Bakhtin_sl_1	Myshleni
472	зрения является	1	1
473	в сторону	1	1
474	и может	3	1
475	есть все	1	1
476	в другом	2	1
477	на ту	2	1
478	на все	2	1
479	перехода из	1	1
480	в единую	1	1
481	это было	1	1
482	не умеет	1	1
483	может стать	1	1
484	языка но	4	1
485	для них	2	1
486	но вся	1	1
487	каждый данный	5	1
488	этого не	1	1
489	и уже	1	1
490	его объективной	1	1
491	его слово	2	1
492	как целого	1	1
493	индивидуальной речи	1	1
494	всего дальнейшего	1	1
495	как таковой	1	1
496	в один	1	1
497	из языка	1	1
498	в понимании	3	1
499	таким же	1	1
500	и без	1	1
501	мы называем	1	1
502	внутренней в	1	1
503	не к	1	1
504	бы мы	1	1
505	от его	3	1
506	для сколько-нибудь	1	1
507	несет на	1	1
508	из области	1	1
509	в одном	2	1
510	здесь перед	1	1
511	по всем	1	1
512	знак равенства	1	1
513	слова которые	1	1
514	и почти	3	1
515	ничего нового	2	1
516	два полюса	1	1
517	с теми	1	1
518	дело не	2	1
519	вне поля	1	1
520	правда в	1	1
521	одна из	2	1
522	одной плоскости	1	1
523	ее с	1	1
524	его внутренняя	1	1
525	на себе	1	1
526	слово оно	3	1
527	говорящим а	1	1
528	он еще	1	1
529	внести в	1	1
530	вперед в	1	1
531	в самых	2	1
532	не могло	3	1
533	для всего	1	1
534	следовательно и	3	1
535	самого предмета	3	1
536	в разных	3	1
537	при наличии	1	1
538	и лишь	1	1
539	языковому сознанию	1	1
540	слову и	1	1
541	разрыва между	1	1
542	такая же	2	1
543	другой стороны	4	1
544	самых основных	1	1
545	самой этой	1	1
546	так сказать	5	1
547	за ними	1	1
548	в каком	1	1
549	к отдельным	1	1
550	ближайшим образом	1	1
551	для его	1	1
552	особой и	1	1
553	особенности и	1	1
554	совпадать с	1	1
555	речи эта	1	1
556	самостоятельно и	1	1
557	всегда в	2	1
558	и это	1	1
559	оно может	2	1
560	и самое	2	1
561	но по	2	1
562	структуре является	1	1
563	здесь не	2	1
564	без всякого	1	1
565	языка и	12	1
566	языка так	3	1
567	нем с	1	1
568	современное состояние	1	1
569	в себя	1	1
570	зрения не	2	1
571	степени и	1	1
572	эту сложную	1	1
573	переход к	1	1
574	в нескольких	1	1
575	и лингвистика	2	1
576	превращаясь в	1	1
577	совершенно невозможно	1	1
578	из одного	2	1
579	и вообще	2	1
580	остановимся на	2	1
581	к языку	3	1
582	этот пример	1	1
583	связанное с	1	1
584	дальнейшего развития	1	1
585	движения и	1	1
586	о нем	4	1
587	прямо и	4	1
588	и своеобразной	1	1
589	или на	1	1
590	там в	1	1
591	аналогии с	1	1
592	бы друг	1	1
593	и вследствие	1	1
594	слово может	1	1
595	месте и	1	1
596	между тем	2	1
597	возникает и	1	1
598	от них	1	1
599	всегда знак	1	1
600	место в	1	1
601	понимания в	2	1
602	эти два	1	1
603	служить все	1	1
604	в форме	1	1
605	в другой	2	1
606	настолько велика	1	1
607	язык в	4	1
608	а следовательно	1	1
609	понятий как	1	1
610	слова для	2	1
611	конструкции которые	1	1
612	все время	3	1
613	сохраняются в	1	1
614	условия для	1	1
615	поэтому все	1	1
616	предмета и	2	1
617	в двух	1	1
618	понимания не	1	1
619	дело с	1	1
620	к чисто	1	1
621	в стороне	1	1
622	в самое	1	1
623	всяком случае	5	1
624	еще от	1	1
625	не мешает	1	1
626	элементов не	1	1
627	конечно не	3	1
628	в неразрывной	1	1
629	отнести к	1	1
630	требует знания	1	1
631	языка как	4	1
632	в виде	2	1
633	из них	3	1
634	неразрывной связи	1	1
635	в прозе	1	1
636	его речь	1	1
637	но повторяем	1	1
638	словом на	1	1
639	к ним	1	1
640	как его	5	1
641	у него	3	1
642	нашло свое	1	1
643	этими словами	1	1
644	к той	1	1
645	от того	1	1
646	в них	6	1
647	в других	3	1
648	в очень	1	1
649	это движение	1	1
650	же деле	1	1
651	не были	3	1
652	или иной	9	1
653	этого основного	1	1
654	ни о	2	1
655	неизбежно приводят	1	1
656	здесь в	4	1
657	конструкций и	1	1
658	поля зрения	1	1
659	свои особые	1	1
660	и неразрывно	1	1
661	а с	2	1
662	слово но	1	1
663	работы по	1	1
664	пародии на	2	1
665	всякое слово	1	1
666	быть тем	3	1
667	самом же	1	1
668	не было	3	1
669	на этот	1	1
670	ничем не	1	1
671	слове в	1	1
672	и непосредственно	5	1
673	с которым	2	1
674	его как	2	1
675	как ни	1	1
676	себя как	1	1
677	недоразумений и	1	1
678	должно исходить	1	1
679	особенностей и	1	1
680	ближе к	1	1
681	он и	1	1
682	и вне	1	1
683	связей и	1	1
684	формах и	3	1
685	есть вовсе	1	1
686	разговорный язык	1	1
687	входить в	1	1
688	но оно	3	1
689	связь с	2	1
690	речь но	3	1
691	в частности	2	1
692	от предмета	1	1
693	но сама	1	1
694	между отдельными	1	1
695	которые являются	2	1
696	погруженный в	1	1
697	в романах	2	1
698	и там	3	1
699	находятся в	1	1
700	по существу	3	1
701	речь на	4	1
702	же задаче	1	1
703	в состоянии	1	1
704	как две	1	1
705	быть не	1	1
706	как только	3	1
707	первых двух	1	1
708	от социального	1	1
709	ибо он	2	1
710	слова так	2	1
711	в литературе	1	1
712	речи со	1	1
713	на одной	1	1
714	к еще	1	1
715	за его	1	1
716	за словами	2	1
717	мы найдем	3	1
718	и часто	4	1
719	слово от	1	1
720	оно и	4	1
721	включает в	1	1
722	их все	1	1
723	правом можно	1	1
724	имеет дело	2	1
725	в результате	3	1
726	о котором	1	1
727	в меньшей	1	1
728	хотя и	2	1
729	в отдельных	1	1
730	семантику и	1	1
731	и все	4	1
732	той или	9	1
733	всего своего	1	1
734	все они	7	1
735	же в	1	1
736	слова еще	1	1
737	отношении к	6	1
738	структура ее	1	1
739	м б	1	1
740	непосредственно как	1	1
741	речь или	1	1
742	в высшем	1	1
743	всякого реального	1	1
744	только как	1	1
745	состоит из	1	1
746	структуру слова	1	1
747	развитие и	1	1
748	как за	1	1
749	пути к	1	1
750	но эти	3	1
751	и другие	1	1
752	в таком	1	1
753	языка является	1	1
754	они не	1	1
755	которая не	3	1
