N	2gram	Medvedev_F_3	Myshleni
358	совершенно очевидно	1	2
359	на который	1	2
360	и потому	5	2
361	которые являются	1	2
362	и от	11	2
363	является для	3	2
364	только для	1	2
365	совершается в	3	2
366	эта проблема	1	2
367	сознания и	2	2
368	предмета и	2	2
369	или не	1	2
370	другой стороны	5	2
371	совершенно не	7	2
372	но этот	1	2
373	имеет место	3	2
374	из этого	4	2
375	жизни и	4	2
376	в своих	6	2
377	это понятие	2	2
378	во всяком	6	2
379	и своеобразия	1	1
380	смысле слова	2	1
381	в движение	1	1
382	сам по	1	1
383	себе путь	1	1
384	на самом	14	1
385	здесь и	6	1
386	к другому	2	1
387	в какой-то	1	1
388	собственном смысле	1	1
389	прав когда	1	1
390	процесс а	1	1
391	не распадается	1	1
392	одним и	2	1
393	мы уже	3	1
394	объект в	1	1
395	мы имеем	1	1
396	готовом виде	1	1
397	с более	1	1
398	теперь мы	1	1
399	и о	1	1
400	и последующих	1	1
401	что уже	2	1
402	как отсутствие	1	1
403	без реального	1	1
404	становится совершенно	1	1
405	который был	2	1
406	грамматические формы	1	1
407	в полной	2	1
408	но уже	2	1
409	и ее	6	1
410	же что	2	1
411	следовательно переход	1	1
412	будет так	1	1
413	мы без	2	1
414	быть понято	4	1
415	целое и	3	1
416	он был	4	1
417	первый план	1	1
418	знаем что	2	1
419	бы то	4	1
420	что его	1	1
421	и связь	1	1
422	с его	2	1
423	возможности и	1	1
424	конечно это	2	1
425	мыслятся как	1	1
426	сознания а	1	1
427	то мы	3	1
428	общую ткань	1	1
429	в ее	4	1
430	высказывание и	1	1
431	пределы в	1	1
432	понятие может	1	1
433	значение и	1	1
434	в общем	2	1
435	для всякого	1	1
436	этого с	1	1
437	овладения ею	1	1
438	закон не	1	1
439	значение имеет	1	1
440	ни одна	1	1
441	в собственном	1	1
442	как по	1	1
443	независимо от	5	1
444	что именно	5	1
445	теории с	1	1
446	части в	1	1
447	более и	1	1
448	к новому	1	1
449	не связанные	1	1
450	кроме того	1	1
451	взаимодействии друг	1	1
452	и понимания	6	1
453	она так	1	1
454	нуждался бы	1	1
455	следующим образом	1	1
456	в себе	3	1
457	именно эта	1	1
458	значения как	1	1
459	вопрос почему	1	1
460	что это	3	1
461	формы в	3	1
462	чем больше	1	1
463	в нашем	1	1
464	синтаксическими формами	1	1
465	еще один	1	1
466	иным путем	2	1
467	не наоборот	1	1
468	идет речь	1	1
469	самым существенным	1	1
470	имеем в	1	1
471	и те	4	1
472	на то	1	1
473	так сказать	5	1
474	роли в	1	1
475	чтобы овладеть	1	1
476	развиваться в	1	1
477	неизбежно должны	1	1
478	оно было	1	1
479	образом для	1	1
480	единство в	1	1
481	в первую	1	1
482	моменты которые	1	1
483	не как	2	1
484	переходит от	1	1
485	понимания и	1	1
486	в понятии	1	1
487	дает и	1	1
488	ни были	1	1
489	эти ожидания	1	1
490	своего пути	1	1
491	одной и	2	1
492	смысле как	1	1
493	и синтаксическими	1	1
494	или иных	1	1
495	одно и	1	1
496	спрашивается что	1	1
497	значительной степени	1	1
498	в каждом	5	1
499	этим самым	2	1
500	тем же	7	1
501	через все	1	1
502	главным образом	2	1
503	об этом	1	1
504	зрения на	1	1
505	всех областях	2	1
506	лишь в	9	1
507	входит в	8	1
508	поскольку это	1	1
509	те или	1	1
510	и других	1	1
511	по различным	1	1
512	может стать	3	1
513	этом смысле	2	1
514	моменты в	1	1
515	за другой	1	1
516	должен был	1	1
517	приходит в	1	1
518	в ином	1	1
519	и этим	1	1
520	оно как	1	1
521	ни в	8	1
522	это положение	1	1
523	о которых	1	1
524	в слове	4	1
525	всегда и	1	1
526	ключ к	1	1
527	как таковой	3	1
528	нисколько не	2	1
529	на первый	1	1
530	та что	1	1
531	что такая	1	1
532	действительности существует	1	1
533	принять в	1	1
534	сторону все	1	1
535	она в	1	1
536	место в	10	1
537	то его	2	1
538	дальнейшее развитие	1	1
539	что говорит	1	1
540	о языке	1	1
541	от его	3	1
542	всегда остается	1	1
543	в основном	2	1
544	является только	1	1
545	их помощью	1	1
546	ведь из	1	1
547	тем не	2	1
548	возможно только	2	1
549	однако в	2	1
550	том же	1	1
551	мере и	1	1
552	форму в	1	1
553	и обратное	1	1
554	имели в	1	1
555	она не	4	1
556	дело не	2	1
557	отличается от	2	1
558	и притом	2	1
559	к этим	1	1
560	как его	9	1
561	когда они	1	1
562	конкретных форм	1	1
563	двоякого рода	1	1
564	иметь в	1	1
565	он указывает	1	1
566	не могло	2	1
567	и развитии	1	1
568	что ни	2	1
569	в самой	2	1
570	никаких оснований	3	1
571	другой как	1	1
572	того в	1	1
573	плоскости и	2	1
574	предполагать что	1	1
575	развивается в	1	1
576	такой случай	1	1
577	плоскости в	1	1
578	внутренней логики	1	1
579	в сознании	1	1
580	действительно существует	1	1
581	они на	2	1
582	входят в	1	1
583	от конкретных	1	1
584	и делает	1	1
585	в каком	2	1
586	факта в	1	1
587	чистом виде	1	1
588	представляется нам	1	1
589	в специальном	1	1
590	в общую	1	1
591	в направлении	5	1
592	и другой	1	1
593	реагирует на	1	1
594	возможностей в	1	1
595	числе и	1	1
596	виде как	1	1
597	от условий	1	1
598	возникающие в	1	1
599	в одну	1	1
600	предполагают уже	1	1
601	что при	1	1
602	если же	5	1
603	обосновать и	1	1
604	не делает	1	1
605	но по	1	1
606	с ее	2	1
607	это единство	3	1
608	всего этого	1	1
609	только при	1	1
610	от внешней	1	1
611	направлении к	4	1
612	выбирает предмет	1	1
613	только то	3	1
614	не те	1	1
615	и совершенно	1	1
616	содержания этого	1	1
617	собой по	1	1
618	ясно что	3	1
619	в окружающей	2	1
620	нас видеть	1	1
621	строго говоря	1	1
622	для этого	2	1
623	что отдельные	1	1
624	типичным для	1	1
625	сводится к	5	1
626	и той	1	1
627	имеет еще	1	1
628	развития как	2	1
629	к одной	2	1
630	говорит об	1	1
631	что каждый	2	1
632	одного из	1	1
633	или на	2	1
634	и просто	1	1
635	этом заключается	1	1
636	и во	2	1
637	один момент	1	1
638	путь к	1	1
639	являются в	1	1
640	возводит в	1	1
641	нуждается в	3	1
642	и только	2	1
643	язык в	1	1
644	может приобрести	1	1
645	из одних	1	1
646	все время	6	1
647	его то	1	1
648	движущие силы	1	1
649	стать предметом	1	1
650	эти последние	1	1
651	известно что	1	1
652	он что	1	1
653	но так	2	1
654	иные стороны	1	1
655	один из	1	1
656	стороны сами	1	1
657	структуры так	1	1
658	языка на	1	1
659	целого и	1	1
660	может оказаться	1	1
661	собой но	1	1
662	связаны с	2	1
663	который в	1	1
664	всяком случае	6	1
665	во времени	1	1
666	в природе	1	1
667	не происходит	1	1
668	язык а	2	1
669	это же	1	1
670	одни и	3	1
671	без этого	1	1
672	лежащие в	1	1
673	для всех	1	1
674	есть в	1	1
675	мы овладеваем	1	1
676	оказывается в	1	1
677	не можем	2	1
678	уже в	4	1
679	себя в	1	1
680	в соображение	1	1
681	положение что	1	1
682	они пытаются	1	1
683	как например	1	1
684	в начале	1	1
685	для чего	2	1
686	а то	1	1
687	или даже	1	1
688	и обратно	1	1
689	за ним	1	1
690	центр в	1	1
691	не так	1	1
692	жизни таким	1	1
693	содержания и	4	1
694	другую сторону	1	1
695	не совпадают	1	1
696	в конце	3	1
697	отношении к	1	1
698	в систему	1	1
699	и никогда	1	1
700	как раз	8	1
701	связи в	1	1
702	он является	2	1
703	и вместе	1	1
704	этого понятия	1	1
705	в других	1	1
706	в форме	1	1
707	противоречия в	1	1
708	в готовом	1	1
709	из двух	1	1
710	без всякой	2	1
711	со стороны	4	1
712	себе а	1	1
713	или иной	2	1
714	даже не	1	1
715	между которыми	5	1
716	с другим	1	1
717	или иначе	1	1
718	и тех	2	1
719	здесь в	1	1
720	не потому	1	1
721	от конкретного	3	1
722	предпосылок для	1	1
723	такого понимания	1	1
724	они действительно	1	1
725	с техникой	1	1
726	что совершенно	1	1
727	и конкретное	1	1
728	не было	1	1
729	причинной связи	1	1
730	целым рядом	1	1
731	и самый	2	1
732	более того	6	1
733	в ту	1	1
734	самый факт	2	1
735	одну из	2	1
736	совершенно одинаково	1	1
737	если эти	1	1
738	там где	7	1
739	здесь имеет	1	1
740	под влиянием	1	1
741	всю совокупность	1	1
742	в связи	4	1
743	понимается как	1	1
744	есть одно	1	1
745	в речи	1	1
746	стороны в	1	1
747	нет никаких	2	1
748	все более	1	1
749	бы оно	1	1
750	его вовсе	1	1
751	материал и	2	1
752	нами как	1	1
753	одного а	1	1
754	в одной	5	1
755	только его	1	1
756	к единому	1	1
757	не удается	1	1
758	и иной	2	1
759	мы увидим	2	1
760	не доказывает	1	1
761	он говорит	1	1
762	в данном	6	1
763	понятие о	1	1
764	она есть	3	1
765	не словами	1	1
766	смысле этого	2	1
767	одновременно с	1	1
768	развития у	1	1
769	что же	5	1
770	а потом	1	1
771	да и	4	1
772	слов в	1	1
773	исходя из	1	1
774	из отдельных	1	1
775	распадается на	2	1
776	к проблеме	3	1
777	предположения что	1	1
778	этого слова	2	1
779	в чистом	1	1
780	в каких-то	1	1
781	совокупность его	1	1
782	но для	2	1
783	внутреннюю логику	1	1
784	образом как	1	1
785	тех или	1	1
786	в следующей	2	1
787	становится понятным	1	1
788	известной степени	2	1
789	и для	6	1
790	тем и	1	1
791	дети не	1	1
792	при таком	1	1
793	для этой	1	1
794	это можно	2	1
795	мы только	1	1
796	для нас	3	1
797	от него	2	1
798	и все	8	1
799	той или	1	1
800	вообще в	1	1
801	не являются	2	1
802	в целях	2	1
803	как нового	1	1
804	что этот	2	1
805	между ними	15	1
806	дело с	3	1
807	была бы	2	1
808	или иного	1	1
809	оно может	1	1
810	оно не	3	1
811	искать как	1	1
812	не нуждается	3	1
813	это так	1	1
814	к действительности	1	1
815	и это	2	1
816	того или	1	1
817	том числе	1	1
818	это в	1	1
819	и протекающий	1	1
