N	2gram	Trubetskoy_1	Literetu
388	как с	1	1
389	бытия которая	1	1
390	на нее	3	1
391	на путь	1	1
392	к тем	1	1
393	по тому	2	1
394	с этого	1	1
395	в эпоху	7	1
396	запада и	1	1
397	собой и	1	1
398	ничто в	1	1
399	камня на	1	1
400	и здесь	2	1
401	не был	1	1
402	в состав	1	1
403	востока в	2	1
404	и т.д	6	1
405	и что	4	1
406	можно сказать	3	1
407	в пользу	2	1
408	не позволяет	1	1
409	в значительной	3	1
410	затем в	1	1
411	все в	1	1
412	к нему	7	1
413	во всех	2	1
414	том или	1	1
415	путь к	3	1
416	от них	2	1
417	и во	1	1
418	и всякая	1	1
419	на одном	1	1
420	во всей	1	1
421	не исчерпывается	2	1
422	крайней мере	5	1
423	и других	1	1
424	под именем	1	1
425	вслед за	2	1
426	наконец в	2	1
427	себе задачей	1	1
428	виде эта	1	1
429	к сознанию	1	1
430	это всегда	1	1
431	и другую	1	1
432	тот же	2	1
433	одной из	5	1
434	в миропорядке	1	1
435	что даже	1	1
436	положение в	2	1
437	согласно которой	1	1
438	создание новой	1	1
439	между этими	2	1
440	все были	1	1
441	качестве таких	1	1
442	иной характер	2	1
443	со всеми	2	1
444	по воле	1	1
445	теперь уже	1	1
446	не можем	1	1
447	и у	8	1
448	борьбы с	1	1
449	вернуться к	1	1
450	языка как	1	1
451	в виде	4	1
452	свидетельствует о	2	1
453	к мысли	1	1
454	не так	1	1
455	в котором	4	1
456	в одном	3	1
457	никто не	1	1
458	не для	1	1
459	так как	9	1
460	ставит себе	1	1
461	или ином	1	1
462	никем не	2	1
463	перейти к	1	1
464	представляют собой	1	1
465	из двух	1	1
466	нужно было	1	1
467	со всем	1	1
468	что и	6	1
469	до сих	5	1
470	может и	1	1
471	нельзя сказать	1	1
472	именно в	2	1
473	может показаться	1	1
474	бытия в	1	1
475	на неудачу	1	1
476	а с	7	1
477	этой задачи	2	1
478	в соответствии	1	1
479	технических средств	1	1
480	он становится	1	1
481	только от	1	1
482	мы знаем	1	1
483	если не	2	1
484	среди прочих	1	1
485	и если	3	1
486	необходимо было	1	1
487	него в	1	1
488	эти слова	1	1
489	ни на	1	1
490	согласно этой	1	1
491	этим сознанием	1	1
492	в той	1	1
493	и на	2	1
494	одновременно с	1	1
495	на эту	1	1
496	по существу	2	1
497	многих других	1	1
498	тех пор	2	1
499	с ее	1	1
500	призыв к	1	1
501	и о	3	1
502	сих пор	5	1
503	только для	2	1
504	о его	1	1
505	поэтому что	2	1
506	но для	1	1
507	можно назвать	2	1
508	видят в	1	1
509	из которых	4	1
510	не имея	1	1
511	но такой	1	1
512	совершается в	1	1
513	и состоит	1	1
514	при таком	2	1
515	на задний	1	1
516	и все	2	1
517	у них	3	1
518	находит свое	1	1
519	но зато	1	1
520	только что	2	1
521	т.е как	1	1
522	могли быть	1	1
523	в общем	8	1
524	целый ряд	4	1
525	в свою	2	1
526	с ней	3	1
527	сказать что	2	1
528	только как	1	1
529	состоит из	1	1
530	впервые в	1	1
531	совершенно не	1	1
532	из этого	2	1
533	друга а	1	1
534	жизни по	2	1
535	пути к	2	1
536	к этой	1	1
537	вместе с	15	1
538	к этому	3	1
539	значение в	1	1
540	и особенно	2	1
541	все что	2	1
542	том числе	5	1
543	они не	1	1
544	бунта против	1	1
