N	2gram	Losev_Dial_4	Myslijsy
160	не можем	1	3
161	что она	5	3
162	при этом	2	3
163	т д	15	3
164	в силу	4	3
165	возможно только	3	3
166	не будет	2	3
167	что все	4	3
168	и может	2	3
169	его в	1	3
170	и тогда	2	3
171	как бы	14	3
172	место в	1	3
173	тем не	2	3
174	прибавить что	1	3
175	есть еще	2	3
176	существует для	1	3
177	или что	2	3
178	с и	1	3
179	образом в	1	3
180	того чтобы	5	3
181	заметить что	1	3
182	ни о	3	3
183	могут быть	3	3
184	свою очередь	2	3
185	или в	7	3
186	здесь как	1	3
187	том как	2	3
188	слово и	1	3
189	быть может	1	3
190	в словах	3	3
191	и вообще	7	3
192	со стороны	3	3
193	никак не	2	3
194	можно сказать	5	3
195	то тем	1	3
196	это было	2	3
197	к нему	1	3
198	вслед за	1	3
199	и следовательно	3	3
200	и такое	1	3
201	же и	2	3
202	есть в	4	3
203	за ним	1	3
204	никто не	2	3
205	прежде всего	11	3
206	мы можем	3	3
207	само по	4	3
208	и вместе	1	3
209	именно в	5	3
210	такое же	1	3
211	только от	1	3
212	его я	1	3
213	образ который	1	3
214	так же	4	3
215	в человеке	2	3
216	чувства и	2	3
217	и оно	1	3
218	не знаем	1	3
219	это можно	1	3
220	и все	11	3
221	от всего	3	3
222	в свою	3	3
223	не говоря	3	3
224	не знает	1	3
225	в которой	2	3
226	к этому	3	3
227	а между	1	2
228	этого последнего	1	2
229	это и	9	2
230	но тем	1	2
231	самый предмет	1	2
232	собственном смысле	2	2
233	в их	3	2
234	мы уже	3	2
235	той же	5	2
236	что уже	2	2
237	этот предмет	2	2
238	он как	1	2
239	все в	1	2
240	себе что	2	2
241	мы ее	1	2
242	именно эти	1	2
243	явлений и	1	2
244	к слову	1	2
245	вообще как	2	2
246	в новом	1	2
247	отношение к	1	2
248	за пределы	3	2
249	что они	4	2
250	сама по	5	2
251	будет не	1	2
252	все же	2	2
253	и той	3	2
254	целый ряд	1	2
255	что по	2	2
256	мы различаем	1	2
257	та же	3	2
258	так или	1	2
259	в этой	4	2
260	и тот	1	2
261	в образы	1	2
262	на то	5	2
263	человек не	1	2
264	и если	3	2
265	что должно	1	2
266	даже тогда	1	2
267	идеи и	4	2
268	не как	4	2
269	в понятии	2	2
270	есть понятие	2	2
271	подобно тому	4	2
272	людей и	1	2
273	прежде чем	2	2
274	но все	2	2
275	этом последнем	1	2
276	мысль об	1	2
277	не дает	2	2
278	на все	2	2
279	художественный образ	1	2
280	входит в	1	2
281	время и	2	2
282	ни в	8	2
283	показывает что	2	2
284	бы было	1	2
285	не всегда	3	2
286	но никак	1	2
287	есть такая	1	2
288	точки зрения	14	2
289	в своей	3	2
290	что такое	5	2
291	а как	2	2
292	то для	1	2
293	в которых	1	2
294	произведение есть	1	2
295	перед собою	1	2
296	бы мы	1	2
297	который прежде	1	2
298	их в	1	2
299	том же	1	2
300	даже в	1	2
301	что есть	2	2
302	что эта	2	2
303	она не	4	2
304	что с	2	2
305	и притом	3	2
306	как о	2	2
307	иметь в	2	2
308	но только	5	2
309	только не	3	2
310	в разных	2	2
311	природы в	1	2
312	такая же	1	2
313	из того	1	2
314	в некотором	1	2
315	ему не	1	2
316	деятельности и	1	2
317	когда мы	1	2
318	от этого	3	2
319	от нее	3	2
320	в области	3	2
321	в нас	1	2
322	ничего общего	4	2
323	то или	3	2
324	и о	8	2
325	в ее	2	2
326	только при	1	2
327	в собственном	3	2
328	можно только	3	2
329	к тем	1	2
330	и с	4	2
331	могла быть	1	2
332	об этом	3	2
333	о том	5	2
334	и та	3	2
335	образ есть	1	2
336	но мы	2	2
337	его жизни	1	2
338	должно было	1	2
339	от него	3	2
340	собственно говоря	2	2
341	от них	1	2
342	я думаю	2	2
343	природы и	2	2
344	и мы	7	2
345	эти последние	1	2
346	мы видим	4	2
347	одной из	2	2
348	которое мы	1	2
349	но как	2	2
350	в природе	3	2
351	связи с	1	2
352	с нею	1	2
353	в виде	3	2
354	слова не	1	2
355	был бы	2	2
356	в одном	4	2
357	себя от	1	2
358	но что	5	2
359	значение только	1	2
360	смотря по	1	2
361	не были	1	2
362	и даже	6	2
363	что человек	2	2
364	будет ли	3	2
365	тут же	1	2
366	только один	1	2
367	души и	1	2
368	предмет и	1	2
369	у меня	1	2
370	самое слово	1	2
371	идеи в	2	2
372	понятие о	2	2
373	или с	1	2
374	ко всем	1	2
375	разве только	1	2
376	нет ни	3	2
377	к своему	2	2
378	находит в	1	2
379	что же	2	2
380	зрения и	1	2
381	быть не	2	2
382	с этой	2	2
383	которые бы	2	2
384	в субъекте	1	2
385	и действия	1	2
386	перед нами	6	2
387	слова но	1	2
388	уже на	1	2
389	из себя	1	2
390	бы в	4	2
391	и наконец	3	2
392	отношении к	2	2
393	в свое	2	2
394	есть то	5	2
395	жизни и	4	2
396	которая не	2	2
397	самая вещь	1	1
398	кто его	1	1
399	выражено в	1	1
400	знает как	1	1
401	отношения к	3	1
402	не думает	2	1
403	в сфере	5	1
404	предполагает что	1	1
405	переходит к	1	1
406	все остальное	1	1
407	на самом	1	1
408	вне связи	1	1
409	тех же	2	1
410	из подобных	1	1
411	и должны	1	1
412	предмета с	1	1
413	чего не	3	1
414	и мило	1	1
415	должна быть	7	1
416	едва ли	3	1
417	сказать с	1	1
418	его не	1	1
419	их и	1	1
420	не встречает	1	1
421	бы уже	1	1
422	которую я	1	1
423	что если	3	1
424	вопрос о	2	1
425	нераздельный образ	1	1
426	из своих	1	1
427	чтобы не	1	1
428	имеет свою	1	1
429	в сущности	5	1
430	только это	1	1
431	но она	1	1
432	оно вообще	1	1
433	ограничиваемся одним	1	1
434	сложнее и	1	1
435	и он	1	1
436	собою и	1	1
437	чем то	1	1
438	и говорить	1	1
439	имя и	1	1
440	мы потому	1	1
441	на них	1	1
442	он сам	1	1
443	это возможно	2	1
444	говоря уже	3	1
445	может осуществиться	3	1
446	без всякого	2	1
447	с его	5	1
448	только после	2	1
449	такого что	1	1
450	того чего	1	1
451	данном случае	1	1
452	он может	1	1
453	легко может	1	1
454	объеме и	1	1
455	мы нашли	2	1
456	или меньшим	1	1
457	есть по	2	1
458	себе и	2	1
459	отличие от	2	1
460	друг от	1	1
461	нет и	2	1
462	и чем	2	1
463	и другого	1	1
464	явление которое	1	1
465	который хотя	1	1
466	и я	1	1
467	представим себе	2	1
468	чем же	2	1
469	в истории	3	1
470	это одно	1	1
471	своей и	3	1
472	стороны и	1	1
473	совершенно другой	1	1
474	нужно найти	1	1
475	для науки	1	1
476	помнить что	1	1
477	хотя и	6	1
478	когда он	3	1
479	было только	1	1
480	однако на	1	1
481	уже без	1	1
482	имеет в	1	1
483	но в	3	1
484	возможен только	1	1
485	то в	5	1
486	слово нельзя	1	1
487	идея и	3	1
488	на ней	1	1
489	эту идею	1	1
490	субстанции и	1	1
491	сказать о	1	1
492	существует лишь	1	1
493	все эти	3	1
494	если мы	5	1
495	тоже не	2	1
496	бы только	4	1
497	смысла но	1	1
498	говорит не	1	1
499	большим или	1	1
500	как он	1	1
501	в наших	1	1
502	чем больше	2	1
503	вытекающее из	1	1
504	что одна	1	1
505	с чем	1	1
506	и стало	4	1
507	как оно	1	1
508	главным образом	2	1
509	и таких	1	1
510	к миру	1	1
511	но именно	2	1
512	же именно	3	1
513	это третье	1	1
514	он должен	1	1
515	есть та	1	1
516	сердце и	1	1
517	и вот	11	1
518	конечно такое	1	1
519	не выдумка	2	1
520	что одно	1	1
521	которое может	1	1
522	которой нет	1	1
523	будем говорить	1	1
524	всего то	1	1
525	что нельзя	1	1
526	в нее	1	1
527	общего и	1	1
528	а вместе	1	1
529	что мир	1	1
530	сознание и	1	1
531	бы выразить	1	1
532	конечно в	1	1
533	том случае	1	1
534	об этой	2	1
535	что мне	1	1
536	на ту	1	1
537	лишь в	2	1
538	заключается в	2	1
539	это не	12	1
540	произошло нечто	1	1
541	в жизни	5	1
542	только одно	1	1
543	есть имя	2	1
544	само собою	1	1
545	она и	1	1
546	одна и	1	1
547	и вне	2	1
548	для чего	1	1
549	ни с	4	1
550	форма и	1	1
551	то самое	2	1
552	потому и	1	1
553	нисколько не	2	1
554	вещи в	1	1
555	но если	5	1
556	которая имеет	2	1
557	не зависит	1	1
558	как все	1	1
559	с точки	9	1
560	бесконечность есть	1	1
561	и трудно	1	1
562	как символ	1	1
563	знаем что	1	1
564	миф о	1	1
565	его действия	1	1
566	стало быть	15	1
567	этой жизни	2	1
568	которые в	1	1
569	но он	1	1
570	друг другу	1	1
571	и более	1	1
572	не заставит	1	1
573	однако в	2	1
574	что этот	2	1
575	если нет	1	1
576	того кто	1	1
577	образ не	1	1
578	или если	1	1
579	говорит ни	1	1
580	этого мало	1	1
581	она по	1	1
582	целиком и	1	1
583	и необходимость	2	1
584	нас самих	1	1
585	видно в	1	1
586	вообще но	2	1
587	о значении	1	1
588	виду что	1	1
589	и другое	2	1
590	это дает	1	1
591	но представление	1	1
592	ее с	1	1
593	на себе	5	1
594	душе и	1	1
595	и сама	1	1
596	в процессе	1	1
597	и искусство	2	1
598	из предыдущего	1	1
599	и именно	2	1
600	отделяется от	1	1
601	чем не	1	1
602	не могло	1	1
603	нам и	1	1
604	следовательно и	1	1
605	того и	1	1
606	ничего не	17	1
607	это то	1	1
608	явлений как	1	1
609	к поэзии	1	1
610	самостоятельною жизнью	1	1
611	во всем	2	1
612	и чувства	1	1
613	и чувство	1	1
614	есть это	1	1
615	здесь же	1	1
616	е не	2	1
617	быть в	5	1
618	и искусства	1	1
619	что на	2	1
620	в детстве	1	1
621	с которой	1	1
622	и далее	1	1
623	это далеко	1	1
624	именно оно	1	1
625	уже о	4	1
626	относиться к	1	1
627	голову и	1	1
628	его за	1	1
629	отличается от	1	1
630	всего что	1	1
631	мы могли	1	1
632	он видит	1	1
633	и которая	1	1
634	приходит к	1	1
635	из всего	1	1
636	а предмет	1	1
637	от друга	1	1
638	в виду	9	1
639	присоединяется к	1	1
640	в понятие	1	1
641	ли возможно	1	1
642	что само	1	1
643	только то	1	1
644	произведение и	2	1
645	имя не	1	1
646	на том	1	1
647	стороны но	2	1
648	и когда	2	1
649	жизни это	1	1
650	закон но	1	1
651	ясно что	11	1
652	было в	1	1
653	содержать в	1	1
654	мог бы	2	1
655	в результате	6	1
656	личности на	5	1
657	это только	1	1
658	жизнь и	2	1
659	понятно что	1	1
660	силу того	1	1
661	совершенно невозможно	2	1
662	для этого	2	1
663	собою но	1	1
664	находится в	2	1
665	мы всегда	2	1
666	возможно такое	1	1
667	и здесь	1	1
668	говорить не	1	1
669	другими словами	5	1
670	то уже	1	1
671	в глаза	1	1
672	одного из	1	1
673	в строго	1	1
674	не имеем	2	1
675	после того	1	1
676	все его	1	1
677	формы представления	1	1
678	мы понимаем	1	1
679	всего своего	1	1
680	не соответствующую	1	1
681	во всех	2	1
682	которые мы	2	1
683	судить о	1	1
684	образ но	1	1
685	когда оно	1	1
686	эти два	2	1
687	от одного	2	1
688	в другой	1	1
689	птица или	1	1
690	что бы	1	1
691	есть тоже	2	1
692	уже до	1	1
693	если это	1	1
694	который бы	1	1
695	заключается не	1	1
696	конца то	1	1
697	значит что	9	1
698	что здесь	3	1
699	тот же	1	1
700	ней то	1	1
701	не само	1	1
702	уже одно	1	1
703	и науке	1	1
704	как нечто	2	1
705	и ее	8	1
706	не мешает	2	1
707	эта бесконечность	1	1
708	без этого	1	1
709	себя в	2	1
710	имеет права	2	1
711	что законы	1	1
712	конечно не	2	1
713	всего прочего	1	1
714	положение что	1	1
715	ее из	1	1
716	и чисто	5	1
717	как кажется	1	1
718	еще одну	1	1
719	а это	2	1
720	рано или	1	1
721	есть однако	1	1
722	b но	2	1
723	при помощи	3	1
724	и поэзии	1	1
725	его и	1	1
726	где бы	2	1
727	мир не	2	1
728	что будет	1	1
729	а то	1	1
730	самосознания в	1	1
731	ее не	1	1
732	как его	1	1
733	трех моментов	1	1
734	она имеет	1	1
735	не говорит	5	1
736	гораздо сложнее	1	1
737	и оставаться	1	1
738	себя это	1	1
739	не является	1	1
740	предмету но	1	1
741	это будет	3	1
742	жизни в	1	1
743	или поздно	1	1
744	что тем	1	1
745	даже не	2	1
746	и человека	1	1
747	или иначе	2	1
748	мы исследовали	1	1
749	них в	1	1
750	значений и	1	1
751	остается для	1	1
752	бы эти	1	1
753	на которые	1	1
754	мы еще	2	1
755	по всей	1	1
756	есть фикция	1	1
757	не входит	1	1
758	но есть	1	1
759	превращается в	1	1
760	не сама	1	1
761	на этот	1	1
762	его как	2	1
763	есть явление	1	1
764	но можно	1	1
765	только теперь	2	1
766	и отношение	4	1
767	быть иначе	1	1
768	направлении и	1	1
769	входить в	1	1
770	из мира	1	1
771	эта идея	1	1
772	эта необходимость	1	1
773	в одной	1	1
774	как одно	2	1
775	человека к	1	1
776	или по	4	1
777	есть такое	1	1
778	научного анализа	1	1
779	оно само	1	1
780	усилий человека	2	1
781	общего с	3	1
782	и нетрудно	1	1
783	искусства к	1	1
784	в область	1	1
785	в данном	3	1
786	который мы	1	1
787	она есть	10	1
788	явления что	1	1
789	есть результат	2	1
790	быть если	1	1
791	себя то	1	1
792	находятся в	1	1
793	есть как	1	1
794	а потом	1	1
795	да и	2	1
796	каких именно	1	1
797	исходя из	1	1
798	это значит	8	1
799	имеет полное	1	1
800	нечто совершенно	1	1
801	только для	3	1
802	есть познание	1	1
803	я с	1	1
804	истории но	1	1
805	оно по	1	1
806	это отличие	1	1
807	совершенно верно	1	1
808	может следовательно	1	1
809	ограничиться только	1	1
810	этого сознания	1	1
811	такой взгляд	1	1
812	или не	4	1
813	мы только	2	1
814	сознания и	3	1
815	о котором	1	1
816	так мы	1	1
817	которая в	1	1
818	в силах	1	1
819	же понятие	1	1
820	человек и	1	1
821	оно ничего	1	1
822	невозможна без	2	1
823	на первый	1	1
824	значило бы	1	1
825	на такой	1	1
826	или нет	3	1
827	и которое	1	1
828	г в	1	1
829	вовсе нет	1	1
830	такое явление	1	1
831	в одинаковой	1	1
832	как того	1	1
833	себе или	1	1
834	хотя в	1	1
835	сравнено с	1	1
836	давно уже	1	1
837	самосознание и	1	1
838	к ее	1	1
839	еще ничего	2	1
840	и начинается	1	1
841	может и	2	1
842	я говорю	2	1
843	как ряд	1	1
844	определенный смысл	2	1
845	что такая	1	1
846	равно как	2	1
847	я могу	2	1
848	переносит на	1	1
849	с ними	4	1
850	есть и	3	1
851	в массе	1	1
852	мысль и	1	1
853	что то	1	1
854	в голову	1	1
855	это так	1	1
856	предмет в	1	1
857	ее в	2	1
858	случае если	1	1
859	и главным	1	1
860	в птицу	1	1
861	бы были	1	1
862	можно назвать	3	1
863	во всяком	2	1
864	гораздо более	1	1
