N	2gram	Vinokur_Ku_1	Myslijsy
211	в науке	4	3
212	на себе	6	3
213	связанная с	2	3
214	только не	1	3
215	никогда не	2	3
216	в разных	2	3
217	же время	2	3
218	связи с	7	3
219	до того	2	3
220	внутреннюю форму	1	3
221	должны быть	2	3
222	к тому	5	3
223	слова с	1	3
224	языка и	8	3
225	что у	1	3
226	было в	2	3
227	ту же	1	3
228	мы в	1	3
229	из одного	3	3
230	в виду	5	3
231	связь между	1	3
232	и только	1	3
233	и следовательно	1	3
234	с ними	4	3
235	этот вопрос	1	3
236	и так	1	3
237	уже не	8	3
238	в значении	2	3
239	и других	1	3
240	себе в	3	3
241	и их	1	3
242	всяком случае	5	3
243	даже и	3	3
244	со стороны	4	3
245	именно в	6	3
246	лишь тогда	1	3
247	в речи	3	3
248	так называемых	1	3
249	все более	1	3
250	нет ничего	1	3
251	со словом	3	3
252	это есть	2	3
253	и таким	1	3
254	между прочим	2	3
255	в смысле	2	3
256	кроме того	1	3
257	в этих	4	3
258	только что	1	3
259	давно уже	1	3
260	я говорю	1	3
261	и вместе	1	3
262	в искусстве	1	3
263	в процессе	1	3
264	языку и	1	2
265	но тем	1	2
266	на деле	1	2
267	мысли а	2	2
268	явления и	1	2
269	как мы	1	2
270	языкознания в	1	2
271	слов как	1	2
272	что иное	1	2
273	я не	2	2
274	слова например	1	2
275	но даже	1	2
276	мы и	1	2
277	в ней	6	2
278	и сами	2	2
279	не нужно	1	2
280	иное как	2	2
281	столь же	1	2
282	в различных	1	2
283	этих случаях	2	2
284	тем как	1	2
285	то он	1	2
286	внутренняя форма	2	2
287	значение и	2	2
288	к ним	1	2
289	же с	1	2
290	несколько слов	3	2
291	она так	1	2
292	его к	3	2
293	это можно	1	2
294	так или	2	2
295	в нашем	1	2
296	из этих	4	2
297	что так	3	2
298	языкознания и	1	2
299	во многих	2	2
300	в наших	1	2
301	с языком	2	2
302	что она	3	2
303	не следует	1	2
304	он не	2	2
305	не значит	1	2
306	состоит в	3	2
307	том и	2	2
308	влияние на	1	2
309	из него	1	2
310	бы язык	1	2
311	рано или	2	2
312	об этом	1	2
313	то нам	2	2
314	это было	2	2
315	в сложном	1	2
316	она и	1	2
317	можно считать	1	2
318	в других	1	2
319	мысли что	1	2
320	но что	1	2
321	и при	2	2
322	как наука	1	2
323	и без	1	2
324	о языке	8	2
325	вопрос о	2	2
326	перед собою	1	2
327	сами по	1	2
328	том же	2	2
329	даже в	3	2
330	тому что	3	2
331	что только	1	2
332	и науки	1	2
333	в таких	4	2
334	даже не	1	2
335	мысли в	1	2
336	в сущности	3	2
337	например что	1	2
338	что представление	1	2
339	дело не	2	2
340	иметь в	1	2
341	и притом	1	2
342	как она	1	2
343	его значения	1	2
344	и мысли	2	2
345	и его	5	2
346	в более	2	2
347	уже и	3	2
348	что на	1	2
349	в области	7	2
350	течением времени	1	2
351	у нас	10	2
352	не могут	2	2
353	указывает на	1	2
354	оно не	3	2
355	слов но	1	2
356	в ее	1	2
357	на той	1	2
358	с течением	1	2
359	на том	3	2
360	и когда	1	2
361	можно было	6	2
362	не с	3	2
363	можно только	1	2
364	свою мысль	1	2
365	наука основная	1	2
366	и здесь	3	2
367	в самой	4	2
368	все содержание	1	2
369	это потому	1	2
370	после того	1	2
371	что его	2	2
372	нас в	1	2
373	когда оно	2	2
374	бы в	7	2
375	еще более	1	2
376	отдельного слова	1	2
377	может иметь	2	2
378	для самого	1	2
379	один из	4	2
380	есть процесс	1	2
381	в двух	1	2
382	тот же	2	2
383	что даже	1	2
384	в санскрите	1	2
385	конечно не	2	2
386	и у	1	2
387	если мы	2	2
388	в большинстве	2	2
389	большинстве случаев	1	2
390	этом в	1	2
391	обратить внимание	2	2
392	не так	1	2
393	отношение к	1	2
394	или поздно	2	2
395	и даже	3	2
396	с другой	7	2
397	или иначе	2	2
398	на этот	2	2
399	в свою	3	2
400	было и	1	2
401	превращается в	2	2
402	к науке	1	2
403	которые не	1	2
404	языка в	12	2
405	есть лишь	3	2
406	к его	1	2
407	только для	1	2
408	по своему	1	2
409	а если	3	2
410	а может	1	2
411	в состоянии	2	2
412	том смысле	1	2
413	в это	2	2
414	сравнить с	1	2
415	и для	2	2
416	от мысли	1	2
417	развития и	1	2
418	быть что	1	2
419	и как	2	2
420	силу которого	1	2
421	я в	1	2
422	общее достояние	1	2
423	не что	1	2
424	есть и	1	2
425	языка то	2	2
426	только о	1	2
427	есть наука	2	2
428	об отношении	1	2
429	к другим	1	2
430	точно так	1	2
431	все что	1	2
432	в своих	1	2
433	который должен	1	1
434	явлениями языка	1	1
435	вряд ли	1	1
436	может потому	1	1
437	можно говорить	2	1
438	также что	1	1
439	речь идет	2	1
440	одним из	2	1
441	предполагает что	1	1
442	словом как	1	1
443	связана с	1	1
444	того же	4	1
445	значение языка	1	1
446	а из	1	1
447	науки о	3	1
448	к своей	1	1
449	идет о	2	1
450	показать что	1	1
451	должна быть	3	1
452	действительном и	1	1
453	в их	3	1
454	живой речи	1	1
455	в сфере	1	1
456	полагает что	1	1
457	следует обратить	1	1
458	бы уже	2	1
459	для своего	1	1
460	сравнения и	1	1
461	способ мышления	1	1
462	которую мы	1	1
463	большую роль	1	1
464	и другая	1	1
465	прозе и	1	1
466	в некотором	1	1
467	следы своего	1	1
468	основании что	1	1
469	что можно	2	1
470	зависимости от	6	1
471	таковы например	1	1
472	частный случай	1	1
473	слово не	1	1
474	без всякого	1	1
475	это время	1	1
476	свою очередь	3	1
477	и иначе	1	1
478	почти без	1	1
479	в прямой	1	1
480	разумеется не	4	1
481	столько же	1	1
482	ответа на	1	1
483	быть в	2	1
484	история языка	7	1
485	в выше	1	1
486	в чем	1	1
487	во всех	1	1
488	но не	5	1
489	но как	1	1
490	но язык	2	1
491	не все	2	1
492	в новом	1	1
493	отличие от	1	1
494	этой категории	1	1
495	друг от	1	1
496	относится к	2	1
497	меньше всего	2	1
498	в известном	1	1
499	систему и	1	1
500	как говорит	1	1
501	субъекта и	1	1
502	что нет	1	1
503	перед нами	1	1
504	разряд слов	1	1
505	на память	1	1
506	с понятием	1	1
507	не обратив	1	1
508	следующим образом	1	1
509	звука и	1	1
510	ее целом	1	1
511	данного явления	1	1
512	та же	1	1
513	а во-вторых	2	1
514	что нас	1	1
515	себе содержание	1	1
516	в этой	3	1
517	еще один	2	1
518	того факта	1	1
519	история искусств	1	1
520	теперь несколько	2	1
521	не годится	1	1
522	говорят о	1	1
523	имеем в	1	1
524	и те	1	1
525	слово это	5	1
526	этого выражения	1	1
527	но на	1	1
528	мы получим	1	1
529	быть только	1	1
530	вообще не	1	1
531	и стало	1	1
532	уже тогда	1	1
533	содержания когда	1	1
534	и еще	2	1
535	избавиться от	1	1
536	он пользуется	1	1
537	том чтобы	8	1
538	что цель	1	1
539	и сам	1	1
540	наших глазах	1	1
541	с представлением	1	1
542	свое время	2	1
543	не теряет	1	1
544	чтобы на	1	1
545	приходим к	1	1
546	совершающееся в	1	1
547	имел бы	1	1
548	на этом	1	1
549	единство звука	1	1
550	что их	2	1
551	но все	2	1
552	от нее	1	1
553	а вместе	1	1
554	касается до	1	1
555	что этот	1	1
556	языков и	1	1
557	главным образом	1	1
558	значение в	1	1
559	есть все	1	1
560	же касается	4	1
561	главная заслуга	1	1
562	внутренней форме	1	1
563	с нее	2	1
564	них не	1	1
565	разница между	1	1
566	языка которое	3	1
567	а его	1	1
568	на все	1	1
569	раз при	1	1
570	заключается в	2	1
571	не умеет	1	1
572	которого не	1	1
573	своей точки	1	1
574	нас значение	1	1
575	понимания слова	1	1
576	деле в	1	1
577	вот например	1	1
578	может стать	1	1
579	он есть	3	1
580	более правильными	1	1
581	стоит на	1	1
582	звуки и	1	1
583	нет в	1	1
584	на второй	1	1
585	случае мы	1	1
586	далеко не	1	1
587	показывает что	1	1
588	бы было	1	1
589	в действии	1	1
590	в научном	1	1
591	мы видели	1	1
592	здесь можно	1	1
593	уже раньше	1	1
594	строгом смысле	1	1
595	мы с	1	1
596	в развитии	1	1
597	и было	2	1
598	и тогда	4	1
599	есть таким	1	1
600	и того	2	1
601	убедиться что	2	1
602	не мог	2	1
603	одного и	2	1
604	недавнего времени	1	1
605	на первый	1	1
606	одного какого-либо	1	1
607	к тем	1	1
608	в своей	2	1
609	эта черта	1	1
610	взгляд на	1	1
611	в следующем	1	1
612	в такой	1	1
613	действующего на	1	1
614	мы называем	1	1
615	например слово	1	1
616	в предметной	1	1
617	от себя	2	1
618	своего рода	1	1
619	том основании	1	1
620	вопрос на	1	1
621	как предмет	1	1
622	о практической	1	1
623	говорящим и	1	1
624	которые в	1	1
625	иначе как	2	1
626	но он	1	1
627	друг другу	1	1
628	индоевропейских языков	4	1
629	в прямом	1	1
630	тому чтобы	1	1
631	как язык	1	1
632	здесь следовательно	1	1
633	стоит в	4	1
634	к языку	5	1
635	но они	1	1
636	на самых	1	1
637	что с	2	1
638	но для	1	1
639	истории и	1	1
640	как о	2	1
641	дело в	1	1
642	только из	1	1
643	этого одного	1	1
644	в самых	1	1
645	в систему	1	1
646	к убеждению	1	1
647	же значение	1	1
648	казалось бы	3	1
649	ничего не	2	1
650	вообще язык	1	1
651	отнестись к	1	1
652	находятся в	1	1
653	такова что	2	1
654	такова например	2	1
655	с одним	1	1
656	и связи	1	1
657	но слово	1	1
658	что речь	1	1
659	следует что	4	1
660	из истории	1	1
661	весь этот	1	1
662	доказать что	2	1
663	как будто	1	1
664	этом отношении	5	1
665	тесно связанная	1	1
666	не потому	5	1
667	тесной связи	1	1
668	факта что	1	1
669	перед ним	1	1
670	обратив внимания	1	1
671	в живой	1	1
672	все то	1	1
673	относиться к	1	1
674	есть признак	1	1
675	наоборот в	1	1
676	бы он	1	1
677	той или	1	1
678	они и	1	1
679	всегда есть	1	1
680	свое значение	1	1
681	таких слов	2	1
682	потому должно	1	1
683	звуков но	1	1
684	всегда в	1	1
685	в каждой	1	1
686	в применении	1	1
687	значение это	1	1
688	на наших	1	1
689	оно возможно	1	1
690	дать себе	1	1
691	значения и	1	1
692	совершенно правильно	1	1
693	то она	1	1
694	отдельные его	1	1
695	от друга	1	1
696	как не	1	1
697	к нам	1	1
698	в собственном	2	1
699	представляется возможным	1	1
700	необходимости и	1	1
701	языка так	1	1
702	в себя	1	1
703	это история	1	1
704	ясно что	3	1
705	в пределах	4	1
706	в мысль	1	1
707	роль в	4	1
708	материи и	1	1
709	как с	2	1
710	привести в	1	1
711	языке в	1	1
712	этому можно	1	1
713	случае что	1	1
714	во второй	1	1
715	том как	3	1
716	это только	3	1
717	а все	1	1
718	силу того	2	1
719	в некоторой	1	1
720	второй член	1	1
721	в словах	1	1
722	как выражение	1	1
723	смысле и	2	1
724	о нем	2	1
725	назвать его	1	1
726	языка кроме	1	1
727	не был	1	1
728	возможна только	1	1
729	поэзии в	1	1
730	языка вообще	1	1
731	настоящее время	1	1
732	осталось бы	1	1
733	и назвать	1	1
734	живым и	1	1
735	от степени	1	1
736	а также	1	1
737	как форма	1	1
738	любви к	2	1
739	времени в	1	1
740	не заключает	1	1
741	на основе	1	1
742	одно только	1	1
743	с существительным	1	1
744	словом которое	1	1
745	образом если	2	1
746	лишен был	1	1
747	и во	1	1
748	и всякая	1	1
749	во втором	2	1
750	таким путем	1	1
751	а потому	5	1
752	разумеется это	1	1
753	в форме	1	1
754	из моментов	1	1
755	если это	1	1
756	при самом	1	1
757	что здесь	1	1
758	но с	2	1
759	обе эти	3	1
760	среди других	1	1
761	своего значения	1	1
762	дело с	1	1
763	история литературы	2	1
764	близкие к	1	1
765	то например	1	1
766	явления в	1	1
767	что новые	1	1
768	здесь за	1	1
769	или же	1	1
770	состоит не	1	1
771	вопрос об	1	1
772	к звуку	1	1
773	бы самым	1	1
774	с одной	1	1
775	в качестве	7	1
776	в нашей	1	1
777	себе лишь	1	1
778	языка как	5	1
779	же явления	1	1
780	свидетельствует о	2	1
781	а это	3	1
782	все признаки	1	1
783	из них	4	1
784	и понимание	1	1
785	языка таким	1	1
786	быть искусственно	1	1
787	невозможна если	1	1
788	одно из	2	1
789	совсем другое	1	1
790	в известной	1	1
791	могло бы	1	1
792	речь и	1	1
793	тогда в	1	1
794	образом не	1	1
795	же это	1	1
796	рядом с	5	1
797	были бы	2	1
798	народа племени	1	1
799	же роль	1	1
800	нужно было	2	1
801	в данный	1	1
802	говорим о	1	1
803	что слова	1	1
804	уже при	1	1
805	отличаются от	1	1
806	и против	2	1
807	здесь в	1	1
808	значения в	2	1
809	к которому	3	1
810	мысли с	1	1
811	а с	3	1
812	в природе	1	1
813	мысли может	1	1
814	только к	2	1
815	прежде всего	9	1
816	одной стороны	1	1
817	этом роде	1	1
818	здесь дело	1	1
819	а главное	1	1
820	в теории	1	1
821	именно так	2	1
822	человеческой жизни	1	1
823	если эти	1	1
824	в подобных	1	1
825	однако не	6	1
826	бы совершенно	1	1
827	под влиянием	3	1
828	его как	1	1
829	в одно	1	1
830	если не	3	1
831	в связи	3	1
832	к лицу	1	1
833	я называю	1	1
834	в частности	4	1
835	эти слова	1	1
836	как это	3	1
837	языка разумеется	1	1
838	и история	1	1
839	вины на	1	1
840	к своему	2	1
841	xix века	5	1
842	да рядом	1	1
843	он говорит	1	1
844	это делается	1	1
845	она есть	1	1
846	лицом к	1	1
847	в последнем	2	1
848	этим мы	1	1
849	этой последней	1	1
850	смысле этого	3	1
851	на эту	2	1
852	возможность и	2	1
853	из этой	1	1
854	такие явления	1	1
855	как нельзя	1	1
856	многих других	1	1
857	это значит	1	1
858	силу этого	1	1
859	чтобы ответить	1	1
860	п и	1	1
861	что рассказывает	1	1
862	этот не	1	1
863	не могло	1	1
864	сплошь да	1	1
865	каждое из	1	1
866	внимания на	1	1
867	я от	1	1
868	отсюда между	1	1
869	помнить что	1	1
870	быть очень	1	1
871	говорит и	1	1
872	говорить что	1	1
873	все же	12	1
874	в наше	1	1
875	одного лица	1	1
876	слова но	2	1
877	не подлежит	1	1
878	или в	2	1
879	том виде	1	1
880	его не	1	1
881	о котором	2	1
882	которая в	1	1
883	в настоящее	1	1
884	слова как	3	1
885	она уже	1	1
886	до недавнего	1	1
887	лишь как	2	1
888	или нет	1	1
889	разных языках	1	1
890	и самое	1	1
891	разве только	1	1
892	быть слово	1	1
893	ее в	2	1
894	же в	4	1
895	бы на	2	1
896	исчерпывается тем	1	1
897	отношении к	1	1
898	от всякого	1	1
899	здесь только	2	1
900	себе всю	1	1
901	имеет целью	1	1
902	от света	2	1
903	но если	2	1
904	же будет	1	1
905	не знает	1	1
906	другой стороны	6	1
907	была бы	3	1
908	общего с	1	1
909	речи здесь	1	1
910	в такие	1	1
911	их с	1	1
912	например и	1	1
913	и идеи	1	1
914	в свое	2	1
915	тогда не	1	1
916	жизни и	1	1
917	но еще	3	1
918	цель этих	1	1
919	увидим что	2	1
920	случае если	1	1
921	то оно	2	1
922	невозможна без	1	1
923	как на	3	1
924	эти категории	2	1
925	языка является	1	1
926	ничего общего	1	1
927	смысле что	1	1
