N	2gram	Voloshinov_1	Myshleni
498	влияния на	1	1
499	одной стороны	1	1
500	ко всякому	3	1
501	тому как	1	1
502	мы говорили	1	1
503	является его	1	1
504	мы сказали	1	1
505	он сумеет	1	1
506	сейчас же	1	1
507	определить их	1	1
508	и другом	1	1
509	аналогии с	2	1
510	в основном	3	1
511	этом и	1	1
512	возникает в	2	1
513	развития именно	1	1
514	которые были	1	1
515	похоже на	1	1
516	становится ясным	1	1
517	эквивалентов в	1	1
518	в более	1	1
519	в самые	1	1
520	должны быть	1	1
521	при таком	1	1
522	не существует	2	1
523	мы только	1	1
524	на первый	2	1
525	особого рода	1	1
526	это часто	1	1
527	бы он	1	1
528	той или	1	1
529	главным образом	1	1
530	на языке	1	1
531	позволяет нам	1	1
532	но всегда	1	1
533	и начинается	1	1
534	в свою	1	1
535	из тех	2	1
536	но этим	1	1
537	совершенно не	8	1
538	всех других	2	1
539	не что	1	1
540	и жизнь	1	1
541	есть и	2	1
542	есть то	1	1
543	т.е как	1	1
544	к этому	2	1
545	все что	4	1
546	этой точки	1	1
