N	2gram	Potebnia_M_2	Myshleni
547	рядом с	3	1
548	случае мы	1	1
549	для новой	1	1
550	в слове	13	1
551	его сознании	1	1
552	и уже	5	1
553	звука в	1	1
554	формы мысли	1	1
555	мы до	1	1
556	в царстве	1	1
557	же есть	1	1
558	приближаются к	1	1
559	второе третье	1	1
560	выше что	1	1
561	в связь	1	1
562	сознания но	1	1
563	же это	1	1
564	другу не	1	1
565	быть названы	1	1
566	чем более	3	1
567	место в	4	1
568	не столько	2	1
569	том смысле	4	1
570	то его	1	1
571	чем заключается	1	1
572	место между	1	1
573	вопрос на	1	1
574	всегда остается	1	1
575	составляет сущность	1	1
576	совершенно иначе	1	1
577	которые в	1	1
578	самое время	1	1
579	в прямом	1	1
580	от изменения	1	1
581	тем не	6	1
582	возможно только	1	1
583	том же	1	1
584	тем труднее	1	1
585	обозначения одного	1	1
586	непроизвольно и	1	1
587	для психологии	1	1
588	к развитию	1	1
589	что происходит	1	1
590	чем перейти	1	1
591	с которой	1	1
592	от нас	1	1
593	есть нечто	3	1
594	с теми	2	1
595	что ему	2	1
596	отличается от	1	1
597	и притом	3	1
598	к этим	1	1
599	различия в	1	1
600	можем предположить	1	1
601	не могло	1	1
602	та которая	1	1
603	он мог	1	1
604	из него	1	1
605	на котором	1	1
606	настолько насколько	3	1
607	что ни	2	1
608	в самой	3	1
609	всего на	1	1
610	никаких оснований	1	1
611	другой как	1	1
612	слова которая	1	1
613	к ней	2	1
614	в изменении	1	1
615	относится к	3	1
616	мы рассчитываем	1	1
617	внутренней и	1	1
618	в сознании	23	1
619	действительно существует	1	1
620	его собственную	1	1
621	входят в	3	1
622	уже и	1	1
623	которому мы	1	1
624	что на	3	1
625	в каком	3	1
626	что никакое	1	1
627	могли произойти	1	1
628	представляется нам	5	1
629	убедительны только	1	1
630	начиная с	1	1
631	влияния этих	1	1
632	есть только	6	1
633	можно поставить	1	1
634	и другой	1	1
635	предшествующих и	1	1
636	определенное место	4	1
637	для такого	1	1
638	как для	2	1
639	самом предмете	1	1
640	раз навсегда	1	1
641	предполагают уже	1	1
642	что при	1	1
643	тот и	1	1
644	где он	1	1
645	в применении	1	1
646	на тот	1	1
647	для себя	1	1
648	если ребенок	1	1
649	из всего	1	1
650	не делает	1	1
651	в заключение	1	1
652	будет видно	1	1
653	без всякого	1	1
654	на другой	2	1
655	только при	1	1
656	мы думаем	1	1
657	мысль о	7	1
658	только то	1	1
659	непосредственно вытекает	1	1
660	вопрос что	1	1
661	предмета так	1	1
662	и совершенно	1	1
663	видно из	2	1
664	и которые	1	1
665	к тем	1	1
666	остается только	2	1
667	мы в	3	1
668	не уничтожают	1	1
669	разумеется что	1	1
670	и связаны	1	1
671	самой речи	1	1
672	произвольное и	1	1
673	связанное с	1	1
674	движения и	2	1
675	и той	2	1
676	или только	1	1
677	мнения что	1	1
678	что каждый	1	1
679	одного из	1	1
680	требует для	1	1
681	на что	1	1
682	после того	2	1
683	и просто	1	1
684	все его	1	1
685	актов мысли	2	1
686	это часто	1	1
687	и во	3	1
688	различие в	2	1
689	образом мы	2	1
690	своему значению	1	1
691	понятиям обозначенным	1	1
692	место то	1	1
693	при исследовании	1	1
694	во втором	1	1
695	слова потому	1	1
696	развития не	1	1
697	бы она	1	1
698	мысли поэтому	1	1
699	и только	6	1
700	не более	1	1
701	слова для	2	1
702	имеет места	1	1
703	эти последние	2	1
704	известно что	1	1
705	он что	1	1
706	но так	1	1
707	один из	2	1
708	в большей	1	1
709	которой и	1	1
710	что всегда	1	1
711	с ними	3	1
712	иначе если	1	1
713	что различные	1	1
714	могло быть	1	1
715	непосредственно из	1	1
716	обращаться к	1	1
717	не идет	1	1
718	которыми оно	1	1
719	связаны с	1	1
720	который в	1	1
721	и причины	1	1
722	всяком случае	7	1
723	это слово	1	1
724	во времени	2	1
725	ее от	1	1
726	в природе	5	1
727	между этими	1	1
728	их не	1	1
729	состоит не	2	1
730	принять что	1	1
731	для всех	1	1
732	действие на	1	1
733	есть в	2	1
734	не можем	6	1
735	одном и	1	1
736	уже в	5	1
737	и они	2	1
738	как например	3	1
739	по законам	1	1
740	для чего	1	1
741	ее из	1	1
742	что не	5	1
743	а это	2	1
744	чужого языка	1	1
745	а то	2	1
746	при помощи	1	1
747	одного предмета	1	1
748	нем внимание	1	1
749	не так	3	1
750	представить себе	1	1
751	и усвоение	1	1
752	мы находим	2	1
753	тогда как	10	1
754	много раз	1	1
755	ребенок должен	1	1
756	с этими	1	1
757	отношении к	2	1
758	должны будем	1	1
759	каждый из	1	1
760	при отсутствии	1	1
761	это было	2	1
762	что прежде	1	1
763	и вместе	4	1
764	в других	4	1
765	они становятся	1	1
766	вытекает непосредственно	1	1
767	были бы	1	1
768	быть названа	1	1
769	она начинает	1	1
770	разница в	1	1
771	другого и	1	1
772	со стороны	3	1
773	с другим	1	1
774	влияние на	4	1
775	же раз	1	1
776	нельзя сказать	1	1
777	не потому	1	1
778	и прежде	1	1
779	только по	3	1
780	не было	6	1
781	как часть	2	1
782	которых мы	3	1
783	этого не	2	1
784	отношения в	1	1
785	которое по	1	1
786	общее понятие	1	1
787	явлений но	1	1
788	в ту	1	1
789	же точно	1	1
790	не там	1	1
791	без которых	1	1
792	же звуки	1	1
793	там где	4	1
794	и непосредственно	1	1
795	под влиянием	8	1
796	что сила	3	1
797	в трех	1	1
798	если не	4	1
799	в связи	2	1
800	форма слова	2	1
801	нее а	1	1
802	есть одно	1	1
803	виде в	1	1
804	древние языки	1	1
805	связь с	1	1
806	говорит нам	1	1
807	нами как	1	1
808	что характеризует	1	1
809	в немногих	1	1
810	нее как	1	1
811	с первого	2	1
812	случае по	1	1
813	ко всем	2	1
814	в одной	1	1
815	как вообще	2	1
816	относятся к	1	1
817	не удается	1	1
818	при переходе	1	1
819	тех и	1	1
820	влияния на	2	1
821	если так	1	1
822	для обозначения	2	1
823	что за	2	1
824	а если	1	1
825	понятие о	1	1
826	она есть	2	1
827	смысле этого	3	1
828	применении к	1	1
829	что же	1	1
830	зрения и	7	1
831	когда же	1	1
832	а потом	1	1
833	предшествует началу	1	1
834	или менее	8	1
835	в обратном	1	1
836	чем состоит	2	1
837	распадается на	1	1
838	сознание различия	1	1
839	более сложных	1	1
840	предположения что	1	1
841	этого слова	6	1
842	в чистом	1	1
843	слова есть	5	1
844	иначе мы	1	1
845	никто никогда	1	1
846	происходит с	1	1
847	заставляет нас	1	1
848	и действия	2	1
849	этом и	1	1
850	ничего кроме	1	1
851	но для	1	1
852	или по	2	1
853	это последнее	4	1
854	к другим	3	1
855	же значение	1	1
856	близкий к	1	1
857	известной степени	1	1
858	и для	3	1
859	что сходство	1	1
860	нам более	1	1
861	при таком	1	1
862	наоборот в	1	1
863	тот не	1	1
864	от мысли	1	1
865	мы только	1	1
866	раннее детство	1	1
867	том виде	1	1
868	имеет дело	1	1
869	это как	1	1
870	как именно	2	1
871	не представляет	1	1
872	для нас	31	1
873	от него	4	1
874	и все	3	1
875	из себя	2	1
876	или нет	3	1
877	зрения мы	1	1
878	вообще в	1	1
879	звук но	1	1
880	на более	2	1
881	иначе чем	1	1
882	на другие	6	1
883	между ними	2	1
884	дело с	1	1
885	две стороны	1	1
886	была бы	1	1
887	это на	1	1
888	нам возможность	1	1
889	развития о	1	1
890	оно может	2	1
891	оно не	3	1
892	оно относится	1	1
893	сила и	1	1
894	объяснение не	2	1
895	но эти	2	1
896	это так	1	1
897	но еще	1	1
898	и это	2	1
899	предполагает уже	1	1
900	по которому	1	1
901	они относятся	1	1
902	которая не	1	1
903	смысле что	1	1
