N	2gram	Bakhtin_Pr_3	Literetu
107	другого в	2	3
108	по своей	1	3
109	один из	2	3
110	и прежде	4	3
111	потому что	12	3
112	при всей	2	3
113	у него	4	3
114	и даже	7	3
115	с другой	4	3
116	еще и	1	3
117	не было	2	3
118	да и	4	3
119	жизни и	3	3
120	что в	7	3
121	а в	5	3
122	же и	2	3
123	во всяком	5	3
124	чтобы не	1	2
125	человека и	1	2
126	того же	2	2
127	и то	3	2
128	самом деле	13	2
129	от самого	1	2
130	из его	4	2
131	и само	1	2
132	та же	2	2
133	в сущности	11	2
134	на себя	1	2
135	то это	1	2
136	и самого	1	2
137	то он	1	2
138	отнюдь не	2	2
139	бы я	1	2
140	его сознания	1	2
141	все эти	4	2
142	тому же	2	2
143	во многих	1	2
144	как он	3	2
145	в нем	19	2
146	героя с	1	2
147	же это	1	2
148	подобно тому	2	2
149	на этом	4	2
150	самим собой	6	2
151	для нее	1	2
152	было бы	2	2
153	на второй	1	2
154	в слове	5	2
155	в москве	1	2
156	и того	2	2
157	бы на	1	2
158	что такое	2	2
159	как все	1	2
160	а как	2	2
161	всяком случае	5	2
162	с точки	4	2
163	от себя	6	2
164	что я	15	2
165	эта мысль	1	2
166	тем не	2	2
167	однако в	2	2
168	даже в	5	2
169	освободиться от	1	2
170	раз и	3	2
171	на один	1	2
172	автора а	1	2
173	своего героя	2	2
174	с читателем	1	2
175	реакция на	1	2
176	как будто	7	2
177	этом отношении	1	2
178	к тому	5	2
179	должен быть	1	2
180	у достоевского	13	2
181	в себя	1	2
182	но при	1	2
183	самим собою	9	2
184	роль в	1	2
185	обращаясь к	2	2
186	друг для	1	2
187	в мире	4	2
188	ту же	1	2
189	или иной	2	2
190	на другого	2	2
191	в другом	8	2
192	о том	2	2
193	духовных исканий	1	2
194	с одной	1	2
195	обращается к	2	2
196	между тем	3	2
197	и только	2	2
198	будь то	1	2
199	хотя бы	5	2
200	только на	4	2
201	что не	7	2
202	для него	13	2
203	себе в	1	2
204	не случайно	1	2
205	тем что	4	2
206	за пределы	2	2
207	для вас	2	2
208	впервые становится	1	2
209	этого не	3	2
210	одну из	1	2
211	все более	1	2
212	нет ничего	1	2
213	а вы	2	2
214	или нет?	1	2
215	в столь	1	2
216	если оно	1	2
217	тому как	2	2
218	произведение в	1	2
219	художественное произведение	1	2
220	можно было	1	2
221	это уже	2	2
222	не является	2	2
223	это как	3	2
224	которая в	1	2
225	своей собственной	1	2
226	для друга	1	2
227	все они	1	2
228	своей внутренней	1	2
229	о своем	1	2
230	не говоря	1	2
231	героя как	1	2
232	отношению к	6	2
233	ко всему	1	2
234	ты когда	1	1
235	если б	2	1
236	кто бы	3	1
237	на самом	11	1
238	диалоге с	2	1
239	идет о	1	1
240	показать что	2	1
241	между двумя	2	1
242	к другому	20	1
243	достоевского в	3	1
244	проникает в	1	1
245	можно лишь	2	1
246	и этот	2	1
247	ни были	1	1
248	несколько иной	1	1
249	пока он	1	1
250	я как	2	1
251	уверен что	3	1
252	вопрос о	2	1
253	себя лишь	1	1
254	каждому из	1	1
255	есть нечто	1	1
256	слез в	3	1
257	не вследствие	1	1
258	но даже	1	1
259	и самой	1	1
260	зависимости от	1	1
261	и он	2	1
262	его позднем	1	1
263	ним и	1	1
264	разумеется не	1	1
265	я рад	1	1
266	достоевского с	1	1
267	он был	1	1
268	он сам	5	1
269	бы то	4	1
270	в чем	5	1
271	тем как	1	1
272	во внешнем	1	1
273	глаза на	1	1
274	он строит	1	1
275	но как	4	1
276	всем его	1	1
277	к которой	1	1
278	в сторону	2	1
279	ответ на	1	1
280	отношение к	6	1
281	тут же	1	1
282	не просто	1	1
283	ту сторону	2	1
284	теперь не	2	1
285	я только	1	1
286	что они	6	1
287	вмешивается в	1	1
288	один и	1	1
289	в центре	1	1
290	в одной	3	1
291	чужого слова	5	1
292	для всех	1	1
293	как к	4	1
294	в различные	1	1
295	более и	1	1
296	сам же	1	1
297	как нам	1	1
298	перед нами	1	1
299	всему свету	1	1
300	совершенно без	1	1
301	мы можем	1	1
302	и слова	2	1
303	могли бы	1	1
304	и как	3	1
305	них он	2	1
306	суда и	1	1
307	то в	2	1
308	за собой	3	1
309	художественного мира	1	1
310	еще на	1	1
311	себе как	2	1
312	в которой	2	1
313	говорил он	1	1
314	а во-вторых	1	1
315	он в	4	1
316	а напротив	1	1
317	говорят о	1	1
318	не приводит	1	1
319	на то	1	1
320	вследствие этого	2	1
321	так сказать	2	1
322	роли в	1	1
323	его внутренняя	2	1
324	в статье	1	1
325	он не	15	1
326	эту тему	1	1
327	в диалоге	5	1
328	идеи и	1	1
329	к одному	3	1
330	в начале	4	1
331	и вот	5	1
332	и более	1	1
333	вы что	2	1
334	чтобы в	1	1
335	в плане	6	1
336	какой бы	1	1
337	и по	1	1
338	так например	1	1
339	не бывает	2	1
340	ни был	4	1
341	но все	5	1
342	человека в	1	1
343	значительной степени	1	1
344	я вам	5	1
345	бы они	2	1
346	в каждом	3	1
347	то ни	4	1
348	а затем	1	1
349	а то	1	1
350	о явлениях	1	1
351	и с	15	1
352	говорил что	1	1
353	бы быть	1	1
354	большинстве случаев	3	1
355	знает что	3	1
356	это было	3	1
357	новые идеи	1	1
358	может стать	1	1
359	и мы	1	1
360	как иван	1	1
361	как таковому	1	1
362	мне это	1	1
363	в итоге	1	1
364	бы вне	1	1
365	в них	2	1
366	и вы	4	1
367	а прежде	2	1
368	но лишь	1	1
369	в ее	3	1
370	с тем	5	1
371	всю жизнь	2	1
372	которая может	1	1
373	должно быть	3	1
374	такой же	3	1
375	в один	1	1
376	одного и	1	1
377	перед собой	1	1
378	в эту	1	1
379	в этих	1	1
380	в г	1	1
381	места в	1	1
382	явления это	1	1
383	в отношении	9	1
384	характер это	1	1
385	он искал	1	1
386	лишает его	1	1
387	другому как	1	1
388	в которых	2	1
389	знал и	1	1
390	по крайней	3	1
391	если бы	4	1
392	по ту	2	1
393	ни было	4	1
394	быть не	1	1
395	тому чтобы	2	1
396	радости и	1	1
397	бы два	2	1
398	вовсе не	11	1
399	во внутреннем	2	1
400	в эпилоге	1	1
401	глядит на	1	1
402	сознания по	1	1
403	если и	2	1
404	них дает	1	1
405	к собственному	1	1
406	случае в	1	1
407	она не	1	1
408	он говорил	4	1
409	самого начала	8	1
410	тогда когда	1	1
411	у кого	1	1
412	во время	2	1
413	на него	7	1
414	я тот	1	1
415	к изучению	1	1
416	от жизни	1	1
417	говорить о	3	1
418	оно вообще	1	1
419	о них	2	1
420	что вы	2	1
421	во всякой	1	1
422	но только	2	1
423	к тебе	1	1
424	это мы	1	1
425	на котором	1	1
426	от чужого	3	1
427	в форму	1	1
428	а во	1	1
429	это именно	1	1
430	к концу	3	1
431	меня и	1	1
432	другой стороны	3	1
433	же слова	2	1
434	о нем	2	1
435	только с	3	1
436	и позволяет	1	1
437	с другом	2	1
438	в стиле	3	1
439	вот в	1	1
440	в среде	1	1
441	как другого	2	1
442	одного сознания	1	1
443	отличается от	2	1
444	и другим	1	1
445	души человеческой	1	1
446	и говорит	2	1
447	свои мечты	1	1
448	ведь человек	1	1
449	отказаться от	2	1
450	конца не	1	1
451	на вопрос	4	1
452	из их	1	1
453	как мы	7	1
454	свою очередь	1	1
455	и от	5	1
456	так в	2	1
457	мысль о	1	1
458	в произведении	1	1
459	с самого	8	1
460	вопрос что	1	1
461	в дальнейшем	1	1
462	как с	1	1
463	другого героя	1	1
464	с известными	1	1
465	что может	1	1
466	на нее	2	1
467	или в	1	1
468	жизнь а	1	1
469	больше в	1	1
470	авторского замысла	1	1
471	с самим	14	1
472	каждого из	1	1
473	собой в	1	1
474	мог бы	2	1
475	в диалог	2	1
476	собой и	2	1
477	на всю	2	1
478	его романов	1	1
479	он остается	1	1
480	другой не	1	1
481	но может	1	1
482	я никого	1	1
483	никогда и	1	1
484	исканий и	1	1
485	нам представляется	1	1
486	голоса в	2	1
487	никак не	1	1
488	и что	5	1
489	можно сказать	1	1
490	никакой тайны	1	1
491	в пользу	1	1
492	в значительной	1	1
493	совсем новое	1	1
494	других людей	1	1
495	на основе	1	1
496	самому себе	1	1
497	все в	1	1
498	достоевского всегда	1	1
499	письма где	1	1
500	к нему	14	1
501	во всех	2	1
502	путь к	1	1
503	я а	1	1
504	и во	3	1
505	на одном	2	1
506	в кабинете	1	1
507	да в	1	1
508	во всей	1	1
509	что же	8	1
510	крайней мере	3	1
511	и других	1	1
512	достоевского это	2	1
513	наконец в	3	1
514	из моментов	1	1
515	внутреннего и	2	1
516	тот же	2	1
517	среди других	2	1
518	одной из	1	1
519	что даже	2	1
520	как я	3	1
521	не идет	1	1
522	было и	2	1
523	впрочем и	1	1
524	между этими	1	1
525	бы ни	1	1
526	иной характер	2	1
527	со всеми	2	1
528	своего собственного	3	1
529	со своим	1	1
530	в банке	1	1
531	и у	5	1
532	в большинстве	2	1
533	оно в	1	1
534	в виде	4	1
535	кажется что	2	1
536	за ним	2	1
537	чего бы	2	1
538	что будет	1	1
539	не так	1	1
540	самому и	5	1
541	слова в	7	1
542	в котором	3	1
543	в одном	5	1
544	никто не	1	1
545	не для	2	1
546	слово как	1	1
547	своих собственных	1	1
548	среди которых	1	1
549	само собою	1	1
550	так как	4	1
551	не о	4	1
552	отношении к	7	1
553	человек как	1	1
554	как такового	3	1
555	тогда в	2	1
556	этого он	1	1
557	герой как	1	1
558	о каком	1	1
559	один в	2	1
560	никого не	1	1
561	со всем	2	1
562	что и	5	1
563	другого и	1	1
564	выходит за	2	1
565	до сих	1	1
566	может и	1	1
567	каждый человек	1	1
568	это теперь	1	1
569	чем он	1	1
570	а с	3	1
571	собой а	1	1
572	другого что	1	1
573	записки из	1	1
574	себя и	8	1
575	резко отличается	1	1
576	слияния с	1	1
577	в некоторых	1	1
578	рассказа о	1	1
579	а сам	1	1
580	стремится к	6	1
581	до конца	3	1
582	и дуня	1	1
583	более того	2	1
584	в рассказе	1	1
585	сколько в	1	1
586	человек в	2	1
587	есть лишь	1	1
588	или с	1	1
589	в последующем	3	1
590	становится для	2	1
591	мы знаем	2	1
592	если не	3	1
593	сам себе	1	1
594	они все	1	1
595	полный простор	1	1
596	в творчестве	3	1
597	и если	2	1
598	него в	1	1
599	эти слова	3	1
600	ни на	1	1
601	он уже	3	1
602	звучать как	1	1
603	себе самому	18	1
604	речь не	1	1
605	в особенности	1	1
606	к своему	5	1
607	не знал	2	1
608	установкой на	3	1
609	в той	2	1
610	и на	6	1
611	и пусть	2	1
612	в ответ	1	1
613	мастерства в	1	1
614	в мир	1	1
615	строится как	3	1
616	слова все	1	1
617	сам не	3	1
618	ко мне	1	1
619	действительной жизни	1	1
620	с ее	3	1
621	столько в	1	1
622	тенденцию к	1	1
623	как например	1	1
624	призыв к	1	1
625	и о	1	1
626	сих пор	1	1
627	только для	1	1
628	имел в	1	1
629	но для	3	1
630	пока еще	2	1
631	под названием	1	1
632	боролся с	1	1
633	и внешнего	2	1
634	и ему	2	1
635	из которых	1	1
636	сознания и	3	1
637	слова у	1	1
638	в силах	2	1
639	а к	2	1
640	в отдельных	1	1
641	себя самого	11	1
642	к чужому	4	1
643	от него	6	1
644	и все	19	1
645	у которого	1	1
646	ну и	1	1
647	диалога но	1	1
648	но зато	3	1
649	только что	3	1
650	самоопределения но	1	1
651	или не	1	1
652	это придает	1	1
653	и вдруг	4	1
654	в общем	4	1
655	в свою	1	1
656	в романе	1	1
657	между ними	1	1
658	героя и	9	1
659	с ней	1	1
660	не знает	6	1
661	сказать что	2	1
662	от всех	1	1
663	есть своего	1	1
664	не мыслит	1	1
665	из этого	1	1
666	время не	2	1
667	свои записки	1	1
668	и духовных	1	1
669	а я	10	1
670	вместе с	4	1
671	существенный момент	1	1
672	сущности не	2	1
673	значение в	1	1
674	причастности к	1	1
